"iso_code3","frac_waso_isw_incinerated_recovered_for_energy","Year"
"GMB",0.0353645746489321,2023
"GMB",0.0353645746489321,2024
"GMB",0.0353645746489321,2025
"GMB",0.0353645746489321,2026
"GMB",0.0353645746489321,2027
"GMB",0.0353645746489321,2028
"GMB",0.0353645746489321,2029
"GMB",0.0353645746489321,2030
"GMB",0.0353645746489321,2031
"GMB",0.0353645746489321,2032
"GMB",0.0353645746489321,2033
"GMB",0.0353645746489321,2034
"GMB",0.0353645746489321,2035
"GMB",0.0353645746489321,2036
"GMB",0.0353645746489321,2037
"GMB",0.0353645746489321,2038
"GMB",0.0353645746489321,2039
"GMB",0.0353645746489321,2040
"GMB",0.0353645746489321,2041
"GMB",0.0353645746489321,2042
"GMB",0.0353645746489321,2043
"GMB",0.0353645746489321,2044
"GMB",0.0353645746489321,2045
"GMB",0.0353645746489321,2046
"GMB",0.0353645746489321,2047
"GMB",0.0353645746489321,2048
"GMB",0.0353645746489321,2049
"GMB",0.0353645746489321,2050
"GNB",0.0356387132376133,2021
"GNB",0.0356387132376133,2022
"GNB",0.0356387132376133,2023
"GNB",0.0356387132376133,2024
"GNB",0.0356387132376133,2025
"GNB",0.0356387132376133,2026
"GNB",0.0356387132376133,2027
"GNB",0.0356387132376133,2028
"GNB",0.0356387132376133,2029
"GNB",0.0356387132376133,2030
"GNB",0.0356387132376133,2031
"GNB",0.0356387132376133,2032
"GNB",0.0356387132376133,2033
"GNB",0.0356387132376133,2034
"GNB",0.0356387132376133,2035
"GNB",0.0356387132376133,2036
"GNB",0.0356387132376133,2037
"GNB",0.0356387132376133,2038
"GNB",0.0356387132376133,2039
"GNB",0.0356387132376133,2040
"GNB",0.0356387132376133,2041
"GNB",0.0356387132376133,2042
"GNB",0.0356387132376133,2043
"GNB",0.0356387132376133,2044
"GNB",0.0356387132376133,2045
"GNB",0.0356387132376133,2046
"GNB",0.0356387132376133,2047
"GNB",0.0356387132376133,2048
"GNB",0.0356387132376133,2049
"GNB",0.0356387132376133,2050
"GNQ",0.0238836032754202,2021
"GNQ",0.0238836032754202,2022
"GNQ",0.0238836032754202,2023
"GNQ",0.0238836032754202,2024
"GNQ",0.0238836032754202,2025
"GNQ",0.0238836032754202,2026
"GNQ",0.0238836032754202,2027
"GNQ",0.0238836032754202,2028
"GNQ",0.0238836032754202,2029
"GNQ",0.0238836032754202,2030
"GNQ",0.0238836032754202,2031
"GNQ",0.0238836032754202,2032
"GNQ",0.0238836032754202,2033
"GNQ",0.0238836032754202,2034
"GNQ",0.0238836032754202,2035
"GNQ",0.0238836032754202,2036
"GNQ",0.0238836032754202,2037
"GNQ",0.0238836032754202,2038
"GNQ",0.0238836032754202,2039
"GNQ",0.0238836032754202,2040
"GNQ",0.0238836032754202,2041
"GNQ",0.0238836032754202,2042
"GNQ",0.0238836032754202,2043
"GNQ",0.0238836032754202,2044
"GNQ",0.0238836032754202,2045
"GNQ",0.0238836032754202,2046
"GNQ",0.0238836032754202,2047
"GNQ",0.0238836032754202,2048
"GNQ",0.0238836032754202,2049
"GNQ",0.0238836032754202,2050
"GRC",0.0025,2021
"GRC",0.0025,2022
"GRC",0.0025,2023
"GRC",0.0025,2024
"GRC",0.0025,2025
"GRC",0.0025,2026
"GRC",0.0025,2027
"GRC",0.0025,2028
"GRC",0.0025,2029
"GRC",0.0025,2030
"GRC",0.0025,2031
"GRC",0.0025,2032
"GRC",0.0025,2033
"GRC",0.0025,2034
"GRC",0.0025,2035
"GRC",0.0025,2036
"GRC",0.0025,2037
"GRC",0.0025,2038
"GRC",0.0025,2039
"GRC",0.0025,2040
"GRC",0.0025,2041
"GRC",0.0025,2042
"GRC",0.0025,2043
"GRC",0.0025,2044
"GRC",0.0025,2045
"GRC",0.0025,2046
"GRC",0.0025,2047
"GRC",0.0025,2048
"GRC",0.0025,2049
"GRC",0.0025,2050
"GRD",0.00375,2021
"GRD",0.00375,2022
"GRD",0.00375,2023
"GRD",0.00375,2024
"GRD",0.00375,2025
"GRD",0.00375,2026
"GRD",0.00375,2027
"GRD",0.00375,2028
