"iso_code3","frac_waso_initial_composition_mun_other","Year"
"ISL",0.0351670021574694,2015
"ISL",0.0351670021574694,2016
"ISL",0.0351670021574694,2017
"ISL",0.0351670021574694,2018
"ISL",0.0351670021574694,2019
"ISL",0.0351670021574694,2020
"ISR",0.032,2010
"ISR",0.032,2011
"ISR",0.032,2012
"ISR",0.032,2013
"ISR",0.032,2014
"ISR",0.032,2015
"ISR",0.032,2016
"ISR",0.032,2017
"ISR",0.032,2018
"ISR",0.032,2019
"ISR",0.032,2020
"ITA",0.0308,2010
"ITA",0.0308,2011
"ITA",0.0308,2012
"ITA",0.0308,2013
"ITA",0.0308,2014
"ITA",0.0308,2015
"ITA",0.0308,2016
"ITA",0.0308,2017
"ITA",0.0308,2018
"ITA",0.0308,2019
"ITA",0.0308,2020
"JAM",0.01026,2010
"JAM",0.01026,2011
"JAM",0.01026,2012
"JAM",0.01026,2013
"JAM",0.01026,2014
"JAM",0.01026,2015
"JAM",0.01026,2016
"JAM",0.01026,2017
"JAM",0.01026,2018
"JAM",0.01026,2019
"JAM",0.01026,2020
"JOR",0.031,2010
"JOR",0.031,2011
"JOR",0.031,2012
"JOR",0.031,2013
"JOR",0.031,2014
"JOR",0.031,2015
"JOR",0.031,2016
"JOR",0.031,2017
"JOR",0.031,2018
"JOR",0.031,2019
"JOR",0.031,2020
"JPN",0.012,2010
"JPN",0.012,2011
"JPN",0.012,2012
"JPN",0.012,2013
"JPN",0.012,2014
"JPN",0.012,2015
"JPN",0.012,2016
"JPN",0.012,2017
"JPN",0.012,2018
"JPN",0.012,2019
"JPN",0.012,2020
"KAZ",0.014,2010
"KAZ",0.014,2011
"KAZ",0.014,2012
"KAZ",0.014,2013
"KAZ",0.014,2014
"KAZ",0.014,2015
"KAZ",0.014,2016
"KAZ",0.014,2017
"KAZ",0.014,2018
"KAZ",0.014,2019
"KAZ",0.014,2020
"KEN",0.018,2010
"KEN",0.018,2011
"KEN",0.018,2012
"KEN",0.018,2013
"KEN",0.018,2014
"KEN",0.018,2015
"KEN",0.018,2016
"KEN",0.018,2017
"KEN",0.018,2018
"KEN",0.018,2019
"KEN",0.018,2020
"KGZ",0.0389482372154503,2010
"KGZ",0.0389482372154503,2011
"KGZ",0.0389482372154503,2012
"KGZ",0.0389482372154503,2013
"KGZ",0.0389482372154503,2014
"KGZ",0.0389482372154503,2015
"KGZ",0.0389482372154503,2016
"KGZ",0.0389482372154503,2017
"KGZ",0.0389482372154503,2018
"KGZ",0.0389482372154503,2019
"KGZ",0.0389482372154503,2020
"KHM",0.0208,2010
"KHM",0.0208,2011
"KHM",0.0208,2012
"KHM",0.0208,2013
"KHM",0.0208,2014
"KHM",0.0208,2015
"KHM",0.0208,2016
"KHM",0.0208,2017
"KHM",0.0208,2018
"KHM",0.0208,2019
"KHM",0.0208,2020
"KIR",0.0186,2010
"KIR",0.0186,2011
"KIR",0.0186,2012
"KIR",0.0186,2013
"KIR",0.0186,2014
"KIR",0.0186,2015
"KIR",0.0186,2016
"KIR",0.0186,2017
"KIR",0.0186,2018
"KIR",0.0186,2019
"KIR",0.0186,2020
"KNA",0.0244,2010
"KNA",0.0244,2011
"KNA",0.0244,2012
"KNA",0.0244,2013
"KNA",0.0244,2014
"KNA",0.0244,2015
"KNA",0.0244,2016
"KNA",0.0244,2017
"KNA",0.0244,2018
"KNA",0.0244,2019
"KNA",0.0244,2020
"KOR",0.0351516002901992,2010
"KOR",0.0351516002901992,2011
"KOR",0.0351516002901992,2012
"KOR",0.0351516002901992,2013
"KOR",0.0351516002901992,2014
"KOR",0.0351516002901992,2015
"KOR",0.0351516002901992,2016
"KOR",0.0351516002901992,2017
"KOR",0.0351516002901992,2018
"KOR",0.0351516002901992,2019
"KOR",0.0351516002901992,2020
"KWT",0.016,2010
"KWT",0.016,2011
"KWT",0.016,2012
"KWT",0.016,2013
"KWT",0.016,2014
"KWT",0.016,2015
"KWT",0.016,2016
"KWT",0.016,2017
"KWT",0.016,2018
"KWT",0.016,2019
"KWT",0.016,2020
"LAO",0.0406,2010
"LAO",0.0406,2011
"LAO",0.0406,2012
"LAO",0.0406,2013
"LAO",0.0406,2014
"LAO",0.0406,2015
"LAO",0.0406,2016
"LAO",0.0406,2017
"LAO",0.0406,2018
"LAO",0.0406,2019
"LAO",0.0406,2020
"LBN",0.022,2010
"LBN",0.022,2011
"LBN",0.022,2012
"LBN",0.022,2013
"LBN",0.022,2014
"LBN",0.022,2015
"LBN",0.022,2016
"LBN",0.022,2017
"LBN",0.022,2018
"LBN",0.022,2019
"LBN",0.022,2020
"LBR",0.0392652921924592,2010
"LBR",0.0392652921924592,2011
"LBR",0.0392652921924592,2012
"LBR",0.0392652921924592,2013
"LBR",0.0392652921924592,2014
"LBR",0.0392652921924592,2015
"LBR",0.0392652921924592,2016
"LBR",0.0392652921924592,2017
"LBR",0.0392652921924592,2018
"LBR",0.0392652921924592,2019
"LBR",0.0392652921924592,2020
"LBY",0.0076,2010
"LBY",0.0076,2011
"LBY",0.0076,2012
"LBY",0.0076,2013
"LBY",0.0076,2014
"LBY",0.0076,2015
"LBY",0.0076,2016
"LBY",0.0076,2017
"LBY",0.0076,2018
"LBY",0.0076,2019
"LBY",0.0076,2020
"LCA",0.022,2010
"LCA",0.022,2011
"LCA",0.022,2012
"LCA",0.022,2013
"LCA",0.022,2014
"LCA",0.022,2015
"LCA",0.022,2016
"LCA",0.022,2017
"LCA",0.022,2018
"LCA",0.022,2019
"LCA",0.022,2020
"LIE",0.0182,2010
"LIE",0.0182,2011
"LIE",0.0182,2012
"LIE",0.0182,2013
"LIE",0.0182,2014
"LIE",0.0182,2015
"LIE",0.0182,2016
"LIE",0.0182,2017
"LIE",0.0182,2018
"LIE",0.0182,2019
"LIE",0.0182,2020
"LKA",0.026,2010
"LKA",0.026,2011
"LKA",0.026,2012
"LKA",0.026,2013
"LKA",0.026,2014
"LKA",0.026,2015
"LKA",0.026,2016
"LKA",0.026,2017
"LKA",0.026,2018
"LKA",0.026,2019
"LKA",0.026,2020
"LSO",0.0392466436832569,2010
"LSO",0.0392466436832569,2011
"LSO",0.0392466436832569,2012
"LSO",0.0392466436832569,2013
"LSO",0.0392466436832569,2014
"LSO",0.0392466436832569,2015
"LSO",0.0392466436832569,2016
"LSO",0.0392466436832569,2017
"LSO",0.0392466436832569,2018
"LSO",0.0392466436832569,2019
"LSO",0.0392466436832569,2020
"LTU",0.0881,2010
"LTU",0.0881,2011
"LTU",0.0881,2012
"LTU",0.0881,2013
"LTU",0.0881,2014
"LTU",0.0881,2015
"LTU",0.0881,2016
"LTU",0.0881,2017
"LTU",0.0881,2018
"LTU",0.0881,2019
"LTU",0.0881,2020
"LUX",0.054,2010
"LUX",0.054,2011
"LUX",0.054,2012
"LUX",0.054,2013
"LUX",0.054,2014
"LUX",0.054,2015
"LUX",0.054,2016
"LUX",0.054,2017
"LUX",0.054,2018
"LUX",0.054,2019
"LUX",0.054,2020
"LVA",0.0194,2010
"LVA",0.0194,2011
"LVA",0.0194,2012
"LVA",0.0194,2013
"LVA",0.0194,2014
"LVA",0.0194,2015
"LVA",0.0194,2016
"LVA",0.0194,2017
"LVA",0.0194,2018
"LVA",0.0194,2019
"LVA",0.0194,2020
"MAC",0.0062,2010
"MAC",0.0062,2011
"MAC",0.0062,2012
"MAC",0.0062,2013
"MAC",0.0062,2014
"MAC",0.0062,2015
"MAC",0.0062,2016
"MAC",0.0062,2017
"MAC",0.0062,2018
"MAC",0.0062,2019
"MAC",0.0062,2020
"MAF",0.037093668655271,2010
"MAF",0.037093668655271,2011
"MAF",0.037093668655271,2012
"MAF",0.037093668655271,2013
"MAF",0.037093668655271,2014
"MAF",0.037093668655271,2015
"MAF",0.037093668655271,2016
"MAF",0.037093668655271,2017
"MAF",0.037093668655271,2018
"MAF",0.037093668655271,2019
"MAF",0.037093668655271,2020
"MAR",0.012,2010
"MAR",0.012,2011
"MAR",0.012,2012
"MAR",0.012,2013
"MAR",0.012,2014
"MAR",0.012,2015
"MAR",0.012,2016
"MAR",0.012,2017
"MAR",0.012,2018
"MAR",0.012,2019
"MAR",0.012,2020
"MCO",0.0360653050045106,2010
"MCO",0.0360653050045106,2011
"MCO",0.0360653050045106,2012
"MCO",0.0360653050045106,2013
"MCO",0.0360653050045106,2014
"MCO",0.0360653050045106,2015
"MCO",0.0360653050045106,2016
"MCO",0.0360653050045106,2017
"MCO",0.0360653050045106,2018
"MCO",0.0360653050045106,2019
"MCO",0.0360653050045106,2020
"MDA",0.046,2010
"MDA",0.046,2011
"MDA",0.046,2012
"MDA",0.046,2013
"MDA",0.046,2014
"MDA",0.046,2015
"MDA",0.046,2016
"MDA",0.046,2017
"MDA",0.046,2018
"MDA",0.046,2019
"MDA",0.046,2020
"MDG",0.0388171177560343,2010
"MDG",0.0388171177560343,2011
"MDG",0.0388171177560343,2012
"MDG",0.0388171177560343,2013
"MDG",0.0388171177560343,2014
"MDG",0.0388171177560343,2015
"MDG",0.0388171177560343,2016
"MDG",0.0388171177560343,2017
"MDG",0.0388171177560343,2018
"MDG",0.0388171177560343,2019
"MDG",0.0388171177560343,2020
"MDV",0.002,2010
"MDV",0.002,2011
"MDV",0.002,2012
"MDV",0.002,2013
"MDV",0.002,2014
"MDV",0.002,2015
"MDV",0.002,2016
"MDV",0.002,2017
"MDV",0.002,2018
"MDV",0.002,2019
"MDV",0.002,2020
"MEX",0.0242,2010
"MEX",0.0242,2011
"MEX",0.0242,2012
"MEX",0.0242,2013
"MEX",0.0242,2014
"MEX",0.0242,2015
"MEX",0.0242,2016
"MEX",0.0242,2017
"MEX",0.0242,2018
"MEX",0.0242,2019
"MEX",0.0242,2020
"MHL",0.062,2010
"MHL",0.062,2011
"MHL",0.062,2012
"MHL",0.062,2013
"MHL",0.062,2014
"MHL",0.062,2015
"MHL",0.062,2016
"MHL",0.062,2017
"MHL",0.062,2018
"MHL",0.062,2019
"MHL",0.062,2020
"MKD",0.0396,2010
"MKD",0.0396,2011
"MKD",0.0396,2012
"MKD",0.0396,2013
"MKD",0.0396,2014
"MKD",0.0396,2015
"MKD",0.0396,2016
"MKD",0.0396,2017
"MKD",0.0396,2018
"MKD",0.0396,2019
"MKD",0.0396,2020
"MLI",0.145,2010
"MLI",0.145,2011
"MLI",0.145,2012
"MLI",0.145,2013
"MLI",0.145,2014
"MLI",0.145,2015
"MLI",0.145,2016
"MLI",0.145,2017
"MLI",0.145,2018
"MLI",0.145,2019
"MLI",0.145,2020
"MLT",0.019,2010
"MLT",0.019,2011
"MLT",0.019,2012
"MLT",0.019,2013
"MLT",0.019,2014
"MLT",0.019,2015
"MLT",0.019,2016
"MLT",0.019,2017
"MLT",0.019,2018
"MLT",0.019,2019
"MLT",0.019,2020
"MMR",0.0384269405163554,2010
"MMR",0.0384269405163554,2011
"MMR",0.0384269405163554,2012
"MMR",0.0384269405163554,2013
"MMR",0.0384269405163554,2014
"MMR",0.0384269405163554,2015
"MMR",0.0384269405163554,2016
"MMR",0.0384269405163554,2017
"MMR",0.0384269405163554,2018
"MMR",0.0384269405163554,2019
"MMR",0.0384269405163554,2020
"MNE",0.03892,2010
"MNE",0.03892,2011
"MNE",0.03892,2012
"MNE",0.03892,2013
"MNE",0.03892,2014
"MNE",0.03892,2015
"MNE",0.03892,2016
"MNE",0.03892,2017
"MNE",0.03892,2018
"MNE",0.03892,2019
"MNE",0.03892,2020
"MNG",0.1002,2010
"MNG",0.1002,2011
"MNG",0.1002,2012
"MNG",0.1002,2013
"MNG",0.1002,2014
"MNG",0.1002,2015
"MNG",0.1002,2016
"MNG",0.1002,2017
"MNG",0.1002,2018
"MNG",0.1002,2019
"MNG",0.1002,2020
"MNP",0.0186,2010
"MNP",0.0186,2011
"MNP",0.0186,2012
"MNP",0.0186,2013
"MNP",0.0186,2014
"MNP",0.0186,2015
"MNP",0.0186,2016
"MNP",0.0186,2017
"MNP",0.0186,2018
"MNP",0.0186,2019
"MNP",0.0186,2020
"MOZ",0.03,2010
"MOZ",0.03,2011
"MOZ",0.03,2012
"MOZ",0.03,2013
"MOZ",0.03,2014
"MOZ",0.03,2015
"MOZ",0.03,2016
"MOZ",0.03,2017
"MOZ",0.03,2018
"MOZ",0.03,2019
"MOZ",0.03,2020
"MRT",0.1194,2010
"MRT",0.1194,2011
"MRT",0.1194,2012
"MRT",0.1194,2013
"MRT",0.1194,2014
"MRT",0.1194,2015
"MRT",0.1194,2016
"MRT",0.1194,2017
"MRT",0.1194,2018
"MRT",0.1194,2019
"MRT",0.1194,2020
"MUS",0.016,2010
"MUS",0.016,2011
"MUS",0.016,2012
"MUS",0.016,2013
"MUS",0.016,2014
"MUS",0.016,2015
"MUS",0.016,2016
"MUS",0.016,2017
"MUS",0.016,2018
"MUS",0.016,2019
"MUS",0.016,2020
"MWI",0.0390281851973449,2010
"MWI",0.0390281851973449,2011
"MWI",0.0390281851973449,2012
"MWI",0.0390281851973449,2013
"MWI",0.0390281851973449,2014
"MWI",0.0390281851973449,2015
"MWI",0.0390281851973449,2016
"MWI",0.0390281851973449,2017
"MWI",0.0390281851973449,2018
"MWI",0.0390281851973449,2019
"MWI",0.0390281851973449,2020
"MYS",0.018,2010
"MYS",0.018,2011
"MYS",0.018,2012
"MYS",0.018,2013
"MYS",0.018,2014
"MYS",0.018,2015
"MYS",0.018,2016
"MYS",0.018,2017
"MYS",0.018,2018
"MYS",0.018,2019
"MYS",0.018,2020
"NAM",0.0389327118268049,2010
"NAM",0.0389327118268049,2011
"NAM",0.0389327118268049,2012
"NAM",0.0389327118268049,2013
"NAM",0.0389327118268049,2014
"NAM",0.0389327118268049,2015
"NAM",0.0389327118268049,2016
"NAM",0.0389327118268049,2017
"NAM",0.0389327118268049,2018
"NAM",0.0389327118268049,2019
"NAM",0.0389327118268049,2020
"NCL",0.0186,2010
"NCL",0.0186,2011
"NCL",0.0186,2012
"NCL",0.0186,2013
"NCL",0.0186,2014
"NCL",0.0186,2015
"NCL",0.0186,2016
"NCL",0.0186,2017
"NCL",0.0186,2018
"NCL",0.0186,2019
"NCL",0.0186,2020
"NER",0.114,2010
"NER",0.114,2011
"NER",0.114,2012
"NER",0.114,2013
"NER",0.114,2014
"NER",0.114,2015
"NER",0.114,2016
"NER",0.114,2017
"NER",0.114,2018
"NER",0.114,2019
"NER",0.114,2020
"NGA",0.0226,2010
"NGA",0.0226,2011
"NGA",0.0226,2012
"NGA",0.0226,2013
"NGA",0.0226,2014
"NGA",0.0226,2015
"NGA",0.0226,2016
"NGA",0.0226,2017
"NGA",0.0226,2018
"NGA",0.0226,2019
"NGA",0.0226,2020
"NIC",0.0389675625548757,2010
"NIC",0.0389675625548757,2011
"NIC",0.0389675625548757,2012
"NIC",0.0389675625548757,2013
"NIC",0.0389675625548757,2014
"NIC",0.0389675625548757,2015
"NIC",0.0389675625548757,2016
"NIC",0.0389675625548757,2017
"NIC",0.0389675625548757,2018
"NIC",0.0389675625548757,2019
"NIC",0.0389675625548757,2020
"NLD",0.04048,2010
"NLD",0.04048,2011
"NLD",0.04048,2012
"NLD",0.04048,2013
"NLD",0.04048,2014
"NLD",0.04048,2015
"NLD",0.04048,2016
"NLD",0.04048,2017
"NLD",0.04048,2018
"NLD",0.04048,2019
"NLD",0.04048,2020
"NOR",0.0263,2010
"NOR",0.0263,2011
"NOR",0.0263,2012
"NOR",0.0263,2013
"NOR",0.0263,2014
"NOR",0.0263,2015
"NOR",0.0263,2016
"NOR",0.0263,2017
"NOR",0.0263,2018
"NOR",0.0263,2019
"NOR",0.0263,2020
"NPL",0.01424,2010
"NPL",0.01424,2011
"NPL",0.01424,2012
"NPL",0.01424,2013
"NPL",0.01424,2014
"NPL",0.01424,2015
"NPL",0.01424,2016
"NPL",0.01424,2017
"NPL",0.01424,2018
"NPL",0.01424,2019
"NPL",0.01424,2020
"NRU",0.0186,2010
"NRU",0.0186,2011
"NRU",0.0186,2012
"NRU",0.0186,2013
"NRU",0.0186,2014
"NRU",0.0186,2015
"NRU",0.0186,2016
"NRU",0.0186,2017
"NRU",0.0186,2018
"NRU",0.0186,2019
"NRU",0.0186,2020
"NZL",0.074,2010
"NZL",0.074,2011
"NZL",0.074,2012
"NZL",0.074,2013
"NZL",0.074,2014
"NZL",0.074,2015
"NZL",0.074,2016
"NZL",0.074,2017
"NZL",0.074,2018
"NZL",0.074,2019
"NZL",0.074,2020
"OMN",0.048,2010
"OMN",0.048,2011
"OMN",0.048,2012
"OMN",0.048,2013
"OMN",0.048,2014
"OMN",0.048,2015
"OMN",0.048,2016
"OMN",0.048,2017
"OMN",0.048,2018
"OMN",0.048,2019
"OMN",0.048,2020
"PAK",0.04,2010
"PAK",0.04,2011
"PAK",0.04,2012
"PAK",0.04,2013
"PAK",0.04,2014
"PAK",0.04,2015
"PAK",0.04,2016
"PAK",0.04,2017
"PAK",0.04,2018
"PAK",0.04,2019
"PAK",0.04,2020
"PAN",0.0114,2010
"PAN",0.0114,2011
"PAN",0.0114,2012
"PAN",0.0114,2013
"PAN",0.0114,2014
"PAN",0.0114,2015
"PAN",0.0114,2016
"PAN",0.0114,2017
"PAN",0.0114,2018
"PAN",0.0114,2019
"PAN",0.0114,2020
"PER",0.0434,2010
"PER",0.0434,2011
"PER",0.0434,2012
"PER",0.0434,2013
"PER",0.0434,2014
"PER",0.0434,2015
"PER",0.0434,2016
"PER",0.0434,2017
"PER",0.0434,2018
"PER",0.0434,2019
"PER",0.0434,2020
"PHL",0.04304,2010
"PHL",0.04304,2011
"PHL",0.04304,2012
"PHL",0.04304,2013
"PHL",0.04304,2014
"PHL",0.04304,2015
"PHL",0.04304,2016
"PHL",0.04304,2017
"PHL",0.04304,2018
"PHL",0.04304,2019
"PHL",0.04304,2020
"PLW",0.018,2010
"PLW",0.018,2011
"PLW",0.018,2012
"PLW",0.018,2013
"PLW",0.018,2014
"PLW",0.018,2015
"PLW",0.018,2016
"PLW",0.018,2017
"PLW",0.018,2018
"PLW",0.018,2019
"PLW",0.018,2020
"PNG",0.084,2010
"PNG",0.084,2011
"PNG",0.084,2012
"PNG",0.084,2013
"PNG",0.084,2014
"PNG",0.084,2015
"PNG",0.084,2016
"PNG",0.084,2017
"PNG",0.084,2018
"PNG",0.084,2019
"PNG",0.084,2020
"POL",0.05338,2010
"POL",0.05338,2011
"POL",0.05338,2012
"POL",0.05338,2013
"POL",0.05338,2014
"POL",0.05338,2015
"POL",0.05338,2016
"POL",0.05338,2017
"POL",0.05338,2018
"POL",0.05338,2019
"POL",0.05338,2020
"PRI",0.0476,2010
"PRI",0.0476,2011
"PRI",0.0476,2012
"PRI",0.0476,2013
"PRI",0.0476,2014
"PRI",0.0476,2015
"PRI",0.0476,2016
"PRI",0.0476,2017
"PRI",0.0476,2018
"PRI",0.0476,2019
"PRI",0.0476,2020
"PRT",0.05536,2010
"PRT",0.05536,2011
"PRT",0.05536,2012
"PRT",0.05536,2013
"PRT",0.05536,2014
"PRT",0.05536,2015
"PRT",0.05536,2016
"PRT",0.05536,2017
"PRT",0.05536,2018
"PRT",0.05536,2019
"PRT",0.05536,2020
"PRY",0.0383939820598699,2010
"PRY",0.0383939820598699,2011
"PRY",0.0383939820598699,2012
"PRY",0.0383939820598699,2013
"PRY",0.0383939820598699,2014
"PRY",0.0383939820598699,2015
"PRY",0.0383939820598699,2016
"PRY",0.0383939820598699,2017
"PRY",0.0383939820598699,2018
"PRY",0.0383939820598699,2019
"PRY",0.0383939820598699,2020
"PSE",0.023,2010
"PSE",0.023,2011
"PSE",0.023,2012
"PSE",0.023,2013
"PSE",0.023,2014
"PSE",0.023,2015
"PSE",0.023,2016
"PSE",0.023,2017
"PSE",0.023,2018
"PSE",0.023,2019
"PSE",0.023,2020
"PYF",0.058,2010
"PYF",0.058,2011
"PYF",0.058,2012
"PYF",0.058,2013
"PYF",0.058,2014
"PYF",0.058,2015
"PYF",0.058,2016
"PYF",0.058,2017
"PYF",0.058,2018
"PYF",0.058,2019
"PYF",0.058,2020
"QAT",0.01,2010
"QAT",0.01,2011
"QAT",0.01,2012
"QAT",0.01,2013
"QAT",0.01,2014
"QAT",0.01,2015
"QAT",0.01,2016
"QAT",0.01,2017
"QAT",0.01,2018
"QAT",0.01,2019
"QAT",0.01,2020
"ROU",0.02136,2010
"ROU",0.02136,2011
"ROU",0.02136,2012
"ROU",0.02136,2013
"ROU",0.02136,2014
"ROU",0.02136,2015
"ROU",0.02136,2016
"ROU",0.02136,2017
"ROU",0.02136,2018
"ROU",0.02136,2019
"ROU",0.02136,2020
"RUS",0.03806,2010
"RUS",0.03806,2011
"RUS",0.03806,2012
"RUS",0.03806,2013
"RUS",0.03806,2014
"RUS",0.03806,2015
"RUS",0.03806,2016
"RUS",0.03806,2017
"RUS",0.03806,2018
"RUS",0.03806,2019
"RUS",0.03806,2020
"RWA",0.0390485602193741,2010
"RWA",0.0390485602193741,2011
"RWA",0.0390485602193741,2012
"RWA",0.0390485602193741,2013
"RWA",0.0390485602193741,2014
"RWA",0.0390485602193741,2015
"RWA",0.0390485602193741,2016
"RWA",0.0390485602193741,2017
"RWA",0.0390485602193741,2018
"RWA",0.0390485602193741,2019
"RWA",0.0390485602193741,2020
"SAU",0.005,2010
"SAU",0.005,2011
"SAU",0.005,2012
"SAU",0.005,2013
"SAU",0.005,2014
"SAU",0.005,2015
"SAU",0.005,2016
"SAU",0.005,2017
"SAU",0.005,2018
"SAU",0.005,2019
"SAU",0.005,2020
"SDN",0.0378,2010
"SDN",0.0378,2011
"SDN",0.0378,2012
"SDN",0.0378,2013
"SDN",0.0378,2014
"SDN",0.0378,2015
"SDN",0.0378,2016
"SDN",0.0378,2017
"SDN",0.0378,2018
"SDN",0.0378,2019
"SDN",0.0378,2020
"SEN",0.136,2010
"SEN",0.136,2011
"SEN",0.136,2012
"SEN",0.136,2013
"SEN",0.136,2014
"SEN",0.136,2015
"SEN",0.136,2016
"SEN",0.136,2017
"SEN",0.136,2018
"SEN",0.136,2019
"SEN",0.136,2020
"SGP",0.0646,2010
"SGP",0.0646,2011
"SGP",0.0646,2012
"SGP",0.0646,2013
"SGP",0.0646,2014
"SGP",0.0646,2015
"SGP",0.0646,2016
"SGP",0.0646,2017
"SGP",0.0646,2018
"SGP",0.0646,2019
"SGP",0.0646,2020
"SLB",0.0074,2010
"SLB",0.0074,2011
"SLB",0.0074,2012
"SLB",0.0074,2013
"SLB",0.0074,2014
"SLB",0.0074,2015
"SLB",0.0074,2016
"SLB",0.0074,2017
"SLB",0.0074,2018
"SLB",0.0074,2019
"SLB",0.0074,2020
"SLE",0.0392339133484645,2010
"SLE",0.0392339133484645,2011
"SLE",0.0392339133484645,2012
"SLE",0.0392339133484645,2013
"SLE",0.0392339133484645,2014
"SLE",0.0392339133484645,2015
"SLE",0.0392339133484645,2016
"SLE",0.0392339133484645,2017
"SLE",0.0392339133484645,2018
"SLE",0.0392339133484645,2019
"SLE",0.0392339133484645,2020
"SLV",0.014,2010
"SLV",0.014,2011
"SLV",0.014,2012
"SLV",0.014,2013
"SLV",0.014,2014
"SLV",0.014,2015
"SLV",0.014,2016
"SLV",0.014,2017
"SLV",0.014,2018
"SLV",0.014,2019
"SLV",0.014,2020
"SMR",0.13112,2010
"SMR",0.13112,2011
"SMR",0.13112,2012
"SMR",0.13112,2013
"SMR",0.13112,2014
"SMR",0.13112,2015
"SMR",0.13112,2016
"SMR",0.13112,2017
"SMR",0.13112,2018
"SMR",0.13112,2019
"SMR",0.13112,2020
"SOM",0.0390070412538779,2010
"SOM",0.0390070412538779,2011
"SOM",0.0390070412538779,2012
"SOM",0.0390070412538779,2013
"SOM",0.0390070412538779,2014
"SOM",0.0390070412538779,2015
"SOM",0.0390070412538779,2016
"SOM",0.0390070412538779,2017
"SOM",0.0390070412538779,2018
"SOM",0.0390070412538779,2019
"SOM",0.0390070412538779,2020
"SRB",0.03344,2010
"SRB",0.03344,2011
"SRB",0.03344,2012
"SRB",0.03344,2013
"SRB",0.03344,2014
"SRB",0.03344,2015
"SRB",0.03344,2016
"SRB",0.03344,2017
"SRB",0.03344,2018
"SRB",0.03344,2019
"SRB",0.03344,2020
"SSD",0.0390753747954777,2010
"SSD",0.0390753747954777,2011
"SSD",0.0390753747954777,2012
"SSD",0.0390753747954777,2013
"SSD",0.0390753747954777,2014
"SSD",0.0390753747954777,2015
"SSD",0.0390753747954777,2016
"SSD",0.0390753747954777,2017
"SSD",0.0390753747954777,2018
"SSD",0.0390753747954777,2019
"SSD",0.0390753747954777,2020
"STP",0.0391479215045227,2010
"STP",0.0391479215045227,2011
"STP",0.0391479215045227,2012
"STP",0.0391479215045227,2013
"STP",0.0391479215045227,2014
"STP",0.0391479215045227,2015
"STP",0.0391479215045227,2016
"STP",0.0391479215045227,2017
"STP",0.0391479215045227,2018
"STP",0.0391479215045227,2019
"STP",0.0391479215045227,2020
"SUR",0.048,2010
"SUR",0.048,2011
"SUR",0.048,2012
"SUR",0.048,2013
"SUR",0.048,2014
"SUR",0.048,2015
"SUR",0.048,2016
"SUR",0.048,2017
"SUR",0.048,2018
"SUR",0.048,2019
"SUR",0.048,2020
"SVK",0.002,2010
"SVK",0.002,2011
"SVK",0.002,2012
"SVK",0.002,2013
"SVK",0.002,2014
"SVK",0.002,2015
"SVK",0.002,2016
"SVK",0.002,2017
"SVK",0.002,2018
"SVK",0.002,2019
"SVK",0.002,2020
"SVN",0.0363846871972082,2010
"SVN",0.0363846871972082,2011
"SVN",0.0363846871972082,2012
"SVN",0.0363846871972082,2013
"SVN",0.0363846871972082,2014
"SVN",0.0363846871972082,2015
"SVN",0.0363846871972082,2016
"SVN",0.0363846871972082,2017
"SVN",0.0363846871972082,2018
"SVN",0.0363846871972082,2019
"SVN",0.0363846871972082,2020
"SWE",0.0351726171250839,2010
"SWE",0.0351726171250839,2011
"SWE",0.0351726171250839,2012
"SWE",0.0351726171250839,2013
"SWE",0.0351726171250839,2014
"SWE",0.0351726171250839,2015
"SWE",0.0351726171250839,2016
"SWE",0.0351726171250839,2017
"SWE",0.0351726171250839,2018
"SWE",0.0351726171250839,2019
"SWE",0.0351726171250839,2020
"SWZ",0.0387697839897327,2010
"SWZ",0.0387697839897327,2011
"SWZ",0.0387697839897327,2012
"SWZ",0.0387697839897327,2013
"SWZ",0.0387697839897327,2014
"SWZ",0.0387697839897327,2015
"SWZ",0.0387697839897327,2016
"SWZ",0.0387697839897327,2017
"SWZ",0.0387697839897327,2018
"SWZ",0.0387697839897327,2019
"SWZ",0.0387697839897327,2020
"SXM",0.024,2010
"SXM",0.024,2011
"SXM",0.024,2012
"SXM",0.024,2013
"SXM",0.024,2014
"SXM",0.024,2015
"SXM",0.024,2016
"SXM",0.024,2017
"SXM",0.024,2018
"SXM",0.024,2019
"SXM",0.024,2020
"SYC",0.0516,2010
"SYC",0.0516,2011
"SYC",0.0516,2012
"SYC",0.0516,2013
"SYC",0.0516,2014
"SYC",0.0516,2015
"SYC",0.0516,2016
"SYC",0.0516,2017
"SYC",0.0516,2018
"SYC",0.0516,2019
"SYC",0.0516,2020
"SYR",0.044,2010
"SYR",0.044,2011
"SYR",0.044,2012
"SYR",0.044,2013
"SYR",0.044,2014
"SYR",0.044,2015
"SYR",0.044,2016
"SYR",0.044,2017
"SYR",0.044,2018
"SYR",0.044,2019
"SYR",0.044,2020
"TCA",0.0048,2010
"TCA",0.0048,2011
"TCA",0.0048,2012
"TCA",0.0048,2013
"TCA",0.0048,2014
"TCA",0.0048,2015
"TCA",0.0048,2016
"TCA",0.0048,2017
"TCA",0.0048,2018
"TCA",0.0048,2019
"TCA",0.0048,2020
"TCD",0.036,2010
"TCD",0.036,2011
"TCD",0.036,2012
"TCD",0.036,2013
"TCD",0.036,2014
"TCD",0.036,2015
"TCD",0.036,2016
