Year,iso_code3,pij_lndu_forests_primary_to_croplands
2044,GNB,0.0039992467845258
2045,GNB,0.0039992467845258
2046,GNB,0.0039992467845258
2047,GNB,0.0039992467845258
2048,GNB,0.0039992467845258
2049,GNB,0.0039992467845258
2050,GNB,0.0039992467845258
2019,GNQ,0.0
2020,GNQ,0.0
2021,GNQ,0.0
2022,GNQ,0.0
2023,GNQ,0.0
2024,GNQ,0.0
2025,GNQ,0.0
2026,GNQ,0.0
2027,GNQ,0.0
2028,GNQ,0.0
2029,GNQ,0.0
2030,GNQ,0.0
2031,GNQ,0.0
2032,GNQ,0.0
2033,GNQ,0.0
2034,GNQ,0.0
2035,GNQ,0.0
2036,GNQ,0.0
2037,GNQ,0.0
2038,GNQ,0.0
2039,GNQ,0.0
2040,GNQ,0.0
2041,GNQ,0.0
2042,GNQ,0.0
2043,GNQ,0.0
2044,GNQ,0.0
2045,GNQ,0.0
2046,GNQ,0.0
2047,GNQ,0.0
2048,GNQ,0.0
2049,GNQ,0.0
2050,GNQ,0.0
2019,GRC,0.0
2020,GRC,5.615347080858448e-06
2021,GRC,5.615347080858448e-06
2022,GRC,5.615347080858448e-06
2023,GRC,5.615347080858448e-06
2024,GRC,5.615347080858448e-06
2025,GRC,5.615347080858448e-06
2026,GRC,5.615347080858448e-06
2027,GRC,5.615347080858448e-06
2028,GRC,5.615347080858448e-06
2029,GRC,5.615347080858448e-06
2030,GRC,5.615347080858448e-06
2031,GRC,5.615347080858448e-06
2032,GRC,5.615347080858448e-06
2033,GRC,5.615347080858448e-06
2034,GRC,5.615347080858448e-06
2035,GRC,5.615347080858448e-06
2036,GRC,5.615347080858448e-06
2037,GRC,5.615347080858448e-06
2038,GRC,5.615347080858448e-06
2039,GRC,5.615347080858448e-06
2040,GRC,5.615347080858448e-06
2041,GRC,5.615347080858448e-06
2042,GRC,5.615347080858448e-06
2043,GRC,5.615347080858448e-06
2044,GRC,5.615347080858448e-06
2045,GRC,5.615347080858448e-06
2046,GRC,5.615347080858448e-06
2047,GRC,5.615347080858448e-06
2048,GRC,5.615347080858448e-06
2049,GRC,5.615347080858448e-06
2050,GRC,5.615347080858448e-06
2019,GRL,0.0008335041168501
2020,GRL,0.0008342792614418
2021,GRL,0.0008342792614418
2022,GRL,0.0008342792614418
2023,GRL,0.0008342792614418
2024,GRL,0.0008342792614418
2025,GRL,0.0008342792614418
2026,GRL,0.0008342792614418
2027,GRL,0.0008342792614418
2028,GRL,0.0008342792614418
2029,GRL,0.0008342792614418
2030,GRL,0.0008342792614418
2031,GRL,0.0008342792614418
2032,GRL,0.0008342792614418
2033,GRL,0.0008342792614418
2034,GRL,0.0008342792614418
2035,GRL,0.0008342792614418
2036,GRL,0.0008342792614418
2037,GRL,0.0008342792614418
2038,GRL,0.0008342792614418
2039,GRL,0.0008342792614418
2040,GRL,0.0008342792614418
2041,GRL,0.0008342792614418
2042,GRL,0.0008342792614418
2043,GRL,0.0008342792614418
2044,GRL,0.0008342792614418
2045,GRL,0.0008342792614418
2046,GRL,0.0008342792614418
2047,GRL,0.0008342792614418
2048,GRL,0.0008342792614418
2049,GRL,0.0008342792614418
2050,GRL,0.0008342792614418
2019,GTM,0.0096973966325692
2020,GTM,0.0055223297416737
2021,GTM,0.0055223297416737
2022,GTM,0.0055223297416737
2023,GTM,0.0055223297416737
2024,GTM,0.0055223297416737
2025,GTM,0.0055223297416737
2026,GTM,0.0055223297416737
2027,GTM,0.0055223297416737
2028,GTM,0.0055223297416737
2029,GTM,0.0055223297416737
2030,GTM,0.0055223297416737
2031,GTM,0.0055223297416737
2032,GTM,0.0055223297416737
2033,GTM,0.0055223297416737
2034,GTM,0.0055223297416737
2035,GTM,0.0055223297416737
2036,GTM,0.0055223297416737
2037,GTM,0.0055223297416737
2038,GTM,0.0055223297416737
2039,GTM,0.0055223297416737
2040,GTM,0.0055223297416737
2041,GTM,0.0055223297416737
2042,GTM,0.0055223297416737
2043,GTM,0.0055223297416737
2044,GTM,0.0055223297416737
2045,GTM,0.0055223297416737
2046,GTM,0.0055223297416737
2047,GTM,0.0055223297416737
2048,GTM,0.0055223297416737
2049,GTM,0.0055223297416737
2050,GTM,0.0055223297416737
2019,GUY,0.0
2020,GUY,0.0
2021,GUY,0.0
2022,GUY,0.0
2023,GUY,0.0
2024,GUY,0.0
2025,GUY,0.0
2026,GUY,0.0
2027,GUY,0.0
2028,GUY,0.0
2029,GUY,0.0
2030,GUY,0.0
2031,GUY,0.0
2032,GUY,0.0
2033,GUY,0.0
2034,GUY,0.0
2035,GUY,0.0
2036,GUY,0.0
2037,GUY,0.0
2038,GUY,0.0
2039,GUY,0.0
2040,GUY,0.0
2041,GUY,0.0
2042,GUY,0.0
2043,GUY,0.0
2044,GUY,0.0
2045,GUY,0.0
2046,GUY,0.0
2047,GUY,0.0
2048,GUY,0.0
2049,GUY,0.0
2050,GUY,0.0
2019,HKG,0.0008335102585354
2020,HKG,0.0008343278078946
2021,HKG,0.0008343278078946
2022,HKG,0.0008343278078946
2023,HKG,0.0008343278078946
2024,HKG,0.0008343278078946
2025,HKG,0.0008343278078946
2026,HKG,0.0008343278078946
2027,HKG,0.0008343278078946
2028,HKG,0.0008343278078946
2029,HKG,0.0008343278078946
2030,HKG,0.0008343278078946
2031,HKG,0.0008343278078946
2032,HKG,0.0008343278078946
2033,HKG,0.0008343278078946
2034,HKG,0.0008343278078946
2035,HKG,0.0008343278078946
2036,HKG,0.0008343278078946
2037,HKG,0.0008343278078946
2038,HKG,0.0008343278078946
2039,HKG,0.0008343278078946
2040,HKG,0.0008343278078946
2041,HKG,0.0008343278078946
2042,HKG,0.0008343278078946
2043,HKG,0.0008343278078946
2044,HKG,0.0008343278078946
2045,HKG,0.0008343278078946
2046,HKG,0.0008343278078946
2047,HKG,0.0008343278078946
2048,HKG,0.0008343278078946
2049,HKG,0.0008343278078946
2050,HKG,0.0008343278078946
2019,HND,0.0031130167318096
2020,HND,0.0020262020159333
2021,HND,0.0020262020159333
2022,HND,0.0020262020159333
2023,HND,0.0020262020159333
2024,HND,0.0020262020159333
2025,HND,0.0020262020159333
2026,HND,0.0020262020159333
2027,HND,0.0020262020159333
2028,HND,0.0020262020159333
2029,HND,0.0020262020159333
2030,HND,0.0020262020159333
2031,HND,0.0020262020159333
2032,HND,0.0020262020159333
2033,HND,0.0020262020159333
2034,HND,0.0020262020159333
2035,HND,0.0020262020159333
2036,HND,0.0020262020159333
2037,HND,0.0020262020159333
2038,HND,0.0020262020159333
2039,HND,0.0020262020159333
2040,HND,0.0020262020159333
2041,HND,0.0020262020159333
2042,HND,0.0020262020159333
2043,HND,0.0020262020159333
2044,HND,0.0020262020159333
2045,HND,0.0020262020159333
2046,HND,0.0020262020159333
2047,HND,0.0020262020159333
2048,HND,0.0020262020159333
2049,HND,0.0020262020159333
2050,HND,0.0020262020159333
2019,HRV,0.0099994528275359
2020,HRV,0.0031052254006196
2021,HRV,0.0031052254006196
2022,HRV,0.0031052254006196
2023,HRV,0.0031052254006196
2024,HRV,0.0031052254006196
2025,HRV,0.0031052254006196
2026,HRV,0.0031052254006196
2027,HRV,0.0031052254006196
2028,HRV,0.0031052254006196
2029,HRV,0.0031052254006196
2030,HRV,0.0031052254006196
2031,HRV,0.0031052254006196
2032,HRV,0.0031052254006196
2033,HRV,0.0031052254006196
2034,HRV,0.0031052254006196
2035,HRV,0.0031052254006196
2036,HRV,0.0031052254006196
2037,HRV,0.0031052254006196
2038,HRV,0.0031052254006196
2039,HRV,0.0031052254006196
2040,HRV,0.0031052254006196
2041,HRV,0.0031052254006196
2042,HRV,0.0031052254006196
2043,HRV,0.0031052254006196
2044,HRV,0.0031052254006196
2045,HRV,0.0031052254006196
2046,HRV,0.0031052254006196
2047,HRV,0.0031052254006196
2048,HRV,0.0031052254006196
2049,HRV,0.0031052254006196
2050,HRV,0.0031052254006196
2019,HTI,0.0008322703021481
2020,HTI,0.0007150888705607
2021,HTI,0.0007150888705607
2022,HTI,0.0007150888705607
2023,HTI,0.0007150888705607
2024,HTI,0.0007150888705607
2025,HTI,0.0007150888705607
2026,HTI,0.0007150888705607
2027,HTI,0.0007150888705607
2028,HTI,0.0007150888705607
2029,HTI,0.0007150888705607
2030,HTI,0.0007150888705607
2031,HTI,0.0007150888705607
2032,HTI,0.0007150888705607
2033,HTI,0.0007150888705607
2034,HTI,0.0007150888705607
2035,HTI,0.0007150888705607
2036,HTI,0.0007150888705607
2037,HTI,0.0007150888705607
2038,HTI,0.0007150888705607
2039,HTI,0.0007150888705607
2040,HTI,0.0007150888705607
2041,HTI,0.0007150888705607
2042,HTI,0.0007150888705607
2043,HTI,0.0007150888705607
2044,HTI,0.0007150888705607
2045,HTI,0.0007150888705607
2046,HTI,0.0007150888705607
2047,HTI,0.0007150888705607
2048,HTI,0.0007150888705607
2049,HTI,0.0007150888705607
2050,HTI,0.0007150888705607
2019,HUN,1.4989239432061276e-05
2020,HUN,0.0007463641440045
2021,HUN,0.0007463641440045
2022,HUN,0.0007463641440045
2023,HUN,0.0007463641440045
2024,HUN,0.0007463641440045
2025,HUN,0.0007463641440045
2026,HUN,0.0007463641440045
2027,HUN,0.0007463641440045
2028,HUN,0.0007463641440045
2029,HUN,0.0007463641440045
2030,HUN,0.0007463641440045
2031,HUN,0.0007463641440045
2032,HUN,0.0007463641440045
2033,HUN,0.0007463641440045
2034,HUN,0.0007463641440045
2035,HUN,0.0007463641440045
2036,HUN,0.0007463641440045
2037,HUN,0.0007463641440045
2038,HUN,0.0007463641440045
2039,HUN,0.0007463641440045
2040,HUN,0.0007463641440045
2041,HUN,0.0007463641440045
2042,HUN,0.0007463641440045
2043,HUN,0.0007463641440045
2044,HUN,0.0007463641440045
2045,HUN,0.0007463641440045
2046,HUN,0.0007463641440045
2047,HUN,0.0007463641440045
2048,HUN,0.0007463641440045
2049,HUN,0.0007463641440045
2050,HUN,0.0007463641440045
2019,IDN,0.0010747781422119
2020,IDN,0.0054412729494377
2021,IDN,0.0054412729494377
2022,IDN,0.0054412729494377
2023,IDN,0.0054412729494377
2024,IDN,0.0054412729494377
2025,IDN,0.0054412729494377
2026,IDN,0.0054412729494377
2027,IDN,0.0054412729494377
2028,IDN,0.0054412729494377
2029,IDN,0.0054412729494377
2030,IDN,0.0054412729494377
2031,IDN,0.0054412729494377
2032,IDN,0.0054412729494377
2033,IDN,0.0054412729494377
2034,IDN,0.0054412729494377
2035,IDN,0.0054412729494377
2036,IDN,0.0054412729494377
2037,IDN,0.0054412729494377
2038,IDN,0.0054412729494377
2039,IDN,0.0054412729494377
2040,IDN,0.0054412729494377
2041,IDN,0.0054412729494377
2042,IDN,0.0054412729494377
2043,IDN,0.0054412729494377
2044,IDN,0.0054412729494377
2045,IDN,0.0054412729494377
2046,IDN,0.0054412729494377
2047,IDN,0.0054412729494377
2048,IDN,0.0054412729494377
2049,IDN,0.0054412729494377
2050,IDN,0.0054412729494377
2019,IND,8.6703949083643e-05
2020,IND,8.6703949083643e-05
2021,IND,8.6703949083643e-05
2022,IND,8.6703949083643e-05
2023,IND,8.6703949083643e-05
2024,IND,8.6703949083643e-05
2025,IND,8.6703949083643e-05
2026,IND,8.6703949083643e-05
2027,IND,8.6703949083643e-05
2028,IND,8.6703949083643e-05
2029,IND,8.6703949083643e-05
2030,IND,8.6703949083643e-05
2031,IND,8.6703949083643e-05
2032,IND,8.6703949083643e-05
2033,IND,8.6703949083643e-05
2034,IND,8.6703949083643e-05
2035,IND,8.6703949083643e-05
2036,IND,8.6703949083643e-05
2037,IND,8.6703949083643e-05
2038,IND,8.6703949083643e-05
2039,IND,8.6703949083643e-05
2040,IND,8.6703949083643e-05
2041,IND,8.6703949083643e-05
2042,IND,8.6703949083643e-05
2043,IND,8.6703949083643e-05
2044,IND,8.6703949083643e-05
2045,IND,8.6703949083643e-05
2046,IND,8.6703949083643e-05
2047,IND,8.6703949083643e-05
2048,IND,8.6703949083643e-05
2049,IND,8.6703949083643e-05
2050,IND,8.6703949083643e-05
2019,IRL,0.0
2020,IRL,2.9164252802121423e-06
2021,IRL,2.9164252802121423e-06
2022,IRL,2.9164252802121423e-06
2023,IRL,2.9164252802121423e-06
2024,IRL,2.9164252802121423e-06
2025,IRL,2.9164252802121423e-06
2026,IRL,2.9164252802121423e-06
2027,IRL,2.9164252802121423e-06
2028,IRL,2.9164252802121423e-06
2029,IRL,2.9164252802121423e-06
2030,IRL,2.9164252802121423e-06
2031,IRL,2.9164252802121423e-06
2032,IRL,2.9164252802121423e-06
2033,IRL,2.9164252802121423e-06
2034,IRL,2.9164252802121423e-06
2035,IRL,2.9164252802121423e-06
2036,IRL,2.9164252802121423e-06
2037,IRL,2.9164252802121423e-06
2038,IRL,2.9164252802121423e-06
2039,IRL,2.9164252802121423e-06
2040,IRL,2.9164252802121423e-06
2041,IRL,2.9164252802121423e-06
2042,IRL,2.9164252802121423e-06
2043,IRL,2.9164252802121423e-06
2044,IRL,2.9164252802121423e-06
2045,IRL,2.9164252802121423e-06
2046,IRL,2.9164252802121423e-06
2047,IRL,2.9164252802121423e-06
2048,IRL,2.9164252802121423e-06
2049,IRL,2.9164252802121423e-06
2050,IRL,2.9164252802121423e-06
2019,IRN,0.0
2020,IRN,0.000366214102409
2021,IRN,0.000366214102409
2022,IRN,0.000366214102409
2023,IRN,0.000366214102409
2024,IRN,0.000366214102409
2025,IRN,0.000366214102409
2026,IRN,0.000366214102409
2027,IRN,0.000366214102409
2028,IRN,0.000366214102409
2029,IRN,0.000366214102409
2030,IRN,0.000366214102409
2031,IRN,0.000366214102409
2032,IRN,0.000366214102409
2033,IRN,0.000366214102409
2034,IRN,0.000366214102409
2035,IRN,0.000366214102409
2036,IRN,0.000366214102409
2037,IRN,0.000366214102409
2038,IRN,0.000366214102409
2039,IRN,0.000366214102409
2040,IRN,0.000366214102409
2041,IRN,0.000366214102409
2042,IRN,0.000366214102409
2043,IRN,0.000366214102409
2044,IRN,0.000366214102409
2045,IRN,0.000366214102409
2046,IRN,0.000366214102409
2047,IRN,0.000366214102409
2048,IRN,0.000366214102409
2049,IRN,0.000366214102409
2050,IRN,0.000366214102409
2019,IRQ,0.0089829481220022
2020,IRQ,0.0054785336184264
2021,IRQ,0.0054785336184264
2022,IRQ,0.0054785336184264
2023,IRQ,0.0054785336184264
2024,IRQ,0.0054785336184264
2025,IRQ,0.0054785336184264
2026,IRQ,0.0054785336184264
2027,IRQ,0.0054785336184264
2028,IRQ,0.0054785336184264
2029,IRQ,0.0054785336184264
2030,IRQ,0.0054785336184264
2031,IRQ,0.0054785336184264
2032,IRQ,0.0054785336184264
2033,IRQ,0.0054785336184264
2034,IRQ,0.0054785336184264
2035,IRQ,0.0054785336184264
2036,IRQ,0.0054785336184264
2037,IRQ,0.0054785336184264
2038,IRQ,0.0054785336184264
2039,IRQ,0.0054785336184264
2040,IRQ,0.0054785336184264
2041,IRQ,0.0054785336184264
2042,IRQ,0.0054785336184264
2043,IRQ,0.0054785336184264
2044,IRQ,0.0054785336184264
2045,IRQ,0.0054785336184264
2046,IRQ,0.0054785336184264
2047,IRQ,0.0054785336184264
2048,IRQ,0.0054785336184264
2049,IRQ,0.0054785336184264
2050,IRQ,0.0054785336184264
2019,ISL,0.0
2020,ISL,0.0002251884410713
2021,ISL,0.0002251884410713
2022,ISL,0.0002251884410713
2023,ISL,0.0002251884410713
2024,ISL,0.0002251884410713
2025,ISL,0.0002251884410713
2026,ISL,0.0002251884410713
2027,ISL,0.0002251884410713
2028,ISL,0.0002251884410713
2029,ISL,0.0002251884410713
2030,ISL,0.0002251884410713
2031,ISL,0.0002251884410713
2032,ISL,0.0002251884410713
2033,ISL,0.0002251884410713
2034,ISL,0.0002251884410713
2035,ISL,0.0002251884410713
2036,ISL,0.0002251884410713
2037,ISL,0.0002251884410713
2038,ISL,0.0002251884410713
2039,ISL,0.0002251884410713
2040,ISL,0.0002251884410713
2041,ISL,0.0002251884410713
2042,ISL,0.0002251884410713
2043,ISL,0.0002251884410713
2044,ISL,0.0002251884410713
2045,ISL,0.0002251884410713
2046,ISL,0.0002251884410713
2047,ISL,0.0002251884410713
2048,ISL,0.0002251884410713
2049,ISL,0.0002251884410713
2050,ISL,0.0002251884410713
2019,ITA,0.0
2020,ITA,1.9776450925671182e-06
2021,ITA,1.9776450925671182e-06
2022,ITA,1.9776450925671182e-06
2023,ITA,1.9776450925671182e-06
2024,ITA,1.9776450925671182e-06
2025,ITA,1.9776450925671182e-06
2026,ITA,1.9776450925671182e-06
2027,ITA,1.9776450925671182e-06
2028,ITA,1.9776450925671182e-06
2029,ITA,1.9776450925671182e-06
2030,ITA,1.9776450925671182e-06
2031,ITA,1.9776450925671182e-06
2032,ITA,1.9776450925671182e-06
2033,ITA,1.9776450925671182e-06
2034,ITA,1.9776450925671182e-06
2035,ITA,1.9776450925671182e-06
2036,ITA,1.9776450925671182e-06
2037,ITA,1.9776450925671182e-06
2038,ITA,1.9776450925671182e-06
2039,ITA,1.9776450925671182e-06
2040,ITA,1.9776450925671182e-06
2041,ITA,1.9776450925671182e-06
2042,ITA,1.9776450925671182e-06
2043,ITA,1.9776450925671182e-06
2044,ITA,1.9776450925671182e-06
2045,ITA,1.9776450925671182e-06
2046,ITA,1.9776450925671182e-06
2047,ITA,1.9776450925671182e-06
2048,ITA,1.9776450925671182e-06
2049,ITA,1.9776450925671182e-06
2050,ITA,1.9776450925671182e-06
2019,JAM,0.0
2020,JAM,0.0002248331086315
2021,JAM,0.0002248331086315
2022,JAM,0.0002248331086315
2023,JAM,0.0002248331086315
2024,JAM,0.0002248331086315
2025,JAM,0.0002248331086315
2026,JAM,0.0002248331086315
2027,JAM,0.0002248331086315
2028,JAM,0.0002248331086315
2029,JAM,0.0002248331086315
2030,JAM,0.0002248331086315
2031,JAM,0.0002248331086315
2032,JAM,0.0002248331086315
2033,JAM,0.0002248331086315
2034,JAM,0.0002248331086315
2035,JAM,0.0002248331086315
2036,JAM,0.0002248331086315
2037,JAM,0.0002248331086315
2038,JAM,0.0002248331086315
2039,JAM,0.0002248331086315
2040,JAM,0.0002248331086315
2041,JAM,0.0002248331086315
2042,JAM,0.0002248331086315
2043,JAM,0.0002248331086315
2044,JAM,0.0002248331086315
2045,JAM,0.0002248331086315
2046,JAM,0.0002248331086315
2047,JAM,0.0002248331086315
2048,JAM,0.0002248331086315
2049,JAM,0.0002248331086315
2050,JAM,0.0002248331086315
2019,JOR,0.0001927553441945
2020,JOR,0.0001185996381059
2021,JOR,0.0001185996381059
2022,JOR,0.0001185996381059
2023,JOR,0.0001185996381059
2024,JOR,0.0001185996381059
2025,JOR,0.0001185996381059
2026,JOR,0.0001185996381059
2027,JOR,0.0001185996381059
2028,JOR,0.0001185996381059
2029,JOR,0.0001185996381059
2030,JOR,0.0001185996381059
2031,JOR,0.0001185996381059
2032,JOR,0.0001185996381059
2033,JOR,0.0001185996381059
2034,JOR,0.0001185996381059
2035,JOR,0.0001185996381059
2036,JOR,0.0001185996381059
2037,JOR,0.0001185996381059
2038,JOR,0.0001185996381059
2039,JOR,0.0001185996381059
2040,JOR,0.0001185996381059
2041,JOR,0.0001185996381059
2042,JOR,0.0001185996381059
2043,JOR,0.0001185996381059
2044,JOR,0.0001185996381059
2045,JOR,0.0001185996381059
2046,JOR,0.0001185996381059
2047,JOR,0.0001185996381059
2048,JOR,0.0001185996381059
2049,JOR,0.0001185996381059
2050,JOR,0.0001185996381059
2019,JPN,0.0005536151992678
2020,JPN,0.0008081955204659
2021,JPN,0.0008081955204659
2022,JPN,0.0008081955204659
2023,JPN,0.0008081955204659
2024,JPN,0.0008081955204659
2025,JPN,0.0008081955204659
2026,JPN,0.0008081955204659
2027,JPN,0.0008081955204659
2028,JPN,0.0008081955204659
2029,JPN,0.0008081955204659
2030,JPN,0.0008081955204659
2031,JPN,0.0008081955204659
2032,JPN,0.0008081955204659
2033,JPN,0.0008081955204659
2034,JPN,0.0008081955204659
2035,JPN,0.0008081955204659
2036,JPN,0.0008081955204659
2037,JPN,0.0008081955204659
2038,JPN,0.0008081955204659
2039,JPN,0.0008081955204659
2040,JPN,0.0008081955204659
2041,JPN,0.0008081955204659
2042,JPN,0.0008081955204659
2043,JPN,0.0008081955204659
2044,JPN,0.0008081955204659
2045,JPN,0.0008081955204659
2046,JPN,0.0008081955204659
2047,JPN,0.0008081955204659
2048,JPN,0.0008081955204659
2049,JPN,0.0008081955204659
2050,JPN,0.0008081955204659
2019,KAZ,1.4553563963474696e-05
2020,KAZ,5.842649022827394e-05
2021,KAZ,5.842649022827394e-05
2022,KAZ,5.842649022827394e-05
2023,KAZ,5.842649022827394e-05
2024,KAZ,5.842649022827394e-05
2025,KAZ,5.842649022827394e-05
2026,KAZ,5.842649022827394e-05
2027,KAZ,5.842649022827394e-05
2028,KAZ,5.842649022827394e-05
2029,KAZ,5.842649022827394e-05
2030,KAZ,5.842649022827394e-05
2031,KAZ,5.842649022827394e-05
2032,KAZ,5.842649022827394e-05
2033,KAZ,5.842649022827394e-05
2034,KAZ,5.842649022827394e-05
2035,KAZ,5.842649022827394e-05
2036,KAZ,5.842649022827394e-05
2037,KAZ,5.842649022827394e-05
2038,KAZ,5.842649022827394e-05
2039,KAZ,5.842649022827394e-05
2040,KAZ,5.842649022827394e-05
2041,KAZ,5.842649022827394e-05
2042,KAZ,5.842649022827394e-05
2043,KAZ,5.842649022827394e-05
2044,KAZ,5.842649022827394e-05
2045,KAZ,5.842649022827394e-05
2046,KAZ,5.842649022827394e-05
2047,KAZ,5.842649022827394e-05
2048,KAZ,5.842649022827394e-05
2049,KAZ,5.842649022827394e-05
2050,KAZ,5.842649022827394e-05
2019,KEN,0.0
2020,KEN,0.0038033425416361
2021,KEN,0.0038033425416361
2022,KEN,0.0038033425416361
2023,KEN,0.0038033425416361
2024,KEN,0.0038033425416361
2025,KEN,0.0038033425416361
2026,KEN,0.0038033425416361
2027,KEN,0.0038033425416361
2028,KEN,0.0038033425416361
2029,KEN,0.0038033425416361
2030,KEN,0.0038033425416361
2031,KEN,0.0038033425416361
2032,KEN,0.0038033425416361
2033,KEN,0.0038033425416361
2034,KEN,0.0038033425416361
2035,KEN,0.0038033425416361
2036,KEN,0.0038033425416361
2037,KEN,0.0038033425416361
2038,KEN,0.0038033425416361
2039,KEN,0.0038033425416361
2040,KEN,0.0038033425416361
2041,KEN,0.0038033425416361
2042,KEN,0.0038033425416361
2043,KEN,0.0038033425416361
2044,KEN,0.0038033425416361
2045,KEN,0.0038033425416361
2046,KEN,0.0038033425416361
2047,KEN,0.0038033425416361
2048,KEN,0.0038033425416361
2049,KEN,0.0038033425416361
2050,KEN,0.0038033425416361
2019,KGZ,0.0
2020,KGZ,1.947398107815724e-05
2021,KGZ,1.947398107815724e-05
2022,KGZ,1.947398107815724e-05
2023,KGZ,1.947398107815724e-05
2024,KGZ,1.947398107815724e-05
2025,KGZ,1.947398107815724e-05
2026,KGZ,1.947398107815724e-05
2027,KGZ,1.947398107815724e-05
2028,KGZ,1.947398107815724e-05
2029,KGZ,1.947398107815724e-05
2030,KGZ,1.947398107815724e-05
2031,KGZ,1.947398107815724e-05
2032,KGZ,1.947398107815724e-05
2033,KGZ,1.947398107815724e-05
2034,KGZ,1.947398107815724e-05
2035,KGZ,1.947398107815724e-05
2036,KGZ,1.947398107815724e-05
2037,KGZ,1.947398107815724e-05
2038,KGZ,1.947398107815724e-05
2039,KGZ,1.947398107815724e-05
2040,KGZ,1.947398107815724e-05
2041,KGZ,1.947398107815724e-05
2042,KGZ,1.947398107815724e-05
2043,KGZ,1.947398107815724e-05
2044,KGZ,1.947398107815724e-05
2045,KGZ,1.947398107815724e-05
2046,KGZ,1.947398107815724e-05
2047,KGZ,1.947398107815724e-05
2048,KGZ,1.947398107815724e-05
2049,KGZ,1.947398107815724e-05
2050,KGZ,1.947398107815724e-05
2019,KHM,0.0070922752139925
2020,KHM,0.0070922752139925
2021,KHM,0.0070922752139925
2022,KHM,0.0070922752139925
2023,KHM,0.0070922752139925
2024,KHM,0.0070922752139925
2025,KHM,0.0070922752139925
2026,KHM,0.0070922752139925
2027,KHM,0.0070922752139925
2028,KHM,0.0070922752139925
2029,KHM,0.0070922752139925
2030,KHM,0.0070922752139925
2031,KHM,0.0070922752139925
2032,KHM,0.0070922752139925
2033,KHM,0.0070922752139925
2034,KHM,0.0070922752139925
2035,KHM,0.0070922752139925
2036,KHM,0.0070922752139925
2037,KHM,0.0070922752139925
2038,KHM,0.0070922752139925
2039,KHM,0.0070922752139925
2040,KHM,0.0070922752139925
2041,KHM,0.0070922752139925
2042,KHM,0.0070922752139925
2043,KHM,0.0070922752139925
2044,KHM,0.0070922752139925
2045,KHM,0.0070922752139925
2046,KHM,0.0070922752139925
2047,KHM,0.0070922752139925
2048,KHM,0.0070922752139925
2049,KHM,0.0070922752139925
2050,KHM,0.0070922752139925
2019,KOR,0.0
2020,KOR,0.0004703783129551
2021,KOR,0.0004703783129551
2022,KOR,0.0004703783129551
2023,KOR,0.0004703783129551
2024,KOR,0.0004703783129551
2025,KOR,0.0004703783129551
2026,KOR,0.0004703783129551
2027,KOR,0.0004703783129551
2028,KOR,0.0004703783129551
2029,KOR,0.0004703783129551
2030,KOR,0.0004703783129551
2031,KOR,0.0004703783129551
2032,KOR,0.0004703783129551
2033,KOR,0.0004703783129551
2034,KOR,0.0004703783129551
2035,KOR,0.0004703783129551
2036,KOR,0.0004703783129551
2037,KOR,0.0004703783129551
2038,KOR,0.0004703783129551
2039,KOR,0.0004703783129551
2040,KOR,0.0004703783129551
2041,KOR,0.0004703783129551
2042,KOR,0.0004703783129551
2043,KOR,0.0004703783129551
2044,KOR,0.0004703783129551
2045,KOR,0.0004703783129551
2046,KOR,0.0004703783129551
2047,KOR,0.0004703783129551
2048,KOR,0.0004703783129551
2049,KOR,0.0004703783129551
2050,KOR,0.0004703783129551
2019,LAO,0.0038883396132875
2020,LAO,0.0013872966622761
2021,LAO,0.0013872966622761
2022,LAO,0.0013872966622761
2023,LAO,0.0013872966622761
2024,LAO,0.0013872966622761
2025,LAO,0.0013872966622761
2026,LAO,0.0013872966622761
2027,LAO,0.0013872966622761
2028,LAO,0.0013872966622761
2029,LAO,0.0013872966622761
2030,LAO,0.0013872966622761
2031,LAO,0.0013872966622761
2032,LAO,0.0013872966622761
2033,LAO,0.0013872966622761
2034,LAO,0.0013872966622761
2035,LAO,0.0013872966622761
2036,LAO,0.0013872966622761
2037,LAO,0.0013872966622761
2038,LAO,0.0013872966622761
2039,LAO,0.0013872966622761
2040,LAO,0.0013872966622761
2041,LAO,0.0013872966622761
2042,LAO,0.0013872966622761
2043,LAO,0.0013872966622761
2044,LAO,0.0013872966622761
2045,LAO,0.0013872966622761
2046,LAO,0.0013872966622761
2047,LAO,0.0013872966622761
2048,LAO,0.0013872966622761
2049,LAO,0.0013872966622761
2050,LAO,0.0013872966622761
2019,LBR,0.0
2020,LBR,0.0
2021,LBR,0.0
2022,LBR,0.0
2023,LBR,0.0
2024,LBR,0.0
2025,LBR,0.0
2026,LBR,0.0
2027,LBR,0.0
2028,LBR,0.0
2029,LBR,0.0
2030,LBR,0.0
2031,LBR,0.0
2032,LBR,0.0
2033,LBR,0.0
2034,LBR,0.0
2035,LBR,0.0
2036,LBR,0.0
2037,LBR,0.0
2038,LBR,0.0
2039,LBR,0.0
2040,LBR,0.0
2041,LBR,0.0
2042,LBR,0.0
2043,LBR,0.0
2044,LBR,0.0
2045,LBR,0.0
2046,LBR,0.0
2047,LBR,0.0
2048,LBR,0.0
2049,LBR,0.0
2050,LBR,0.0
2019,LBY,0.0012612131629266
2020,LBY,0.0012607590652338
2021,LBY,0.0012607590652338
2022,LBY,0.0012607590652338
2023,LBY,0.0012607590652338
