Year,iso_code3,frac_waso_non_recycled_open_dump
2020,ASM,0.7635874548510465
2010,ATG,0.32103764346121555
2011,ATG,0.32103764346121555
2012,ATG,0.32103764346121555
2013,ATG,0.32103764346121555
2014,ATG,0.32103764346121555
2015,ATG,0.32103764346121555
2016,ATG,0.32103764346121555
2017,ATG,0.32103764346121555
2018,ATG,0.32103764346121555
2019,ATG,0.32103764346121555
2020,ATG,0.32103764346121555
2010,AUS,0.48724227969157624
2011,AUS,0.48724227969157624
2012,AUS,0.48724227969157624
2013,AUS,0.48724227969157624
2014,AUS,0.48724227969157624
2015,AUS,0.48724227969157624
2016,AUS,0.48724227969157624
2017,AUS,0.48724227969157624
2018,AUS,0.48724227969157624
2019,AUS,0.48724227969157624
2020,AUS,0.48724227969157624
2010,AUT,0.578002814749101
2011,AUT,0.578002814749101
2012,AUT,0.578002814749101
2013,AUT,0.578002814749101
2014,AUT,0.578002814749101
2015,AUT,0.578002814749101
2016,AUT,0.578002814749101
2017,AUT,0.578002814749101
2018,AUT,0.578002814749101
2019,AUT,0.578002814749101
2020,AUT,0.578002814749101
2010,AZE,0.8441696216387999
2011,AZE,0.8441696216387999
2012,AZE,0.8441696216387999
2013,AZE,0.8441696216387999
2014,AZE,0.8441696216387999
2015,AZE,0.8441696216387999
2016,AZE,0.8441696216387999
2017,AZE,0.8441696216387999
2018,AZE,0.8441696216387999
2019,AZE,0.8441696216387999
2020,AZE,0.8441696216387999
2010,BDI,0.7971285540110172
2011,BDI,0.7971285540110172
2012,BDI,0.7971285540110172
2013,BDI,0.7971285540110172
2014,BDI,0.7971285540110172
2015,BDI,0.7971285540110172
2016,BDI,0.7971285540110172
2017,BDI,0.7971285540110172
2018,BDI,0.7971285540110172
2019,BDI,0.7971285540110172
2020,BDI,0.7971285540110172
2010,BEL,0.5579921058151427
2011,BEL,0.5579921058151427
2012,BEL,0.5579921058151427
2013,BEL,0.5579921058151427
2014,BEL,0.5579921058151427
2015,BEL,0.5579921058151427
2016,BEL,0.5579921058151427
2017,BEL,0.5579921058151427
2018,BEL,0.5579921058151427
2019,BEL,0.5579921058151427
2020,BEL,0.5579921058151427
2010,BEN,0.7924456114554698
2011,BEN,0.7924456114554698
2012,BEN,0.7924456114554698
2013,BEN,0.7924456114554698
2014,BEN,0.7924456114554698
2015,BEN,0.7924456114554698
2016,BEN,0.7924456114554698
2017,BEN,0.7924456114554698
2018,BEN,0.7924456114554698
2019,BEN,0.7924456114554698
2020,BEN,0.7924456114554698
2010,BFA,0.6516630537668
2011,BFA,0.6516630537668
2012,BFA,0.6516630537668
2013,BFA,0.6516630537668
2014,BFA,0.6516630537668
2015,BFA,0.6516630537668
2016,BFA,0.6516630537668
2017,BFA,0.6516630537668
2018,BFA,0.6516630537668
2019,BFA,0.6516630537668
2020,BFA,0.6516630537668
2010,BGD,0.7742390473501326
2011,BGD,0.7742390473501326
2012,BGD,0.7742390473501326
2013,BGD,0.7742390473501326
2014,BGD,0.7742390473501326
2015,BGD,0.7742390473501326
2016,BGD,0.7742390473501326
2017,BGD,0.7742390473501326
2018,BGD,0.7742390473501326
2019,BGD,0.7742390473501326
2020,BGD,0.7742390473501326
2010,BGR,0.4470203957271497
2011,BGR,0.4470203957271497
2012,BGR,0.4470203957271497
2013,BGR,0.4470203957271497
2014,BGR,0.4470203957271497
2015,BGR,0.4470203957271497
2016,BGR,0.4470203957271497
2017,BGR,0.4470203957271497
2018,BGR,0.4470203957271497
2019,BGR,0.4470203957271497
2020,BGR,0.4470203957271497
2010,BHR,0.31729263436552657
2011,BHR,0.31729263436552657
2012,BHR,0.31729263436552657
2013,BHR,0.31729263436552657
2014,BHR,0.31729263436552657
2015,BHR,0.31729263436552657
2016,BHR,0.31729263436552657
2017,BHR,0.31729263436552657
2018,BHR,0.31729263436552657
2019,BHR,0.31729263436552657
2020,BHR,0.31729263436552657
2010,BHS,0.6936183069743289
2011,BHS,0.6936183069743289
2012,BHS,0.6936183069743289
2013,BHS,0.6936183069743289
2014,BHS,0.6936183069743289
2015,BHS,0.6936183069743289
2016,BHS,0.6936183069743289
2017,BHS,0.6936183069743289
2018,BHS,0.6936183069743289
2019,BHS,0.6936183069743289
2020,BHS,0.6936183069743289
2010,BIH,0.6134317236351398
2011,BIH,0.6134317236351398
2012,BIH,0.6134317236351398
2013,BIH,0.6134317236351398
2014,BIH,0.6134317236351398
2015,BIH,0.6134317236351398
2016,BIH,0.6134317236351398
2017,BIH,0.6134317236351398
2018,BIH,0.6134317236351398
2019,BIH,0.6134317236351398
2020,BIH,0.6134317236351398
2010,BLR,0.06858724909584583
2011,BLR,0.06858724909584583
2012,BLR,0.06858724909584583
2013,BLR,0.06858724909584583
2014,BLR,0.06858724909584583
2015,BLR,0.06858724909584583
2016,BLR,0.06858724909584583
2017,BLR,0.06858724909584583
2018,BLR,0.06858724909584583
2019,BLR,0.06858724909584583
2020,BLR,0.06858724909584583
2010,BLZ,0.8040504664353813
2011,BLZ,0.8040504664353813
2012,BLZ,0.8040504664353813
2013,BLZ,0.8040504664353813
2014,BLZ,0.8040504664353813
2015,BLZ,0.8040504664353813
2016,BLZ,0.8040504664353813
2017,BLZ,0.8040504664353813
2018,BLZ,0.8040504664353813
2019,BLZ,0.8040504664353813
2020,BLZ,0.8040504664353813
2010,BMU,0.41370820591737323
2011,BMU,0.41370820591737323
2012,BMU,0.41370820591737323
2013,BMU,0.41370820591737323
2014,BMU,0.41370820591737323
2015,BMU,0.41370820591737323
2016,BMU,0.41370820591737323
2017,BMU,0.41370820591737323
2018,BMU,0.41370820591737323
2019,BMU,0.41370820591737323
2020,BMU,0.41370820591737323
2010,BOL,0.7719839884087523
2011,BOL,0.7719839884087523
2012,BOL,0.7719839884087523
2013,BOL,0.7719839884087523
2014,BOL,0.7719839884087523
2015,BOL,0.7719839884087523
2016,BOL,0.7719839884087523
2017,BOL,0.7719839884087523
2018,BOL,0.7719839884087523
2019,BOL,0.7719839884087523
2020,BOL,0.7719839884087523
2010,BRA,0.2746101265970445
2011,BRA,0.2746101265970445
2012,BRA,0.2746101265970445
2013,BRA,0.2746101265970445
2014,BRA,0.2746101265970445
2015,BRA,0.2746101265970445
2016,BRA,0.2746101265970445
2017,BRA,0.2746101265970445
2018,BRA,0.2746101265970445
2019,BRA,0.2746101265970445
2020,BRA,0.2746101265970445
2010,BRB,0.33940479695692294
2011,BRB,0.33940479695692294
2012,BRB,0.33940479695692294
2013,BRB,0.33940479695692294
2014,BRB,0.33940479695692294
2015,BRB,0.33940479695692294
2016,BRB,0.33940479695692294
2017,BRB,0.33940479695692294
2018,BRB,0.33940479695692294
2019,BRB,0.33940479695692294
2020,BRB,0.33940479695692294
2010,BRN,0.6332207181009786
2011,BRN,0.6332207181009786
2012,BRN,0.6332207181009786
2013,BRN,0.6332207181009786
2014,BRN,0.6332207181009786
2015,BRN,0.6332207181009786
2016,BRN,0.6332207181009786
2017,BRN,0.6332207181009786
2018,BRN,0.6332207181009786
2019,BRN,0.6332207181009786
2020,BRN,0.6332207181009786
2010,BTN,0.32844683098369437
2011,BTN,0.32844683098369437
2012,BTN,0.32844683098369437
2013,BTN,0.32844683098369437
2014,BTN,0.32844683098369437
2015,BTN,0.32844683098369437
2016,BTN,0.32844683098369437
2017,BTN,0.32844683098369437
2018,BTN,0.32844683098369437
2019,BTN,0.32844683098369437
2020,BTN,0.32844683098369437
2010,BWA,0.7539367392507049
2011,BWA,0.7539367392507049
2012,BWA,0.7539367392507049
2013,BWA,0.7539367392507049
2014,BWA,0.7539367392507049
2015,BWA,0.7539367392507049
2016,BWA,0.7539367392507049
2017,BWA,0.7539367392507049
2018,BWA,0.7539367392507049
2019,BWA,0.7539367392507049
2020,BWA,0.7539367392507049
2010,CAF,0.7974048969646672
2011,CAF,0.7974048969646672
2012,CAF,0.7974048969646672
2013,CAF,0.7974048969646672
2014,CAF,0.7974048969646672
2015,CAF,0.7974048969646672
2016,CAF,0.7974048969646672
2017,CAF,0.7974048969646672
2018,CAF,0.7974048969646672
2019,CAF,0.7974048969646672
2020,CAF,0.7974048969646672
2010,CAN,0.4244723678694232
2011,CAN,0.4244723678694232
2012,CAN,0.4244723678694232
2013,CAN,0.4244723678694232
2014,CAN,0.4244723678694232
2015,CAN,0.4244723678694232
2016,CAN,0.4244723678694232
2017,CAN,0.4244723678694232
2018,CAN,0.4244723678694232
2019,CAN,0.4244723678694232
2020,CAN,0.4244723678694232
2010,CHE,0.544103497985668
2011,CHE,0.544103497985668
2012,CHE,0.544103497985668
2013,CHE,0.544103497985668
2014,CHE,0.544103497985668
2015,CHE,0.544103497985668
2016,CHE,0.544103497985668
2017,CHE,0.544103497985668
2018,CHE,0.544103497985668
2019,CHE,0.544103497985668
2020,CHE,0.544103497985668
2010,CHI,0.5017009507730565
2011,CHI,0.5017009507730565
2012,CHI,0.5017009507730565
2013,CHI,0.5017009507730565
2014,CHI,0.5017009507730565
2015,CHI,0.5017009507730565
2016,CHI,0.5017009507730565
2017,CHI,0.5017009507730565
2018,CHI,0.5017009507730565
2019,CHI,0.5017009507730565
2020,CHI,0.5017009507730565
2010,CHL,0.08985290982732892
2011,CHL,0.08985290982732892
2012,CHL,0.08985290982732892
2013,CHL,0.08985290982732892
2014,CHL,0.08985290982732892
2015,CHL,0.08985290982732892
2016,CHL,0.08985290982732892
2017,CHL,0.08985290982732892
2018,CHL,0.08985290982732892
2019,CHL,0.08985290982732892
2020,CHL,0.08985290982732892
2010,CHN,0.08359637511455045
2011,CHN,0.08359637511455045
2012,CHN,0.08359637511455045
2013,CHN,0.08359637511455045
2014,CHN,0.08359637511455045
2015,CHN,0.08359637511455045
2016,CHN,0.08359637511455045
2017,CHN,0.08359637511455045
2018,CHN,0.08359637511455045
2019,CHN,0.08359637511455045
2020,CHN,0.08359637511455045
2010,CIV,0.7860972121654848
2011,CIV,0.7860972121654848
2012,CIV,0.7860972121654848
2013,CIV,0.7860972121654848
2014,CIV,0.7860972121654848
2015,CIV,0.7860972121654848
2016,CIV,0.7860972121654848
2017,CIV,0.7860972121654848
2018,CIV,0.7860972121654848
2019,CIV,0.7860972121654848
2020,CIV,0.7860972121654848
2010,CMR,0.8429084631472009
2011,CMR,0.8429084631472009
2012,CMR,0.8429084631472009
2013,CMR,0.8429084631472009
2014,CMR,0.8429084631472009
2015,CMR,0.8429084631472009
2016,CMR,0.8429084631472009
2017,CMR,0.8429084631472009
2018,CMR,0.8429084631472009
2019,CMR,0.8429084631472009
2020,CMR,0.8429084631472009
2010,COD,0.789307980688398
2011,COD,0.789307980688398
2012,COD,0.789307980688398
2013,COD,0.789307980688398
2014,COD,0.789307980688398
2015,COD,0.789307980688398
2016,COD,0.789307980688398
2017,COD,0.789307980688398
2018,COD,0.789307980688398
2019,COD,0.789307980688398
2020,COD,0.789307980688398
2010,COG,0.7836440646003557
2011,COG,0.7836440646003557
2012,COG,0.7836440646003557
2013,COG,0.7836440646003557
2014,COG,0.7836440646003557
2015,COG,0.7836440646003557
2016,COG,0.7836440646003557
2017,COG,0.7836440646003557
2018,COG,0.7836440646003557
2019,COG,0.7836440646003557
2020,COG,0.7836440646003557
2010,COL,0.1824114384869705
2011,COL,0.1824114384869705
2012,COL,0.1824114384869705
2013,COL,0.1824114384869705
2014,COL,0.1824114384869705
2015,COL,0.1824114384869705
2016,COL,0.1824114384869705
2017,COL,0.1824114384869705
2018,COL,0.1824114384869705
2019,COL,0.1824114384869705
2020,COL,0.1824114384869705
2010,COM,0.7903971174324684
2011,COM,0.7903971174324684
2012,COM,0.7903971174324684
2013,COM,0.7903971174324684
2014,COM,0.7903971174324684
2015,COM,0.7903971174324684
2016,COM,0.7903971174324684
2017,COM,0.7903971174324684
2018,COM,0.7903971174324684
2019,COM,0.7903971174324684
2020,COM,0.7903971174324684
2010,CPV,0.778999303348127
2011,CPV,0.778999303348127
2012,CPV,0.778999303348127
2013,CPV,0.778999303348127
2014,CPV,0.778999303348127
2015,CPV,0.778999303348127
2016,CPV,0.778999303348127
2017,CPV,0.778999303348127
2018,CPV,0.778999303348127
2019,CPV,0.778999303348127
2020,CPV,0.778999303348127
2010,CRI,0.17482655160567032
2011,CRI,0.17482655160567032
2012,CRI,0.17482655160567032
2013,CRI,0.17482655160567032
2014,CRI,0.17482655160567032
2015,CRI,0.17482655160567032
2016,CRI,0.17482655160567032
2017,CRI,0.17482655160567032
2018,CRI,0.17482655160567032
2019,CRI,0.17482655160567032
2020,CRI,0.17482655160567032
2010,CUB,0.4650639479314937
2011,CUB,0.4650639479314937
2012,CUB,0.4650639479314937
2013,CUB,0.4650639479314937
2014,CUB,0.4650639479314937
2015,CUB,0.4650639479314937
2016,CUB,0.4650639479314937
2017,CUB,0.4650639479314937
2018,CUB,0.4650639479314937
2019,CUB,0.4650639479314937
2020,CUB,0.4650639479314937
2010,CUW,0.7148802212494826
2011,CUW,0.7148802212494826
2012,CUW,0.7148802212494826
2013,CUW,0.7148802212494826
2014,CUW,0.7148802212494826
2015,CUW,0.7148802212494826
2016,CUW,0.7148802212494826
2017,CUW,0.7148802212494826
2018,CUW,0.7148802212494826
2019,CUW,0.7148802212494826
2020,CUW,0.7148802212494826
2010,CYM,0.6219449107697314
2011,CYM,0.6219449107697314
2012,CYM,0.6219449107697314
2013,CYM,0.6219449107697314
2014,CYM,0.6219449107697314
2015,CYM,0.6219449107697314
2016,CYM,0.6219449107697314
2017,CYM,0.6219449107697314
2018,CYM,0.6219449107697314
2019,CYM,0.6219449107697314
2020,CYM,0.6219449107697314
2010,CYP,0.3577536068672888
2011,CYP,0.3577536068672888
2012,CYP,0.3577536068672888
2013,CYP,0.3577536068672888
2014,CYP,0.3577536068672888
2015,CYP,0.3577536068672888
2016,CYP,0.3577536068672888
2017,CYP,0.3577536068672888
2018,CYP,0.3577536068672888
2019,CYP,0.3577536068672888
2020,CYP,0.3577536068672888
2010,CZE,0.4428280787227534
2011,CZE,0.4428280787227534
2012,CZE,0.4428280787227534
2013,CZE,0.4428280787227534
2014,CZE,0.4428280787227534
2015,CZE,0.4428280787227534
2016,CZE,0.4428280787227534
2017,CZE,0.4428280787227534
2018,CZE,0.4428280787227534
2019,CZE,0.4428280787227534
2020,CZE,0.4428280787227534
2010,DEU,0.6325476626484043
2011,DEU,0.6325476626484043
2012,DEU,0.6325476626484043
2013,DEU,0.6325476626484043
2014,DEU,0.6325476626484043
2015,DEU,0.6325476626484043
2016,DEU,0.6325476626484043
2017,DEU,0.6325476626484043
2018,DEU,0.6325476626484043
2019,DEU,0.6325476626484043
2020,DEU,0.6325476626484043
2010,DJI,0.7781720171221952
2011,DJI,0.7781720171221952
2012,DJI,0.7781720171221952
2013,DJI,0.7781720171221952
2014,DJI,0.7781720171221952
2015,DJI,0.7781720171221952
2016,DJI,0.7781720171221952
2017,DJI,0.7781720171221952
2018,DJI,0.7781720171221952
2019,DJI,0.7781720171221952
2020,DJI,0.7781720171221952
2010,DMA,0.3335091135894826
2011,DMA,0.3335091135894826
2012,DMA,0.3335091135894826
2013,DMA,0.3335091135894826
2014,DMA,0.3335091135894826
2015,DMA,0.3335091135894826
2016,DMA,0.3335091135894826
2017,DMA,0.3335091135894826
2018,DMA,0.3335091135894826
2019,DMA,0.3335091135894826
2020,DMA,0.3335091135894826
2010,DNK,0.5106085815138939
2011,DNK,0.5106085815138939
2012,DNK,0.5106085815138939
2013,DNK,0.5106085815138939
2014,DNK,0.5106085815138939
2015,DNK,0.5106085815138939
2016,DNK,0.5106085815138939
2017,DNK,0.5106085815138939
2018,DNK,0.5106085815138939
2019,DNK,0.5106085815138939
2020,DNK,0.5106085815138939
2010,DOM,0.7959158776735099
2011,DOM,0.7959158776735099
2012,DOM,0.7959158776735099
2013,DOM,0.7959158776735099
2014,DOM,0.7959158776735099
2015,DOM,0.7959158776735099
2016,DOM,0.7959158776735099
2017,DOM,0.7959158776735099
2018,DOM,0.7959158776735099
2019,DOM,0.7959158776735099
2020,DOM,0.7959158776735099
2010,DZA,0.7371511974837058
2011,DZA,0.7371511974837058
2012,DZA,0.7371511974837058
2013,DZA,0.7371511974837058
2014,DZA,0.7371511974837058
2015,DZA,0.7371511974837058
2016,DZA,0.7371511974837058
2017,DZA,0.7371511974837058
2018,DZA,0.7371511974837058
2019,DZA,0.7371511974837058
2020,DZA,0.7371511974837058
2010,ECU,0.558883766639159
2011,ECU,0.558883766639159
2012,ECU,0.558883766639159
2013,ECU,0.558883766639159
2014,ECU,0.558883766639159
2015,ECU,0.558883766639159
2016,ECU,0.558883766639159
2017,ECU,0.558883766639159
2018,ECU,0.558883766639159
2019,ECU,0.558883766639159
2020,ECU,0.558883766639159
2010,EGY,0.7745223732790641
2011,EGY,0.7745223732790641
2012,EGY,0.7745223732790641
2013,EGY,0.7745223732790641
2014,EGY,0.7745223732790641
2015,EGY,0.7745223732790641
2016,EGY,0.7745223732790641
2017,EGY,0.7745223732790641
2018,EGY,0.7745223732790641
2019,EGY,0.7745223732790641
2020,EGY,0.7745223732790641
2010,ERI,0.7943149962786481
2011,ERI,0.7943149962786481
2012,ERI,0.7943149962786481
2013,ERI,0.7943149962786481
2014,ERI,0.7943149962786481
2015,ERI,0.7943149962786481
2016,ERI,0.7943149962786481
2017,ERI,0.7943149962786481
2018,ERI,0.7943149962786481
2019,ERI,0.7943149962786481
2020,ERI,0.7943149962786481
2010,ESP,0.45345134576385426
2011,ESP,0.45345134576385426
2012,ESP,0.45345134576385426
2013,ESP,0.45345134576385426
2014,ESP,0.45345134576385426
2015,ESP,0.45345134576385426
2016,ESP,0.45345134576385426
2017,ESP,0.45345134576385426
2018,ESP,0.45345134576385426
2019,ESP,0.45345134576385426
2020,ESP,0.45345134576385426
2010,EST,0.48769982195736566
2011,EST,0.48769982195736566
2012,EST,0.48769982195736566
2013,EST,0.48769982195736566
2014,EST,0.48769982195736566
2015,EST,0.48769982195736566
2016,EST,0.48769982195736566
2017,EST,0.48769982195736566
2018,EST,0.48769982195736566
2019,EST,0.48769982195736566
2020,EST,0.48769982195736566
2010,ETH,0.7426460971128019
2011,ETH,0.7426460971128019
2012,ETH,0.7426460971128019
2013,ETH,0.7426460971128019
2014,ETH,0.7426460971128019
2015,ETH,0.7426460971128019
2016,ETH,0.7426460971128019
2017,ETH,0.7426460971128019
2018,ETH,0.7426460971128019
2019,ETH,0.7426460971128019
2020,ETH,0.7426460971128019
2010,FIN,0.48510719745402275
2011,FIN,0.48510719745402275
2012,FIN,0.48510719745402275
2013,FIN,0.48510719745402275
2014,FIN,0.48510719745402275
2015,FIN,0.48510719745402275
2016,FIN,0.48510719745402275
2017,FIN,0.48510719745402275
2018,FIN,0.48510719745402275
2019,FIN,0.48510719745402275
2020,FIN,0.48510719745402275
2010,FJI,0.446287566729195
2011,FJI,0.446287566729195
2012,FJI,0.446287566729195
2013,FJI,0.446287566729195
2014,FJI,0.446287566729195
2015,FJI,0.446287566729195
2016,FJI,0.446287566729195
2017,FJI,0.446287566729195
2018,FJI,0.446287566729195
2019,FJI,0.446287566729195
2020,FJI,0.446287566729195
2010,FRA,0.47685665217726353
2011,FRA,0.47685665217726353
2012,FRA,0.47685665217726353
2013,FRA,0.47685665217726353
2014,FRA,0.47685665217726353
2015,FRA,0.47685665217726353
2016,FRA,0.47685665217726353
2017,FRA,0.47685665217726353
2018,FRA,0.47685665217726353
2019,FRA,0.47685665217726353
2020,FRA,0.47685665217726353
2010,FRO,0.6709756986661729
2011,FRO,0.6709756986661729
2012,FRO,0.6709756986661729
2013,FRO,0.6709756986661729
2014,FRO,0.6709756986661729
2015,FRO,0.6709756986661729
2016,FRO,0.6709756986661729
2017,FRO,0.6709756986661729
2018,FRO,0.6709756986661729
2019,FRO,0.6709756986661729
2020,FRO,0.6709756986661729
2010,FSM,0.7888242466178411
2011,FSM,0.7888242466178411
2012,FSM,0.7888242466178411
2013,FSM,0.7888242466178411
2014,FSM,0.7888242466178411
2015,FSM,0.7888242466178411
2016,FSM,0.7888242466178411
2017,FSM,0.7888242466178411
2018,FSM,0.7888242466178411
2019,FSM,0.7888242466178411
2020,FSM,0.7888242466178411
2010,GAB,0.7406730423991531
2011,GAB,0.7406730423991531
2012,GAB,0.7406730423991531
2013,GAB,0.7406730423991531
2014,GAB,0.7406730423991531
2015,GAB,0.7406730423991531
2016,GAB,0.7406730423991531
2017,GAB,0.7406730423991531
2018,GAB,0.7406730423991531
2019,GAB,0.7406730423991531
2020,GAB,0.7406730423991531
2010,GBR,0.5053742240920059
2011,GBR,0.5053742240920059
2012,GBR,0.5053742240920059
2013,GBR,0.5053742240920059
2014,GBR,0.5053742240920059
2015,GBR,0.5053742240920059
2016,GBR,0.5053742240920059
2017,GBR,0.5053742240920059
2018,GBR,0.5053742240920059
2019,GBR,0.5053742240920059
2020,GBR,0.5053742240920059
2010,GEO,0.7585178727426387
2011,GEO,0.7585178727426387
2012,GEO,0.7585178727426387
2013,GEO,0.7585178727426387
2014,GEO,0.7585178727426387
2015,GEO,0.7585178727426387
2016,GEO,0.7585178727426387
2017,GEO,0.7585178727426387
2018,GEO,0.7585178727426387
2019,GEO,0.7585178727426387
2020,GEO,0.7585178727426387
2010,GHA,0.78792014994507
2011,GHA,0.78792014994507
2012,GHA,0.78792014994507
2013,GHA,0.78792014994507
2014,GHA,0.78792014994507
2015,GHA,0.78792014994507
2016,GHA,0.78792014994507
2017,GHA,0.78792014994507
2018,GHA,0.78792014994507
2019,GHA,0.78792014994507
2020,GHA,0.78792014994507
2010,GIB,0.6726630954605176
2011,GIB,0.6726630954605176
2012,GIB,0.6726630954605176
2013,GIB,0.6726630954605176
2014,GIB,0.6726630954605176
2015,GIB,0.6726630954605176
2016,GIB,0.6726630954605176
2017,GIB,0.6726630954605176
2018,GIB,0.6726630954605176
2019,GIB,0.6726630954605176
2020,GIB,0.6726630954605176
2010,GIN,0.794276299649267
2011,GIN,0.794276299649267
2012,GIN,0.794276299649267
2013,GIN,0.794276299649267
2014,GIN,0.794276299649267
2015,GIN,0.794276299649267
2016,GIN,0.794276299649267
2017,GIN,0.794276299649267
2018,GIN,0.794276299649267
2019,GIN,0.794276299649267
2020,GIN,0.794276299649267
2010,GMB,0.7930148939740767
2011,GMB,0.7930148939740767
2012,GMB,0.7930148939740767
2013,GMB,0.7930148939740767
2014,GMB,0.7930148939740767
2015,GMB,0.7930148939740767
2016,GMB,0.7930148939740767
2017,GMB,0.7930148939740767
2018,GMB,0.7930148939740767
2019,GMB,0.7930148939740767
2020,GMB,0.7930148939740767
2010,GNB,0.7942825598229271
2011,GNB,0.7942825598229271
2012,GNB,0.7942825598229271
2013,GNB,0.7942825598229271
2014,GNB,0.7942825598229271
2015,GNB,0.7942825598229271
2016,GNB,0.7942825598229271
2017,GNB,0.7942825598229271
2018,GNB,0.7942825598229271
2019,GNB,0.7942825598229271
2020,GNB,0.7942825598229271
2010,GNQ,0.7222868352342781
2011,GNQ,0.7222868352342781
2012,GNQ,0.7222868352342781
2013,GNQ,0.7222868352342781
2014,GNQ,0.7222868352342781
2015,GNQ,0.7222868352342781
2016,GNQ,0.7222868352342781
2017,GNQ,0.7222868352342781
2018,GNQ,0.7222868352342781
2019,GNQ,0.7222868352342781
2020,GNQ,0.7222868352342781
2010,GRC,0.350695431980386
2011,GRC,0.350695431980386
2012,GRC,0.350695431980386
2013,GRC,0.350695431980386
2014,GRC,0.350695431980386
2015,GRC,0.350695431980386
2016,GRC,0.350695431980386
2017,GRC,0.350695431980386
2018,GRC,0.350695431980386
2019,GRC,0.350695431980386
2020,GRC,0.350695431980386
2010,GRD,0.3243227091555118
2011,GRD,0.3243227091555118
2012,GRD,0.3243227091555118
2013,GRD,0.3243227091555118
2014,GRD,0.3243227091555118
2015,GRD,0.3243227091555118
2016,GRD,0.3243227091555118
2017,GRD,0.3243227091555118
2018,GRD,0.3243227091555118
2019,GRD,0.3243227091555118
2020,GRD,0.3243227091555118
2010,GRL,0.3590571279483911
2011,GRL,0.3590571279483911
2012,GRL,0.3590571279483911
2013,GRL,0.3590571279483911
2014,GRL,0.3590571279483911
2015,GRL,0.3590571279483911
2016,GRL,0.3590571279483911
2017,GRL,0.3590571279483911
2018,GRL,0.3590571279483911
2019,GRL,0.3590571279483911
2020,GRL,0.3590571279483911
2010,GTM,0.7283776052167912
2011,GTM,0.7283776052167912
2012,GTM,0.7283776052167912
2013,GTM,0.7283776052167912
2014,GTM,0.7283776052167912
2015,GTM,0.7283776052167912
2016,GTM,0.7283776052167912
2017,GTM,0.7283776052167912
2018,GTM,0.7283776052167912
2019,GTM,0.7283776052167912
2020,GTM,0.7283776052167912
2010,GUM,0.6371339011428502
