,Nation,iso_code3,Year,consumpinit_inen_energy_tj_per_tonne_production_textiles
0,Lithuania,LTU,2017,0.004893428908772519
1,Lithuania,LTU,2018,0.0045680824425178455
2,Lithuania,LTU,2019,0.004755760602926761
3,Lithuania,LTU,2020,0.004587848732455042
4,Lithuania,LTU,2021,0.004587848563855051
5,Lithuania,LTU,2022,0.0044042249580724824
6,Lithuania,LTU,2023,0.004227950685671635
7,Lithuania,LTU,2024,0.004058731597646312
8,Lithuania,LTU,2025,0.00389628531798158
9,Lithuania,LTU,2026,0.0037403407724527554
10,Lithuania,LTU,2027,0.0035906377362836034
11,Lithuania,LTU,2028,0.0034469263999091313
12,Lithuania,LTU,2029,0.003308966952118064
13,Lithuania,LTU,2030,0.003176529179879844
14,Lithuania,LTU,2031,0.0030493920841878895
15,Lithuania,LTU,2032,0.0029273435112783953
16,Lithuania,LTU,2033,0.002810179798609235
17,Lithuania,LTU,2034,0.0026977054350081076
18,Lithuania,LTU,2035,0.0025897327344228988
19,Lithuania,LTU,2036,0.0024860815227298197
20,Lithuania,LTU,2037,0.0023865788370767732
21,Lithuania,LTU,2038,0.002291058637260033
22,Lithuania,LTU,2039,0.002199361528652877
23,Lithuania,LTU,2040,0.0021113344962236913
24,Lithuania,LTU,2041,0.0020268306491995894
25,Lithuania,LTU,2042,0.0019457089759497854
26,Lithuania,LTU,2043,0.0018678341086792764
27,Lithuania,LTU,2044,0.001793076097540575
28,Lithuania,LTU,2045,0.001721310193786273
29,Lithuania,LTU,2046,0.0016524166416007294
30,Lithuania,LTU,2047,0.0015862804782634469
31,Lithuania,LTU,2048,0.001522791342310694
32,Lithuania,LTU,2049,0.001461843289375269
33,Lithuania,LTU,2050,0.001403334615397027
34,"Congo, Rep.",COG,2017,1.8075928586035745
35,"Congo, Rep.",COG,2018,1.739180629176545
36,"Congo, Rep.",COG,2019,1.837422080145693
37,"Congo, Rep.",COG,2020,1.4859600038219756
38,"Congo, Rep.",COG,2021,1.4859601327041714
39,"Congo, Rep.",COG,2022,1.4414657711847016
40,"Congo, Rep.",COG,2023,1.39830371203557
41,"Congo, Rep.",COG,2024,1.3564340618962318
42,"Congo, Rep.",COG,2025,1.3158181219399567
43,"Congo, Rep.",COG,2026,1.2764183521056731
44,"Congo, Rep.",COG,2027,1.2381983364008637
45,"Congo, Rep.",COG,2028,1.201122749243377
46,"Congo, Rep.",COG,2029,1.165157322811084
47,"Congo, Rep.",COG,2030,1.130268815369186
48,"Congo, Rep.",COG,2031,1.0964249805459059
49,"Congo, Rep.",COG,2032,1.063594537528161
50,"Congo, Rep.",COG,2033,1.0317471421496658
51,"Congo, Rep.",COG,2034,1.0008533588447643
52,"Congo, Rep.",COG,2035,0.9708846334420356
53,"Congo, Rep.",COG,2036,0.9418132667725592
54,"Congo, Rep.",COG,2037,0.9136123890684243
55,"Congo, Rep.",COG,2038,0.8862559351278333
56,"Congo, Rep.",COG,2039,0.8597186202238384
57,"Congo, Rep.",COG,2040,0.8339759167344458
58,"Congo, Rep.",COG,2041,0.8090040314725053
59,"Congo, Rep.",COG,2042,0.7847798836943644
60,"Congo, Rep.",COG,2043,0.7612810837671017
61,"Congo, Rep.",COG,2044,0.7384859124744341
62,"Congo, Rep.",COG,2045,0.7163733009423404
63,"Congo, Rep.",COG,2046,0.6949228111657254
64,"Congo, Rep.",COG,2047,0.6741146171182412
65,"Congo, Rep.",COG,2048,0.6539294864276698
66,"Congo, Rep.",COG,2049,0.6343487626000375
67,"Congo, Rep.",COG,2050,0.6153543477760057
68,Kyrgyz Republic,KGZ,2017,0.0989117131206854
69,Kyrgyz Republic,KGZ,2018,0.1042784612929601
70,Kyrgyz Republic,KGZ,2019,0.09418798642819576
71,Kyrgyz Republic,KGZ,2020,0.15894492649336356
72,Kyrgyz Republic,KGZ,2021,0.1589449173809731
73,Kyrgyz Republic,KGZ,2022,0.1547431581932812
74,Kyrgyz Republic,KGZ,2023,0.15065247383932573
75,Kyrgyz Republic,KGZ,2024,0.1466699280207284
76,Kyrgyz Republic,KGZ,2025,0.14279266206108754
77,Kyrgyz Republic,KGZ,2026,0.1390178928540164
78,Kyrgyz Republic,KGZ,2027,0.13534291086542685
79,Kyrgyz Republic,KGZ,2028,0.1317650781886216
80,Kyrgyz Republic,KGZ,2029,0.12828182665080132
81,Kyrgyz Republic,KGZ,2030,0.12489065596962776
82,Kyrgyz Republic,KGZ,2031,0.12158913195851728
83,Kyrgyz Republic,KGZ,2032,0.11837488477937887
84,Kyrgyz Republic,KGZ,2033,0.11524560724154141
85,Kyrgyz Republic,KGZ,2034,0.11219905314564904
86,Kyrgyz Republic,KGZ,2035,0.10923303567133698
87,Kyrgyz Republic,KGZ,2036,0.10634542580752854
88,Kyrgyz Republic,KGZ,2037,0.1035341508242287
89,Kyrgyz Republic,KGZ,2038,0.10079719278471574
90,Kyrgyz Republic,KGZ,2039,0.09813258709706364
91,Kyrgyz Republic,KGZ,2040,0.09553842110395576
92,Kyrgyz Republic,KGZ,2041,0.09301283270977681
93,Kyrgyz Republic,KGZ,2042,0.09055400904399827
94,Kyrgyz Republic,KGZ,2043,0.08816018515989774
95,Kyrgyz Republic,KGZ,2044,0.08582964276767803
96,Kyrgyz Republic,KGZ,2045,0.08356070900107637
97,Kyrgyz Republic,KGZ,2046,0.08135175521657863
98,Kyrgyz Republic,KGZ,2047,0.07920119582437889
99,Kyrgyz Republic,KGZ,2048,0.07710748715023744
100,Kyrgyz Republic,KGZ,2049,0.07506912632743255
101,Kyrgyz Republic,KGZ,2050,0.07308465021799995
102,Brazil,BRA,2017,0.0072494893311505
103,Brazil,BRA,2018,0.008468908982779811
104,Brazil,BRA,2019,0.008528994700095507
105,Brazil,BRA,2020,0.01098249681683747
106,Brazil,BRA,2021,0.01098249612922031
107,Brazil,BRA,2022,0.011372807415565367
108,Brazil,BRA,2023,0.011776990129539998
109,Brazil,BRA,2024,0.012195537253313045
110,Brazil,BRA,2025,0.012628959289342285
111,Brazil,BRA,2026,0.013077784883034753
112,Brazil,BRA,2027,0.01354256146753639
113,Brazil,BRA,2028,0.014023855931436777
114,Brazil,BRA,2029,0.014522255310204011
115,Brazil,BRA,2030,0.015038367502192502
116,Brazil,BRA,2031,0.01557282201009747
117,Brazil,BRA,2032,0.016126270708760077
118,Brazil,BRA,2033,0.016699388640259997
119,Brazil,BRA,2034,0.017292874837265285
120,Brazil,BRA,2035,0.01790745317564311
121,Brazil,BRA,2036,0.018543873257372355
122,Brazil,BRA,2037,0.019202911324833843
123,Brazil,BRA,2038,0.0198853712075944
124,Brazil,BRA,2039,0.02059208530283867
125,Brazil,BRA,2040,0.021323915590644883
126,Brazil,BRA,2041,0.022081754685343433
127,Brazil,BRA,2042,0.022866526924239176
128,Brazil,BRA,2043,0.023679189495027442
129,Brazil,BRA,2044,0.02452073360327639
130,Brazil,BRA,2045,0.025392185681402404
131,Brazil,BRA,2046,0.026294608640610336
132,Brazil,BRA,2047,0.02722910316732822
133,Brazil,BRA,2048,0.02819680906571549
134,Brazil,BRA,2049,0.02919890664788396
135,Brazil,BRA,2050,0.03023661817352543
136,Mauritania,MRT,2017,0.5530913460981642
137,Mauritania,MRT,2018,0.5399438494539686
138,Mauritania,MRT,2019,0.6986406919573478
139,Mauritania,MRT,2020,0.9939906736349229
140,Mauritania,MRT,2021,0.9939906873137655
141,Mauritania,MRT,2022,0.9065601682352454
142,Mauritania,MRT,2023,0.8268199582953346
143,Mauritania,MRT,2024,0.7540936248790698
144,Mauritania,MRT,2025,0.6877642337706329
145,Mauritania,MRT,2026,0.6272691157281186
146,Mauritania,MRT,2027,0.5720950933856721
147,Mauritania,MRT,2028,0.5217741279929704
148,Mauritania,MRT,2029,0.47587934906354934
149,Mauritania,MRT,2030,0.43402143325166886
150,Mauritania,MRT,2031,0.3958453017398657
151,Mauritania,MRT,2032,0.3610271081213337
152,Mauritania,MRT,2033,0.3292714912253965
153,Mauritania,MRT,2034,0.3003090695819955
154,Mauritania,MRT,2035,0.2738941562707879
155,Mauritania,MRT,2036,0.24980267477004722
156,Mauritania,MRT,2037,0.22783025812561078
157,Mauritania,MRT,2038,0.2077905153151955
158,Mauritania,MRT,2039,0.18951345010174073
159,Mauritania,MRT,2040,0.17284401896297
160,Mauritania,MRT,2041,0.15764081586416676
161,Mauritania,MRT,2042,0.14377487271714137
162,Mauritania,MRT,2043,0.1311285653497367
163,Mauritania,MRT,2044,0.11959461570526662
164,Mauritania,MRT,2045,0.10907518180758576
165,Mauritania,MRT,2046,0.09948102777200497
166,Mauritania,MRT,2047,0.09073076682129498
167,Mauritania,MRT,2048,0.08275017088531482
168,Mauritania,MRT,2049,0.07547154092763264
169,Mauritania,MRT,2050,0.06883313265764107
170,Mauritius,MUS,2017,0.29624874830249426
171,Mauritius,MUS,2018,0.28999041191568514
172,Mauritius,MUS,2019,0.3028932477117146
173,Mauritius,MUS,2020,0.36513787771215506
174,Mauritius,MUS,2021,0.36513794243221853
175,Mauritius,MUS,2022,0.36828411696671237
176,Mauritius,MUS,2023,0.37145740019918255
177,Mauritius,MUS,2024,0.3746580257090147
178,Mauritius,MUS,2025,0.3778862290882009
179,Mauritius,MUS,2026,0.38114224795869617
180,Mauritius,MUS,2027,0.3844263219898965
181,Mauritius,MUS,2028,0.38773869291628416
182,Mauritius,MUS,2029,0.39107960455522567
183,Mauritius,MUS,2030,0.39444930282491486
184,Mauritius,MUS,2031,0.3978480357624718
185,Mauritius,MUS,2032,0.40127605354220763
186,Mauritius,MUS,2033,0.4047336084940363
187,Mauritius,MUS,2034,0.40822095512203965
188,Mauritius,MUS,2035,0.4117383501232185
189,Mauritius,MUS,2036,0.4152860524063699
190,Mauritius,MUS,2037,0.41886432311115723
191,Mauritius,MUS,2038,0.422473425627323
192,Mauritius,MUS,2039,0.426113625614087
193,Mauritius,MUS,2040,0.4297851910196923
194,Mauritius,MUS,2041,0.43348839210112833
195,Mauritius,MUS,2042,0.4372235014440312
196,Mauritius,MUS,2043,0.4409907939827432
197,Mauritius,MUS,2044,0.4447905470205475
198,Mauritius,MUS,2045,0.44862304025008715
199,Mauritius,MUS,2046,0.45248855577394703
200,Mauritius,MUS,2047,0.45638737812542024
201,Mauritius,MUS,2048,0.4603197942894549
202,Mauritius,MUS,2049,0.4642860937237713
203,Mauritius,MUS,2050,0.46828656838018057
204,Eswatini,SWZ,2017,0.8147012807253056
205,Eswatini,SWZ,2018,0.769711018649437
206,Eswatini,SWZ,2019,0.8198362757390204
207,Eswatini,SWZ,2020,0.9893017335572524
208,Eswatini,SWZ,2021,0.9893017550318395
209,Eswatini,SWZ,2022,0.9727934495126547
210,Eswatini,SWZ,2023,0.9565606152030658
211,Eswatini,SWZ,2024,0.9405986553631345
212,Eswatini,SWZ,2025,0.9249030499579171
213,Eswatini,SWZ,2026,0.9094693543775016
214,Eswatini,SWZ,2027,0.8942931981784087
215,Eswatini,SWZ,2028,0.8793702838459835
216,Eswatini,SWZ,2029,0.8646963855774464
217,Eswatini,SWZ,2030,0.8502673480852554
218,Eswatini,SWZ,2031,0.8360790854204138
219,Eswatini,SWZ,2032,0.8221275798154529
220,Eswatini,SWZ,2033,0.8084088805466901
221,Eswatini,SWZ,2034,0.7949191028154714
222,Eswatini,SWZ,2035,0.781654426648094
223,Eswatini,SWZ,2036,0.7686110958141016
224,Eswatini,SWZ,2037,0.7557854167625883
225,Eswatini,SWZ,2038,0.7431737575762972
226,Eswatini,SWZ,2039,0.7307725469431312
227,Eswatini,SWZ,2040,0.7185782731448583
228,Eswatini,SWZ,2041,0.7065874830626776
229,Eswatini,SWZ,2042,0.6947967811993663
230,Eswatini,SWZ,2043,0.6832028287177793
231,Eswatini,SWZ,2044,0.6718023424953722
232,Eswatini,SWZ,2045,0.6605920941944773
233,Eswatini,SWZ,2046,0.6495689093481414
234,Eswatini,SWZ,2047,0.6387296664611846
235,Eswatini,SWZ,2048,0.6280712961262701
236,Eswatini,SWZ,2049,0.6175907801547322
237,Eswatini,SWZ,2050,0.6072851507218819
238,Germany,DEU,2017,0.002530168473330542
239,Germany,DEU,2018,0.002439862087112061
240,Germany,DEU,2019,0.002540431458401344
241,Germany,DEU,2020,0.0023636970081834263
242,Germany,DEU,2021,0.0023636969859878077
243,Germany,DEU,2022,0.0023269554780227203
244,Germany,DEU,2023,0.002290785083197574
245,Germany,DEU,2024,0.0022551769240809227
246,Germany,DEU,2025,0.0022201222612328493
247,Germany,DEU,2026,0.0021856124910600598
248,Germany,DEU,2027,0.0021516391437042333
249,Germany,DEU,2028,0.0021181938809632585
250,Germany,DEU,2029,0.002085268494244756
251,Germany,DEU,2030,0.002052854902551392
252,Germany,DEU,2031,0.0020209451504975594
253,Germany,DEU,2032,0.0019895314063568376
254,Germany,DEU,2033,0.001958605960139836
255,Germany,DEU,2034,0.0019281612217018948
256,Germany,DEU,2035,0.0018981897188802123
257,Germany,DEU,2036,0.0018686840956599218
258,Germany,DEU,2037,0.0018396371103686887
259,Germany,DEU,2038,0.001811041633899338
260,Germany,DEU,2039,0.0017828906479601604
261,Germany,DEU,2040,0.0017551772433523638
262,Germany,DEU,2041,0.0017278946182743326
263,Germany,DEU,2042,0.0017010360766522429
264,Germany,DEU,2043,0.0016745950264966116
265,Germany,DEU,2044,0.0016485649782843998
266,Germany,DEU,2045,0.0016229395433662714
267,Germany,DEU,2046,0.0015977124323986055
268,Germany,DEU,2047,0.001572877453799874
269,Germany,DEU,2048,0.0015484285122310173
270,Germany,DEU,2049,0.0015243596070994537
271,Germany,DEU,2050,0.0015006648310863183
272,China,CHN,2017,0.0007663035486279745
273,China,CHN,2018,0.0007259295233775732
274,China,CHN,2019,0.0007077602452766115
275,China,CHN,2020,0.0006973774072093502
276,China,CHN,2021,0.0006973774678322365
277,China,CHN,2022,0.0006550663939236987
278,China,CHN,2023,0.0006153224046398724
279,China,CHN,2024,0.0005779897506021306
280,China,CHN,2025,0.0005429221320108347
281,China,CHN,2026,0.0005099821253233544
282,China,CHN,2027,0.0004790406447164974
283,China,CHN,2028,0.0004499764362229278
284,China,CHN,2029,0.0004226756025591869
285,China,CHN,2030,0.0003970311567832008
286,China,CHN,2031,0.0003729426030321534
287,China,CHN,2032,0.0003503155426976886
288,China,CHN,2033,0.0003290613044951467
289,China,CHN,2034,0.0003090965969771178
290,China,CHN,2035,0.0002903431821295896
291,China,CHN,2036,0.0002727275687715727
292,China,CHN,2037,0.0002561807245566891
293,China,CHN,2038,0.0002406378054481116
294,China,CHN,2039,0.0002260379016067204
295,China,CHN,2040,0.00021232379869665386
296,China,CHN,2041,0.0001994417536728577
297,China,CHN,2042,0.0001873412841719829
298,China,CHN,2043,0.00017597497068129852
299,China,CHN,2044,0.00016529827071034333
300,China,CHN,2045,0.00015526934423711004
301,China,CHN,2046,0.0001458488897446982
302,China,CHN,2047,0.00013699999020590383
303,China,CHN,2048,0.00012868796841218377
304,China,CHN,2049,0.00012088025108005857
305,China,CHN,2050,0.00011354624120240953
306,Djibouti,DJI,2017,1.3616124957631845
307,Djibouti,DJI,2018,1.45211678868294
308,Djibouti,DJI,2019,1.4715458233370935
309,Djibouti,DJI,2020,0.892436818427614
310,Djibouti,DJI,2021,0.8924368256410484
311,Djibouti,DJI,2022,0.8124543448538596
312,Djibouti,DJI,2023,0.7396400994521574
313,Djibouti,DJI,2024,0.6733516537670793
314,Djibouti,DJI,2025,0.6130041488646886
315,Djibouti,DJI,2026,0.558065142371068
316,Djibouti,DJI,2027,0.5080499107655914
317,Djibouti,DJI,2028,0.4625171726946873
318,Djibouti,DJI,2029,0.42106519557325284
319,Djibouti,DJI,2030,0.3833282511224204
320,Djibouti,DJI,2031,0.34897338857115534
321,Djibouti,DJI,2032,0.3176974970517928
322,Djibouti,DJI,2033,0.28922463127125886
323,Djibouti,DJI,2034,0.26330357686248423
324,Djibouti,DJI,2035,0.23970563393529185
325,Djibouti,DJI,2036,0.2182225992711416
326,Djibouti,DJI,2037,0.19866492935876745
327,Djibouti,DJI,2038,0.18086006806327748
328,Djibouti,DJI,2039,0.16465092417384833
329,Djibouti,DJI,2040,0.149894485397503
330,Djibouti,DJI,2041,0.13646055657032824
331,Djibouti,DJI,2042,0.12423061095344322
332,Djibouti,DJI,2043,0.11309674447877431
333,Djibouti,DJI,2044,0.10296072371801109
334,Djibouti,DJI,2045,0.09373311917502761
335,Djibouti,DJI,2046,0.08533251625486578
336,Djibouti,DJI,2047,0.07768479694770382
337,Djibouti,DJI,2048,0.07072248589015255
338,Djibouti,DJI,2049,0.06438415503421993
339,Djibouti,DJI,2050,0.05861388167136855
340,Central African Republic,CAF,2017,7.665128445243267
341,Central African Republic,CAF,2018,8.38766436763709
342,Central African Republic,CAF,2019,9.104755818745414
343,Central African Republic,CAF,2020,10.640536133643117
344,Central African Republic,CAF,2021,10.640535639620275
345,Central African Republic,CAF,2022,11.732642015522925
346,Central African Republic,CAF,2023,12.93683826891691
347,Central African Republic,CAF,2024,14.264628902397641
348,Central African Republic,CAF,2025,15.728699199402877
349,Central African Republic,CAF,2026,17.343036415319187
350,Central African Republic,CAF,2027,19.1230634072083
351,Central African Republic,CAF,2028,21.085785978808858
352,Central African Republic,CAF,2029,23.249955348500215
353,Central African Republic,CAF,2030,25.636247292394813
354,Central African Republic,CAF,2031,28.267459674033987
355,Central African Republic,CAF,2032,31.168730247822996
356,Central African Republic,CAF,2033,34.36777681702861
357,Central African Republic,CAF,2034,37.895162040731115
358,Central African Republic,CAF,2035,41.78458541961122
359,Central African Republic,CAF,2036,46.07320525011029
360,Central African Republic,CAF,2037,50.80199362280846
361,Central African Republic,CAF,2038,56.01612785656343
362,Central African Republic,CAF,2039,61.76542210804291
363,Central African Republic,CAF,2040,68.10480328010928
364,Central African Republic,CAF,2041,75.09483577573442
365,Central African Republic,CAF,2042,82.80230011076945
366,Central African Republic,CAF,2043,91.30083091345435
367,Central African Republic,CAF,2044,100.67162040590438
368,Central African Republic,CAF,2045,111.00419408841337
369,Central African Republic,CAF,2046,122.39726603720659
370,Central African Republic,CAF,2047,134.95968198688502
371,Central African Republic,CAF,2048,148.81145920746582
372,Central African Republic,CAF,2049,164.08493311066974
373,Central African Republic,CAF,2050,180.92602153975912
374,Lebanon,LBN,2017,0.6580785376746058
375,Lebanon,LBN,2018,0.7248637216876725
376,Lebanon,LBN,2019,0.7923191626420119
377,Lebanon,LBN,2020,1.1487921226240274
378,Lebanon,LBN,2021,1.148792143517087
379,Lebanon,LBN,2022,1.144867665157133
380,Lebanon,LBN,2023,1.1409565935135142
381,Lebanon,LBN,2024,1.1370588827865074
382,Lebanon,LBN,2025,1.133174487332839
383,Lebanon,LBN,2026,1.1293033616651638
384,Lebanon,LBN,2027,1.1254454604515396
385,Lebanon,LBN,2028,1.1216007385148725
386,Lebanon,LBN,2029,1.1177691508324112
387,Lebanon,LBN,2030,1.1139506525352032
388,Lebanon,LBN,2031,1.1101451989075803
389,Lebanon,LBN,2032,1.106352745386634
390,Lebanon,LBN,2033,1.1025732475616798
391,Lebanon,LBN,2034,1.0988066611737606
392,Lebanon,LBN,2035,1.0950529421151094
393,Lebanon,LBN,2036,1.0913120464286394
394,Lebanon,LBN,2037,1.087583930307428
395,Lebanon,LBN,2038,1.0838685500942074
396,Lebanon,LBN,2039,1.0801658622808528
397,Lebanon,LBN,2040,1.0764758235078653
398,Lebanon,LBN,2041,1.0727983905638736
399,Lebanon,LBN,2042,1.0691335203851213
400,Lebanon,LBN,2043,1.0654811700549667
401,Lebanon,LBN,2044,1.0618412968033812
402,Lebanon,LBN,2045,1.0582138580064455
403,Lebanon,LBN,2046,1.0545988111858466
404,Lebanon,LBN,2047,1.0509961140083892
405,Lebanon,LBN,2048,1.0474057242854986
406,Lebanon,LBN,2049,1.0438275999727205
407,Lebanon,LBN,2050,1.040261699169225
408,Honduras,HND,2017,0.0010942844135027946
409,Honduras,HND,2018,0.0010300785201508534
410,Honduras,HND,2019,0.0008955097630860982
411,Honduras,HND,2020,0.0009822187134224882
412,Honduras,HND,2021,0.000982218927140455
413,Honduras,HND,2022,0.0009559152349373247
414,Honduras,HND,2023,0.0009303159521121877
415,Honduras,HND,2024,0.0009054022146756077
416,Honduras,HND,2025,0.0008811556638132758
417,Honduras,HND,2026,0.0008575584323574882
418,Honduras,HND,2027,0.0008345931316209219
419,Honduras,HND,2028,0.000812242838582982
420,Honduras,HND,2029,0.0007904910834193102
421,Honduras,HND,2030,0.0007693218373652655
422,Honduras,HND,2031,0.0007487195009043745
423,Honduras,HND,2032,0.0007286688922731576
424,Honduras,HND,2033,0.0007091552362737295
425,Honduras,HND,2034,0.0006901641533860416
426,Honduras,HND,2035,0.0006716816491716812
427,Honduras,HND,2036,0.0006536941039614316
428,Honduras,HND,2037,0.0006361882628190093
429,Honduras,HND,2038,0.0006191512257735596
430,Honduras,HND,2039,0.000602570438313732
431,Honduras,HND,2040,0.000586433682136315
432,Honduras,HND,2041,0.0005707290661426405
433,Honduras,HND,2042,0.0005554450176760735
434,Honduras,HND,2043,0.0005405702739941855
435,Honduras,HND,2044,0.0005260938739692956
436,Honduras,HND,2045,0.0005120051500112605
437,Honduras,HND,2046,0.0004982937202065824
438,Honduras,HND,2047,0.00048494948066802744
439,Honduras,HND,2048,0.00047196259808911554
440,Honduras,HND,2049,0.0004593235024980059
441,Honduras,HND,2050,0.0004470228802054336
442,Paraguay,PRY,2017,0.2429193391739817
443,Paraguay,PRY,2018,0.25507163055008314
444,Paraguay,PRY,2019,0.2991079530508757
445,Paraguay,PRY,2020,0.2956702684554942
446,Paraguay,PRY,2021,0.29567026834895127
447,Paraguay,PRY,2022,0.2853484050915315
448,Paraguay,PRY,2023,0.2753868785757784
449,Paraguay,PRY,2024,0.2657731094287498
450,Paraguay,PRY,2025,0.25649495742401257
451,Paraguay,PRY,2026,0.24754070615102375
452,Paraguay,PRY,2027,0.2388990482196944
453,Paraguay,PRY,2028,0.23055907098146447
454,Paraguay,PRY,2029,0.22251024274886083
455,Paraguay,PRY,2030,0.21474239949612473
456,Paraguay,PRY,2031,0.20724573202412405
457,Paraguay,PRY,2032,0.20001077357333957
458,Paraguay,PRY,2033,0.19302838786928075
459,Paraguay,PRY,2034,0.18628975758523908
460,Paraguay,PRY,2035,0.1797863732078033
461,Paraguay,PRY,2036,0.17351002229108436
462,Paraguay,PRY,2037,0.16745277908607337
463,Paraguay,PRY,2038,0.16160699453203917
464,Paraguay,PRY,2039,0.15596528659732825
465,Paraguay,PRY,2040,0.15052053095736637
466,Paraguay,PRY,2041,0.1452658519980921
467,Paraguay,PRY,2042,0.1401946141334606
468,Paraguay,PRY,2043,0.13530041342605467
469,Paraguay,PRY,2044,0.13057706950021916
470,Paraguay,PRY,2045,0.12601861773751025
471,Paraguay,PRY,2046,0.1216193017445997
472,Paraguay,PRY,2047,0.11737356608412684
473,Paraguay,PRY,2048,0.1132760492593161
474,Paraguay,PRY,2049,0.10932157694350136
475,Paraguay,PRY,2050,0.10550515544600869
476,Curacao,CUW,2017,5.035393203864601
477,Curacao,CUW,2018,3.7100991656439914
478,Curacao,CUW,2019,3.7100991656439914
479,Curacao,CUW,2020,3.7100991656439914
480,Curacao,CUW,2021,3.7100992770984385
481,Curacao,CUW,2022,3.64824227641903
482,Curacao,CUW,2023,3.587416592760349
483,Curacao,CUW,2024,3.527605031386379
484,Curacao,CUW,2025,3.4687906842420735
485,Curacao,CUW,2026,3.410956925173586
486,Curacao,CUW,2027,3.3540874052283094
487,Curacao,CUW,2028,3.298166048033184
488,Curacao,CUW,2029,3.243177045250074
489,Curacao,CUW,2030,3.189104852106949
490,Curacao,CUW,2031,3.135934183003512
491,Curacao,CUW,2032,3.0836500071902133
492,Curacao,CUW,2033,3.0322375445191323
493,Curacao,CUW,2034,2.98168226126587
494,Curacao,CUW,2035,2.9319698660209808
495,Curacao,CUW,2036,2.883086305649982
496,Curacao,CUW,2037,2.8350177613206653
497,Curacao,CUW,2038,2.7877506445966898
498,Curacao,CUW,2039,2.7412715935962835
499,Curacao,CUW,2040,2.695567469214969
500,Curacao,CUW,2041,2.6506253514113127
501,Curacao,CUW,2042,2.606432535554558
502,Curacao,CUW,2043,2.5629765288331634
503,Curacao,CUW,2044,2.5202450467232524
504,Curacao,CUW,2045,2.478226009515885
505,Curacao,CUW,2046,2.436907538902279
506,Curacao,CUW,2047,2.3962779546159534
507,Curacao,CUW,2048,2.356325771130809
508,Curacao,CUW,2049,2.317039694414359
509,Curacao,CUW,2050,2.278408618734981
510,Sri Lanka,LKA,2017,0.019722542946050567
511,Sri Lanka,LKA,2018,0.02304384761109555
512,Sri Lanka,LKA,2019,0.021115375878683656
513,Sri Lanka,LKA,2020,0.0185198488916488
514,Sri Lanka,LKA,2021,0.018519848272160883
515,Sri Lanka,LKA,2022,0.01828397671007189
516,Sri Lanka,LKA,2023,0.018051109243534032
517,Sri Lanka,LKA,2024,0.01782120761193631
518,Sri Lanka,LKA,2025,0.017594234041960664
519,Sri Lanka,LKA,2026,0.01737015124137557
520,Sri Lanka,LKA,2027,0.017148922392909032
521,Sri Lanka,LKA,2028,0.01693051114819928
522,Sri Lanka,LKA,2029,0.01671488162182274
523,Sri Lanka,LKA,2030,0.01650199838539803
524,Sri Lanka,LKA,2031,0.016291826461764896
525,Sri Lanka,LKA,2032,0.016084331319237408
526,Sri Lanka,LKA,2033,0.0158794788659304
527,Sri Lanka,LKA,2034,0.015677235444158086
528,Sri Lanka,LKA,2035,0.015477567824903919
529,Sri Lanka,LKA,2036,0.015280443202361157
530,Sri Lanka,LKA,2037,0.015085829188542755
531,Sri Lanka,LKA,2038,0.014893693807959837
532,Sri Lanka,LKA,2039,0.014704005492368203
533,Sri Lanka,LKA,2040,0.014516733075581531
534,Sri Lanka,LKA,2041,0.014331845788350686
535,Sri Lanka,LKA,2042,0.014149313253308354
536,Sri Lanka,LKA,2043,0.01396910547997789
537,Sri Lanka,LKA,2044,0.013791192859845813
538,Sri Lanka,LKA,2045,0.013615546161497193
539,Sri Lanka,LKA,2046,0.013442136525812718
540,Sri Lanka,LKA,2047,0.013270935461227141
541,Sri Lanka,LKA,2048,0.013101914839048101
542,Sri Lanka,LKA,2049,0.012935046888834463
543,Sri Lanka,LKA,2050,0.012770304193833543
544,Greece,GRC,2017,0.004419255606684379
545,Greece,GRC,2018,0.004315092631585877
546,Greece,GRC,2019,0.0036329260261618703
547,Greece,GRC,2020,0.0041988470595365635
548,Greece,GRC,2021,0.004198847719685897
549,Greece,GRC,2022,0.004343993683588284
550,Greece,GRC,2023,0.004494157059943692
551,Greece,GRC,2024,0.004649511290899966
552,Greece,GRC,2025,0.004810235814161111
553,Greece,GRC,2026,0.004976516270242156
554,Greece,GRC,2027,0.005148544716888048
555,Greece,GRC,2028,0.0053265198509048345
556,Greece,GRC,2029,0.0055106472376590925
557,Greece,GRC,2030,0.00570113954851048
558,Greece,GRC,2031,0.0058982168064522136
559,Greece,GRC,2032,0.0061021066402425685
560,Greece,GRC,2033,0.006313044547321366
561,Greece,GRC,2034,0.006531274165814951
562,Greece,GRC,2035,0.006757047555943719
563,Greece,GRC,2036,0.006990625491157557
564,Greece,GRC,2037,0.007232277759335251
565,Greece,GRC,2038,0.0074822834743953235
566,Greece,GRC,2039,0.007740931398679475
567,Greece,GRC,2040,0.008008520276479431
568,Greece,GRC,2041,0.00828535917909347
569,Greece,GRC,2042,0.00857176786181105
570,Greece,GRC,2043,0.008868077133237343
571,Greece,GRC,2044,0.0091746292373848
572,Greece,GRC,2045,0.00949177824897287
573,Greece,GRC,2046,0.009819890482392459
574,Greece,GRC,2047,0.010159344914807389
575,Greece,GRC,2048,0.010510533623881803
576,Greece,GRC,2049,0.010873862240638802
577,Greece,GRC,2050,0.011249750417973636
