,Nation,iso_code3,Year,frac_trns_mtkm_dem_freight_rail_freight
0,Aruba,ABW,2022,0.16546762589928066
1,Aruba,ABW,2023,0.16546762589928066
2,Aruba,ABW,2024,0.16546762589928066
3,Aruba,ABW,2025,0.16546762589928066
4,Aruba,ABW,2026,0.16546762589928066
5,Aruba,ABW,2027,0.16546762589928066
6,Aruba,ABW,2028,0.16546762589928066
7,Aruba,ABW,2029,0.16546762589928066
8,Aruba,ABW,2030,0.16546762589928066
9,Aruba,ABW,2031,0.16546762589928066
10,Aruba,ABW,2032,0.16546762589928066
11,Aruba,ABW,2033,0.16546762589928066
12,Aruba,ABW,2034,0.16546762589928066
13,Aruba,ABW,2035,0.16546762589928066
14,Aruba,ABW,2036,0.16546762589928066
15,Aruba,ABW,2037,0.16546762589928066
16,Aruba,ABW,2038,0.16546762589928066
17,Aruba,ABW,2039,0.16546762589928066
18,Aruba,ABW,2040,0.16546762589928066
19,Aruba,ABW,2041,0.16546762589928066
20,Aruba,ABW,2042,0.16546762589928066
21,Aruba,ABW,2043,0.16546762589928066
22,Aruba,ABW,2044,0.16546762589928066
23,Aruba,ABW,2045,0.16546762589928066
24,Aruba,ABW,2046,0.16546762589928066
25,Aruba,ABW,2047,0.16546762589928066
26,Aruba,ABW,2048,0.16546762589928066
27,Aruba,ABW,2049,0.16546762589928066
28,Aruba,ABW,2050,0.16546762589928066
29,Afghanistan,AFG,2022,0.16546762589928093
30,Afghanistan,AFG,2023,0.16546762589928093
31,Afghanistan,AFG,2024,0.16546762589928093
32,Afghanistan,AFG,2025,0.16546762589928093
33,Afghanistan,AFG,2026,0.16546762589928093
34,Afghanistan,AFG,2027,0.16546762589928093
35,Afghanistan,AFG,2028,0.16546762589928093
36,Afghanistan,AFG,2029,0.16546762589928093
37,Afghanistan,AFG,2030,0.16546762589928093
38,Afghanistan,AFG,2031,0.16546762589928093
39,Afghanistan,AFG,2032,0.16546762589928093
40,Afghanistan,AFG,2033,0.16546762589928093
41,Afghanistan,AFG,2034,0.16546762589928093
42,Afghanistan,AFG,2035,0.16546762589928093
43,Afghanistan,AFG,2036,0.16546762589928093
44,Afghanistan,AFG,2037,0.16546762589928093
45,Afghanistan,AFG,2038,0.16546762589928093
46,Afghanistan,AFG,2039,0.16546762589928093
47,Afghanistan,AFG,2040,0.16546762589928093
48,Afghanistan,AFG,2041,0.16546762589928093
49,Afghanistan,AFG,2042,0.16546762589928093
50,Afghanistan,AFG,2043,0.16546762589928093
51,Afghanistan,AFG,2044,0.16546762589928093
52,Afghanistan,AFG,2045,0.16546762589928093
53,Afghanistan,AFG,2046,0.16546762589928093
54,Afghanistan,AFG,2047,0.16546762589928093
55,Afghanistan,AFG,2048,0.16546762589928093
56,Afghanistan,AFG,2049,0.16546762589928093
57,Afghanistan,AFG,2050,0.16546762589928093
58,Angola,AGO,2022,0.3024293547641695
59,Angola,AGO,2023,0.3024293547641695
60,Angola,AGO,2024,0.3024293547641695
61,Angola,AGO,2025,0.3024293547641695
62,Angola,AGO,2026,0.3024293547641695
63,Angola,AGO,2027,0.3024293547641695
64,Angola,AGO,2028,0.3024293547641695
65,Angola,AGO,2029,0.3024293547641695
66,Angola,AGO,2030,0.3024293547641695
67,Angola,AGO,2031,0.3024293547641695
68,Angola,AGO,2032,0.3024293547641695
69,Angola,AGO,2033,0.3024293547641695
70,Angola,AGO,2034,0.3024293547641695
71,Angola,AGO,2035,0.3024293547641695
72,Angola,AGO,2036,0.3024293547641695
73,Angola,AGO,2037,0.3024293547641695
74,Angola,AGO,2038,0.3024293547641695
75,Angola,AGO,2039,0.3024293547641695
76,Angola,AGO,2040,0.3024293547641695
77,Angola,AGO,2041,0.3024293547641695
78,Angola,AGO,2042,0.3024293547641695
79,Angola,AGO,2043,0.3024293547641695
80,Angola,AGO,2044,0.3024293547641695
81,Angola,AGO,2045,0.3024293547641695
82,Angola,AGO,2046,0.3024293547641695
83,Angola,AGO,2047,0.3024293547641695
84,Angola,AGO,2048,0.3024293547641695
85,Angola,AGO,2049,0.3024293547641695
86,Angola,AGO,2050,0.3024293547641695
87,Albania,ALB,2022,0.0030870581360864825
88,Albania,ALB,2023,0.0030870581360864825
89,Albania,ALB,2024,0.0030870581360864825
90,Albania,ALB,2025,0.0030870581360864825
91,Albania,ALB,2026,0.0030870581360864825
92,Albania,ALB,2027,0.0030870581360864825
93,Albania,ALB,2028,0.0030870581360864825
94,Albania,ALB,2029,0.0030870581360864825
95,Albania,ALB,2030,0.0030870581360864825
96,Albania,ALB,2031,0.0030870581360864825
97,Albania,ALB,2032,0.0030870581360864825
98,Albania,ALB,2033,0.0030870581360864825
99,Albania,ALB,2034,0.0030870581360864825
100,Albania,ALB,2035,0.0030870581360864825
101,Albania,ALB,2036,0.0030870581360864825
102,Albania,ALB,2037,0.0030870581360864825
103,Albania,ALB,2038,0.0030870581360864825
104,Albania,ALB,2039,0.0030870581360864825
105,Albania,ALB,2040,0.0030870581360864825
106,Albania,ALB,2041,0.0030870581360864825
107,Albania,ALB,2042,0.0030870581360864825
108,Albania,ALB,2043,0.0030870581360864825
109,Albania,ALB,2044,0.0030870581360864825
110,Albania,ALB,2045,0.0030870581360864825
111,Albania,ALB,2046,0.0030870581360864825
112,Albania,ALB,2047,0.0030870581360864825
113,Albania,ALB,2048,0.0030870581360864825
114,Albania,ALB,2049,0.0030870581360864825
115,Albania,ALB,2050,0.0030870581360864825
116,United Arab Emirates,ARE,2022,0.20412217900037616
117,United Arab Emirates,ARE,2023,0.20412217900037616
118,United Arab Emirates,ARE,2024,0.20412217900037616
119,United Arab Emirates,ARE,2025,0.20412217900037616
120,United Arab Emirates,ARE,2026,0.20412217900037616
121,United Arab Emirates,ARE,2027,0.20412217900037616
122,United Arab Emirates,ARE,2028,0.20412217900037616
123,United Arab Emirates,ARE,2029,0.20412217900037616
124,United Arab Emirates,ARE,2030,0.20412217900037616
125,United Arab Emirates,ARE,2031,0.20412217900037616
126,United Arab Emirates,ARE,2032,0.20412217900037616
127,United Arab Emirates,ARE,2033,0.20412217900037616
128,United Arab Emirates,ARE,2034,0.20412217900037616
129,United Arab Emirates,ARE,2035,0.20412217900037616
130,United Arab Emirates,ARE,2036,0.20412217900037616
131,United Arab Emirates,ARE,2037,0.20412217900037616
132,United Arab Emirates,ARE,2038,0.20412217900037616
133,United Arab Emirates,ARE,2039,0.20412217900037616
134,United Arab Emirates,ARE,2040,0.20412217900037616
135,United Arab Emirates,ARE,2041,0.20412217900037616
136,United Arab Emirates,ARE,2042,0.20412217900037616
137,United Arab Emirates,ARE,2043,0.20412217900037616
138,United Arab Emirates,ARE,2044,0.20412217900037616
139,United Arab Emirates,ARE,2045,0.20412217900037616
140,United Arab Emirates,ARE,2046,0.20412217900037616
141,United Arab Emirates,ARE,2047,0.20412217900037616
142,United Arab Emirates,ARE,2048,0.20412217900037616
143,United Arab Emirates,ARE,2049,0.20412217900037616
144,United Arab Emirates,ARE,2050,0.20412217900037616
145,Argentina,ARG,2022,0.2248939166896043
146,Argentina,ARG,2023,0.2248939166896043
147,Argentina,ARG,2024,0.2248939166896043
148,Argentina,ARG,2025,0.2248939166896043
149,Argentina,ARG,2026,0.2248939166896043
150,Argentina,ARG,2027,0.2248939166896043
151,Argentina,ARG,2028,0.2248939166896043
152,Argentina,ARG,2029,0.2248939166896043
153,Argentina,ARG,2030,0.2248939166896043
154,Argentina,ARG,2031,0.2248939166896043
155,Argentina,ARG,2032,0.2248939166896043
156,Argentina,ARG,2033,0.2248939166896043
157,Argentina,ARG,2034,0.2248939166896043
158,Argentina,ARG,2035,0.2248939166896043
159,Argentina,ARG,2036,0.2248939166896043
160,Argentina,ARG,2037,0.2248939166896043
161,Argentina,ARG,2038,0.2248939166896043
162,Argentina,ARG,2039,0.2248939166896043
163,Argentina,ARG,2040,0.2248939166896043
164,Argentina,ARG,2041,0.2248939166896043
165,Argentina,ARG,2042,0.2248939166896043
166,Argentina,ARG,2043,0.2248939166896043
167,Argentina,ARG,2044,0.2248939166896043
168,Argentina,ARG,2045,0.2248939166896043
169,Argentina,ARG,2046,0.2248939166896043
170,Argentina,ARG,2047,0.2248939166896043
171,Argentina,ARG,2048,0.2248939166896043
172,Argentina,ARG,2049,0.2248939166896043
173,Argentina,ARG,2050,0.2248939166896043
174,Armenia,ARM,2022,0.5100844048544207
175,Armenia,ARM,2023,0.5100844048544207
176,Armenia,ARM,2024,0.5100844048544207
177,Armenia,ARM,2025,0.5100844048544207
178,Armenia,ARM,2026,0.5100844048544207
179,Armenia,ARM,2027,0.5100844048544207
180,Armenia,ARM,2028,0.5100844048544207
181,Armenia,ARM,2029,0.5100844048544207
182,Armenia,ARM,2030,0.5100844048544207
183,Armenia,ARM,2031,0.5100844048544207
184,Armenia,ARM,2032,0.5100844048544207
185,Armenia,ARM,2033,0.5100844048544207
186,Armenia,ARM,2034,0.5100844048544207
187,Armenia,ARM,2035,0.5100844048544207
188,Armenia,ARM,2036,0.5100844048544207
189,Armenia,ARM,2037,0.5100844048544207
190,Armenia,ARM,2038,0.5100844048544207
191,Armenia,ARM,2039,0.5100844048544207
192,Armenia,ARM,2040,0.5100844048544207
193,Armenia,ARM,2041,0.5100844048544207
194,Armenia,ARM,2042,0.5100844048544207
195,Armenia,ARM,2043,0.5100844048544207
196,Armenia,ARM,2044,0.5100844048544207
197,Armenia,ARM,2045,0.5100844048544207
198,Armenia,ARM,2046,0.5100844048544207
199,Armenia,ARM,2047,0.5100844048544207
200,Armenia,ARM,2048,0.5100844048544207
201,Armenia,ARM,2049,0.5100844048544207
202,Armenia,ARM,2050,0.5100844048544207
203,Australia,AUS,2022,0.28747988328250745
204,Australia,AUS,2023,0.28747988328250745
205,Australia,AUS,2024,0.28747988328250745
206,Australia,AUS,2025,0.28747988328250745
207,Australia,AUS,2026,0.28747988328250745
208,Australia,AUS,2027,0.28747988328250745
209,Australia,AUS,2028,0.28747988328250745
210,Australia,AUS,2029,0.28747988328250745
211,Australia,AUS,2030,0.28747988328250745
212,Australia,AUS,2031,0.28747988328250745
213,Australia,AUS,2032,0.28747988328250745
214,Australia,AUS,2033,0.28747988328250745
215,Australia,AUS,2034,0.28747988328250745
216,Australia,AUS,2035,0.28747988328250745
217,Australia,AUS,2036,0.28747988328250745
218,Australia,AUS,2037,0.28747988328250745
219,Australia,AUS,2038,0.28747988328250745
220,Australia,AUS,2039,0.28747988328250745
221,Australia,AUS,2040,0.28747988328250745
222,Australia,AUS,2041,0.28747988328250745
223,Australia,AUS,2042,0.28747988328250745
224,Australia,AUS,2043,0.28747988328250745
225,Australia,AUS,2044,0.28747988328250745
226,Australia,AUS,2045,0.28747988328250745
227,Australia,AUS,2046,0.28747988328250745
228,Australia,AUS,2047,0.28747988328250745
229,Australia,AUS,2048,0.28747988328250745
230,Australia,AUS,2049,0.28747988328250745
231,Australia,AUS,2050,0.28747988328250745
232,Austria,AUT,2022,0.20328971646553448
233,Austria,AUT,2023,0.20328971646553448
234,Austria,AUT,2024,0.20328971646553448
235,Austria,AUT,2025,0.20328971646553448
236,Austria,AUT,2026,0.20328971646553448
237,Austria,AUT,2027,0.20328971646553448
238,Austria,AUT,2028,0.20328971646553448
239,Austria,AUT,2029,0.20328971646553448
240,Austria,AUT,2030,0.20328971646553448
241,Austria,AUT,2031,0.20328971646553448
242,Austria,AUT,2032,0.20328971646553448
243,Austria,AUT,2033,0.20328971646553448
244,Austria,AUT,2034,0.20328971646553448
245,Austria,AUT,2035,0.20328971646553448
246,Austria,AUT,2036,0.20328971646553448
247,Austria,AUT,2037,0.20328971646553448
248,Austria,AUT,2038,0.20328971646553448
249,Austria,AUT,2039,0.20328971646553448
250,Austria,AUT,2040,0.20328971646553448
251,Austria,AUT,2041,0.20328971646553448
252,Austria,AUT,2042,0.20328971646553448
253,Austria,AUT,2043,0.20328971646553448
254,Austria,AUT,2044,0.20328971646553448
255,Austria,AUT,2045,0.20328971646553448
256,Austria,AUT,2046,0.20328971646553448
257,Austria,AUT,2047,0.20328971646553448
258,Austria,AUT,2048,0.20328971646553448
259,Austria,AUT,2049,0.20328971646553448
260,Austria,AUT,2050,0.20328971646553448
261,Azerbaijan,AZE,2022,0.056428328804347824
262,Azerbaijan,AZE,2023,0.056428328804347824
263,Azerbaijan,AZE,2024,0.056428328804347824
264,Azerbaijan,AZE,2025,0.056428328804347824
265,Azerbaijan,AZE,2026,0.056428328804347824
266,Azerbaijan,AZE,2027,0.056428328804347824
267,Azerbaijan,AZE,2028,0.056428328804347824
268,Azerbaijan,AZE,2029,0.056428328804347824
269,Azerbaijan,AZE,2030,0.056428328804347824
270,Azerbaijan,AZE,2031,0.056428328804347824
271,Azerbaijan,AZE,2032,0.056428328804347824
272,Azerbaijan,AZE,2033,0.056428328804347824
273,Azerbaijan,AZE,2034,0.056428328804347824
274,Azerbaijan,AZE,2035,0.056428328804347824
275,Azerbaijan,AZE,2036,0.056428328804347824
276,Azerbaijan,AZE,2037,0.056428328804347824
277,Azerbaijan,AZE,2038,0.056428328804347824
278,Azerbaijan,AZE,2039,0.056428328804347824
279,Azerbaijan,AZE,2040,0.056428328804347824
280,Azerbaijan,AZE,2041,0.056428328804347824
281,Azerbaijan,AZE,2042,0.056428328804347824
282,Azerbaijan,AZE,2043,0.056428328804347824
283,Azerbaijan,AZE,2044,0.056428328804347824
284,Azerbaijan,AZE,2045,0.056428328804347824
285,Azerbaijan,AZE,2046,0.056428328804347824
286,Azerbaijan,AZE,2047,0.056428328804347824
287,Azerbaijan,AZE,2048,0.056428328804347824
288,Azerbaijan,AZE,2049,0.056428328804347824
289,Azerbaijan,AZE,2050,0.056428328804347824
290,Burundi,BDI,2022,0.1654676258992803
291,Burundi,BDI,2023,0.1654676258992803
292,Burundi,BDI,2024,0.1654676258992803
293,Burundi,BDI,2025,0.1654676258992803
294,Burundi,BDI,2026,0.1654676258992803
295,Burundi,BDI,2027,0.1654676258992803
296,Burundi,BDI,2028,0.1654676258992803
297,Burundi,BDI,2029,0.1654676258992803
298,Burundi,BDI,2030,0.1654676258992803
299,Burundi,BDI,2031,0.1654676258992803
300,Burundi,BDI,2032,0.1654676258992803
301,Burundi,BDI,2033,0.1654676258992803
302,Burundi,BDI,2034,0.1654676258992803
303,Burundi,BDI,2035,0.1654676258992803
304,Burundi,BDI,2036,0.1654676258992803
305,Burundi,BDI,2037,0.1654676258992803
306,Burundi,BDI,2038,0.1654676258992803
307,Burundi,BDI,2039,0.1654676258992803
308,Burundi,BDI,2040,0.1654676258992803
309,Burundi,BDI,2041,0.1654676258992803
310,Burundi,BDI,2042,0.1654676258992803
311,Burundi,BDI,2043,0.1654676258992803
312,Burundi,BDI,2044,0.1654676258992803
313,Burundi,BDI,2045,0.1654676258992803
314,Burundi,BDI,2046,0.1654676258992803
315,Burundi,BDI,2047,0.1654676258992803
316,Burundi,BDI,2048,0.1654676258992803
317,Burundi,BDI,2049,0.1654676258992803
318,Burundi,BDI,2050,0.1654676258992803
319,Belgium,BEL,2022,0.1885736123937991
320,Belgium,BEL,2023,0.1885736123937991
321,Belgium,BEL,2024,0.1885736123937991
322,Belgium,BEL,2025,0.1885736123937991
323,Belgium,BEL,2026,0.1885736123937991
324,Belgium,BEL,2027,0.1885736123937991
325,Belgium,BEL,2028,0.1885736123937991
326,Belgium,BEL,2029,0.1885736123937991
327,Belgium,BEL,2030,0.1885736123937991
328,Belgium,BEL,2031,0.1885736123937991
329,Belgium,BEL,2032,0.1885736123937991
330,Belgium,BEL,2033,0.1885736123937991
331,Belgium,BEL,2034,0.1885736123937991
332,Belgium,BEL,2035,0.1885736123937991
333,Belgium,BEL,2036,0.1885736123937991
334,Belgium,BEL,2037,0.1885736123937991
335,Belgium,BEL,2038,0.1885736123937991
336,Belgium,BEL,2039,0.1885736123937991
337,Belgium,BEL,2040,0.1885736123937991
338,Belgium,BEL,2041,0.1885736123937991
339,Belgium,BEL,2042,0.1885736123937991
340,Belgium,BEL,2043,0.1885736123937991
341,Belgium,BEL,2044,0.1885736123937991
342,Belgium,BEL,2045,0.1885736123937991
343,Belgium,BEL,2046,0.1885736123937991
344,Belgium,BEL,2047,0.1885736123937991
345,Belgium,BEL,2048,0.1885736123937991
346,Belgium,BEL,2049,0.1885736123937991
347,Belgium,BEL,2050,0.1885736123937991
348,Benin,BEN,2022,0.16546762589928035
349,Benin,BEN,2023,0.16546762589928035
350,Benin,BEN,2024,0.16546762589928035
351,Benin,BEN,2025,0.16546762589928035
352,Benin,BEN,2026,0.16546762589928035
353,Benin,BEN,2027,0.16546762589928035
354,Benin,BEN,2028,0.16546762589928035
355,Benin,BEN,2029,0.16546762589928035
356,Benin,BEN,2030,0.16546762589928035
357,Benin,BEN,2031,0.16546762589928035
358,Benin,BEN,2032,0.16546762589928035
359,Benin,BEN,2033,0.16546762589928035
360,Benin,BEN,2034,0.16546762589928035
361,Benin,BEN,2035,0.16546762589928035
362,Benin,BEN,2036,0.16546762589928035
363,Benin,BEN,2037,0.16546762589928035
364,Benin,BEN,2038,0.16546762589928035
365,Benin,BEN,2039,0.16546762589928035
366,Benin,BEN,2040,0.16546762589928035
367,Benin,BEN,2041,0.16546762589928035
368,Benin,BEN,2042,0.16546762589928035
369,Benin,BEN,2043,0.16546762589928035
370,Benin,BEN,2044,0.16546762589928035
371,Benin,BEN,2045,0.16546762589928035
372,Benin,BEN,2046,0.16546762589928035
373,Benin,BEN,2047,0.16546762589928035
374,Benin,BEN,2048,0.16546762589928035
375,Benin,BEN,2049,0.16546762589928035
376,Benin,BEN,2050,0.16546762589928035
377,Burkina Faso,BFA,2022,0.16546762589928013
378,Burkina Faso,BFA,2023,0.16546762589928013
379,Burkina Faso,BFA,2024,0.16546762589928013
380,Burkina Faso,BFA,2025,0.16546762589928013
381,Burkina Faso,BFA,2026,0.16546762589928013
382,Burkina Faso,BFA,2027,0.16546762589928013
383,Burkina Faso,BFA,2028,0.16546762589928013
384,Burkina Faso,BFA,2029,0.16546762589928013
385,Burkina Faso,BFA,2030,0.16546762589928013
386,Burkina Faso,BFA,2031,0.16546762589928013
387,Burkina Faso,BFA,2032,0.16546762589928013
388,Burkina Faso,BFA,2033,0.16546762589928013
389,Burkina Faso,BFA,2034,0.16546762589928013
390,Burkina Faso,BFA,2035,0.16546762589928013
391,Burkina Faso,BFA,2036,0.16546762589928013
392,Burkina Faso,BFA,2037,0.16546762589928013
393,Burkina Faso,BFA,2038,0.16546762589928013
394,Burkina Faso,BFA,2039,0.16546762589928013
395,Burkina Faso,BFA,2040,0.16546762589928013
396,Burkina Faso,BFA,2041,0.16546762589928013
397,Burkina Faso,BFA,2042,0.16546762589928013
398,Burkina Faso,BFA,2043,0.16546762589928013
399,Burkina Faso,BFA,2044,0.16546762589928013
400,Burkina Faso,BFA,2045,0.16546762589928013
401,Burkina Faso,BFA,2046,0.16546762589928013
402,Burkina Faso,BFA,2047,0.16546762589928013
403,Burkina Faso,BFA,2048,0.16546762589928013
404,Burkina Faso,BFA,2049,0.16546762589928013
405,Burkina Faso,BFA,2050,0.16546762589928013
406,Bangladesh,BGD,2022,0.36621685566736545
407,Bangladesh,BGD,2023,0.36621685566736545
408,Bangladesh,BGD,2024,0.36621685566736545
409,Bangladesh,BGD,2025,0.36621685566736545
410,Bangladesh,BGD,2026,0.36621685566736545
411,Bangladesh,BGD,2027,0.36621685566736545
412,Bangladesh,BGD,2028,0.36621685566736545
413,Bangladesh,BGD,2029,0.36621685566736545
414,Bangladesh,BGD,2030,0.36621685566736545
415,Bangladesh,BGD,2031,0.36621685566736545
416,Bangladesh,BGD,2032,0.36621685566736545
417,Bangladesh,BGD,2033,0.36621685566736545
418,Bangladesh,BGD,2034,0.36621685566736545
419,Bangladesh,BGD,2035,0.36621685566736545
420,Bangladesh,BGD,2036,0.36621685566736545
421,Bangladesh,BGD,2037,0.36621685566736545
422,Bangladesh,BGD,2038,0.36621685566736545
423,Bangladesh,BGD,2039,0.36621685566736545
424,Bangladesh,BGD,2040,0.36621685566736545
425,Bangladesh,BGD,2041,0.36621685566736545
426,Bangladesh,BGD,2042,0.36621685566736545
427,Bangladesh,BGD,2043,0.36621685566736545
428,Bangladesh,BGD,2044,0.36621685566736545
429,Bangladesh,BGD,2045,0.36621685566736545
430,Bangladesh,BGD,2046,0.36621685566736545
431,Bangladesh,BGD,2047,0.36621685566736545
432,Bangladesh,BGD,2048,0.36621685566736545
433,Bangladesh,BGD,2049,0.36621685566736545
434,Bangladesh,BGD,2050,0.36621685566736545
435,Bulgaria,BGR,2022,0.04994986783337891
436,Bulgaria,BGR,2023,0.04994986783337891
437,Bulgaria,BGR,2024,0.04994986783337891
438,Bulgaria,BGR,2025,0.04994986783337891
439,Bulgaria,BGR,2026,0.04994986783337891
440,Bulgaria,BGR,2027,0.04994986783337891
441,Bulgaria,BGR,2028,0.04994986783337891
442,Bulgaria,BGR,2029,0.04994986783337891
443,Bulgaria,BGR,2030,0.04994986783337891
444,Bulgaria,BGR,2031,0.04994986783337891
445,Bulgaria,BGR,2032,0.04994986783337891
446,Bulgaria,BGR,2033,0.04994986783337891
447,Bulgaria,BGR,2034,0.04994986783337891
448,Bulgaria,BGR,2035,0.04994986783337891
449,Bulgaria,BGR,2036,0.04994986783337891
450,Bulgaria,BGR,2037,0.04994986783337891
451,Bulgaria,BGR,2038,0.04994986783337891
452,Bulgaria,BGR,2039,0.04994986783337891
453,Bulgaria,BGR,2040,0.04994986783337891
454,Bulgaria,BGR,2041,0.04994986783337891
455,Bulgaria,BGR,2042,0.04994986783337891
456,Bulgaria,BGR,2043,0.04994986783337891
457,Bulgaria,BGR,2044,0.04994986783337891
458,Bulgaria,BGR,2045,0.04994986783337891
459,Bulgaria,BGR,2046,0.04994986783337891
460,Bulgaria,BGR,2047,0.04994986783337891
461,Bulgaria,BGR,2048,0.04994986783337891
462,Bulgaria,BGR,2049,0.04994986783337891
463,Bulgaria,BGR,2050,0.04994986783337891
464,Bahrain,BHR,2022,0.24280357709326542
465,Bahrain,BHR,2023,0.24280357709326542
466,Bahrain,BHR,2024,0.24280357709326542
467,Bahrain,BHR,2025,0.24280357709326542
468,Bahrain,BHR,2026,0.24280357709326542
469,Bahrain,BHR,2027,0.24280357709326542
470,Bahrain,BHR,2028,0.24280357709326542
471,Bahrain,BHR,2029,0.24280357709326542
472,Bahrain,BHR,2030,0.24280357709326542
473,Bahrain,BHR,2031,0.24280357709326542
474,Bahrain,BHR,2032,0.24280357709326542
475,Bahrain,BHR,2033,0.24280357709326542
476,Bahrain,BHR,2034,0.24280357709326542
477,Bahrain,BHR,2035,0.24280357709326542
478,Bahrain,BHR,2036,0.24280357709326542
479,Bahrain,BHR,2037,0.24280357709326542
480,Bahrain,BHR,2038,0.24280357709326542
481,Bahrain,BHR,2039,0.24280357709326542
482,Bahrain,BHR,2040,0.24280357709326542
483,Bahrain,BHR,2041,0.24280357709326542
484,Bahrain,BHR,2042,0.24280357709326542
485,Bahrain,BHR,2043,0.24280357709326542
486,Bahrain,BHR,2044,0.24280357709326542
487,Bahrain,BHR,2045,0.24280357709326542
488,Bahrain,BHR,2046,0.24280357709326542
489,Bahrain,BHR,2047,0.24280357709326542
490,Bahrain,BHR,2048,0.24280357709326542
491,Bahrain,BHR,2049,0.24280357709326542
492,Bahrain,BHR,2050,0.24280357709326542
493,Bosnia and Herzegovina,BIH,2022,0.46693705345669206
494,Bosnia and Herzegovina,BIH,2023,0.46693705345669206
495,Bosnia and Herzegovina,BIH,2024,0.46693705345669206
496,Bosnia and Herzegovina,BIH,2025,0.46693705345669206
497,Bosnia and Herzegovina,BIH,2026,0.46693705345669206
498,Bosnia and Herzegovina,BIH,2027,0.46693705345669206
499,Bosnia and Herzegovina,BIH,2028,0.46693705345669206
500,Bosnia and Herzegovina,BIH,2029,0.46693705345669206
501,Bosnia and Herzegovina,BIH,2030,0.46693705345669206
502,Bosnia and Herzegovina,BIH,2031,0.46693705345669206
503,Bosnia and Herzegovina,BIH,2032,0.46693705345669206
504,Bosnia and Herzegovina,BIH,2033,0.46693705345669206
505,Bosnia and Herzegovina,BIH,2034,0.46693705345669206
506,Bosnia and Herzegovina,BIH,2035,0.46693705345669206
507,Bosnia and Herzegovina,BIH,2036,0.46693705345669206
508,Bosnia and Herzegovina,BIH,2037,0.46693705345669206
509,Bosnia and Herzegovina,BIH,2038,0.46693705345669206
510,Bosnia and Herzegovina,BIH,2039,0.46693705345669206
511,Bosnia and Herzegovina,BIH,2040,0.46693705345669206
512,Bosnia and Herzegovina,BIH,2041,0.46693705345669206
513,Bosnia and Herzegovina,BIH,2042,0.46693705345669206
514,Bosnia and Herzegovina,BIH,2043,0.46693705345669206
515,Bosnia and Herzegovina,BIH,2044,0.46693705345669206
516,Bosnia and Herzegovina,BIH,2045,0.46693705345669206
517,Bosnia and Herzegovina,BIH,2046,0.46693705345669206
518,Bosnia and Herzegovina,BIH,2047,0.46693705345669206
519,Bosnia and Herzegovina,BIH,2048,0.46693705345669206
520,Bosnia and Herzegovina,BIH,2049,0.46693705345669206
521,Bosnia and Herzegovina,BIH,2050,0.46693705345669206
522,Belarus,BLR,2022,0.23379981082046009
523,Belarus,BLR,2023,0.23379981082046009
524,Belarus,BLR,2024,0.23379981082046009
525,Belarus,BLR,2025,0.23379981082046009
526,Belarus,BLR,2026,0.23379981082046009
527,Belarus,BLR,2027,0.23379981082046009
528,Belarus,BLR,2028,0.23379981082046009
529,Belarus,BLR,2029,0.23379981082046009
530,Belarus,BLR,2030,0.23379981082046009
531,Belarus,BLR,2031,0.23379981082046009
532,Belarus,BLR,2032,0.23379981082046009
533,Belarus,BLR,2033,0.23379981082046009
534,Belarus,BLR,2034,0.23379981082046009
535,Belarus,BLR,2035,0.23379981082046009
536,Belarus,BLR,2036,0.23379981082046009
537,Belarus,BLR,2037,0.23379981082046009
538,Belarus,BLR,2038,0.23379981082046009
539,Belarus,BLR,2039,0.23379981082046009
540,Belarus,BLR,2040,0.23379981082046009
541,Belarus,BLR,2041,0.23379981082046009
542,Belarus,BLR,2042,0.23379981082046009
543,Belarus,BLR,2043,0.23379981082046009
544,Belarus,BLR,2044,0.23379981082046009
545,Belarus,BLR,2045,0.23379981082046009
546,Belarus,BLR,2046,0.23379981082046009
547,Belarus,BLR,2047,0.23379981082046009
548,Belarus,BLR,2048,0.23379981082046009
549,Belarus,BLR,2049,0.23379981082046009
550,Belarus,BLR,2050,0.23379981082046009
551,Belize,BLZ,2022,0.16546762589928024
552,Belize,BLZ,2023,0.16546762589928024
553,Belize,BLZ,2024,0.16546762589928024
554,Belize,BLZ,2025,0.16546762589928024
555,Belize,BLZ,2026,0.16546762589928024
556,Belize,BLZ,2027,0.16546762589928024
557,Belize,BLZ,2028,0.16546762589928024
558,Belize,BLZ,2029,0.16546762589928024
559,Belize,BLZ,2030,0.16546762589928024
560,Belize,BLZ,2031,0.16546762589928024
561,Belize,BLZ,2032,0.16546762589928024
562,Belize,BLZ,2033,0.16546762589928024
563,Belize,BLZ,2034,0.16546762589928024
564,Belize,BLZ,2035,0.16546762589928024
565,Belize,BLZ,2036,0.16546762589928024
566,Belize,BLZ,2037,0.16546762589928024
567,Belize,BLZ,2038,0.16546762589928024
568,Belize,BLZ,2039,0.16546762589928024
569,Belize,BLZ,2040,0.16546762589928024
570,Belize,BLZ,2041,0.16546762589928024
571,Belize,BLZ,2042,0.16546762589928024
572,Belize,BLZ,2043,0.16546762589928024
573,Belize,BLZ,2044,0.16546762589928024
574,Belize,BLZ,2045,0.16546762589928024
575,Belize,BLZ,2046,0.16546762589928024
576,Belize,BLZ,2047,0.16546762589928024
577,Belize,BLZ,2048,0.16546762589928024
578,Belize,BLZ,2049,0.16546762589928024
579,Belize,BLZ,2050,0.16546762589928024
