,Nation,Year,frac_scoe_heat_energy_residential_coal,frac_scoe_heat_energy_residential_diesel,frac_scoe_heat_energy_residential_electricity,frac_scoe_heat_energy_residential_gasoline,frac_scoe_heat_energy_residential_hydrocarbon_gas_liquids,frac_scoe_heat_energy_residential_hydrogen,frac_scoe_heat_energy_residential_kerosene,frac_scoe_heat_energy_residential_natural_gas,frac_scoe_heat_energy_residential_solid_biomass
4240,Mexico,2011,0.0,0.2185013510482639,0.24882250536681227,0.07283378368275464,0.07283378368275464,0.0,0.0017195159722741403,0.040731702107208084,0.34455735813993227
4241,Mexico,2012,0.0,0.2199802796463093,0.2489096664283569,0.0733267598821031,0.0733267598821031,0.0,0.0018763571031810364,0.04140742729116225,0.34117274976678424
4242,Mexico,2013,0.0,0.20849405028573925,0.2575068020149262,0.0694980167619131,0.0694980167619131,0.0,0.002207240184883683,0.04392626506550695,0.34886960892511776
4243,Mexico,2014,0.0,0.20683392967170758,0.2622582667632338,0.06894464322390254,0.06894464322390254,0.0,0.0024484104249316283,0.04719811045411797,0.3433719962382038
4244,Mexico,2015,0.0,0.20405943400045887,0.27200097167303205,0.0680198113334863,0.0680198113334863,0.0,0.0028070554258492024,0.0438737364876719,0.3412191797460155
4245,Mexico,2016,0.0,0.1972809700323128,0.28676256038386305,0.06576032334410427,0.06576032334410427,0.0,0.0031664379194449553,0.041444673792052564,0.3398247111841181
4246,Mexico,2017,0.0,0.1963263987139137,0.2891385991543765,0.0654421329046379,0.0654421329046379,0.0,0.003486771179283583,0.04029881954872926,0.3398651455944212
4247,Mexico,2018,0.0,0.19629264821840559,0.30239714116556976,0.06543088273946854,0.06543088273946854,0.0,0.0037753181276333645,0.03602747327143794,0.3306456537380163
4248,Mexico,2019,0.0,0.18702240642403836,0.31320154988559346,0.062340802141346116,0.062340802141346116,0.0,0.00425786815179381,0.0363591719552735,0.33447739930060877
4249,Mexico,2020,0.0,0.18702240642403836,0.31320154988559346,0.062340802141346116,0.062340802141346116,0.0,0.00425786815179381,0.0363591719552735,0.33447739930060877
4250,Mexico,2021,0.0,0.18702240642403836,0.31320154988559346,0.062340802141346116,0.062340802141346116,0.0,0.00425786815179381,0.0363591719552735,0.33447739930060877
4251,Mexico,2022,0.0,0.18702240642403836,0.31320154988559346,0.062340802141346116,0.062340802141346116,0.0,0.00425786815179381,0.0363591719552735,0.33447739930060877
4252,Mexico,2023,0.0,0.18702240642403836,0.31320154988559346,0.062340802141346116,0.062340802141346116,0.0,0.00425786815179381,0.0363591719552735,0.33447739930060877
4253,Mexico,2024,0.0,0.18702240642403836,0.31320154988559346,0.062340802141346116,0.062340802141346116,0.0,0.00425786815179381,0.0363591719552735,0.33447739930060877
4254,Mexico,2025,0.0,0.18702240642403836,0.31320154988559346,0.062340802141346116,0.062340802141346116,0.0,0.00425786815179381,0.0363591719552735,0.33447739930060877
4255,Mexico,2026,0.0,0.18702240642403836,0.31320154988559346,0.062340802141346116,0.062340802141346116,0.0,0.00425786815179381,0.0363591719552735,0.33447739930060877
4256,Mexico,2027,0.0,0.18702240642403836,0.31320154988559346,0.062340802141346116,0.062340802141346116,0.0,0.00425786815179381,0.0363591719552735,0.33447739930060877
4257,Mexico,2028,0.0,0.18702240642403836,0.31320154988559346,0.062340802141346116,0.062340802141346116,0.0,0.00425786815179381,0.0363591719552735,0.33447739930060877
4258,Mexico,2029,0.0,0.18702240642403836,0.31320154988559346,0.062340802141346116,0.062340802141346116,0.0,0.00425786815179381,0.0363591719552735,0.33447739930060877
4259,Mexico,2030,0.0,0.18702240642403836,0.31320154988559346,0.062340802141346116,0.062340802141346116,0.0,0.00425786815179381,0.0363591719552735,0.33447739930060877
4260,Mexico,2031,0.0,0.18702240642403836,0.31320154988559346,0.062340802141346116,0.062340802141346116,0.0,0.00425786815179381,0.0363591719552735,0.33447739930060877
4261,Mexico,2032,0.0,0.18702240642403836,0.31320154988559346,0.062340802141346116,0.062340802141346116,0.0,0.00425786815179381,0.0363591719552735,0.33447739930060877
4262,Mexico,2033,0.0,0.18702240642403836,0.31320154988559346,0.062340802141346116,0.062340802141346116,0.0,0.00425786815179381,0.0363591719552735,0.33447739930060877
4263,Mexico,2034,0.0,0.18702240642403836,0.31320154988559346,0.062340802141346116,0.062340802141346116,0.0,0.00425786815179381,0.0363591719552735,0.33447739930060877
4264,Mexico,2035,0.0,0.18702240642403836,0.31320154988559346,0.062340802141346116,0.062340802141346116,0.0,0.00425786815179381,0.0363591719552735,0.33447739930060877
4265,Mexico,2036,0.0,0.18702240642403836,0.31320154988559346,0.062340802141346116,0.062340802141346116,0.0,0.00425786815179381,0.0363591719552735,0.33447739930060877
4266,Mexico,2037,0.0,0.18702240642403836,0.31320154988559346,0.062340802141346116,0.062340802141346116,0.0,0.00425786815179381,0.0363591719552735,0.33447739930060877
4267,Mexico,2038,0.0,0.18702240642403836,0.31320154988559346,0.062340802141346116,0.062340802141346116,0.0,0.00425786815179381,0.0363591719552735,0.33447739930060877
4268,Mexico,2039,0.0,0.18702240642403836,0.31320154988559346,0.062340802141346116,0.062340802141346116,0.0,0.00425786815179381,0.0363591719552735,0.33447739930060877
4269,Mexico,2040,0.0,0.18702240642403836,0.31320154988559346,0.062340802141346116,0.062340802141346116,0.0,0.00425786815179381,0.0363591719552735,0.33447739930060877
4270,Mexico,2041,0.0,0.18702240642403836,0.31320154988559346,0.062340802141346116,0.062340802141346116,0.0,0.00425786815179381,0.0363591719552735,0.33447739930060877
