"Nation","iso_code3","Year","nemomod_entc_variable_cost_pp_geothermal_mm_usd_per_gw"
"Andorra","ISL",2042,6.99784076145528
"Andorra","ISL",2043,6.83800985757152
"Andorra","ISL",2044,6.68182949657765
"Andorra","ISL",2045,6.52921629995883
"Andorra","ISL",2046,6.38008879356813
"Andorra","ISL",2047,6.23436736413072
"Andorra","ISL",2048,6.09197421674147
"Andorra","ISL",2049,5.95283333333333
"Andorra","ISL",2050,5.81687043209433
"Andorra","ISR",2021,11.3680258556228
"Andorra","ISR",2022,11.1083797862401
"Andorra","ISR",2023,10.8546640412779
"Andorra","ISR",2024,10.6067431719395
"Andorra","ISR",2025,10.3644848230826
"Andorra","ISR",2026,10.1277596625606
"Andorra","ISR",2027,9.89644131217732
"Andorra","ISR",2028,9.67040628021855
"Andorra","ISR",2029,9.4495338955247
"Andorra","ISR",2030,9.23370624306925
"Andorra","ISR",2031,9.02280810100865
"Andorra","ISR",2032,8.81672687916987
"Andorra","ISR",2033,8.615352558943
"Andorra","ISR",2034,8.41857763454664
"Andorra","ISR",2035,8.22629705563484
"Andorra","ISR",2036,8.03840817121487
"Andorra","ISR",2037,7.85481067484591
"Andorra","ISR",2038,7.67540655108941
"Andorra","ISR",2039,7.50010002318253
"Andorra","ISR",2040,7.32879750190673
"Andorra","ISR",2041,7.16140753562416
"Andorra","ISR",2042,6.99784076145528
"Andorra","ISR",2043,6.83800985757152
"Andorra","ISR",2044,6.68182949657765
"Andorra","ISR",2045,6.52921629995883
"Andorra","ISR",2046,6.38008879356813
"Andorra","ISR",2047,6.23436736413072
"Andorra","ISR",2048,6.09197421674147
"Andorra","ISR",2049,5.95283333333333
"Andorra","ISR",2050,5.81687043209433
"Andorra","ITA",2021,11.3680258556228
"Andorra","ITA",2022,11.1083797862401
"Andorra","ITA",2023,10.8546640412779
"Andorra","ITA",2024,10.6067431719395
"Andorra","ITA",2025,10.3644848230826
"Andorra","ITA",2026,10.1277596625606
"Andorra","ITA",2027,9.89644131217732
"Andorra","ITA",2028,9.67040628021855
"Andorra","ITA",2029,9.4495338955247
"Andorra","ITA",2030,9.23370624306925
"Andorra","ITA",2031,9.02280810100865
"Andorra","ITA",2032,8.81672687916987
"Andorra","ITA",2033,8.615352558943
"Andorra","ITA",2034,8.41857763454664
"Andorra","ITA",2035,8.22629705563484
"Andorra","ITA",2036,8.03840817121487
"Andorra","ITA",2037,7.85481067484591
"Andorra","ITA",2038,7.67540655108941
"Andorra","ITA",2039,7.50010002318253
"Andorra","ITA",2040,7.32879750190673
"Andorra","ITA",2041,7.16140753562416
"Andorra","ITA",2042,6.99784076145528
"Andorra","ITA",2043,6.83800985757152
"Andorra","ITA",2044,6.68182949657765
"Andorra","ITA",2045,6.52921629995883
"Andorra","ITA",2046,6.38008879356813
"Andorra","ITA",2047,6.23436736413072
"Andorra","ITA",2048,6.09197421674147
"Andorra","ITA",2049,5.95283333333333
"Andorra","ITA",2050,5.81687043209433
"Andorra","JAM",2021,11.3680258556228
"Andorra","JAM",2022,11.1083797862401
"Andorra","JAM",2023,10.8546640412779
"Andorra","JAM",2024,10.6067431719395
"Andorra","JAM",2025,10.3644848230826
"Andorra","JAM",2026,10.1277596625606
"Andorra","JAM",2027,9.89644131217732
"Andorra","JAM",2028,9.67040628021855
"Andorra","JAM",2029,9.4495338955247
"Andorra","JAM",2030,9.23370624306925
"Andorra","JAM",2031,9.02280810100865
"Andorra","JAM",2032,8.81672687916987
"Andorra","JAM",2033,8.615352558943
"Andorra","JAM",2034,8.41857763454664
"Andorra","JAM",2035,8.22629705563484
"Andorra","JAM",2036,8.03840817121487
"Andorra","JAM",2037,7.85481067484591
"Andorra","JAM",2038,7.67540655108941
"Andorra","JAM",2039,7.50010002318253
"Andorra","JAM",2040,7.32879750190673
"Andorra","JAM",2041,7.16140753562416
"Andorra","JAM",2042,6.99784076145528
"Andorra","JAM",2043,6.83800985757152
"Andorra","JAM",2044,6.68182949657765
"Andorra","JAM",2045,6.52921629995883
"Andorra","JAM",2046,6.38008879356813
"Andorra","JAM",2047,6.23436736413072
"Andorra","JAM",2048,6.09197421674147
"Andorra","JAM",2049,5.95283333333333
"Andorra","JAM",2050,5.81687043209433
"Andorra","JEY",2021,11.3680258556228
"Andorra","JEY",2022,11.1083797862401
"Andorra","JEY",2023,10.8546640412779
"Andorra","JEY",2024,10.6067431719395
"Andorra","JEY",2025,10.3644848230826
"Andorra","JEY",2026,10.1277596625606
"Andorra","JEY",2027,9.89644131217732
"Andorra","JEY",2028,9.67040628021855
"Andorra","JEY",2029,9.4495338955247
"Andorra","JEY",2030,9.23370624306925
"Andorra","JEY",2031,9.02280810100865
"Andorra","JEY",2032,8.81672687916987
"Andorra","JEY",2033,8.615352558943
"Andorra","JEY",2034,8.41857763454664
"Andorra","JEY",2035,8.22629705563484
"Andorra","JEY",2036,8.03840817121487
"Andorra","JEY",2037,7.85481067484591
"Andorra","JEY",2038,7.67540655108941
"Andorra","JEY",2039,7.50010002318253
"Andorra","JEY",2040,7.32879750190673
"Andorra","JEY",2041,7.16140753562416
"Andorra","JEY",2042,6.99784076145528
"Andorra","JEY",2043,6.83800985757152
"Andorra","JEY",2044,6.68182949657765
"Andorra","JEY",2045,6.52921629995883
"Andorra","JEY",2046,6.38008879356813
"Andorra","JEY",2047,6.23436736413072
"Andorra","JEY",2048,6.09197421674147
"Andorra","JEY",2049,5.95283333333333
"Andorra","JEY",2050,5.81687043209433
"Andorra","JOR",2021,11.3680258556228
"Andorra","JOR",2022,11.1083797862401
"Andorra","JOR",2023,10.8546640412779
"Andorra","JOR",2024,10.6067431719395
"Andorra","JOR",2025,10.3644848230826
"Andorra","JOR",2026,10.1277596625606
"Andorra","JOR",2027,9.89644131217732
"Andorra","JOR",2028,9.67040628021855
"Andorra","JOR",2029,9.4495338955247
"Andorra","JOR",2030,9.23370624306925
"Andorra","JOR",2031,9.02280810100865
"Andorra","JOR",2032,8.81672687916987
"Andorra","JOR",2033,8.615352558943
"Andorra","JOR",2034,8.41857763454664
"Andorra","JOR",2035,8.22629705563484
"Andorra","JOR",2036,8.03840817121487
"Andorra","JOR",2037,7.85481067484591
"Andorra","JOR",2038,7.67540655108941
"Andorra","JOR",2039,7.50010002318253
"Andorra","JOR",2040,7.32879750190673
"Andorra","JOR",2041,7.16140753562416
"Andorra","JOR",2042,6.99784076145528
"Andorra","JOR",2043,6.83800985757152
"Andorra","JOR",2044,6.68182949657765
"Andorra","JOR",2045,6.52921629995883
"Andorra","JOR",2046,6.38008879356813
"Andorra","JOR",2047,6.23436736413072
"Andorra","JOR",2048,6.09197421674147
"Andorra","JOR",2049,5.95283333333333
"Andorra","JOR",2050,5.81687043209433
"Andorra","JPN",2021,11.3680258556228
"Andorra","JPN",2022,11.1083797862401
"Andorra","JPN",2023,10.8546640412779
"Andorra","JPN",2024,10.6067431719395
"Andorra","JPN",2025,10.3644848230826
"Andorra","JPN",2026,10.1277596625606
"Andorra","JPN",2027,9.89644131217732
"Andorra","JPN",2028,9.67040628021855
"Andorra","JPN",2029,9.4495338955247
"Andorra","JPN",2030,9.23370624306925
"Andorra","JPN",2031,9.02280810100865
"Andorra","JPN",2032,8.81672687916987
"Andorra","JPN",2033,8.615352558943
"Andorra","JPN",2034,8.41857763454664
"Andorra","JPN",2035,8.22629705563484
"Andorra","JPN",2036,8.03840817121487
"Andorra","JPN",2037,7.85481067484591
"Andorra","JPN",2038,7.67540655108941
"Andorra","JPN",2039,7.50010002318253
"Andorra","JPN",2040,7.32879750190673
"Andorra","JPN",2041,7.16140753562416
"Andorra","JPN",2042,6.99784076145528
"Andorra","JPN",2043,6.83800985757152
"Andorra","JPN",2044,6.68182949657765
"Andorra","JPN",2045,6.52921629995883
"Andorra","JPN",2046,6.38008879356813
"Andorra","JPN",2047,6.23436736413072
"Andorra","JPN",2048,6.09197421674147
"Andorra","JPN",2049,5.95283333333333
"Andorra","JPN",2050,5.81687043209433
"Andorra","KAZ",2021,11.3680258556228
"Andorra","KAZ",2022,11.1083797862401
"Andorra","KAZ",2023,10.8546640412779
"Andorra","KAZ",2024,10.6067431719395
"Andorra","KAZ",2025,10.3644848230826
"Andorra","KAZ",2026,10.1277596625606
"Andorra","KAZ",2027,9.89644131217732
"Andorra","KAZ",2028,9.67040628021855
"Andorra","KAZ",2029,9.4495338955247
"Andorra","KAZ",2030,9.23370624306925
"Andorra","KAZ",2031,9.02280810100865
"Andorra","KAZ",2032,8.81672687916987
"Andorra","KAZ",2033,8.615352558943
"Andorra","KAZ",2034,8.41857763454664
"Andorra","KAZ",2035,8.22629705563484
"Andorra","KAZ",2036,8.03840817121487
"Andorra","KAZ",2037,7.85481067484591
"Andorra","KAZ",2038,7.67540655108941
"Andorra","KAZ",2039,7.50010002318253
"Andorra","KAZ",2040,7.32879750190673
"Andorra","KAZ",2041,7.16140753562416
"Andorra","KAZ",2042,6.99784076145528
"Andorra","KAZ",2043,6.83800985757152
"Andorra","KAZ",2044,6.68182949657765
"Andorra","KAZ",2045,6.52921629995883
"Andorra","KAZ",2046,6.38008879356813
"Andorra","KAZ",2047,6.23436736413072
"Andorra","KAZ",2048,6.09197421674147
"Andorra","KAZ",2049,5.95283333333333
"Andorra","KAZ",2050,5.81687043209433
"Andorra","KEN",2021,11.3680258556228
"Andorra","KEN",2022,11.1083797862401
"Andorra","KEN",2023,10.8546640412779
"Andorra","KEN",2024,10.6067431719395
"Andorra","KEN",2025,10.3644848230826
"Andorra","KEN",2026,10.1277596625606
"Andorra","KEN",2027,9.89644131217732
"Andorra","KEN",2028,9.67040628021855
"Andorra","KEN",2029,9.4495338955247
"Andorra","KEN",2030,9.23370624306925
"Andorra","KEN",2031,9.02280810100865
"Andorra","KEN",2032,8.81672687916987
"Andorra","KEN",2033,8.615352558943
"Andorra","KEN",2034,8.41857763454664
"Andorra","KEN",2035,8.22629705563484
"Andorra","KEN",2036,8.03840817121487
"Andorra","KEN",2037,7.85481067484591
"Andorra","KEN",2038,7.67540655108941
"Andorra","KEN",2039,7.50010002318253
"Andorra","KEN",2040,7.32879750190673
"Andorra","KEN",2041,7.16140753562416
"Andorra","KEN",2042,6.99784076145528
"Andorra","KEN",2043,6.83800985757152
"Andorra","KEN",2044,6.68182949657765
"Andorra","KEN",2045,6.52921629995883
"Andorra","KEN",2046,6.38008879356813
"Andorra","KEN",2047,6.23436736413072
"Andorra","KEN",2048,6.09197421674147
"Andorra","KEN",2049,5.95283333333333
"Andorra","KEN",2050,5.81687043209433
"Andorra","KGZ",2021,11.3680258556228
"Andorra","KGZ",2022,11.1083797862401
"Andorra","KGZ",2023,10.8546640412779
"Andorra","KGZ",2024,10.6067431719395
"Andorra","KGZ",2025,10.3644848230826
"Andorra","KGZ",2026,10.1277596625606
"Andorra","KGZ",2027,9.89644131217732
"Andorra","KGZ",2028,9.67040628021855
"Andorra","KGZ",2029,9.4495338955247
"Andorra","KGZ",2030,9.23370624306925
"Andorra","KGZ",2031,9.02280810100865
"Andorra","KGZ",2032,8.81672687916987
"Andorra","KGZ",2033,8.615352558943
"Andorra","KGZ",2034,8.41857763454664
"Andorra","KGZ",2035,8.22629705563484
"Andorra","KGZ",2036,8.03840817121487
"Andorra","KGZ",2037,7.85481067484591
"Andorra","KGZ",2038,7.67540655108941
"Andorra","KGZ",2039,7.50010002318253
"Andorra","KGZ",2040,7.32879750190673
"Andorra","KGZ",2041,7.16140753562416
"Andorra","KGZ",2042,6.99784076145528
"Andorra","KGZ",2043,6.83800985757152
"Andorra","KGZ",2044,6.68182949657765
"Andorra","KGZ",2045,6.52921629995883
"Andorra","KGZ",2046,6.38008879356813
"Andorra","KGZ",2047,6.23436736413072
"Andorra","KGZ",2048,6.09197421674147
"Andorra","KGZ",2049,5.95283333333333
"Andorra","KGZ",2050,5.81687043209433
"Andorra","KHM",2021,11.3680258556228
"Andorra","KHM",2022,11.1083797862401
"Andorra","KHM",2023,10.8546640412779
"Andorra","KHM",2024,10.6067431719395
"Andorra","KHM",2025,10.3644848230826
"Andorra","KHM",2026,10.1277596625606
"Andorra","KHM",2027,9.89644131217732
"Andorra","KHM",2028,9.67040628021855
"Andorra","KHM",2029,9.4495338955247
"Andorra","KHM",2030,9.23370624306925
"Andorra","KHM",2031,9.02280810100865
"Andorra","KHM",2032,8.81672687916987
"Andorra","KHM",2033,8.615352558943
"Andorra","KHM",2034,8.41857763454664
"Andorra","KHM",2035,8.22629705563484
"Andorra","KHM",2036,8.03840817121487
"Andorra","KHM",2037,7.85481067484591
"Andorra","KHM",2038,7.67540655108941
"Andorra","KHM",2039,7.50010002318253
"Andorra","KHM",2040,7.32879750190673
"Andorra","KHM",2041,7.16140753562416
"Andorra","KHM",2042,6.99784076145528
"Andorra","KHM",2043,6.83800985757152
"Andorra","KHM",2044,6.68182949657765
"Andorra","KHM",2045,6.52921629995883
"Andorra","KHM",2046,6.38008879356813
"Andorra","KHM",2047,6.23436736413072
"Andorra","KHM",2048,6.09197421674147
"Andorra","KHM",2049,5.95283333333333
"Andorra","KHM",2050,5.81687043209433
"Andorra","KIR",2021,11.3680258556228
"Andorra","KIR",2022,11.1083797862401
"Andorra","KIR",2023,10.8546640412779
"Andorra","KIR",2024,10.6067431719395
"Andorra","KIR",2025,10.3644848230826
"Andorra","KIR",2026,10.1277596625606
"Andorra","KIR",2027,9.89644131217732
"Andorra","KIR",2028,9.67040628021855
"Andorra","KIR",2029,9.4495338955247
"Andorra","KIR",2030,9.23370624306925
"Andorra","KIR",2031,9.02280810100865
"Andorra","KIR",2032,8.81672687916987
"Andorra","KIR",2033,8.615352558943
"Andorra","KIR",2034,8.41857763454664
"Andorra","KIR",2035,8.22629705563484
"Andorra","KIR",2036,8.03840817121487
"Andorra","KIR",2037,7.85481067484591
"Andorra","KIR",2038,7.67540655108941
"Andorra","KIR",2039,7.50010002318253
"Andorra","KIR",2040,7.32879750190673
"Andorra","KIR",2041,7.16140753562416
"Andorra","KIR",2042,6.99784076145528
"Andorra","KIR",2043,6.83800985757152
"Andorra","KIR",2044,6.68182949657765
"Andorra","KIR",2045,6.52921629995883
"Andorra","KIR",2046,6.38008879356813
"Andorra","KIR",2047,6.23436736413072
"Andorra","KIR",2048,6.09197421674147
"Andorra","KIR",2049,5.95283333333333
"Andorra","KIR",2050,5.81687043209433
"Andorra","KNA",2021,11.3680258556228
"Andorra","KNA",2022,11.1083797862401
"Andorra","KNA",2023,10.8546640412779
"Andorra","KNA",2024,10.6067431719395
"Andorra","KNA",2025,10.3644848230826
"Andorra","KNA",2026,10.1277596625606
"Andorra","KNA",2027,9.89644131217732
"Andorra","KNA",2028,9.67040628021855
"Andorra","KNA",2029,9.4495338955247
"Andorra","KNA",2030,9.23370624306925
"Andorra","KNA",2031,9.02280810100865
"Andorra","KNA",2032,8.81672687916987
"Andorra","KNA",2033,8.615352558943
"Andorra","KNA",2034,8.41857763454664
"Andorra","KNA",2035,8.22629705563484
"Andorra","KNA",2036,8.03840817121487
"Andorra","KNA",2037,7.85481067484591
"Andorra","KNA",2038,7.67540655108941
"Andorra","KNA",2039,7.50010002318253
"Andorra","KNA",2040,7.32879750190673
"Andorra","KNA",2041,7.16140753562416
"Andorra","KNA",2042,6.99784076145528
"Andorra","KNA",2043,6.83800985757152
"Andorra","KNA",2044,6.68182949657765
"Andorra","KNA",2045,6.52921629995883
"Andorra","KNA",2046,6.38008879356813
"Andorra","KNA",2047,6.23436736413072
"Andorra","KNA",2048,6.09197421674147
"Andorra","KNA",2049,5.95283333333333
"Andorra","KNA",2050,5.81687043209433
"Andorra","KOR",2021,11.3680258556228
"Andorra","KOR",2022,11.1083797862401
"Andorra","KOR",2023,10.8546640412779
"Andorra","KOR",2024,10.6067431719395
"Andorra","KOR",2025,10.3644848230826
"Andorra","KOR",2026,10.1277596625606
"Andorra","KOR",2027,9.89644131217732
"Andorra","KOR",2028,9.67040628021855
"Andorra","KOR",2029,9.4495338955247
"Andorra","KOR",2030,9.23370624306925
"Andorra","KOR",2031,9.02280810100865
"Andorra","KOR",2032,8.81672687916987
"Andorra","KOR",2033,8.615352558943
"Andorra","KOR",2034,8.41857763454664
"Andorra","KOR",2035,8.22629705563484
"Andorra","KOR",2036,8.03840817121487
"Andorra","KOR",2037,7.85481067484591
"Andorra","KOR",2038,7.67540655108941
"Andorra","KOR",2039,7.50010002318253
"Andorra","KOR",2040,7.32879750190673
"Andorra","KOR",2041,7.16140753562416
"Andorra","KOR",2042,6.99784076145528
"Andorra","KOR",2043,6.83800985757152
"Andorra","KOR",2044,6.68182949657765
"Andorra","KOR",2045,6.52921629995883
"Andorra","KOR",2046,6.38008879356813
"Andorra","KOR",2047,6.23436736413072
"Andorra","KOR",2048,6.09197421674147
"Andorra","KOR",2049,5.95283333333333
"Andorra","KOR",2050,5.81687043209433
"Andorra","KWT",2021,11.3680258556228
"Andorra","KWT",2022,11.1083797862401
"Andorra","KWT",2023,10.8546640412779
"Andorra","KWT",2024,10.6067431719395
"Andorra","KWT",2025,10.3644848230826
"Andorra","KWT",2026,10.1277596625606
"Andorra","KWT",2027,9.89644131217732
"Andorra","KWT",2028,9.67040628021855
"Andorra","KWT",2029,9.4495338955247
"Andorra","KWT",2030,9.23370624306925
"Andorra","KWT",2031,9.02280810100865
"Andorra","KWT",2032,8.81672687916987
"Andorra","KWT",2033,8.615352558943
"Andorra","KWT",2034,8.41857763454664
"Andorra","KWT",2035,8.22629705563484
"Andorra","KWT",2036,8.03840817121487
"Andorra","KWT",2037,7.85481067484591
"Andorra","KWT",2038,7.67540655108941
"Andorra","KWT",2039,7.50010002318253
"Andorra","KWT",2040,7.32879750190673
"Andorra","KWT",2041,7.16140753562416
"Andorra","KWT",2042,6.99784076145528
"Andorra","KWT",2043,6.83800985757152
"Andorra","KWT",2044,6.68182949657765
"Andorra","KWT",2045,6.52921629995883
"Andorra","KWT",2046,6.38008879356813
"Andorra","KWT",2047,6.23436736413072
"Andorra","KWT",2048,6.09197421674147
"Andorra","KWT",2049,5.95283333333333
"Andorra","KWT",2050,5.81687043209433
"Andorra","LAO",2021,11.3680258556228
"Andorra","LAO",2022,11.1083797862401
"Andorra","LAO",2023,10.8546640412779
"Andorra","LAO",2024,10.6067431719395
"Andorra","LAO",2025,10.3644848230826
"Andorra","LAO",2026,10.1277596625606
"Andorra","LAO",2027,9.89644131217732
"Andorra","LAO",2028,9.67040628021855
"Andorra","LAO",2029,9.4495338955247
"Andorra","LAO",2030,9.23370624306925
"Andorra","LAO",2031,9.02280810100865
"Andorra","LAO",2032,8.81672687916987
"Andorra","LAO",2033,8.615352558943
"Andorra","LAO",2034,8.41857763454664
"Andorra","LAO",2035,8.22629705563484
"Andorra","LAO",2036,8.03840817121487
"Andorra","LAO",2037,7.85481067484591
"Andorra","LAO",2038,7.67540655108941
"Andorra","LAO",2039,7.50010002318253
"Andorra","LAO",2040,7.32879750190673
"Andorra","LAO",2041,7.16140753562416
"Andorra","LAO",2042,6.99784076145528
"Andorra","LAO",2043,6.83800985757152
"Andorra","LAO",2044,6.68182949657765
"Andorra","LAO",2045,6.52921629995883
"Andorra","LAO",2046,6.38008879356813
"Andorra","LAO",2047,6.23436736413072
"Andorra","LAO",2048,6.09197421674147
"Andorra","LAO",2049,5.95283333333333
"Andorra","LAO",2050,5.81687043209433
"Andorra","LBN",2021,11.3680258556228
"Andorra","LBN",2022,11.1083797862401
"Andorra","LBN",2023,10.8546640412779
"Andorra","LBN",2024,10.6067431719395
"Andorra","LBN",2025,10.3644848230826
"Andorra","LBN",2026,10.1277596625606
"Andorra","LBN",2027,9.89644131217732
"Andorra","LBN",2028,9.67040628021855
"Andorra","LBN",2029,9.4495338955247
"Andorra","LBN",2030,9.23370624306925
"Andorra","LBN",2031,9.02280810100865
"Andorra","LBN",2032,8.81672687916987
"Andorra","LBN",2033,8.615352558943
"Andorra","LBN",2034,8.41857763454664
"Andorra","LBN",2035,8.22629705563484
"Andorra","LBN",2036,8.03840817121487
"Andorra","LBN",2037,7.85481067484591
"Andorra","LBN",2038,7.67540655108941
"Andorra","LBN",2039,7.50010002318253
"Andorra","LBN",2040,7.32879750190673
"Andorra","LBN",2041,7.16140753562416
"Andorra","LBN",2042,6.99784076145528
"Andorra","LBN",2043,6.83800985757152
"Andorra","LBN",2044,6.68182949657765
"Andorra","LBN",2045,6.52921629995883
"Andorra","LBN",2046,6.38008879356813
"Andorra","LBN",2047,6.23436736413072
"Andorra","LBN",2048,6.09197421674147
"Andorra","LBN",2049,5.95283333333333
"Andorra","LBN",2050,5.81687043209433
"Angola","LBR",2021,11.3680258556228
"Angola","LBR",2022,11.1083797862401
"Angola","LBR",2023,10.8546640412779
"Angola","LBR",2024,10.6067431719395
"Angola","LBR",2025,10.3644848230826
"Angola","LBR",2026,10.1277596625606
"Angola","LBR",2027,9.89644131217732
"Angola","LBR",2028,9.67040628021855
"Angola","LBR",2029,9.4495338955247
"Angola","LBR",2030,9.23370624306925
"Angola","LBR",2031,9.02280810100865
"Angola","LBR",2032,8.81672687916987
"Angola","LBR",2033,8.615352558943
"Angola","LBR",2034,8.41857763454664
"Angola","LBR",2035,8.22629705563484
"Angola","LBR",2036,8.03840817121487
"Angola","LBR",2037,7.85481067484591
"Angola","LBR",2038,7.67540655108941
"Angola","LBR",2039,7.50010002318253
"Angola","LBR",2040,7.32879750190673
"Angola","LBR",2041,7.16140753562416
"Angola","LBR",2042,6.99784076145528
"Angola","LBR",2043,6.83800985757152
"Angola","LBR",2044,6.68182949657765
"Angola","LBR",2045,6.52921629995883
"Angola","LBR",2046,6.38008879356813
"Angola","LBR",2047,6.23436736413072
"Angola","LBR",2048,6.09197421674147
"Angola","LBR",2049,5.95283333333333
"Angola","LBR",2050,5.81687043209433
"Angola","LBY",2021,11.3680258556228
"Angola","LBY",2022,11.1083797862401
"Angola","LBY",2023,10.8546640412779
"Angola","LBY",2024,10.6067431719395
"Angola","LBY",2025,10.3644848230826
"Angola","LBY",2026,10.1277596625606
"Angola","LBY",2027,9.89644131217732
"Angola","LBY",2028,9.67040628021855
"Angola","LBY",2029,9.4495338955247
"Angola","LBY",2030,9.23370624306925
"Angola","LBY",2031,9.02280810100865
"Angola","LBY",2032,8.81672687916987
"Angola","LBY",2033,8.615352558943
"Angola","LBY",2034,8.41857763454664
"Angola","LBY",2035,8.22629705563484
"Angola","LBY",2036,8.03840817121487
"Angola","LBY",2037,7.85481067484591
"Angola","LBY",2038,7.67540655108941
"Angola","LBY",2039,7.50010002318253
"Angola","LBY",2040,7.32879750190673
"Angola","LBY",2041,7.16140753562416
"Angola","LBY",2042,6.99784076145528
"Angola","LBY",2043,6.83800985757152
"Angola","LBY",2044,6.68182949657765
"Angola","LBY",2045,6.52921629995883
"Angola","LBY",2046,6.38008879356813
"Angola","LBY",2047,6.23436736413072
"Angola","LBY",2048,6.09197421674147
"Angola","LBY",2049,5.95283333333333
"Angola","LBY",2050,5.81687043209433
"Angola","LCA",2021,11.3680258556228
"Angola","LCA",2022,11.1083797862401
"Angola","LCA",2023,10.8546640412779
"Angola","LCA",2024,10.6067431719395
"Angola","LCA",2025,10.3644848230826
"Angola","LCA",2026,10.1277596625606
"Angola","LCA",2027,9.89644131217732
"Angola","LCA",2028,9.67040628021855
"Angola","LCA",2029,9.4495338955247
"Angola","LCA",2030,9.23370624306925
"Angola","LCA",2031,9.02280810100865
"Angola","LCA",2032,8.81672687916987
"Angola","LCA",2033,8.615352558943
"Angola","LCA",2034,8.41857763454664
"Angola","LCA",2035,8.22629705563484
"Angola","LCA",2036,8.03840817121487
"Angola","LCA",2037,7.85481067484591
"Angola","LCA",2038,7.67540655108941
"Angola","LCA",2039,7.50010002318253
"Angola","LCA",2040,7.32879750190673
"Angola","LCA",2041,7.16140753562416
"Angola","LCA",2042,6.99784076145528
"Angola","LCA",2043,6.83800985757152
"Angola","LCA",2044,6.68182949657765
"Angola","LCA",2045,6.52921629995883
"Angola","LCA",2046,6.38008879356813
"Angola","LCA",2047,6.23436736413072
"Angola","LCA",2048,6.09197421674147
"Angola","LCA",2049,5.95283333333333
"Angola","LCA",2050,5.81687043209433
"Angola","LIE",2021,11.3680258556228
"Angola","LIE",2022,11.1083797862401
"Angola","LIE",2023,10.8546640412779
"Angola","LIE",2024,10.6067431719395
"Angola","LIE",2025,10.3644848230826
"Angola","LIE",2026,10.1277596625606
"Angola","LIE",2027,9.89644131217732
"Angola","LIE",2028,9.67040628021855
"Angola","LIE",2029,9.4495338955247
"Angola","LIE",2030,9.23370624306925
"Angola","LIE",2031,9.02280810100865
"Angola","LIE",2032,8.81672687916987
"Angola","LIE",2033,8.615352558943
"Angola","LIE",2034,8.41857763454664
"Angola","LIE",2035,8.22629705563484
"Angola","LIE",2036,8.03840817121487
"Angola","LIE",2037,7.85481067484591
"Angola","LIE",2038,7.67540655108941
"Angola","LIE",2039,7.50010002318253
"Angola","LIE",2040,7.32879750190673
"Angola","LIE",2041,7.16140753562416
"Angola","LIE",2042,6.99784076145528
"Angola","LIE",2043,6.83800985757152
"Angola","LIE",2044,6.68182949657765
"Angola","LIE",2045,6.52921629995883
"Angola","LIE",2046,6.38008879356813
"Angola","LIE",2047,6.23436736413072
"Angola","LIE",2048,6.09197421674147
"Angola","LIE",2049,5.95283333333333
"Angola","LIE",2050,5.81687043209433
"Angola","LKA",2021,11.3680258556228
"Angola","LKA",2022,11.1083797862401
"Angola","LKA",2023,10.8546640412779
"Angola","LKA",2024,10.6067431719395
"Angola","LKA",2025,10.3644848230826
"Angola","LKA",2026,10.1277596625606
"Angola","LKA",2027,9.89644131217732
"Angola","LKA",2028,9.67040628021855
"Angola","LKA",2029,9.4495338955247
"Angola","LKA",2030,9.23370624306925
"Angola","LKA",2031,9.02280810100865
"Angola","LKA",2032,8.81672687916987
"Angola","LKA",2033,8.615352558943
"Angola","LKA",2034,8.41857763454664
"Angola","LKA",2035,8.22629705563484
"Angola","LKA",2036,8.03840817121487
"Angola","LKA",2037,7.85481067484591
"Angola","LKA",2038,7.67540655108941
"Angola","LKA",2039,7.50010002318253
"Angola","LKA",2040,7.32879750190673
"Angola","LKA",2041,7.16140753562416
"Angola","LKA",2042,6.99784076145528
"Angola","LKA",2043,6.83800985757152
"Angola","LKA",2044,6.68182949657765
"Angola","LKA",2045,6.52921629995883
"Angola","LKA",2046,6.38008879356813
"Angola","LKA",2047,6.23436736413072
"Angola","LKA",2048,6.09197421674147
"Angola","LKA",2049,5.95283333333333
"Angola","LKA",2050,5.81687043209433
"Angola","LSO",2021,11.3680258556228
"Angola","LSO",2022,11.1083797862401
"Angola","LSO",2023,10.8546640412779
"Angola","LSO",2024,10.6067431719395
"Angola","LSO",2025,10.3644848230826
"Angola","LSO",2026,10.1277596625606
"Angola","LSO",2027,9.89644131217732
"Angola","LSO",2028,9.67040628021855
"Angola","LSO",2029,9.4495338955247
"Angola","LSO",2030,9.23370624306925
"Angola","LSO",2031,9.02280810100865
"Angola","LSO",2032,8.81672687916987
"Angola","LSO",2033,8.615352558943
"Angola","LSO",2034,8.41857763454664
"Angola","LSO",2035,8.22629705563484
"Angola","LSO",2036,8.03840817121487
"Angola","LSO",2037,7.85481067484591
"Angola","LSO",2038,7.67540655108941
"Angola","LSO",2039,7.50010002318253
"Angola","LSO",2040,7.32879750190673
"Angola","LSO",2041,7.16140753562416
"Angola","LSO",2042,6.99784076145528
"Angola","LSO",2043,6.83800985757152
"Angola","LSO",2044,6.68182949657765
"Angola","LSO",2045,6.52921629995883
"Angola","LSO",2046,6.38008879356813
"Angola","LSO",2047,6.23436736413072
"Angola","LSO",2048,6.09197421674147
"Angola","LSO",2049,5.95283333333333
"Angola","LSO",2050,5.81687043209433
"Angola","LTU",2021,11.3680258556228
"Angola","LTU",2022,11.1083797862401
