"iso_code3","frac_waso_initial_composition_mun_yard","Year"
"ARM",0.131202332048701,2012
"ARM",0.131202332048701,2013
"ARM",0.131202332048701,2014
"ARM",0.131202332048701,2015
"ARM",0.131202332048701,2016
"ARM",0.131202332048701,2017
"ARM",0.131202332048701,2018
"ARM",0.131202332048701,2019
"ARM",0.131202332048701,2020
"ASM",0.131639897349433,2010
"ASM",0.131639897349433,2011
"ASM",0.131639897349433,2012
"ASM",0.131639897349433,2013
"ASM",0.131639897349433,2014
"ASM",0.131639897349433,2015
"ASM",0.131639897349433,2016
"ASM",0.131639897349433,2017
"ASM",0.131639897349433,2018
"ASM",0.131639897349433,2019
"ASM",0.131639897349433,2020
"ATG",0.127708211631035,2010
"ATG",0.127708211631035,2011
"ATG",0.127708211631035,2012
"ATG",0.127708211631035,2013
"ATG",0.127708211631035,2014
"ATG",0.127708211631035,2015
"ATG",0.127708211631035,2016
"ATG",0.127708211631035,2017
"ATG",0.127708211631035,2018
"ATG",0.127708211631035,2019
"ATG",0.127708211631035,2020
"AUS",0.106546885620035,2010
"AUS",0.106546885620035,2011
"AUS",0.106546885620035,2012
"AUS",0.106546885620035,2013
"AUS",0.106546885620035,2014
"AUS",0.106546885620035,2015
"AUS",0.106546885620035,2016
"AUS",0.106546885620035,2017
"AUS",0.106546885620035,2018
"AUS",0.106546885620035,2019
"AUS",0.106546885620035,2020
"AUT",0.104393691721313,2010
"AUT",0.104393691721313,2011
"AUT",0.104393691721313,2012
"AUT",0.104393691721313,2013
"AUT",0.104393691721313,2014
"AUT",0.104393691721313,2015
"AUT",0.104393691721313,2016
"AUT",0.104393691721313,2017
"AUT",0.104393691721313,2018
"AUT",0.104393691721313,2019
"AUT",0.104393691721313,2020
"AZE",0.1042,2010
"AZE",0.1042,2011
"AZE",0.1042,2012
"AZE",0.1042,2013
"AZE",0.1042,2014
"AZE",0.1042,2015
"AZE",0.1042,2016
"AZE",0.1042,2017
"AZE",0.1042,2018
"AZE",0.1042,2019
"AZE",0.1042,2020
"BDI",0.136372218895097,2010
"BDI",0.136372218895097,2011
"BDI",0.136372218895097,2012
"BDI",0.136372218895097,2013
"BDI",0.136372218895097,2014
"BDI",0.136372218895097,2015
"BDI",0.136372218895097,2016
"BDI",0.136372218895097,2017
"BDI",0.136372218895097,2018
"BDI",0.136372218895097,2019
"BDI",0.136372218895097,2020
"BEL",0.0584,2010
"BEL",0.0584,2011
"BEL",0.0584,2012
"BEL",0.0584,2013
"BEL",0.0584,2014
"BEL",0.0584,2015
"BEL",0.0584,2016
"BEL",0.0584,2017
"BEL",0.0584,2018
"BEL",0.0584,2019
"BEL",0.0584,2020
"BEN",0.135787650441545,2010
"BEN",0.135787650441545,2011
"BEN",0.135787650441545,2012
"BEN",0.135787650441545,2013
"BEN",0.135787650441545,2014
"BEN",0.135787650441545,2015
"BEN",0.135787650441545,2016
"BEN",0.135787650441545,2017
"BEN",0.135787650441545,2018
"BEN",0.135787650441545,2019
"BEN",0.135787650441545,2020
"BFA",0.133791506105282,2010
"BFA",0.133791506105282,2011
"BFA",0.133791506105282,2012
"BFA",0.133791506105282,2013
"BFA",0.133791506105282,2014
"BFA",0.133791506105282,2015
"BFA",0.133791506105282,2016
"BFA",0.133791506105282,2017
"BFA",0.133791506105282,2018
"BFA",0.133791506105282,2019
"BFA",0.133791506105282,2020
"BGD",0.011,2010
"BGD",0.011,2011
"BGD",0.011,2012
"BGD",0.011,2013
"BGD",0.011,2014
"BGD",0.011,2015
"BGD",0.011,2016
"BGD",0.011,2017
"BGD",0.011,2018
"BGD",0.011,2019
"BGD",0.011,2020
"BGR",0.1918,2010
"BGR",0.1918,2011
"BGR",0.1918,2012
"BGR",0.1918,2013
"BGR",0.1918,2014
"BGR",0.1918,2015
"BGR",0.1918,2016
"BGR",0.1918,2017
"BGR",0.1918,2018
"BGR",0.1918,2019
"BGR",0.1918,2020
"BHR",0.110312380210361,2010
"BHR",0.110312380210361,2011
"BHR",0.110312380210361,2012
"BHR",0.110312380210361,2013
"BHR",0.110312380210361,2014
"BHR",0.110312380210361,2015
"BHR",0.110312380210361,2016
"BHR",0.110312380210361,2017
"BHR",0.110312380210361,2018
"BHR",0.110312380210361,2019
"BHR",0.110312380210361,2020
"BHS",0.117672390012718,2010
"BHS",0.117672390012718,2011
"BHS",0.117672390012718,2012
"BHS",0.117672390012718,2013
"BHS",0.117672390012718,2014
"BHS",0.117672390012718,2015
"BHS",0.117672390012718,2016
"BHS",0.117672390012718,2017
"BHS",0.117672390012718,2018
"BHS",0.117672390012718,2019
"BHS",0.117672390012718,2020
"BIH",0.024,2010
"BIH",0.024,2011
"BIH",0.024,2012
"BIH",0.024,2013
"BIH",0.024,2014
"BIH",0.024,2015
"BIH",0.024,2016
"BIH",0.024,2017
"BIH",0.024,2018
"BIH",0.024,2019
"BIH",0.024,2020
"BLR",0.125893879446105,2010
"BLR",0.125893879446105,2011
"BLR",0.125893879446105,2012
"BLR",0.125893879446105,2013
"BLR",0.125893879446105,2014
"BLR",0.125893879446105,2015
"BLR",0.125893879446105,2016
"BLR",0.125893879446105,2017
"BLR",0.125893879446105,2018
"BLR",0.125893879446105,2019
"BLR",0.125893879446105,2020
"BLZ",0.133795229242399,2010
"BLZ",0.133795229242399,2011
"BLZ",0.133795229242399,2012
"BLZ",0.133795229242399,2013
"BLZ",0.133795229242399,2014
"BLZ",0.133795229242399,2015
"BLZ",0.133795229242399,2016
"BLZ",0.133795229242399,2017
"BLZ",0.133795229242399,2018
"BLZ",0.133795229242399,2019
"BLZ",0.133795229242399,2020
"BMU",0.0916201371546844,2010
"BMU",0.0916201371546844,2011
"BMU",0.0916201371546844,2012
"BMU",0.0916201371546844,2013
"BMU",0.0916201371546844,2014
"BMU",0.0916201371546844,2015
"BMU",0.0916201371546844,2016
"BMU",0.0916201371546844,2017
"BMU",0.0916201371546844,2018
"BMU",0.0916201371546844,2019
"BMU",0.0916201371546844,2020
"BOL",0.131593736324636,2010
"BOL",0.131593736324636,2011
"BOL",0.131593736324636,2012
"BOL",0.131593736324636,2013
"BOL",0.131593736324636,2014
"BOL",0.131593736324636,2015
"BOL",0.131593736324636,2016
"BOL",0.131593736324636,2017
"BOL",0.131593736324636,2018
"BOL",0.131593736324636,2019
"BOL",0.131593736324636,2020
"BRA",0.0937298439766134,2010
"BRA",0.0937298439766134,2011
"BRA",0.0937298439766134,2012
"BRA",0.0937298439766134,2013
"BRA",0.0937298439766134,2014
"BRA",0.0937298439766134,2015
"BRA",0.0937298439766134,2016
"BRA",0.0937298439766134,2017
"BRA",0.0937298439766134,2018
"BRA",0.0937298439766134,2019
"BRA",0.0937298439766134,2020
"BRB",0.186,2010
"BRB",0.186,2011
"BRB",0.186,2012
"BRB",0.186,2013
"BRB",0.186,2014
"BRB",0.186,2015
"BRB",0.186,2016
"BRB",0.186,2017
"BRB",0.186,2018
"BRB",0.186,2019
"BRB",0.186,2020
"BRN",0.06,2010
"BRN",0.06,2011
"BRN",0.06,2012
"BRN",0.06,2013
"BRN",0.06,2014
"BRN",0.06,2015
"BRN",0.06,2016
"BRN",0.06,2017
"BRN",0.06,2018
"BRN",0.06,2019
"BRN",0.06,2020
"BTN",0.134034319176617,2010
"BTN",0.134034319176617,2011
"BTN",0.134034319176617,2012
"BTN",0.134034319176617,2013
"BTN",0.134034319176617,2014
"BTN",0.134034319176617,2015
"BTN",0.134034319176617,2016
"BTN",0.134034319176617,2017
"BTN",0.134034319176617,2018
"BTN",0.134034319176617,2019
"BTN",0.134034319176617,2020
"BWA",0.129576607018911,2010
"BWA",0.129576607018911,2011
"BWA",0.129576607018911,2012
"BWA",0.129576607018911,2013
"BWA",0.129576607018911,2014
"BWA",0.129576607018911,2015
"BWA",0.129576607018911,2016
"BWA",0.129576607018911,2017
"BWA",0.129576607018911,2018
"BWA",0.129576607018911,2019
"BWA",0.129576607018911,2020
"CAF",0.136765634640633,2010
"CAF",0.136765634640633,2011
"CAF",0.136765634640633,2012
"CAF",0.136765634640633,2013
"CAF",0.136765634640633,2014
"CAF",0.136765634640633,2015
"CAF",0.136765634640633,2016
"CAF",0.136765634640633,2017
"CAF",0.136765634640633,2018
"CAF",0.136765634640633,2019
"CAF",0.136765634640633,2020
"CAN",0.104585602731026,2010
"CAN",0.104585602731026,2011
"CAN",0.104585602731026,2012
"CAN",0.104585602731026,2013
"CAN",0.104585602731026,2014
"CAN",0.104585602731026,2015
"CAN",0.104585602731026,2016
"CAN",0.104585602731026,2017
"CAN",0.104585602731026,2018
"CAN",0.104585602731026,2019
"CAN",0.104585602731026,2020
"CHE",0.0973637679674466,2010
"CHE",0.0973637679674466,2011
"CHE",0.0973637679674466,2012
"CHE",0.0973637679674466,2013
"CHE",0.0973637679674466,2014
"CHE",0.0973637679674466,2015
"CHE",0.0973637679674466,2016
"CHE",0.0973637679674466,2017
"CHE",0.0973637679674466,2018
"CHE",0.0973637679674466,2019
"CHE",0.0973637679674466,2020
"CHI",0.111254241167322,2010
"CHI",0.111254241167322,2011
"CHI",0.111254241167322,2012
"CHI",0.111254241167322,2013
"CHI",0.111254241167322,2014
"CHI",0.111254241167322,2015
"CHI",0.111254241167322,2016
"CHI",0.111254241167322,2017
"CHI",0.111254241167322,2018
"CHI",0.111254241167322,2019
"CHI",0.111254241167322,2020
"CHL",0.123452624582531,2010
"CHL",0.123452624582531,2011
"CHL",0.123452624582531,2012
"CHL",0.123452624582531,2013
"CHL",0.123452624582531,2014
"CHL",0.123452624582531,2015
"CHL",0.123452624582531,2016
"CHL",0.123452624582531,2017
"CHL",0.123452624582531,2018
"CHL",0.123452624582531,2019
"CHL",0.123452624582531,2020
"CHN",0,2010
"CHN",0,2011
"CHN",0,2012
"CHN",0,2013
"CHN",0,2014
"CHN",0,2015
"CHN",0,2016
"CHN",0,2017
"CHN",0,2018
"CHN",0,2019
"CHN",0,2020
"CIV",0.132402737227627,2010
"CIV",0.132402737227627,2011
"CIV",0.132402737227627,2012
"CIV",0.132402737227627,2013
"CIV",0.132402737227627,2014
"CIV",0.132402737227627,2015
"CIV",0.132402737227627,2016
"CIV",0.132402737227627,2017
"CIV",0.132402737227627,2018
"CIV",0.132402737227627,2019
"CIV",0.132402737227627,2020
"CMR",0.132414638416637,2010
"CMR",0.132414638416637,2011
"CMR",0.132414638416637,2012
"CMR",0.132414638416637,2013
"CMR",0.132414638416637,2014
"CMR",0.132414638416637,2015
"CMR",0.132414638416637,2016
"CMR",0.132414638416637,2017
"CMR",0.132414638416637,2018
"CMR",0.132414638416637,2019
"CMR",0.132414638416637,2020
"COD",0.123843556647098,2010
"COD",0.123843556647098,2011
"COD",0.123843556647098,2012
"COD",0.123843556647098,2013
"COD",0.123843556647098,2014
"COD",0.123843556647098,2015
"COD",0.123843556647098,2016
"COD",0.123843556647098,2017
"COD",0.123843556647098,2018
"COD",0.123843556647098,2019
"COD",0.123843556647098,2020
"COG",0.134752181484358,2010
"COG",0.134752181484358,2011
"COG",0.134752181484358,2012
"COG",0.134752181484358,2013
"COG",0.134752181484358,2014
"COG",0.134752181484358,2015
"COG",0.134752181484358,2016
"COG",0.134752181484358,2017
"COG",0.134752181484358,2018
"COG",0.134752181484358,2019
"COG",0.134752181484358,2020
"COL",0.122846012879756,2010
"COL",0.122846012879756,2011
"COL",0.122846012879756,2012
"COL",0.122846012879756,2013
"COL",0.122846012879756,2014
"COL",0.122846012879756,2015
"COL",0.122846012879756,2016
"COL",0.122846012879756,2017
"COL",0.122846012879756,2018
"COL",0.122846012879756,2019
"COL",0.122846012879756,2020
"COM",0.1,2010
"COM",0.1,2011
"COM",0.1,2012
"COM",0.1,2013
"COM",0.1,2014
"COM",0.1,2015
"COM",0.1,2016
"COM",0.1,2017
"COM",0.1,2018
"COM",0.1,2019
"COM",0.1,2020
"CPV",0.134287061731118,2010
"CPV",0.134287061731118,2011
"CPV",0.134287061731118,2012
"CPV",0.134287061731118,2013
"CPV",0.134287061731118,2014
"CPV",0.134287061731118,2015
"CPV",0.134287061731118,2016
"CPV",0.134287061731118,2017
"CPV",0.134287061731118,2018
"CPV",0.134287061731118,2019
"CPV",0.134287061731118,2020
"CRI",0.126788738075284,2010
"CRI",0.126788738075284,2011
"CRI",0.126788738075284,2012
"CRI",0.126788738075284,2013
"CRI",0.126788738075284,2014
"CRI",0.126788738075284,2015
"CRI",0.126788738075284,2016
"CRI",0.126788738075284,2017
"CRI",0.126788738075284,2018
"CRI",0.126788738075284,2019
"CRI",0.126788738075284,2020
"CUB",0.128630000652684,2010
"CUB",0.128630000652684,2011
"CUB",0.128630000652684,2012
"CUB",0.128630000652684,2013
"CUB",0.128630000652684,2014
"CUB",0.128630000652684,2015
"CUB",0.128630000652684,2016
"CUB",0.128630000652684,2017
"CUB",0.128630000652684,2018
"CUB",0.128630000652684,2019
"CUB",0.128630000652684,2020
"CUW",0.122235226341697,2010
"CUW",0.122235226341697,2011
"CUW",0.122235226341697,2012
"CUW",0.122235226341697,2013
"CUW",0.122235226341697,2014
"CUW",0.122235226341697,2015
"CUW",0.122235226341697,2016
"CUW",0.122235226341697,2017
"CUW",0.122235226341697,2018
"CUW",0.122235226341697,2019
"CUW",0.122235226341697,2020
"CYM",0.186,2010
"CYM",0.186,2011
"CYM",0.186,2012
"CYM",0.186,2013
"CYM",0.186,2014
"CYM",0.186,2015
"CYM",0.186,2016
"CYM",0.186,2017
"CYM",0.186,2018
"CYM",0.186,2019
"CYM",0.186,2020
"CYP",0.115158658307404,2010
"CYP",0.115158658307404,2011
"CYP",0.115158658307404,2012
"CYP",0.115158658307404,2013
"CYP",0.115158658307404,2014
"CYP",0.115158658307404,2015
"CYP",0.115158658307404,2016
"CYP",0.115158658307404,2017
"CYP",0.115158658307404,2018
"CYP",0.115158658307404,2019
"CYP",0.115158658307404,2020
"CZE",0.112786926451913,2010
"CZE",0.112786926451913,2011
"CZE",0.112786926451913,2012
"CZE",0.112786926451913,2013
"CZE",0.112786926451913,2014
"CZE",0.112786926451913,2015
"CZE",0.112786926451913,2016
"CZE",0.112786926451913,2017
"CZE",0.112786926451913,2018
"CZE",0.112786926451913,2019
"CZE",0.112786926451913,2020
"DEU",0.0928847710622897,2010
"DEU",0.0928847710622897,2011
"DEU",0.0928847710622897,2012
"DEU",0.0928847710622897,2013
"DEU",0.0928847710622897,2014
"DEU",0.0928847710622897,2015
"DEU",0.0928847710622897,2016
"DEU",0.0928847710622897,2017
"DEU",0.0928847710622897,2018
"DEU",0.0928847710622897,2019
"DEU",0.0928847710622897,2020
"DJI",0.134107868775445,2010
"DJI",0.134107868775445,2011
"DJI",0.134107868775445,2012
"DJI",0.134107868775445,2013
"DJI",0.134107868775445,2014
"DJI",0.134107868775445,2015
"DJI",0.134107868775445,2016
"DJI",0.134107868775445,2017
"DJI",0.134107868775445,2018
"DJI",0.134107868775445,2019
"DJI",0.134107868775445,2020
"DMA",0.131296096834522,2010
"DMA",0.131296096834522,2011
"DMA",0.131296096834522,2012
"DMA",0.131296096834522,2013
"DMA",0.131296096834522,2014
"DMA",0.131296096834522,2015
"DMA",0.131296096834522,2016
"DMA",0.131296096834522,2017
"DMA",0.131296096834522,2018
"DMA",0.131296096834522,2019
"DMA",0.131296096834522,2020
"DNK",0.3046,2010
"DNK",0.3046,2011
"DNK",0.3046,2012
"DNK",0.3046,2013
"DNK",0.3046,2014
"DNK",0.3046,2015
"DNK",0.3046,2016
"DNK",0.3046,2017
"DNK",0.3046,2018
"DNK",0.3046,2019
"DNK",0.3046,2020
"DOM",0.127421242077986,2010
"DOM",0.127421242077986,2011
"DOM",0.127421242077986,2012
"DOM",0.127421242077986,2013
"DOM",0.127421242077986,2014
"DOM",0.127421242077986,2015
"DOM",0.127421242077986,2016
"DOM",0.127421242077986,2017
"DOM",0.127421242077986,2018
"DOM",0.127421242077986,2019
"DOM",0.127421242077986,2020
"DZA",0.124244611159998,2010
"DZA",0.124244611159998,2011
"DZA",0.124244611159998,2012
"DZA",0.124244611159998,2013
"DZA",0.124244611159998,2014
"DZA",0.124244611159998,2015
"DZA",0.124244611159998,2016
"DZA",0.124244611159998,2017
"DZA",0.124244611159998,2018
"DZA",0.124244611159998,2019
"DZA",0.124244611159998,2020
"ECU",0.12841927957255,2010
"ECU",0.12841927957255,2011
"ECU",0.12841927957255,2012
"ECU",0.12841927957255,2013
"ECU",0.12841927957255,2014
"ECU",0.12841927957255,2015
"ECU",0.12841927957255,2016
"ECU",0.12841927957255,2017
"ECU",0.12841927957255,2018
"ECU",0.12841927957255,2019
"ECU",0.12841927957255,2020
"EGY",0.116984042690919,2010
"EGY",0.116984042690919,2011
"EGY",0.116984042690919,2012
"EGY",0.116984042690919,2013
"EGY",0.116984042690919,2014
"EGY",0.116984042690919,2015
"EGY",0.116984042690919,2016
"EGY",0.116984042690919,2017
"EGY",0.116984042690919,2018
"EGY",0.116984042690919,2019
"EGY",0.116984042690919,2020
"ERI",0.136261778544604,2010
"ERI",0.136261778544604,2011
"ERI",0.136261778544604,2012
"ERI",0.136261778544604,2013
"ERI",0.136261778544604,2014
"ERI",0.136261778544604,2015
"ERI",0.136261778544604,2016
"ERI",0.136261778544604,2017
"ERI",0.136261778544604,2018
"ERI",0.136261778544604,2019
"ERI",0.136261778544604,2020
"ESP",0.106428314015118,2010
"ESP",0.106428314015118,2011
"ESP",0.106428314015118,2012
"ESP",0.106428314015118,2013
"ESP",0.106428314015118,2014
"ESP",0.106428314015118,2015
"ESP",0.106428314015118,2016
"ESP",0.106428314015118,2017
"ESP",0.106428314015118,2018
"ESP",0.106428314015118,2019
"ESP",0.106428314015118,2020
"EST",0.116619133550439,2010
"EST",0.116619133550439,2011
"EST",0.116619133550439,2012
"EST",0.116619133550439,2013
"EST",0.116619133550439,2014
"EST",0.116619133550439,2015
"EST",0.116619133550439,2016
"EST",0.116619133550439,2017
"EST",0.116619133550439,2018
"EST",0.116619133550439,2019
"EST",0.116619133550439,2020
"ETH",0.119787157003203,2010
"ETH",0.119787157003203,2011
"ETH",0.119787157003203,2012
"ETH",0.119787157003203,2013
"ETH",0.119787157003203,2014
"ETH",0.119787157003203,2015
"ETH",0.119787157003203,2016
"ETH",0.119787157003203,2017
"ETH",0.119787157003203,2018
"ETH",0.119787157003203,2019
"ETH",0.119787157003203,2020
"FIN",0.109104721826924,2010
"FIN",0.109104721826924,2011
"FIN",0.109104721826924,2012
"FIN",0.109104721826924,2013
"FIN",0.109104721826924,2014
"FIN",0.109104721826924,2015
"FIN",0.109104721826924,2016
"FIN",0.109104721826924,2017
"FIN",0.109104721826924,2018
"FIN",0.109104721826924,2019
"FIN",0.109104721826924,2020
"FJI",0.372,2010
"FJI",0.372,2011
"FJI",0.372,2012
"FJI",0.372,2013
"FJI",0.372,2014
"FJI",0.372,2015
"FJI",0.372,2016
"FJI",0.372,2017
"FJI",0.372,2018
"FJI",0.372,2019
"FJI",0.372,2020
"FRA",0.1000499304504,2010
"FRA",0.1000499304504,2011
"FRA",0.1000499304504,2012
"FRA",0.1000499304504,2013
"FRA",0.1000499304504,2014
"FRA",0.1000499304504,2015
"FRA",0.1000499304504,2016
"FRA",0.1000499304504,2017
"FRA",0.1000499304504,2018
"FRA",0.1000499304504,2019
"FRA",0.1000499304504,2020
"FRO",0.112574180234198,2010
"FRO",0.112574180234198,2011
"FRO",0.112574180234198,2012
"FRO",0.112574180234198,2013
"FRO",0.112574180234198,2014
"FRO",0.112574180234198,2015
"FRO",0.112574180234198,2016
"FRO",0.112574180234198,2017
"FRO",0.112574180234198,2018
"FRO",0.112574180234198,2019
"FRO",0.112574180234198,2020
"FSM",0.136026405690493,2010
"FSM",0.136026405690493,2011
"FSM",0.136026405690493,2012
"FSM",0.136026405690493,2013
"FSM",0.136026405690493,2014
"FSM",0.136026405690493,2015
"FSM",0.136026405690493,2016
"FSM",0.136026405690493,2017
"FSM",0.136026405690493,2018
"FSM",0.136026405690493,2019
"FSM",0.136026405690493,2020
"GAB",0.127223207678528,2010
"GAB",0.127223207678528,2011
"GAB",0.127223207678528,2012
"GAB",0.127223207678528,2013
"GAB",0.127223207678528,2014
"GAB",0.127223207678528,2015
"GAB",0.127223207678528,2016
"GAB",0.127223207678528,2017
"GAB",0.127223207678528,2018
"GAB",0.127223207678528,2019
"GAB",0.127223207678528,2020
"GBR",0.027,2010
"GBR",0.027,2011
"GBR",0.027,2012
"GBR",0.027,2013
"GBR",0.027,2014
"GBR",0.027,2015
"GBR",0.027,2016
"GBR",0.027,2017
"GBR",0.027,2018
"GBR",0.027,2019
"GBR",0.027,2020
"GEO",0.130154614948314,2010
"GEO",0.130154614948314,2011
"GEO",0.130154614948314,2012
"GEO",0.130154614948314,2013
"GEO",0.130154614948314,2014
"GEO",0.130154614948314,2015
"GEO",0.130154614948314,2016
"GEO",0.130154614948314,2017
"GEO",0.130154614948314,2018
"GEO",0.130154614948314,2019
"GEO",0.130154614948314,2020
"GHA",0.132531695759903,2010
"GHA",0.132531695759903,2011
"GHA",0.132531695759903,2012
"GHA",0.132531695759903,2013
"GHA",0.132531695759903,2014
"GHA",0.132531695759903,2015
"GHA",0.132531695759903,2016
"GHA",0.132531695759903,2017
"GHA",0.132531695759903,2018
"GHA",0.132531695759903,2019
"GHA",0.132531695759903,2020
"GIB",0.112972624951121,2010
"GIB",0.112972624951121,2011
"GIB",0.112972624951121,2012
"GIB",0.112972624951121,2013
"GIB",0.112972624951121,2014
"GIB",0.112972624951121,2015
"GIB",0.112972624951121,2016
"GIB",0.112972624951121,2017
"GIB",0.112972624951121,2018
"GIB",0.112972624951121,2019
"GIB",0.112972624951121,2020
"GIN",0.135684074160068,2010
"GIN",0.135684074160068,2011
"GIN",0.135684074160068,2012
"GIN",0.135684074160068,2013
"GIN",0.135684074160068,2014
"GIN",0.135684074160068,2015
"GIN",0.135684074160068,2016
"GIN",0.135684074160068,2017
"GIN",0.135684074160068,2018
"GIN",0.135684074160068,2019
"GIN",0.135684074160068,2020
"GMB",0.136539759406035,2010
"GMB",0.136539759406035,2011
"GMB",0.136539759406035,2012
"GMB",0.136539759406035,2013
"GMB",0.136539759406035,2014
"GMB",0.136539759406035,2015
"GMB",0.136539759406035,2016
"GMB",0.136539759406035,2017
"GMB",0.136539759406035,2018
"GMB",0.136539759406035,2019
"GMB",0.136539759406035,2020
"GNB",0.136678740573063,2010
"GNB",0.136678740573063,2011
"GNB",0.136678740573063,2012
"GNB",0.136678740573063,2013
"GNB",0.136678740573063,2014
"GNB",0.136678740573063,2015
"GNB",0.136678740573063,2016
"GNB",0.136678740573063,2017
"GNB",0.136678740573063,2018
"GNB",0.136678740573063,2019
"GNB",0.136678740573063,2020
"GNQ",0.123584379477896,2010
"GNQ",0.123584379477896,2011
"GNQ",0.123584379477896,2012
"GNQ",0.123584379477896,2013
"GNQ",0.123584379477896,2014
"GNQ",0.123584379477896,2015
"GNQ",0.123584379477896,2016
"GNQ",0.123584379477896,2017
"GNQ",0.123584379477896,2018
"GNQ",0.123584379477896,2019
"GNQ",0.123584379477896,2020
"GRC",0.118718926767109,2010
"GRC",0.118718926767109,2011
"GRC",0.118718926767109,2012
"GRC",0.118718926767109,2013
"GRC",0.118718926767109,2014
"GRC",0.118718926767109,2015
"GRC",0.118718926767109,2016
"GRC",0.118718926767109,2017
"GRC",0.118718926767109,2018
"GRC",0.118718926767109,2019
"GRC",0.118718926767109,2020
"GRD",0.130431787096783,2010
"GRD",0.130431787096783,2011
"GRD",0.130431787096783,2012
"GRD",0.130431787096783,2013
"GRD",0.130431787096783,2014
"GRD",0.130431787096783,2015
"GRD",0.130431787096783,2016
"GRD",0.130431787096783,2017
"GRD",0.130431787096783,2018
"GRD",0.130431787096783,2019
"GRD",0.130431787096783,2020
"GRL",0.112833005523405,2010
"GRL",0.112833005523405,2011
"GRL",0.112833005523405,2012
"GRL",0.112833005523405,2013
"GRL",0.112833005523405,2014
"GRL",0.112833005523405,2015
"GRL",0.112833005523405,2016
"GRL",0.112833005523405,2017
"GRL",0.112833005523405,2018
"GRL",0.112833005523405,2019
"GRL",0.112833005523405,2020
"GTM",0.0653768869126523,2010
"GTM",0.0653768869126523,2011
"GTM",0.0653768869126523,2012
"GTM",0.0653768869126523,2013
"GTM",0.0653768869126523,2014
"GTM",0.0653768869126523,2015
"GTM",0.0653768869126523,2016
"GTM",0.0653768869126523,2017
"GTM",0.0653768869126523,2018
"GTM",0.0653768869126523,2019
"GTM",0.0653768869126523,2020
"GUM",0.104151450778008,2010
"GUM",0.104151450778008,2011
"GUM",0.104151450778008,2012
"GUM",0.104151450778008,2013
"GUM",0.104151450778008,2014
"GUM",0.104151450778008,2015
"GUM",0.104151450778008,2016
"GUM",0.104151450778008,2017
"GUM",0.104151450778008,2018
"GUM",0.104151450778008,2019
"GUM",0.104151450778008,2020
"GUY",0.132266205255849,2010
"GUY",0.132266205255849,2011
"GUY",0.132266205255849,2012
"GUY",0.132266205255849,2013
"GUY",0.132266205255849,2014
"GUY",0.132266205255849,2015
"GUY",0.132266205255849,2016
"GUY",0.132266205255849,2017
"GUY",0.132266205255849,2018
"GUY",0.132266205255849,2019
"GUY",0.132266205255849,2020
"HKG",0.103984949116539,2010
"HKG",0.103984949116539,2011
"HKG",0.103984949116539,2012
"HKG",0.103984949116539,2013
