,Nation,Year,Oil and oil products (PJ),Gas (PJ),Coal and coal products (PJ),Biofuels and waste (PJ),Heat (PJ),Electricity (PJ),Other sources (PJ),Total final energy use (PJ),Pseudo Total (PJ),frac_scoe_heat_energy_commercial_municipal_coal,frac_scoe_heat_energy_commercial_municipal_diesel,frac_scoe_heat_energy_commercial_municipal_electricity,frac_scoe_heat_energy_commercial_municipal_gasoline,frac_scoe_heat_energy_commercial_municipal_hydrocarbon_gas_liquids,frac_scoe_heat_energy_commercial_municipal_hydrogen,frac_scoe_heat_energy_commercial_municipal_kerosene,frac_scoe_heat_energy_commercial_municipal_natural_gas,frac_scoe_heat_energy_commercial_municipal_solid_biomass,gdp_mmm_usd,gdp_class
104,Chile,2016,26.01,5.31,0.1,1.03,0.0,42.8,0.0,75.25,75.25,0.00132890365448505,0.20738870431893688,0.5687707641196013,0.06912956810631231,0.06912956810631231,0.0,0.0,0.07056478405315614,0.013687707641196013,282.02645912,2
105,Chile,2017,29.74,6.77,0.0,0.89,0.0,46.16,0.0,83.55,83.56,0.0,0.21354715174724745,0.5524174246050741,0.07118238391574916,0.07118238391574916,0.0,0.0,0.08101962661560555,0.010651029200574437,285.86073584,2
106,Chile,2018,30.33,5.95,0.02,1.1,0.0,42.52,0.0,79.92,79.92,0.00025025025025025025,0.22770270270270265,0.5320320320320321,0.0759009009009009,0.0759009009009009,0.0,0.0,0.07444944944944945,0.013763763763763764,289.69501256,2
107,Chile,2019,27.6,6.19,0.0,0.99,0.0,44.17,0.0,78.96,78.94999999999999,0.0,0.20975300823305892,0.5594680177327424,0.06991766941101965,0.06991766941101965,0.0,0.0,0.07840405319822674,0.012539582013932871,293.52928928,2
108,Colombia,2011,8.29,13.27,0.0,0.33,0.0,42.14,0.0,64.03,64.03,0.0,0.07768233640481023,0.6581290020302983,0.025894112134936746,0.025894112134936746,0.0,0.0,0.2072466031547712,0.00515383414024676,395.58090966,2
109,Colombia,2012,10.8,15.83,0.0,0.33,0.0,43.78,0.0,70.73,70.74,0.0,0.09160305343511452,0.6188860616341533,0.030534351145038174,0.030534351145038174,0.0,0.0,0.22377721232683068,0.004664970313825277,412.89198012,2
110,Colombia,2013,2.26,14.95,0.0,0.0,0.0,44.48,0.0,61.69,61.69,0.0,0.021980872102447722,0.7210244772248339,0.007326957367482574,0.007326957367482574,0.0,0.0,0.2423407359377533,0.0,430.20305058,2
111,Colombia,2014,2.58,15.65,0.0,0.0,0.0,46.17,0.0,64.4,64.4,0.0,0.02403726708074534,0.7169254658385092,0.008012422360248447,0.008012422360248447,0.0,0.0,0.24301242236024842,0.0,447.51412104,2
112,Colombia,2015,2.91,13.9,0.0,0.0,0.0,47.03,0.0,63.84,63.84,0.0,0.027349624060150374,0.7366854636591479,0.009116541353383458,0.009116541353383458,0.0,0.0,0.21773182957393483,0.0,464.8251915,2
113,Colombia,2016,2.81,14.4,0.0,0.0,0.0,47.58,0.0,64.8,64.78999999999999,0.0,0.026022534341719403,0.7343725883624017,0.008674178113906469,0.008674178113906469,0.0,0.0,0.2222565210680661,0.0,471.13540196,2
114,Colombia,2017,2.05,14.62,0.0,0.0,0.0,57.22,0.0,73.9,73.88999999999999,0.0,0.01664636622005684,0.7743943700094736,0.005548788740018948,0.005548788740018948,0.0,0.0,0.19786168629043174,0.0,477.44561242,2
115,Colombia,2018,5.58,15.82,0.0,0.0,0.0,47.86,0.0,69.27,69.25999999999999,0.0,0.04833958995090962,0.691019347386659,0.01611319665030321,0.01611319665030321,0.0,0.0,0.22841466936182503,0.0,483.75582288,2
116,Colombia,2019,2.51,16.86,0.0,0.0,0.0,58.86,0.0,78.23,78.23,0.0,0.019250926754442028,0.7523967787293877,0.00641697558481401,0.00641697558481401,0.0,0.0,0.21551834334654224,0.0,490.06603334,2
117,Croatia,2011,3.74,5.9,0.13,0.16,3.06,19.57,0.36,32.92,32.704,0.0039750489236790604,0.06861545988258318,0.5983977495107632,0.02287181996086106,0.02287181996086106,0.0,0.004403131115459882,0.27397260273972607,0.004892367906066536,70.421981618,2
118,Croatia,2012,3.1,5.51,0.12,0.14,2.91,19.57,0.38,31.73,31.502000000000006,0.003809281950352358,0.059043870230461544,0.6212303980699637,0.01968129007682052,0.01968129007682052,0.0,0.0048250904704463205,0.26728461684972377,0.004444162275411084,71.542144336,2
119,Croatia,2013,2.68,5.67,0.04,0.14,2.96,19.12,0.39,31.01,30.766000000000005,0.0013001365143340048,0.052265487876227,0.6214652538516543,0.017421829292075666,0.017421829292075666,0.0,0.00507053240590262,0.2805044529675615,0.004550477800169018,72.662307054,2
120,Croatia,2014,2.22,5.53,0.02,0.18,2.32,18.49,0.27,29.02,28.868,0.0006928086462519052,0.04614105584037689,0.6405015934598863,0.0153803519467923,0.0153803519467923,0.0,0.003741166689760289,0.2719273936538728,0.006235277816267147,73.782469772,2
121,Croatia,2015,2.6,7.09,0.01,0.23,2.52,19.17,0.33,31.95,31.752000000000002,0.0003149407911312673,0.0491307634164777,0.6037414965986395,0.0163769211388259,0.0163769211388259,0.0,0.0041572184429327285,0.30265810027714785,0.007243638196019148,74.90263249,2
122,Croatia,2016,2.57,7.58,0.0,0.29,2.61,19.27,0.35,32.67,32.459999999999994,0.0,0.04750462107208873,0.5936537276648184,0.015834873690696246,0.015834873690696246,0.0,0.004313000616142946,0.31392483056069015,0.00893407270486753,76.146574058,2
123,Croatia,2017,2.46,8.03,0.01,0.35,2.54,20.51,0.35,34.23,34.040000000000006,0.0002937720329024676,0.043360752056404224,0.6025264394829611,0.014453584018801407,0.014453584018801407,0.0,0.004112808460634546,0.3105170387779083,0.010282021151586367,77.390515626,2
124,Croatia,2018,2.14,8.46,0.0,0.42,2.39,21.09,0.35,34.86,34.64,0.0,0.037066974595842954,0.6088337182448037,0.01235565819861432,0.01235565819861432,0.0,0.004041570438799076,0.3132217090069284,0.012124711316397228,78.634457194,2
125,Croatia,2019,1.72,8.74,0.0,0.52,2.34,21.29,0.36,34.98,34.754,0.0,0.029694423663463202,0.6125913563906313,0.009898141221154401,0.009898141221154401,0.0,0.004143407953041377,0.3188122230534615,0.01496230649709386,79.878398762,2
126,Cyprus,2011,1.6,0.0,0.0,0.2,0.0,7.7,0.39,9.9,9.656,0.0,0.09942004971002484,0.7974316487158243,0.03314001657000829,0.03314001657000829,0.0,0.01615575807787904,0.0,0.020712510356255178,26.236258652,2
127,Cyprus,2012,1.51,0.0,0.0,0.2,0.0,7.2,0.41,9.32,9.073999999999998,0.0,0.0998457130262288,0.7934758651091032,0.03328190434207627,0.03328190434207627,0.0,0.018073616927485128,0.0,0.022040996253030642,26.771596004,2
128,Cyprus,2013,1.46,0.0,0.0,0.2,0.0,6.43,0.41,8.5,8.254,0.0,0.10613036103707293,0.779016234552944,0.03537678701235764,0.03537678701235764,0.0,0.01986915434940635,0.0,0.024230676035861404,27.306933356,2
129,Cyprus,2014,1.15,0.0,0.0,0.21,0.0,6.62,0.42,8.39,8.148000000000001,0.0,0.08468335787923414,0.8124693176239567,0.028227785959744716,0.028227785959744716,0.0,0.020618556701030924,0.0,0.025773195876288655,27.842270708,2
130,Cyprus,2015,1.2,0.0,0.0,0.23,0.0,6.79,0.43,8.65,8.392000000000001,0.0,0.0857959961868446,0.8091039084842706,0.028598665395614866,0.028598665395614866,0.0,0.020495710200190656,0.0,0.027407054337464248,28.37760806,2
131,Cyprus,2016,1.16,0.0,0.0,0.24,0.0,7.44,0.43,9.26,9.012,0.0,0.07723035952063914,0.8255659121171771,0.025743453173546378,0.025743453173546378,0.0,0.01908566355969818,0.0,0.02663115845539281,29.183430626,2
132,Cyprus,2017,1.3,0.0,0.0,0.3,0.0,7.55,0.44,9.59,9.326,0.0,0.08363714346986918,0.8095646579455286,0.02787904782328973,0.02787904782328973,0.0,0.018871970834226894,0.0,0.032168132103795835,29.989253192,2
133,Cyprus,2018,1.29,0.0,0.0,0.24,0.0,7.83,0.45,9.8,9.539999999999997,0.0,0.08113207547169814,0.8207547169811323,0.027044025157232712,0.027044025157232712,0.0,0.018867924528301893,0.0,0.02515723270440252,30.795075758,2
134,Cyprus,2019,1.68,0.0,0.0,0.24,0.0,7.82,0.46,10.19,9.924,0.0,0.10157194679564692,0.7879887142281339,0.03385731559854897,0.03385731559854897,0.0,0.018540910923014915,0.0,0.02418379685610641,31.600898324,2
135,Czech Republic,2011,0.64,51.94,1.43,3.29,21.41,52.1,0.1,130.91,130.85,0.010928544134505159,0.002934658005349637,0.3981658387466565,0.0009782193351165456,0.0009782193351165456,0.0,0.0003056935422239206,0.5605655330531142,0.025143293847917463,247.9583176,2
136,Czech Republic,2012,1.1,48.12,1.35,3.34,20.87,52.09,0.11,126.98,126.914,0.010637124351923351,0.005200371905384749,0.4104354129568054,0.0017334573017949164,0.0017334573017949164,0.0,0.0003466914603589833,0.5435964511401421,0.026317033581795546,256.2097623,2
137,Czech Republic,2013,0.81,46.31,1.34,3.64,20.17,53.31,0.12,125.69,125.62800000000001,0.01066641194638138,0.0038685643327920523,0.42434807526984425,0.0012895214442640178,0.0012895214442640178,0.0,0.00038208042793007926,0.5291813926831598,0.028974432451364343,264.461207,2
138,Czech Republic,2014,0.69,45.31,1.18,3.5,19.09,52.07,0.14,121.98,121.896,0.009680383277548074,0.0033963378617838155,0.42716742140841374,0.001132112620594605,0.001132112620594605,0.0,0.0004594080199514341,0.5283192229441491,0.028713001246964624,272.7126517,2
139,Czech Republic,2015,1.15,45.13,1.04,3.83,19.36,53.55,0.15,124.22,124.11999999999999,0.008378988076055431,0.005559136319690622,0.4314373187238157,0.001853045439896874,0.001853045439896874,0.0,0.00048340315823396714,0.5195778279084757,0.030857234933934906,280.9640964,2
140,Czech Republic,2016,1.11,47.21,1.38,3.69,20.2,55.18,0.15,128.92,128.83,0.010711790731972365,0.005169603353256229,0.42831638593495297,0.0017232011177520765,0.0017232011177520765,0.0,0.0004657300318248854,0.5232476907552588,0.028642396957230455,287.98134626,2
141,Czech Republic,2017,1.1,49.83,1.35,3.52,20.39,56.23,0.16,132.57,132.484,0.010189909724947918,0.004981733643307871,0.4244286102472751,0.001660577881102624,0.001660577881102624,0.0,0.0004830772017753087,0.5300262673228465,0.02656924609764198,294.99859612,2
142,Czech Republic,2018,0.9,46.31,1.01,3.59,20.62,57.7,0.16,130.29,130.19400000000002,0.007757653962548196,0.004147656574035669,0.4431847857812188,0.0013825521913452233,0.0013825521913452233,0.0,0.0004915741124783016,0.5140789898151988,0.027574235371829726,302.01584598,2
143,Czech Republic,2019,0.89,49.05,1.26,3.65,19.82,58.09,0.17,132.94,132.828,0.009485951757159635,0.004020236697081941,0.4373324901376216,0.0013400788990273137,0.0013400788990273137,0.0,0.0005119402535609962,0.5184900773933208,0.02747914596320053,309.03309584,2
144,Denmark,2011,0.49,0.67,0.0,1.82,0.41,36.84,0.0,40.23,40.23,0.0,0.007307979120059657,0.9157345264727816,0.002435993040019886,0.002435993040019886,0.0,0.0,0.02684563758389262,0.045239870743226454,190.53019218,2
145,Denmark,2012,0.48,0.73,0.0,1.77,0.42,36.01,0.0,39.41,39.40999999999999,0.0,0.007307789901040347,0.9137274803349406,0.0024359299670134492,0.0024359299670134492,0.0,0.0,0.02918041106318194,0.044912458766810465,195.09777846,2
146,Denmark,2013,0.48,0.76,0.0,1.97,0.42,35.52,0.0,39.14,39.14999999999999,0.0,0.007356321839080461,0.9072796934865903,0.0024521072796934874,0.0024521072796934874,0.0,0.0,0.03014048531289911,0.05031928480204343,199.66536474,2
147,Denmark,2014,0.35,0.56,0.0,2.08,0.39,35.37,0.0,38.74,38.75,0.0,0.005419354838709678,0.9127741935483871,0.0018064516129032257,0.0018064516129032257,0.0,0.0,0.024516129032258065,0.05367741935483871,204.23295102,2
148,Denmark,2015,0.52,0.62,0.0,1.71,0.41,34.93,0.0,38.2,38.18999999999999,0.0,0.008169677926158683,0.9146373396177012,0.0027232259753862276,0.0027232259753862276,0.0,0.0,0.02697041110238283,0.044776119402985086,208.8005373,2
149,Denmark,2016,0.54,0.63,0.0,2.26,0.42,34.59,0.0,38.44,38.44,0.0,0.008428720083246619,0.8998439125910511,0.0028095733610822063,0.0028095733610822063,0.0,0.0,0.027315296566077008,0.058792924037460975,212.3084621,2
150,Denmark,2017,0.5,0.65,0.0,2.39,0.42,35.93,0.0,39.89,39.89,0.0,0.00752068187515668,0.9007269992479318,0.00250689395838556,0.00250689395838556,0.0,0.0,0.026823765354725495,0.059914765605414894,215.8163869,2
151,Denmark,2018,0.53,0.62,0.0,2.67,0.42,35.54,0.0,39.78,39.78,0.0,0.007993966817496229,0.8934137757667169,0.0026646556058320765,0.0026646556058320765,0.0,0.0,0.026143790849673203,0.06711915535444947,219.3243117,2
152,Denmark,2019,0.4,0.64,0.0,2.55,0.41,35.71,0.0,39.71,39.709999999999994,0.0,0.006043817678166709,0.8992697053638884,0.002014605892722237,0.002014605892722237,0.0,0.0,0.026441702341979356,0.06421556283052128,222.8322365,2
153,Estonia,2011,1.79,1.3,0.07,0.82,4.31,8.56,0.0,16.85,16.85,0.004154302670623145,0.06373887240356083,0.5080118694362018,0.021246290801186944,0.021246290801186944,0.0,0.0,0.33293768545994057,0.04866468842729969,22.837847628,2
154,Estonia,2012,1.83,1.46,0.08,0.5,4.74,9.13,0.0,17.75,17.740000000000002,0.004509582863585118,0.06189402480270575,0.5146561443066516,0.020631341600901916,0.020631341600901916,0.0,0.0,0.34949267192784667,0.028184892897406985,23.574754766,2
155,Estonia,2013,1.66,1.81,0.14,0.52,4.27,9.11,0.0,17.51,17.51,0.00799543118218161,0.05688178183894916,0.5202741290691033,0.01896059394631639,0.01896059394631639,0.0,0.0,0.34723015419760134,0.029697315819531694,24.311661904,2
156,Estonia,2014,1.28,2.8,0.08,0.44,4.5,10.06,0.0,19.17,19.160000000000004,0.0041753653444676405,0.040083507306889345,0.5250521920668058,0.013361169102296448,0.013361169102296448,0.0,0.0,0.38100208768267213,0.022964509394572022,25.048569042,2
157,Estonia,2015,1.4,2.93,0.03,0.48,4.52,10.13,0.0,19.5,19.49,0.0015392508978963571,0.043099025141098,0.5197537198563367,0.014366341713699333,0.014366341713699333,0.0,0.0,0.3822473063109287,0.024628014366341714,25.78547618,2
158,Estonia,2016,1.11,3.32,0.05,0.63,5.06,10.7,0.0,20.87,20.869999999999997,0.002395783421178726,0.03191183517010063,0.5126976521322473,0.010637278390033544,0.010637278390033544,0.0,0.0,0.4015333013895544,0.030186871106851944,26.612507948,2
159,Estonia,2017,1.27,3.06,0.0,0.55,4.98,9.78,0.0,19.63,19.64,0.0,0.03879837067209776,0.49796334012219956,0.012932790224032587,0.012932790224032587,0.0,0.0,0.40936863543788193,0.0280040733197556,27.439539716,2
160,Estonia,2018,1.15,3.19,0.04,0.49,5.1,10.56,0.0,20.54,20.529999999999998,0.0019483682415976623,0.03360935216755967,0.5143692157817829,0.011203117389186557,0.011203117389186557,0.0,0.0,0.40379931807111547,0.02386751095957136,28.266571484,2
161,Estonia,2019,1.08,3.07,0.04,0.56,4.3,10.52,0.0,19.57,19.569999999999997,0.002043944813490036,0.03311190597853859,0.5375574859478794,0.011037301992846197,0.011037301992846197,0.0,0.0,0.3765968318855391,0.02861522738886051,29.093603252,2
162,Finland,2011,1.55,0.23,0.01,0.55,6.19,59.14,0.0,67.68,67.67,0.00014777597162701344,0.013743165361312249,0.8739470962021575,0.0045810551204374175,0.0045810551204374175,0.0,0.0,0.09487217378454264,0.00812767843948574,173.76037788,2
163,Finland,2012,1.72,0.21,0.02,0.62,6.67,60.6,0.0,69.84,69.84,0.000286368843069874,0.014776632302405498,0.8676975945017182,0.004925544100801833,0.004925544100801833,0.0,0.0,0.09851088201603665,0.008877434135166094,177.16921866,2
164,Finland,2013,1.53,0.22,0.01,0.54,6.35,59.75,0.0,68.41,68.39999999999999,0.00014619883040935675,0.013421052631578948,0.8735380116959065,0.004473684210526317,0.004473684210526317,0.0,0.0,0.09605263157894738,0.007894736842105265,180.57805944,2
165,Finland,2014,1.53,0.19,0.02,0.55,6.3,59.45,0.0,68.02,68.03999999999999,0.0002939447383891829,0.013492063492063493,0.8737507348618461,0.004497354497354499,0.004497354497354499,0.0,0.0,0.09538506760728985,0.00808348030570253,183.98690022,2
166,Finland,2015,1.4,0.18,0.01,0.49,5.54,59.69,0.0,67.31,67.31,0.00014856633486851878,0.012479572128955578,0.8867924528301886,0.004159857376318525,0.004159857376318525,0.0,0.0,0.08497994354479274,0.00727975040855742,187.395741,2
167,Finland,2016,1.57,0.18,0.01,0.54,6.19,56.75,0.0,65.24,65.24000000000001,0.00015328019619865113,0.014438994481912933,0.8698651134273451,0.004812998160637646,0.004812998160637646,0.0,0.0,0.09763948497854076,0.00827713059472716,189.76081886,2
168,Finland,2017,1.57,0.18,0.01,0.6,6.43,59.42,0.0,68.21,68.21,0.00014660606949127696,0.013810291746078288,0.8711332649171677,0.004603430582026097,0.004603430582026097,0.0,0.0,0.09690661193373405,0.008796364169476616,192.12589672,2
169,Finland,2018,1.64,0.16,0.01,0.6,6.8,58.96,0.0,68.18,68.17,0.00014669209329617132,0.014434501980343257,0.8648965820742262,0.0048115006601144195,0.0048115006601144195,0.0,0.0,0.10209769693413524,0.00880152559777028,194.49097458,2
170,Finland,2019,1.63,0.17,0.02,0.58,6.57,57.72,0.0,66.69,66.69,0.00029989503673714203,0.014664867296446242,0.8654970760233919,0.004888289098815415,0.004888289098815415,0.0,0.0,0.10106462738041685,0.008696956065377117,196.85605244,2
171,France,2011,29.14,67.88,1.94,3.84,5.59,56.72,0.0,165.1,165.11,0.011749742595845193,0.1058930410029677,0.34352855671976257,0.035297680334322575,0.035297680334322575,0.0,0.0,0.44497607655502386,0.023257222457755432,2035.1594202,1
172,France,2012,28.96,68.01,2.16,4.44,5.61,59.29,0.0,168.47,168.47000000000003,0.012821273817296848,0.10314002493025463,0.3519320947349676,0.03438000831008488,0.03438000831008488,0.0,0.0,0.43699174927286755,0.02635484062444352,2076.9363784,1
173,France,2013,28.75,68.06,2.33,4.85,5.63,59.4,0.0,169.01,169.01999999999998,0.013785350846053724,0.10205892793752219,0.3514376996805112,0.03401964264584073,0.03401964264584073,0.0,0.0,0.43598390722991365,0.028694829014317833,2118.7133366,1
174,France,2014,39.5,65.14,1.93,4.87,4.98,57.7,0.3,174.42,174.24,0.011076675849403122,0.13601928374655647,0.3311524334251607,0.04533976124885216,0.04533976124885216,0.0,0.0006887052341597795,0.4024334251606979,0.027949954086317723,2160.4902948,1
175,France,2015,38.8,64.09,2.16,4.22,5.03,57.91,0.28,172.5,172.322,0.012534673460150185,0.13509592507050752,0.33605691670245236,0.04503197502350251,0.04503197502350251,0.0,0.0006499460312670467,0.4011095507248059,0.02448903796381193,2202.267253,1
176,France,2016,34.32,61.7,2.32,4.59,5.32,57.13,0.27,165.66,165.48800000000003,0.014019143381997484,0.12443198298366041,0.34522140578168803,0.04147732766122015,0.04147732766122015,0.0,0.0006526152953688485,0.40498404718166875,0.027736150053176055,2215.0783008,1
177,France,2017,36.42,64.27,1.73,5.25,5.61,56.73,0.28,170.28,170.122,0.010169172711348326,0.12844899542681135,0.33346657104901184,0.04281633180893712,0.04281633180893712,0.0,0.0006583510657057877,0.41076403992428956,0.03086020620495879,2227.8893486,1
178,France,2018,35.19,66.08,1.78,5.04,5.71,56.43,0.29,170.52,170.346,0.01044932079414838,0.12394772991440947,0.33126695079426577,0.04131590997146983,0.04131590997146983,0.0,0.0006809669731018045,0.4214363706808495,0.0295868409002853,2240.7003964,1
179,France,2019,35.12,66.26,1.84,5.11,5.8,55.13,0.29,169.56,169.37600000000003,0.010863404496504817,0.12440959758171166,0.32548885320234267,0.041469865860570554,0.041469865860570554,0.0,0.000684866805214434,0.42544398261855276,0.030169563574532397,2253.5114442,1
180,Georgia,2011,0.09,0.94,0.26,1.42,0.0,3.85,0.17,6.74,6.627999999999998,0.039227519613759816,0.008147254073627038,0.5808690404345204,0.0027157513578756794,0.0027157513578756794,0.0,0.010259505129752568,0.14182257091128547,0.2142426071213036,18.99676993,2
181,Georgia,2012,0.09,1.82,0.53,1.64,0.0,4.04,0.17,8.29,8.188,0.06472887151929653,0.006595017098192477,0.4934049829018075,0.002198339032730825,0.002198339032730825,0.0,0.008304836345872008,0.22227650219833903,0.20029311187103074,19.45240026,2
182,Georgia,2013,0.22,4.56,0.03,0.33,0.0,9.26,0.34,14.73,14.536,0.0020638414969730325,0.009080902586681344,0.6370390753990094,0.0030269675288937814,0.0030269675288937814,0.0,0.009356081452944415,0.3137039075399009,0.02270225646670336,19.90803059,2
183,Georgia,2014,0.3,7.66,0.03,0.33,0.0,9.24,0.39,17.94,17.716,0.0016933845111763376,0.010160307067058026,0.521562429442312,0.0033867690223526752,0.0033867690223526752,0.0,0.008805599458116957,0.43237751185369155,0.018627229622939716,20.36366092,2
184,Georgia,2015,0.6,6.32,0.04,0.29,0.0,9.16,0.44,16.86,16.586,0.002411672494875196,0.021705052453876765,0.5522730013264199,0.007235017484625589,0.007235017484625589,0.0,0.010611358977450865,0.381044254190281,0.017484625587845172,20.81929125,2
185,Georgia,2016,0.47,6.61,0.04,0.18,0.0,10.38,0.48,18.16,17.872,0.0022381378692927483,0.015778871978513874,0.5807967770814683,0.005259623992837959,0.005259623992837959,0.0,0.010743061772605193,0.3698522829006267,0.010071620411817368,21.555951812,2
186,Georgia,2017,0.41,6.9,0.02,0.16,0.0,10.99,0.48,18.96,18.672,0.0010711225364181663,0.013174807197943443,0.5885818337617823,0.004391602399314481,0.004391602399314481,0.0,0.010282776349614395,0.36953727506426737,0.00856898029134533,22.292612374,2
187,Georgia,2018,0.06,7.24,0.01,0.15,0.0,13.61,0.49,21.56,21.266,0.00047023417661995676,0.0016928430358318443,0.6399887143797611,0.0005642810119439481,0.0005642810119439481,0.0,0.009216589861751154,0.3404495438728487,0.007053512649299352,23.029272936,2
188,Georgia,2019,0.04,8.13,0.0,0.13,0.0,13.63,0.5,22.42,22.13,0.0,0.0010845006778129238,0.6159060099412563,0.0003615002259376412,0.0003615002259376412,0.0,0.009037505648441031,0.3673746046091279,0.0058743786714866705,23.765933498,2
189,Germany,2011,46.47,78.29,6.28,9.21,26.38,279.56,0.0,446.2,446.18999999999994,0.014074721531186269,0.06248907416123176,0.6265492279073938,0.020829691387077257,0.020829691387077257,0.0,0.0,0.23458616284542463,0.020641430780609163,2764.4640094,1
190,Germany,2012,61.13,52.75,2.09,23.45,14.65,292.3,0.0,446.38,446.36999999999995,0.004682214306517015,0.08216950063848377,0.6548379147344132,0.02738983354616126,0.02738983354616126,0.0,0.0,0.15099581065035736,0.05253489257790622,2820.0279598,1
191,Germany,2013,65.73,65.73,1.26,23.03,14.24,266.93,0.0,436.91,436.9200000000001,0.002883823125514968,0.0902636638286185,0.6109356403918337,0.030087887942872833,0.030087887942872833,0.0,0.0,0.1830312185297079,0.05270987823857914,2875.5919102,1
192,Germany,2014,63.81,75.33,0.66,7.01,17.3,282.95,0.0,447.05,447.05999999999995,0.001476311904442357,0.08563951147496981,0.6329128081241892,0.02854650382498994,0.02854650382498994,0.0,0.0,0.20719813895226594,0.015680221894152913,2931.1558606,1
193,Germany,2015,68.49,81.0,0.2,14.13,18.09,298.76,0.0,480.66,480.6699999999999,0.000416085880125658,0.08549316578941894,0.6215490877317079,0.02849772192980632,0.02849772192980632,0.0,0.0,0.20614974930825727,0.029396467430877742,2986.719811,1
194,Germany,2016,73.17,87.87,0.2,16.52,20.77,297.51,0.0,496.04,496.03999999999996,0.00040319329086364007,0.08850495927747763,0.5997701798242078,0.029501653092492544,0.029501653092492544,0.0,0.0,0.21901459559712927,0.033303765825336666,3015.1015626,1
195,Germany,2017,68.56,81.24,0.03,18.94,16.68,300.33,0.0,485.78,485.78,6.175635061138787e-05,0.08468030795833506,0.618242825970604,0.02822676931944502,0.02822676931944502,0.0,0.0,0.20157272839557,0.038988842685989546,3043.4833142,1
196,Germany,2018,53.8,61.6,0.0,24.6,10.3,313.3,0.0,463.6,463.6,0.0,0.06962899050905952,0.6757981018119068,0.023209663503019843,0.023209663503019843,0.0,0.0,0.15509059534081104,0.05306298533218292,3071.8650658,1
197,Germany,2019,54.1,61.8,0.0,27.3,10.1,321.4,0.0,474.7,474.7,0.0,0.06838002949231094,0.6770591952812303,0.022793343164103644,0.022793343164103644,0.0,0.0,0.1514640825784706,0.05751000631978092,3100.2468174,1
198,Greece,2011,9.58,6.9,0.0,0.58,0.0,60.62,0.62,78.3,77.928,0.0,0.07376039421004005,0.7778975464531362,0.02458679807001335,0.02458679807001335,0.0,0.003182424802381686,0.08854327071142594,0.007442767682989426,291.21936852,2
199,Greece,2012,7.13,5.78,0.0,1.23,0.0,66.49,0.62,81.25,80.87800000000001,0.0,0.05289448304854223,0.8221024258760106,0.017631494349514082,0.017631494349514082,0.0,0.003066346843393753,0.07146566433393506,0.015208091199089984,292.81199254,2
200,Greece,2013,8.1,5.22,0.0,1.06,0.0,61.23,0.62,76.23,75.85800000000002,0.0,0.06406707268844418,0.8071660207229294,0.021355690896148062,0.021355690896148062,0.0,0.0032692662606448883,0.06881278177647708,0.013973476759207992,294.40461656,2
201,Greece,2014,4.5,5.25,0.0,0.88,0.0,60.49,0.66,71.76,71.384,0.0,0.03782360192760282,0.84738877059285,0.012607867309200941,0.012607867309200941,0.0,0.0036983077440322764,0.07354589263700549,0.012327692480107587,295.99724058,2
202,Greece,2015,4.91,6.94,0.0,1.46,0.0,64.53,0.65,78.5,78.1,0.0,0.03772087067861716,0.8262483994878361,0.012573623559539055,0.012573623559539055,0.0,0.003329065300896287,0.0888604353393086,0.018693982074263767,297.5898646,2
203,Greece,2016,7.38,6.2,0.0,1.06,0.0,70.01,0.66,85.31,84.914,0.0,0.05214687801775914,0.8244812398426644,0.01738229267258638,0.01738229267258638,0.0,0.003109027957698377,0.07301505052170432,0.01248321831500106,298.32519464,2
204,Greece,2017,5.17,6.31,0.0,0.78,0.0,69.28,0.67,82.2,81.80800000000002,0.0,0.03791805202425189,0.8468609426950907,0.012639350674750633,0.012639350674750633,0.0,0.003275963230979855,0.07713182084881672,0.009534519851359278,299.06052468,2
205,Greece,2018,5.04,6.03,0.0,1.15,0.0,64.11,0.67,76.99,76.598,0.0,0.03947883756756051,0.8369670226376668,0.01315961252252017,0.01315961252252017,0.0,0.003498785869082744,0.07872268205436174,0.015013446826287892,299.79585472,2
206,Greece,2019,5.27,6.4,0.0,1.12,0.0,64.49,0.76,78.04,77.58400000000002,0.0,0.04075582594349349,0.8312280882656216,0.013585275314497831,0.013585275314497831,0.0,0.003918333677046813,0.0824912353062487,0.014435966178593523,300.53118476,2
207,Hungary,2011,0.74,72.26,0.13,1.47,8.52,41.28,3.45,127.83,125.78000000000002,0.001033550643981555,0.0035299729686754646,0.32819208141198913,0.0011766576562251547,0.0011766576562251547,0.0,0.010971537605342661,0.6422324693910001,0.01168707266656066,173.71851384,2
208,Hungary,2012,1.19,58.08,0.04,1.57,6.09,28.14,3.45,98.54,96.49,0.0004145507306456628,0.00739973054202508,0.29163643900922376,0.0024665768473416936,0.0024665768473416936,0.0,0.014302000207275367,0.6650430096383045,0.016271116177842264,178.28043858,2
209,Hungary,2013,0.75,58.95,0.1,1.63,5.83,27.03,3.56,97.84,95.714,0.0010447792381469796,0.004701506571661408,0.28240382807112857,0.0015671688572204696,0.0015671688572204696,0.0,0.01487765635121299,0.6768079904716133,0.017029901581795764,182.84236332,2
210,Hungary,2014,1.14,52.05,0.1,1.29,5.48,27.53,0.95,88.53,87.97000000000001,0.0011367511651699442,0.007775377969762417,0.3129475957712856,0.002591792656587472,0.002591792656587472,0.0,0.004319654427645788,0.6539729453222689,0.01466409003069228,187.40428806,2
