"iso_code3","frac_waso_recycled_metal","Year"
"ARM",0.119662635312988,2034
"ARM",0.119662635312988,2035
"ARM",0.119662635312988,2036
"ARM",0.119662635312988,2037
"ARM",0.119662635312988,2038
"ARM",0.119662635312988,2039
"ARM",0.119662635312988,2040
"ARM",0.119662635312988,2041
"ARM",0.119662635312988,2042
"ARM",0.119662635312988,2043
"ARM",0.119662635312988,2044
"ARM",0.119662635312988,2045
"ARM",0.119662635312988,2046
"ARM",0.119662635312988,2047
"ARM",0.119662635312988,2048
"ARM",0.119662635312988,2049
"ARM",0.119662635312988,2050
"ASM",0.120065159297358,2021
"ASM",0.120065159297358,2022
"ASM",0.120065159297358,2023
"ASM",0.120065159297358,2024
"ASM",0.120065159297358,2025
"ASM",0.120065159297358,2026
"ASM",0.120065159297358,2027
"ASM",0.120065159297358,2028
"ASM",0.120065159297358,2029
"ASM",0.120065159297358,2030
"ASM",0.120065159297358,2031
"ASM",0.120065159297358,2032
"ASM",0.120065159297358,2033
"ASM",0.120065159297358,2034
"ASM",0.120065159297358,2035
"ASM",0.120065159297358,2036
"ASM",0.120065159297358,2037
"ASM",0.120065159297358,2038
"ASM",0.120065159297358,2039
"ASM",0.120065159297358,2040
"ASM",0.120065159297358,2041
"ASM",0.120065159297358,2042
"ASM",0.120065159297358,2043
"ASM",0.120065159297358,2044
"ASM",0.120065159297358,2045
"ASM",0.120065159297358,2046
"ASM",0.120065159297358,2047
"ASM",0.120065159297358,2048
"ASM",0.120065159297358,2049
"ASM",0.120065159297358,2050
"ATG",0.140747971557003,2021
"ATG",0.140747971557003,2022
"ATG",0.140747971557003,2023
"ATG",0.140747971557003,2024
"ATG",0.140747971557003,2025
"ATG",0.140747971557003,2026
"ATG",0.140747971557003,2027
"ATG",0.140747971557003,2028
"ATG",0.140747971557003,2029
"ATG",0.140747971557003,2030
"ATG",0.140747971557003,2031
"ATG",0.140747971557003,2032
"ATG",0.140747971557003,2033
"ATG",0.140747971557003,2034
"ATG",0.140747971557003,2035
"ATG",0.140747971557003,2036
"ATG",0.140747971557003,2037
"ATG",0.140747971557003,2038
"ATG",0.140747971557003,2039
"ATG",0.140747971557003,2040
"ATG",0.140747971557003,2041
"ATG",0.140747971557003,2042
"ATG",0.140747971557003,2043
"ATG",0.140747971557003,2044
"ATG",0.140747971557003,2045
"ATG",0.140747971557003,2046
"ATG",0.140747971557003,2047
"ATG",0.140747971557003,2048
"ATG",0.140747971557003,2049
"ATG",0.140747971557003,2050
"AUS",0.421,2021
"AUS",0.421,2022
"AUS",0.421,2023
"AUS",0.421,2024
"AUS",0.421,2025
"AUS",0.421,2026
"AUS",0.421,2027
"AUS",0.421,2028
"AUS",0.421,2029
"AUS",0.421,2030
"AUS",0.421,2031
"AUS",0.421,2032
"AUS",0.421,2033
"AUS",0.421,2034
"AUS",0.421,2035
"AUS",0.421,2036
"AUS",0.421,2037
"AUS",0.421,2038
"AUS",0.421,2039
"AUS",0.421,2040
"AUS",0.421,2041
"AUS",0.421,2042
"AUS",0.421,2043
"AUS",0.421,2044
"AUS",0.421,2045
"AUS",0.421,2046
"AUS",0.421,2047
"AUS",0.421,2048
"AUS",0.421,2049
"AUS",0.421,2050
"AUT",0.2566,2021
"AUT",0.2566,2022
"AUT",0.2566,2023
"AUT",0.2566,2024
"AUT",0.2566,2025
"AUT",0.2566,2026
"AUT",0.2566,2027
"AUT",0.2566,2028
"AUT",0.2566,2029
"AUT",0.2566,2030
"AUT",0.2566,2031
"AUT",0.2566,2032
"AUT",0.2566,2033
"AUT",0.2566,2034
"AUT",0.2566,2035
"AUT",0.2566,2036
"AUT",0.2566,2037
"AUT",0.2566,2038
"AUT",0.2566,2039
"AUT",0.2566,2040
"AUT",0.2566,2041
"AUT",0.2566,2042
"AUT",0.2566,2043
"AUT",0.2566,2044
"AUT",0.2566,2045
"AUT",0.2566,2046
"AUT",0.2566,2047
"AUT",0.2566,2048
"AUT",0.2566,2049
"AUT",0.2566,2050
"AZE",0.13095291251927,2021
"AZE",0.13095291251927,2022
"AZE",0.13095291251927,2023
"AZE",0.13095291251927,2024
"AZE",0.13095291251927,2025
"AZE",0.13095291251927,2026
"AZE",0.13095291251927,2027
"AZE",0.13095291251927,2028
"AZE",0.13095291251927,2029
"AZE",0.13095291251927,2030
"AZE",0.13095291251927,2031
"AZE",0.13095291251927,2032
"AZE",0.13095291251927,2033
"AZE",0.13095291251927,2034
"AZE",0.13095291251927,2035
"AZE",0.13095291251927,2036
"AZE",0.13095291251927,2037
"AZE",0.13095291251927,2038
"AZE",0.13095291251927,2039
"AZE",0.13095291251927,2040
"AZE",0.13095291251927,2041
"AZE",0.13095291251927,2042
"AZE",0.13095291251927,2043
"AZE",0.13095291251927,2044
"AZE",0.13095291251927,2045
"AZE",0.13095291251927,2046
"AZE",0.13095291251927,2047
"AZE",0.13095291251927,2048
"AZE",0.13095291251927,2049
"AZE",0.13095291251927,2050
"BDI",0.0887703418858849,2021
"BDI",0.0887703418858849,2022
"BDI",0.0887703418858849,2023
"BDI",0.0887703418858849,2024
"BDI",0.0887703418858849,2025
"BDI",0.0887703418858849,2026
"BDI",0.0887703418858849,2027
"BDI",0.0887703418858849,2028
"BDI",0.0887703418858849,2029
"BDI",0.0887703418858849,2030
"BDI",0.0887703418858849,2031
"BDI",0.0887703418858849,2032
"BDI",0.0887703418858849,2033
"BDI",0.0887703418858849,2034
"BDI",0.0887703418858849,2035
"BDI",0.0887703418858849,2036
"BDI",0.0887703418858849,2037
"BDI",0.0887703418858849,2038
"BDI",0.0887703418858849,2039
"BDI",0.0887703418858849,2040
"BDI",0.0887703418858849,2041
"BDI",0.0887703418858849,2042
"BDI",0.0887703418858849,2043
"BDI",0.0887703418858849,2044
"BDI",0.0887703418858849,2045
"BDI",0.0887703418858849,2046
"BDI",0.0887703418858849,2047
"BDI",0.0887703418858849,2048
"BDI",0.0887703418858849,2049
"BDI",0.0887703418858849,2050
"BEL",0.34303,2021
"BEL",0.34303,2022
"BEL",0.34303,2023
"BEL",0.34303,2024
"BEL",0.34303,2025
"BEL",0.34303,2026
"BEL",0.34303,2027
"BEL",0.34303,2028
"BEL",0.34303,2029
"BEL",0.34303,2030
"BEL",0.34303,2031
"BEL",0.34303,2032
"BEL",0.34303,2033
"BEL",0.34303,2034
"BEL",0.34303,2035
"BEL",0.34303,2036
"BEL",0.34303,2037
"BEL",0.34303,2038
"BEL",0.34303,2039
"BEL",0.34303,2040
"BEL",0.34303,2041
"BEL",0.34303,2042
"BEL",0.34303,2043
"BEL",0.34303,2044
"BEL",0.34303,2045
"BEL",0.34303,2046
"BEL",0.34303,2047
"BEL",0.34303,2048
"BEL",0.34303,2049
"BEL",0.34303,2050
"BEN",0.25,2021
"BEN",0.25,2022
"BEN",0.25,2023
"BEN",0.25,2024
"BEN",0.25,2025
"BEN",0.25,2026
"BEN",0.25,2027
"BEN",0.25,2028
"BEN",0.25,2029
"BEN",0.25,2030
"BEN",0.25,2031
"BEN",0.25,2032
"BEN",0.25,2033
"BEN",0.25,2034
"BEN",0.25,2035
"BEN",0.25,2036
"BEN",0.25,2037
"BEN",0.25,2038
"BEN",0.25,2039
"BEN",0.25,2040
"BEN",0.25,2041
"BEN",0.25,2042
"BEN",0.25,2043
"BEN",0.25,2044
"BEN",0.25,2045
"BEN",0.25,2046
"BEN",0.25,2047
"BEN",0.25,2048
"BEN",0.25,2049
"BEN",0.25,2050
"BFA",0.12,2021
"BFA",0.12,2022
"BFA",0.12,2023
"BFA",0.12,2024
"BFA",0.12,2025
"BFA",0.12,2026
"BFA",0.12,2027
"BFA",0.12,2028
"BFA",0.12,2029
"BFA",0.12,2030
"BFA",0.12,2031
"BFA",0.12,2032
"BFA",0.12,2033
"BFA",0.12,2034
"BFA",0.12,2035
"BFA",0.12,2036
"BFA",0.12,2037
"BFA",0.12,2038
"BFA",0.12,2039
"BFA",0.12,2040
"BFA",0.12,2041
"BFA",0.12,2042
"BFA",0.12,2043
"BFA",0.12,2044
"BFA",0.12,2045
"BFA",0.12,2046
"BFA",0.12,2047
"BFA",0.12,2048
"BFA",0.12,2049
"BFA",0.12,2050
"BGD",0.0896127448362778,2021
"BGD",0.0896127448362778,2022
"BGD",0.0896127448362778,2023
"BGD",0.0896127448362778,2024
"BGD",0.0896127448362778,2025
"BGD",0.0896127448362778,2026
"BGD",0.0896127448362778,2027
"BGD",0.0896127448362778,2028
"BGD",0.0896127448362778,2029
"BGD",0.0896127448362778,2030
"BGD",0.0896127448362778,2031
"BGD",0.0896127448362778,2032
"BGD",0.0896127448362778,2033
"BGD",0.0896127448362778,2034
"BGD",0.0896127448362778,2035
"BGD",0.0896127448362778,2036
"BGD",0.0896127448362778,2037
"BGD",0.0896127448362778,2038
"BGD",0.0896127448362778,2039
"BGD",0.0896127448362778,2040
"BGD",0.0896127448362778,2041
"BGD",0.0896127448362778,2042
"BGD",0.0896127448362778,2043
"BGD",0.0896127448362778,2044
"BGD",0.0896127448362778,2045
"BGD",0.0896127448362778,2046
"BGD",0.0896127448362778,2047
"BGD",0.0896127448362778,2048
"BGD",0.0896127448362778,2049
"BGD",0.0896127448362778,2050
"BGR",0.1903,2021
"BGR",0.1903,2022
"BGR",0.1903,2023
"BGR",0.1903,2024
"BGR",0.1903,2025
"BGR",0.1903,2026
"BGR",0.1903,2027
"BGR",0.1903,2028
"BGR",0.1903,2029
"BGR",0.1903,2030
"BGR",0.1903,2031
"BGR",0.1903,2032
"BGR",0.1903,2033
"BGR",0.1903,2034
"BGR",0.1903,2035
"BGR",0.1903,2036
"BGR",0.1903,2037
"BGR",0.1903,2038
"BGR",0.1903,2039
"BGR",0.1903,2040
"BGR",0.1903,2041
"BGR",0.1903,2042
"BGR",0.1903,2043
"BGR",0.1903,2044
"BGR",0.1903,2045
"BGR",0.1903,2046
"BGR",0.1903,2047
"BGR",0.1903,2048
"BGR",0.1903,2049
"BGR",0.1903,2050
"BHR",0.08,2021
"BHR",0.08,2022
"BHR",0.08,2023
"BHR",0.08,2024
"BHR",0.08,2025
"BHR",0.08,2026
"BHR",0.08,2027
"BHR",0.08,2028
"BHR",0.08,2029
"BHR",0.08,2030
"BHR",0.08,2031
"BHR",0.08,2032
"BHR",0.08,2033
"BHR",0.08,2034
"BHR",0.08,2035
"BHR",0.08,2036
"BHR",0.08,2037
"BHR",0.08,2038
"BHR",0.08,2039
"BHR",0.08,2040
"BHR",0.08,2041
"BHR",0.08,2042
"BHR",0.08,2043
"BHR",0.08,2044
"BHR",0.08,2045
"BHR",0.08,2046
"BHR",0.08,2047
"BHR",0.08,2048
"BHR",0.08,2049
"BHR",0.08,2050
"BHS",0.193366124654737,2021
"BHS",0.193366124654737,2022
"BHS",0.193366124654737,2023
"BHS",0.193366124654737,2024
"BHS",0.193366124654737,2025
"BHS",0.193366124654737,2026
"BHS",0.193366124654737,2027
"BHS",0.193366124654737,2028
"BHS",0.193366124654737,2029
"BHS",0.193366124654737,2030
"BHS",0.193366124654737,2031
"BHS",0.193366124654737,2032
"BHS",0.193366124654737,2033
"BHS",0.193366124654737,2034
"BHS",0.193366124654737,2035
"BHS",0.193366124654737,2036
"BHS",0.193366124654737,2037
"BHS",0.193366124654737,2038
"BHS",0.193366124654737,2039
"BHS",0.193366124654737,2040
"BHS",0.193366124654737,2041
"BHS",0.193366124654737,2042
"BHS",0.193366124654737,2043
"BHS",0.193366124654737,2044
"BHS",0.193366124654737,2045
"BHS",0.193366124654737,2046
"BHS",0.193366124654737,2047
"BHS",0.193366124654737,2048
"BHS",0.193366124654737,2049
"BHS",0.193366124654737,2050
"BIH",9.7e-06,2021
"BIH",9.7e-06,2022
"BIH",9.7e-06,2023
"BIH",9.7e-06,2024
"BIH",9.7e-06,2025
"BIH",9.7e-06,2026
"BIH",9.7e-06,2027
"BIH",9.7e-06,2028
"BIH",9.7e-06,2029
"BIH",9.7e-06,2030
"BIH",9.7e-06,2031
"BIH",9.7e-06,2032
"BIH",9.7e-06,2033
"BIH",9.7e-06,2034
"BIH",9.7e-06,2035
"BIH",9.7e-06,2036
"BIH",9.7e-06,2037
"BIH",9.7e-06,2038
"BIH",9.7e-06,2039
"BIH",9.7e-06,2040
"BIH",9.7e-06,2041
"BIH",9.7e-06,2042
"BIH",9.7e-06,2043
"BIH",9.7e-06,2044
"BIH",9.7e-06,2045
"BIH",9.7e-06,2046
"BIH",9.7e-06,2047
"BIH",9.7e-06,2048
"BIH",9.7e-06,2049
"BIH",9.7e-06,2050
"BLR",0.16,2021
"BLR",0.16,2022
"BLR",0.16,2023
"BLR",0.16,2024
"BLR",0.16,2025
"BLR",0.16,2026
"BLR",0.16,2027
"BLR",0.16,2028
"BLR",0.16,2029
"BLR",0.16,2030
"BLR",0.16,2031
"BLR",0.16,2032
"BLR",0.16,2033
"BLR",0.16,2034
"BLR",0.16,2035
"BLR",0.16,2036
"BLR",0.16,2037
"BLR",0.16,2038
"BLR",0.16,2039
"BLR",0.16,2040
"BLR",0.16,2041
"BLR",0.16,2042
"BLR",0.16,2043
"BLR",0.16,2044
"BLR",0.16,2045
"BLR",0.16,2046
"BLR",0.16,2047
"BLR",0.16,2048
"BLR",0.16,2049
"BLR",0.16,2050
"BLZ",0.108416916926604,2021
"BLZ",0.108416916926604,2022
"BLZ",0.108416916926604,2023
"BLZ",0.108416916926604,2024
"BLZ",0.108416916926604,2025
"BLZ",0.108416916926604,2026
"BLZ",0.108416916926604,2027
"BLZ",0.108416916926604,2028
"BLZ",0.108416916926604,2029
"BLZ",0.108416916926604,2030
"BLZ",0.108416916926604,2031
"BLZ",0.108416916926604,2032
"BLZ",0.108416916926604,2033
"BLZ",0.108416916926604,2034
"BLZ",0.108416916926604,2035
"BLZ",0.108416916926604,2036
"BLZ",0.108416916926604,2037
"BLZ",0.108416916926604,2038
"BLZ",0.108416916926604,2039
"BLZ",0.108416916926604,2040
"BLZ",0.108416916926604,2041
"BLZ",0.108416916926604,2042
"BLZ",0.108416916926604,2043
"BLZ",0.108416916926604,2044
"BLZ",0.108416916926604,2045
"BLZ",0.108416916926604,2046
"BLZ",0.108416916926604,2047
"BLZ",0.108416916926604,2048
"BLZ",0.108416916926604,2049
"BLZ",0.108416916926604,2050
"BMU",0.02,2021
"BMU",0.02,2022
"BMU",0.02,2023
"BMU",0.02,2024
"BMU",0.02,2025
"BMU",0.02,2026
"BMU",0.02,2027
"BMU",0.02,2028
"BMU",0.02,2029
"BMU",0.02,2030
"BMU",0.02,2031
"BMU",0.02,2032
"BMU",0.02,2033
"BMU",0.02,2034
"BMU",0.02,2035
"BMU",0.02,2036
"BMU",0.02,2037
"BMU",0.02,2038
"BMU",0.02,2039
"BMU",0.02,2040
"BMU",0.02,2041
"BMU",0.02,2042
"BMU",0.02,2043
"BMU",0.02,2044
"BMU",0.02,2045
"BMU",0.02,2046
"BMU",0.02,2047
"BMU",0.02,2048
"BMU",0.02,2049
"BMU",0.02,2050
"BOL",0.1211,2021
"BOL",0.1211,2022
"BOL",0.1211,2023
"BOL",0.1211,2024
"BOL",0.1211,2025
"BOL",0.1211,2026
"BOL",0.1211,2027
"BOL",0.1211,2028
"BOL",0.1211,2029
"BOL",0.1211,2030
"BOL",0.1211,2031
"BOL",0.1211,2032
"BOL",0.1211,2033
"BOL",0.1211,2034
"BOL",0.1211,2035
"BOL",0.1211,2036
"BOL",0.1211,2037
"BOL",0.1211,2038
"BOL",0.1211,2039
"BOL",0.1211,2040
"BOL",0.1211,2041
"BOL",0.1211,2042
"BOL",0.1211,2043
"BOL",0.1211,2044
"BOL",0.1211,2045
"BOL",0.1211,2046
"BOL",0.1211,2047
"BOL",0.1211,2048
"BOL",0.1211,2049
"BOL",0.1211,2050
"BRA",0.014,2021
"BRA",0.014,2022
"BRA",0.014,2023
"BRA",0.014,2024
"BRA",0.014,2025
"BRA",0.014,2026
"BRA",0.014,2027
"BRA",0.014,2028
"BRA",0.014,2029
"BRA",0.014,2030
"BRA",0.014,2031
"BRA",0.014,2032
"BRA",0.014,2033
"BRA",0.014,2034
"BRA",0.014,2035
"BRA",0.014,2036
"BRA",0.014,2037
"BRA",0.014,2038
"BRA",0.014,2039
"BRA",0.014,2040
"BRA",0.014,2041
"BRA",0.014,2042
"BRA",0.014,2043
"BRA",0.014,2044
"BRA",0.014,2045
"BRA",0.014,2046
"BRA",0.014,2047
"BRA",0.014,2048
"BRA",0.014,2049
"BRA",0.014,2050
"BRB",0.09,2021
"BRB",0.09,2022
"BRB",0.09,2023
"BRB",0.09,2024
"BRB",0.09,2025
"BRB",0.09,2026
"BRB",0.09,2027
"BRB",0.09,2028
"BRB",0.09,2029
"BRB",0.09,2030
"BRB",0.09,2031
"BRB",0.09,2032
"BRB",0.09,2033
"BRB",0.09,2034
"BRB",0.09,2035
"BRB",0.09,2036
"BRB",0.09,2037
"BRB",0.09,2038
"BRB",0.09,2039
"BRB",0.09,2040
"BRB",0.09,2041
"BRB",0.09,2042
"BRB",0.09,2043
"BRB",0.09,2044
"BRB",0.09,2045
"BRB",0.09,2046
"BRB",0.09,2047
"BRB",0.09,2048
"BRB",0.09,2049
"BRB",0.09,2050
"BRN",0.270239391369294,2021
"BRN",0.270239391369294,2022
"BRN",0.270239391369294,2023
"BRN",0.270239391369294,2024
"BRN",0.270239391369294,2025
"BRN",0.270239391369294,2026
"BRN",0.270239391369294,2027
"BRN",0.270239391369294,2028
"BRN",0.270239391369294,2029
"BRN",0.270239391369294,2030
"BRN",0.270239391369294,2031
"BRN",0.270239391369294,2032
"BRN",0.270239391369294,2033
"BRN",0.270239391369294,2034
"BRN",0.270239391369294,2035
"BRN",0.270239391369294,2036
"BRN",0.270239391369294,2037
"BRN",0.270239391369294,2038
"BRN",0.270239391369294,2039
"BRN",0.270239391369294,2040
"BRN",0.270239391369294,2041
"BRN",0.270239391369294,2042
"BRN",0.270239391369294,2043
"BRN",0.270239391369294,2044
"BRN",0.270239391369294,2045
"BRN",0.270239391369294,2046
"BRN",0.270239391369294,2047
"BRN",0.270239391369294,2048
"BRN",0.270239391369294,2049
"BRN",0.270239391369294,2050
"BTN",0.0086,2021
"BTN",0.0086,2022
"BTN",0.0086,2023
"BTN",0.0086,2024
"BTN",0.0086,2025
"BTN",0.0086,2026
"BTN",0.0086,2027
"BTN",0.0086,2028
"BTN",0.0086,2029
"BTN",0.0086,2030
"BTN",0.0086,2031
"BTN",0.0086,2032
"BTN",0.0086,2033
"BTN",0.0086,2034
"BTN",0.0086,2035
"BTN",0.0086,2036
"BTN",0.0086,2037
"BTN",0.0086,2038
"BTN",0.0086,2039
"BTN",0.0086,2040
"BTN",0.0086,2041
"BTN",0.0086,2042
"BTN",0.0086,2043
"BTN",0.0086,2044
"BTN",0.0086,2045
"BTN",0.0086,2046
"BTN",0.0086,2047
"BTN",0.0086,2048
"BTN",0.0086,2049
"BTN",0.0086,2050
"BWA",0.01,2021
"BWA",0.01,2022
"BWA",0.01,2023
"BWA",0.01,2024
"BWA",0.01,2025
"BWA",0.01,2026
"BWA",0.01,2027
"BWA",0.01,2028
"BWA",0.01,2029
"BWA",0.01,2030
"BWA",0.01,2031
"BWA",0.01,2032
"BWA",0.01,2033
"BWA",0.01,2034
"BWA",0.01,2035
"BWA",0.01,2036
"BWA",0.01,2037
"BWA",0.01,2038
"BWA",0.01,2039
"BWA",0.01,2040
"BWA",0.01,2041
"BWA",0.01,2042
"BWA",0.01,2043
"BWA",0.01,2044
"BWA",0.01,2045
"BWA",0.01,2046
"BWA",0.01,2047
"BWA",0.01,2048
"BWA",0.01,2049
"BWA",0.01,2050
"CAF",0.0888121981806127,2021
"CAF",0.0888121981806127,2022
"CAF",0.0888121981806127,2023
"CAF",0.0888121981806127,2024
"CAF",0.0888121981806127,2025
"CAF",0.0888121981806127,2026
"CAF",0.0888121981806127,2027
"CAF",0.0888121981806127,2028
"CAF",0.0888121981806127,2029
"CAF",0.0888121981806127,2030
"CAF",0.0888121981806127,2031
"CAF",0.0888121981806127,2032
"CAF",0.0888121981806127,2033
"CAF",0.0888121981806127,2034
"CAF",0.0888121981806127,2035
"CAF",0.0888121981806127,2036
"CAF",0.0888121981806127,2037
"CAF",0.0888121981806127,2038
"CAF",0.0888121981806127,2039
"CAF",0.0888121981806127,2040
"CAF",0.0888121981806127,2041
"CAF",0.0888121981806127,2042
"CAF",0.0888121981806127,2043
"CAF",0.0888121981806127,2044
"CAF",0.0888121981806127,2045
"CAF",0.0888121981806127,2046
"CAF",0.0888121981806127,2047
"CAF",0.0888121981806127,2048
"CAF",0.0888121981806127,2049
"CAF",0.0888121981806127,2050
"CAN",0.2059,2021
"CAN",0.2059,2022
"CAN",0.2059,2023
"CAN",0.2059,2024
"CAN",0.2059,2025
"CAN",0.2059,2026
"CAN",0.2059,2027
"CAN",0.2059,2028
"CAN",0.2059,2029
"CAN",0.2059,2030
"CAN",0.2059,2031
"CAN",0.2059,2032
"CAN",0.2059,2033
"CAN",0.2059,2034
"CAN",0.2059,2035
"CAN",0.2059,2036
"CAN",0.2059,2037
"CAN",0.2059,2038
"CAN",0.2059,2039
"CAN",0.2059,2040
"CAN",0.2059,2041
"CAN",0.2059,2042
"CAN",0.2059,2043
"CAN",0.2059,2044
"CAN",0.2059,2045
"CAN",0.2059,2046
"CAN",0.2059,2047
"CAN",0.2059,2048
"CAN",0.2059,2049
"CAN",0.2059,2050
