Year,iso_code3,frac_lndu_initial_settlements
2017,GHA,0.008021733265394213
2018,GHA,0.008298959836308068
2015,GIB,0.027734676946406276
2016,GIB,0.028504359987359198
2017,GIB,0.02863152546478209
2018,GIB,0.041151808322757236
2015,GIN,0.0032434455461505278
2016,GIN,0.00329592586160365
2017,GIN,0.003263749674162461
2018,GIN,0.003268278036046857
2015,GMB,0.004934309450323409
2016,GMB,0.006593613255898461
2017,GMB,0.007881631924186725
2018,GMB,0.01068760189124227
2015,GNB,0.0019708606537501504
2016,GNB,0.0019256266060470482
2017,GNB,0.0019331029761849555
2018,GNB,0.0018611785400577106
2015,GNQ,0.003117509509751276
2016,GNQ,0.0033449524536821604
2017,GNQ,0.0035924501134432765
2018,GNQ,0.003825464158434793
2015,GRC,0.008921592761430687
2016,GRC,0.009445472483267001
2017,GRC,0.009862124186863427
2018,GRC,0.012147823844933967
2015,GRD,0.006198117479537524
2016,GRD,0.006808148135074936
2017,GRD,0.00875403392652664
2018,GRD,0.009524967195070892
2015,GRL,0.005748235737733125
2016,GRL,0.005815074606768768
2017,GRL,0.005895301958685484
2018,GRL,0.00596061339156316
2015,GTM,0.010493884375525411
2016,GTM,0.010455763886726305
2017,GTM,0.010451378499752306
2018,GTM,0.010255404315327355
2015,GUM,-0.003952015621224016
2016,GUM,-0.003959339544208402
2017,GUM,-0.003967618439192859
2018,GUM,-0.0039317474727186595
2015,GUY,0.0010339555843625625
2016,GUY,0.001075994998070828
2017,GUY,0.0010697646464765092
2018,GUY,0.0011039759234439694
2015,HKG,0.0207943823260124
2016,HKG,0.021867956966777485
2017,HKG,0.022428030981615107
2018,HKG,0.022948777832507282
2015,HND,0.004687571317813145
2016,HND,0.0045167512211188605
2017,HND,0.0042548017714264304
2018,HND,0.004160345425561145
2015,HRV,0.023940197259148102
2016,HRV,0.02373963054786981
2017,HRV,0.023982141428066678
2018,HRV,0.024863891608616268
2015,HTI,0.005760355908741468
2016,HTI,0.005783718794780085
2017,HTI,0.0056820433813712075
2018,HTI,0.0054526236317222814
2015,HUN,0.00943429923143128
2016,HUN,0.010030938756990586
2017,HUN,0.009919574238064744
2018,HUN,0.022529058695291992
2015,IDN,0.0063274508156386106
2016,IDN,0.006370013739121869
2017,IDN,0.00524300751776862
2018,IDN,0.005031070816791821
2015,IMN,0.008355638293447083
2016,IMN,0.008396742154360292
2017,IMN,0.008477062031221881
2018,IMN,0.008887736191959704
2015,IND,-0.0003348097179195146
2016,IND,-0.00029783603485335897
2017,IND,-0.00029783603485335897
2018,IND,-0.00029783603485335897
2015,IRL,0.00848930680958004
2016,IRL,0.008511695529835711
2017,IRL,0.008532418475827466
2018,IRL,0.008618008191023482
2015,IRN,0.0025661647959234206
2016,IRN,0.0025617350386937165
2017,IRN,0.0026929853693098715
2018,IRN,0.002747170504142233
2015,IRQ,0.004367891167962546
2016,IRQ,0.004362697851445262
2017,IRQ,0.0045116930559688595
2018,IRQ,0.0046592367885696885
2015,ISL,0.0003062180831066353
2016,ISL,0.00030613483295090324
2017,ISL,0.0003061207281730701
2018,ISL,0.0
2015,ISR,0.029628836282760914
2016,ISR,0.030514074823962966
2017,ISR,0.03348265068721024
2018,ISR,0.034966513960017064
2015,ITA,0.03030955651964949
2016,ITA,0.03036462386057962
2017,ITA,0.030621997292747484
2018,ITA,0.03527249656830773
2015,JAM,0.04047906207794743
2016,JAM,0.04010495840504211
2017,JAM,0.04043267719827244
2018,JAM,0.03956779926686612
2015,JOR,0.0041764460546295816
2016,JOR,0.004190290796014741
2017,JOR,0.004487156717257672
2018,JOR,0.004681699158141749
2015,JPN,0.058523771547568444
2016,JPN,0.05934558018767832
2017,JPN,0.05902958033219492
2018,JPN,0.059436389403554654
2015,KAZ,0.0010440821297682062
2016,KAZ,0.0010964719799510885
2017,KAZ,0.0011588052734413895
2018,KAZ,0.0011967390982334522
2015,KEN,0.0006619297581118581
2016,KEN,0.000672678206532515
2017,KEN,0.0007051960615637638
2018,KEN,0.0007076271600911827
2015,KGZ,0.002628232182590812
2016,KGZ,0.002636640452936612
2017,KGZ,0.0027006260887545356
2018,KGZ,0.0027066379475609316
2015,KHM,0.0008463070422974589
2016,KHM,0.0009210225858280386
2017,KHM,0.0009210225858280386
2018,KHM,0.0009210225858280386
2015,KIR,0.00012125864961381863
2016,KIR,0.00011537150844263506
2017,KIR,0.00011536940722264544
2018,KIR,0.00010724467943189999
2015,KNA,0.025086664630222227
2016,KNA,0.02193645563537211
2017,KNA,0.02186065299760695
2018,KNA,0.021897237155606465
2015,KOR,0.006347964426082265
2016,KOR,0.0071928368950889675
2017,KOR,0.008498701731016982
2018,KOR,0.00917224632239569
2015,KWT,0.01714009828372005
2016,KWT,0.01742667562949479
2017,KWT,0.017467632575726286
2018,KWT,0.017477358563940153
2015,LAO,0.00017799314493623303
2016,LAO,0.00017692136426464736
2017,LAO,0.00019210099979150128
2018,LAO,0.00020404019040983105
2015,LBN,0.01844576128508531
2016,LBN,0.018351983144970666
2017,LBN,0.01909519750189251
2018,LBN,0.019501702433395284
2015,LBR,0.0017756749684577446
2016,LBR,0.0015099971140306835
2017,LBR,0.001816078457645823
2018,LBR,0.001816078457645823
2015,LBY,0.0005033085316912252
2016,LBY,0.0005132520570289751
2017,LBY,0.000566410197513689
2018,LBY,0.0005804426316370365
2015,LCA,0.0950235271495248
2016,LCA,0.09435001197852629
2017,LCA,0.09441106481839931
2018,LCA,0.09527538800270176
2015,LIE,0.04556775397479969
2016,LIE,0.045625698394662004
2017,LIE,0.04589064811457179
2018,LIE,0.04876121596170183
2015,LKA,0.004535788160641702
2016,LKA,0.004976606775871654
2017,LKA,0.006725235098641435
2018,LKA,0.005424264409240496
2015,LSO,0.002819051197239683
2016,LSO,0.003037520106329297
2017,LSO,0.002833714628670327
2018,LSO,0.0028350214378810323
2015,LTU,0.007948724767220644
2016,LTU,0.007983055338498697
2017,LTU,0.008602450320343994
2018,LTU,0.0092878151149489
2015,LUX,0.037697048641560954
2016,LUX,0.03889614640692379
2017,LUX,0.03919563347055129
2018,LUX,0.041479732823914796
2015,LVA,0.004926813737429974
2016,LVA,0.004737586954743978
2017,LVA,0.00500372672193966
2018,LVA,0.005216390054103149
2015,MAC,0.0207943823260124
2016,MAC,0.021867956966777485
2017,MAC,0.022428030981615107
2018,MAC,0.022948777832507282
2015,MAF,0.023017831234376743
2016,MAF,0.023020041810697046
2017,MAF,0.02304912817290286
2018,MAF,0.02302003547908344
2015,MAR,0.002573617794422121
2016,MAR,0.002816634193722991
2017,MAR,0.002794241138444989
2018,MAR,0.002935641557244412
2015,MCO,0.04556775397479969
2016,MCO,0.045625698394662004
2017,MCO,0.04589064811457179
2018,MCO,0.04876121596170183
2015,MDA,0.016968948016795653
2016,MDA,0.016457088919463733
2017,MDA,0.015857248925738084
2018,MDA,0.015620215690355658
2015,MDG,0.0007594903437039745
2016,MDG,0.0007624530796847854
2017,MDG,0.0007902949398916475
2018,MDG,0.0007860876631886467
2015,MDV,0.0006708164645680338
2016,MDV,0.000679087724730828
2017,MDV,0.0006779269485494272
2018,MDV,0.0006759304741546314
2015,MEX,0.005691869083030654
2016,MEX,0.006207422514715499
2017,MEX,0.006394748562647432
2018,MEX,0.0065417756025291695
2015,MHL,0.00010818578545646587
2016,MHL,0.00010818578545646587
2017,MHL,0.00010818578545646587
2018,MHL,0.00011182492151499436
2015,MKD,0.0043093685174227046
2016,MKD,0.0043093685174227046
2017,MKD,0.0043093685174227046
2018,MKD,0.0043093685174227046
2015,MLI,0.00020865480083219582
2016,MLI,0.00025190468987139466
2017,MLI,0.0002715522368742563
2018,MLI,0.0002726851066314845
2015,MLT,0.15458502857672562
2016,MLT,0.1632393213970636
2017,MLT,0.16295045545705616
2018,MLT,0.2887259531903629
2015,MMR,0.0008167830443505376
2016,MMR,0.0008647674976136674
2017,MMR,0.0009209033205566869
2018,MMR,0.0009270430574276614
2015,MNE,0.005397936969276235
2016,MNE,0.005425935020118928
2017,MNE,0.005478394232112787
2018,MNE,0.005492269704217264
2015,MNG,0.0002886029202393147
2016,MNG,0.0002886029202393147
2017,MNG,0.0002886029202393147
2018,MNG,0.0002886029202393147
2015,MNP,-0.003952015621224016
2016,MNP,-0.003959339544208402
2017,MNP,-0.003967618439192859
2018,MNP,-0.0039317474727186595
2015,MOZ,0.0009024216189495479
2016,MOZ,0.0009373362684140893
2017,MOZ,0.000977852589911826
2018,MOZ,0.0009854180373248635
2015,MRT,0.00021428198022031993
2016,MRT,0.00021987351191054045
2017,MRT,0.0002324081841664985
2018,MRT,0.00023226119889628867
2015,MUS,0.048661640226476656
2016,MUS,0.0497966446197403
2017,MUS,0.050474561802173155
2018,MUS,0.05256647307062506
2015,MWI,0.0017028558714417153
2016,MWI,0.0018880161875917613
2017,MWI,0.0018624400203503567
2018,MWI,0.0018963467126630808
2015,MYS,0.0029742933445137897
2016,MYS,0.004229241826108727
2017,MYS,0.004229241826108727
2018,MYS,0.004229241826108727
2015,NAM,0.0006649881975893039
2016,NAM,0.0006953665683429076
2017,NAM,0.0007736880155546667
2018,NAM,0.0007796124882344136
2015,NCL,0.004239922931915127
2016,NCL,0.0042641072136068835
2017,NCL,0.004252720398806086
2018,NCL,0.004239247161548882
2015,NER,9.31230594308336e-05
2016,NER,0.00010154996084602247
2017,NER,0.00010732364360350808
2018,NER,0.00010968699081418723
2015,NGA,0.003782972807449853
2016,NGA,0.0038465056076745496
2017,NGA,0.0038465056076745496
2018,NGA,0.0038465056076745496
2015,NIC,0.0035255350220543954
2016,NIC,0.003475664080244949
2017,NIC,0.0035586051289702046
2018,NIC,0.0036314092796138403
2015,NLD,0.09329296326990946
2016,NLD,0.09346927941917536
2017,NLD,0.09364181149614337
2018,NLD,0.09406634547264021
2015,NOR,0.00814863239074687
2016,NOR,0.008152741578138117
2017,NOR,0.008182019223428752
2018,NOR,0.008172919455293593
2015,NPL,0.0009142955809443784
2016,NPL,0.0008632743465905857
2017,NPL,0.0009047082580418209
2018,NPL,0.0009098253967122524
2015,NRU,0.0
2016,NRU,0.0
2017,NRU,0.0
2018,NRU,0.0
2015,NZL,0.0064943276206087695
2016,NZL,0.006490295423607755
2017,NZL,0.006554570989070643
2018,NZL,0.006555092464426311
2015,OMN,0.0010824793454909637
2016,OMN,0.0011681021289464473
2017,OMN,0.0012796379341149945
2018,OMN,0.001288199742959623
2015,PAK,0.0026396661597939135
2016,PAK,0.0026822341799248584
2017,PAK,0.002896795715697685
2018,PAK,0.0031721545711787505
2015,PAN,0.00744601720969362
2016,PAN,0.0074820672064175656
2017,PAN,0.00785958992219838
2018,PAN,0.008023499146768249
2015,PER,0.001618895360453881
2016,PER,0.001639421137693812
2017,PER,0.0017573953274546362
2018,PER,0.001807839724852482
2015,PHL,0.004192123917518152
2016,PHL,0.004307756849055294
2017,PHL,0.004039023038787523
2018,PHL,0.004009430323885652
2015,PLW,-0.003952015621224016
2016,PLW,-0.003959339544208402
2017,PLW,-0.003967618439192859
2018,PLW,-0.0039317474727186595
2015,PNG,0.001104719563803825
2016,PNG,0.001127595912251307
2017,PNG,0.0011290091731378615
2018,PNG,0.0011234917255762721
2015,POL,0.013696320716750839
2016,POL,0.014883925964506448
2017,POL,0.013562709024740684
2018,POL,0.01627721733611443
2015,PRI,0.16525396110706828
2016,PRI,0.16416300586496393
2017,PRI,0.16399709297760462
2018,PRI,0.16406056558845336
2015,PRK,0.010715276032227236
2016,PRK,0.013265048041133945
2017,PRK,0.014139798963140443
2018,PRK,0.014742909222221776
2015,PRT,0.01683048688556025
2016,PRT,0.017023230699234074
2017,PRT,0.017596655135606095
2018,PRT,0.019470046822008466
2015,PRY,0.0008192590784779399
2016,PRY,0.0008704060833848305
2017,PRY,0.0008929444088028851
2018,PRY,0.0008943431455340136
2015,PYF,0.000905408450669724
2016,PYF,0.0008908398655916535
2017,PYF,0.0008880858948773673
2018,PYF,0.0008817223700312715
2015,QAT,0.03270162456579047
2016,QAT,0.03306058090723887
2017,QAT,0.033060230894899886
2018,QAT,0.03303764538394764
2015,ROU,0.019112902279118976
2016,ROU,0.01827943058430095
2017,ROU,0.018496880258463137
2018,ROU,0.02775272285893279
2015,RUS,0.0016634412883594022
2016,RUS,0.0016970823139348765
2017,RUS,0.0017141155712529245
2018,RUS,0.0017060033213929628
2015,RWA,0.0016651404015979932
2016,RWA,0.0017179697912549923
2017,RWA,0.0020074754794619965
2018,RWA,0.0022625246396399527
2015,SAU,0.001409113467143021
2016,SAU,0.001485232413228058
2017,SAU,0.0014928040539408617
2018,SAU,0.0014980033880809811
2015,SDN,0.0005658832392547074
2016,SDN,0.0005292685006344633
2017,SDN,0.0005769347637441856
2018,SDN,0.0005562592592048286
2015,SEN,0.0009918542597599216
2016,SEN,0.001102912013286115
2017,SEN,0.000990188785800836
2018,SEN,0.0010309955117796155
2015,SGP,0.41530001831116686
2016,SGP,0.4270694906986866
2017,SGP,0.43380954413159145
2018,SGP,0.43705060160262055
2015,SLB,0.000482245013115133
2016,SLB,0.0004723128902807834
2017,SLB,0.0004625075962087161
2018,SLB,0.00045206216970666515
2015,SLE,0.0033199877093951728
2016,SLE,0.0031588954181207573
2017,SLE,0.003309935663580693
2018,SLE,0.0025575433803508127
2015,SLV,0.040406071931444944
2016,SLV,0.03964475508069666
2017,SLV,0.042656700657039574
2018,SLV,0.043517318166240805
2015,SMR,0.027734676946406276
2016,SMR,0.028504359987359198
2017,SMR,0.02863152546478209
2018,SMR,0.041151808322757236
2015,SOM,0.0005564924425490145
2016,SOM,0.0005869251054974443
2017,SOM,0.0006051410327899047
2018,SOM,0.0006077967362135508
2015,SRB,0.014751602762694997
2016,SRB,0.014192987796012186
2017,SRB,0.013909678271298732
2018,SRB,0.013595728570226439
2015,SSD,0.00020140789185358124
2016,SSD,0.00023910977208373155
2017,SSD,0.00024229226034258133
2018,SSD,0.000244399591506698
2015,STP,-0.005342701301242539
2016,STP,0.01628045881559934
2017,STP,0.01269945694168132
2018,STP,0.016526831901942794
2015,SUR,0.001250507272397921
2016,SUR,0.0012538031581945574
2017,SUR,0.001287447728698915
2018,SUR,0.0013228893334185994
2015,SVK,0.032001437045748454
2016,SVK,0.031019573764731682
2017,SVK,0.03002006734820297
2018,SVK,0.04200338641155429
2015,SVN,0.021686754970316857
2016,SVN,0.02150363606758851
2017,SVN,0.02095091668867378
2018,SVN,0.021218208086131226
2015,SWE,0.004570904131229765
2016,SWE,0.004555810169200189
2017,SWE,0.004584796379734774
2018,SWE,0.004504175043685676
2015,SWZ,0.0028898671627876262
2016,SWZ,0.0030085451993271685
2017,SWZ,0.002883413163461727
2018,SWZ,0.0028296951021560242
2015,SXM,0.023017831234376743
2016,SXM,0.023020041810697046
2017,SXM,0.02304912817290286
2018,SXM,0.02302003547908344
2015,SYC,0.0009092816733386979
2016,SYC,0.0009311025024622154
2017,SYC,0.0009281590456864803
2018,SYC,0.0009274232467337851
2015,SYR,0.005514943308763674
2016,SYR,0.00546068069930177
2017,SYR,0.005684300530880155
2018,SYR,0.005901263113680885
2015,TCA,0.023017831234376743
2016,TCA,0.023020041810697046
2017,TCA,0.02304912817290286
2018,TCA,0.02302003547908344
2015,TCD,0.00016612779521863223
2016,TCD,0.00017829448554320998
2017,TCD,0.00019128944475047725
2018,TCD,0.00020040250092276537
2015,TGO,0.0049530217857992
2016,TGO,0.005321345756872218
2017,TGO,0.0052184041523319164
2018,TGO,0.005160574680228331
2015,THA,-0.00030500159624079426
2016,THA,-0.0006316976323453997
2017,THA,-0.000683485596824245
2018,THA,-0.0007759539539751411
2015,TJK,0.003000137291559399
2016,TJK,0.002999320665730101
2017,TJK,0.0032278723783568356
2018,TJK,0.00328893551305889
2015,TKM,0.0006757625599488247
2016,TKM,0.0006742618511189677
2017,TKM,0.0007795312742283677
2018,TKM,0.0008717671314812085
2015,TLS,0.0011163774108395314
2016,TLS,0.0017776928921063668
2017,TLS,0.002012100614673994
2018,TLS,0.001929034701046767
2015,TON,0.0017653232853426335
2016,TON,0.0018115284602677614
2017,TON,0.001753949819324599
2018,TON,0.0017967764846337287
2015,TTO,0.09857919795267266
2016,TTO,0.09682831145800246
2017,TTO,0.0967826771563409
2018,TTO,0.09669185906682579
2015,TUN,0.004542459387490211
2016,TUN,0.0047271597400450486
2017,TUN,0.005201914999305585
2018,TUN,0.004562663306527432
2015,TUR,0.005219387376688279
2016,TUR,0.005257399196865245
2017,TUR,0.005647564704573419
2018,TUR,0.006043214580653564
2015,TUV,0.00022352329277701546
2016,TUV,0.00022303267899943135
2017,TUV,0.00022144114958834904
2018,TUV,0.00021961038533989144
2015,TZA,0.00039475397894004856
2016,TZA,0.00046141852765257084
2017,TZA,0.00048731829002901424
2018,TZA,0.0005245366845590115
2015,UGA,0.0022941512549905303
2016,UGA,0.0024276310830151134
2017,UGA,0.0023294427153418918
2018,UGA,0.0024059570321720235
2015,UKR,0.01375473223058437
2016,UKR,0.01317353272472839
2017,UKR,0.012050094015768476
2018,UKR,0.011752981146886676
2015,URY,0.002091587123577567
2016,URY,0.002188308512181903
2017,URY,0.0022222305907288412
2018,URY,0.002231847965580867
2015,USA,0.010258334661704603
2016,USA,0.01034372530394646
2017,USA,0.010491646423754815
2018,USA,0.010613963042519459
2015,UZB,0.005461826896070595
2016,UZB,0.005461694271156128
2017,UZB,0.005923991846939836
2018,UZB,0.006176325757778002
2015,VCT,-0.0008739248249644702
2016,VCT,-0.0004514604919463214
2017,VCT,-0.000447520458354694
2018,VCT,-0.0004506725749041471
2015,VEN,0.0032544212010708106
2016,VEN,0.0032756399179430097
2017,VEN,0.0033862947545628625
2018,VEN,0.003499663627709311
2015,VGB,0.023017831234376743
2016,VGB,0.023020041810697046
2017,VGB,0.02304912817290286
2018,VGB,0.02302003547908344
2015,VIR,0.023017831234376743
2016,VIR,0.023020041810697046
2017,VIR,0.02304912817290286
2018,VIR,0.02302003547908344
2016,VNM,0.0001756117360123051
2017,VNM,0.0001756117360123051
2018,VNM,0.0001756117360123051
2015,VUT,-0.000996867234906069
2016,VUT,-0.000995718897935444
2017,VUT,-0.0009897429322404739
2018,VUT,-0.0009653217934656221
2015,WSM,6.0851975925916615e-05
2016,WSM,6.471396484566092e-05
2017,WSM,6.721947399314417e-05
2018,WSM,6.647979353317287e-05
2015,XKX,0.027734676946406276
2016,XKX,0.028504359987359198
2017,XKX,0.02863152546478209
2018,XKX,0.041151808322757236
2015,YEM,0.0006213828295181941
2016,YEM,0.0006772113448258355
2017,YEM,0.00069710581097847
2018,YEM,0.0006974377287421982
2015,ZAF,0.00410002601644892
2016,ZAF,0.0042969785826373055
2017,ZAF,0.004514897086862323
2018,ZAF,0.004643127787298954
2015,ZMB,0.0008817874482170275
2016,ZMB,0.000974013791924983
