iso_code3,Nation,Year,frac_trns_fuelmix_road_light_electricity
DJI,Djibouti,2030,0.30634914505480976
DJI,Djibouti,2031,0.29766354403304024
DJI,Djibouti,2032,0.2894617717682074
DJI,Djibouti,2033,0.28170449644363926
DJI,Djibouti,2034,0.27435653696183127
DJI,Djibouti,2035,0.26738632948257807
DJI,Djibouti,2036,0.25941786116374566
DJI,Djibouti,2037,0.2519153734687066
DJI,Djibouti,2038,0.24483915310653434
DJI,Djibouti,2039,0.23815387489137066
DJI,Djibouti,2040,0.2318280119569439
DJI,Djibouti,2041,0.2248220705806366
DJI,Djibouti,2042,0.2182316010653955
DJI,Djibouti,2043,0.2120207097483917
DJI,Djibouti,2044,0.20615752182585192
DJI,Djibouti,2045,0.20061363420067763
DJI,Djibouti,2046,0.1946090323751648
DJI,Djibouti,2047,0.18895743596966721
DJI,Djibouti,2048,0.18362860455728938
DJI,Djibouti,2049,0.17859565590367119
DJI,Djibouti,2050,0.1738346124009421
DNK,Denmark,2021,0.008558376221592551
DNK,Denmark,2022,0.008558376221592551
DNK,Denmark,2023,0.008558376221592551
DNK,Denmark,2024,0.008558376221592551
DNK,Denmark,2025,0.008558376221592551
DNK,Denmark,2026,0.008558376221592551
DNK,Denmark,2027,0.008558376221592551
DNK,Denmark,2028,0.008558376221592551
DNK,Denmark,2029,0.008558376221592551
DNK,Denmark,2030,0.008558376221592551
DNK,Denmark,2031,0.008558376221592551
DNK,Denmark,2032,0.008558376221592551
DNK,Denmark,2033,0.008558376221592551
DNK,Denmark,2034,0.008558376221592551
DNK,Denmark,2035,0.008558376221592551
DNK,Denmark,2036,0.008558376221592551
DNK,Denmark,2037,0.008558376221592551
DNK,Denmark,2038,0.008558376221592551
DNK,Denmark,2039,0.008558376221592551
DNK,Denmark,2040,0.008558376221592551
DNK,Denmark,2041,0.008558376221592551
DNK,Denmark,2042,0.008558376221592551
DNK,Denmark,2043,0.008558376221592551
DNK,Denmark,2044,0.008558376221592551
DNK,Denmark,2045,0.008558376221592551
DNK,Denmark,2046,0.008558376221592551
DNK,Denmark,2047,0.008558376221592551
DNK,Denmark,2048,0.008558376221592551
DNK,Denmark,2049,0.008558376221592551
DNK,Denmark,2050,0.008558376221592551
DOM,Dominican Republic,2021,0.019746479167692718
DOM,Dominican Republic,2022,0.0192830607260289
DOM,Dominican Republic,2023,0.018846071537328302
DOM,Dominican Republic,2024,0.018433313352689787
DOM,Dominican Republic,2025,0.01804282513194843
DOM,Dominican Republic,2026,0.0177091936179028
DOM,Dominican Republic,2027,0.017391260099479548
DOM,Dominican Republic,2028,0.01708794211197859
DOM,Dominican Republic,2029,0.01679825447721969
DOM,Dominican Republic,2030,0.01652129861418579
DOM,Dominican Republic,2031,0.01624012090748385
DOM,Dominican Republic,2032,0.015971340373111348
DOM,Dominican Republic,2033,0.015714154805638137
DOM,Dominican Republic,2034,0.015467829751200401
DOM,Dominican Republic,2035,0.015231691502812828
DOM,Dominican Republic,2036,0.014978231365632765
DOM,Dominican Republic,2037,0.014735739184491703
DOM,Dominican Republic,2038,0.014503518113703932
DOM,Dominican Republic,2039,0.014280929115154507
DOM,Dominican Republic,2040,0.014067385085730221
DOM,Dominican Republic,2041,0.013760550878199898
DOM,Dominican Republic,2042,0.013468899904219053
DOM,Dominican Republic,2043,0.013191332394478653
DOM,Dominican Republic,2044,0.012926852288675147
DOM,Dominican Republic,2045,0.012674555292285358
DOM,Dominican Republic,2046,0.012423083237334213
DOM,Dominican Republic,2047,0.012183130312827365
DOM,Dominican Republic,2048,0.011953922758722582
DOM,Dominican Republic,2049,0.011734754597042988
DOM,Dominican Republic,2050,0.011524980368730363
DZA,Algeria,2021,0.011078608190444768
DZA,Algeria,2022,0.01111014627931828
DZA,Algeria,2023,0.011141444395374149
DZA,Algeria,2024,0.011172505267155627
DZA,Algeria,2025,0.011203331581996776
DZA,Algeria,2026,0.011083467161094138
DZA,Algeria,2027,0.010968103996164708
DZA,Algeria,2028,0.010856993207498092
DZA,Algeria,2029,0.0107499039311469
DZA,Algeria,2030,0.010646621717759416
DZA,Algeria,2031,0.010582586803706606
DZA,Algeria,2032,0.010520244635964373
DZA,Algeria,2033,0.010459528969159136
DZA,Algeria,2034,0.010400376970076293
DZA,Algeria,2035,0.010342729000761776
DZA,Algeria,2036,0.010302930073654475
DZA,Algeria,2037,0.0102639689331862
DZA,Algeria,2038,0.010225819401168599
DZA,Algeria,2039,0.010188456378818312
DZA,Algeria,2040,0.010151855791690806
DZA,Algeria,2041,0.010096227932704704
DZA,Algeria,2042,0.010041954704682285
DZA,Algeria,2043,0.00998898722157362
DZA,Algeria,2044,0.00993727892164124
DZA,Algeria,2045,0.009886785430944572
DZA,Algeria,2046,0.009805777570580858
DZA,Algeria,2047,0.009727172902061673
DZA,Algeria,2048,0.009650866048257005
DZA,Algeria,2049,0.009576757704168866
DZA,Algeria,2050,0.0095047542057753
ECU,Ecuador,2021,0.01870407274270696
ECU,Ecuador,2022,0.018601521189169752
ECU,Ecuador,2023,0.01850064863583195
ECU,Ecuador,2024,0.01840141418396624
ECU,Ecuador,2025,0.01830377825248148
ECU,Ecuador,2026,0.017900684300998376
ECU,Ecuador,2027,0.017518221194188603
ECU,Ecuador,2028,0.01715484458480619
ECU,Ecuador,2029,0.016809160511839148
ECU,Ecuador,2030,0.016479907530074143
ECU,Ecuador,2031,0.01613521543297266
ECU,Ecuador,2032,0.015807437610761133
ECU,Ecuador,2033,0.015495358885830215
ECU,Ecuador,2034,0.015197877761355621
ECU,Ecuador,2035,0.014913993431446363
ECU,Ecuador,2036,0.014600230728326903
ECU,Ecuador,2037,0.01430201624668565
ECU,Ecuador,2038,0.014018222212746597
ECU,Ecuador,2039,0.013747827347083748
ECU,Ecuador,2040,0.01348990458435394
ECU,Ecuador,2041,0.013209529625541967
ECU,Ecuador,2042,0.012942956142078688
ECU,Ecuador,2043,0.012689189545538474
ECU,Ecuador,2044,0.012447328570998414
ECU,Ecuador,2045,0.012216554582089287
ECU,Ecuador,2046,0.011969268730617441
ECU,Ecuador,2047,0.011733933601987826
ECU,Ecuador,2048,0.011509703311975858
ECU,Ecuador,2049,0.011295809966339339
ECU,Ecuador,2050,0.01109155487504611
ESP,Spain,2021,0.010308874255252431
ESP,Spain,2022,0.010308874255252431
ESP,Spain,2023,0.010308874255252431
ESP,Spain,2024,0.010308874255252431
ESP,Spain,2025,0.010308874255252431
ESP,Spain,2026,0.010308874255252431
ESP,Spain,2027,0.010308874255252431
ESP,Spain,2028,0.010308874255252431
ESP,Spain,2029,0.010308874255252431
ESP,Spain,2030,0.010308874255252431
ESP,Spain,2031,0.010308874255252431
ESP,Spain,2032,0.010308874255252431
ESP,Spain,2033,0.010308874255252431
ESP,Spain,2034,0.010308874255252431
ESP,Spain,2035,0.010308874255252431
ESP,Spain,2036,0.010308874255252431
ESP,Spain,2037,0.010308874255252431
ESP,Spain,2038,0.010308874255252431
ESP,Spain,2039,0.010308874255252431
ESP,Spain,2040,0.010308874255252431
ESP,Spain,2041,0.010308874255252431
ESP,Spain,2042,0.010308874255252431
ESP,Spain,2043,0.010308874255252431
ESP,Spain,2044,0.010308874255252431
ESP,Spain,2045,0.010308874255252431
ESP,Spain,2046,0.010308874255252431
ESP,Spain,2047,0.010308874255252431
ESP,Spain,2048,0.010308874255252431
ESP,Spain,2049,0.010308874255252431
ESP,Spain,2050,0.010308874255252431
EST,Estonia,2021,0.002806361085126286
EST,Estonia,2022,0.002806361085126286
EST,Estonia,2023,0.002806361085126286
EST,Estonia,2024,0.002806361085126286
EST,Estonia,2025,0.002806361085126286
EST,Estonia,2026,0.002806361085126286
EST,Estonia,2027,0.002806361085126286
EST,Estonia,2028,0.002806361085126286
EST,Estonia,2029,0.002806361085126286
EST,Estonia,2030,0.002806361085126286
EST,Estonia,2031,0.002806361085126286
EST,Estonia,2032,0.002806361085126286
EST,Estonia,2033,0.002806361085126286
EST,Estonia,2034,0.002806361085126286
EST,Estonia,2035,0.002806361085126286
EST,Estonia,2036,0.002806361085126286
EST,Estonia,2037,0.002806361085126286
EST,Estonia,2038,0.002806361085126286
EST,Estonia,2039,0.002806361085126286
EST,Estonia,2040,0.002806361085126286
EST,Estonia,2041,0.002806361085126286
EST,Estonia,2042,0.002806361085126286
EST,Estonia,2043,0.002806361085126286
EST,Estonia,2044,0.002806361085126286
EST,Estonia,2045,0.002806361085126286
EST,Estonia,2046,0.002806361085126286
EST,Estonia,2047,0.002806361085126286
EST,Estonia,2048,0.002806361085126286
EST,Estonia,2049,0.002806361085126286
EST,Estonia,2050,0.002806361085126286
ETH,Ethiopia,2021,0.0047670900340868955
ETH,Ethiopia,2022,0.004731249321460535
ETH,Ethiopia,2023,0.0046970143630662535
ETH,Ethiopia,2024,0.00466427961056646
ETH,Ethiopia,2025,0.004632948567729353
ETH,Ethiopia,2026,0.00460514161458258
ETH,Ethiopia,2027,0.004578543335161052
ETH,Ethiopia,2028,0.004553076600328415
ETH,Ethiopia,2029,0.0045286707067243945
ETH,Ethiopia,2030,0.004505260721238445
ETH,Ethiopia,2031,0.004481547961347516
ETH,Ethiopia,2032,0.004458859682118927
ETH,Ethiopia,2033,0.004437130895279126
ETH,Ethiopia,2034,0.004416301995469391
ETH,Ethiopia,2035,0.004396318214225481
ETH,Ethiopia,2036,0.004370201147136111
ETH,Ethiopia,2037,0.004345296340569907
ETH,Ethiopia,2038,0.004321521305768691
ETH,Ethiopia,2039,0.004298800871963703
ETH,Ethiopia,2040,0.004277066392464353
ETH,Ethiopia,2041,0.004246706807904568
ETH,Ethiopia,2042,0.004217885046636557
ETH,Ethiopia,2043,0.004190487150353734
ETH,Ethiopia,2044,0.004164410148961358
ETH,Ethiopia,2045,0.004139560767354071
ETH,Ethiopia,2046,0.004105283823235227
ETH,Ethiopia,2047,0.004072879310909979
ETH,Ethiopia,2048,0.004042197882769933
ETH,Ethiopia,2049,0.004013105662744061
ETH,Ethiopia,2050,0.003985482293424497
FIN,Finland,2021,0.018859676512833323
FIN,Finland,2022,0.018859676512833323
FIN,Finland,2023,0.018859676512833323
FIN,Finland,2024,0.018859676512833323
FIN,Finland,2025,0.018859676512833323
FIN,Finland,2026,0.018859676512833323
FIN,Finland,2027,0.018859676512833323
FIN,Finland,2028,0.018859676512833323
FIN,Finland,2029,0.018859676512833323
FIN,Finland,2030,0.018859676512833323
FIN,Finland,2031,0.018859676512833323
FIN,Finland,2032,0.018859676512833323
FIN,Finland,2033,0.018859676512833323
FIN,Finland,2034,0.018859676512833323
FIN,Finland,2035,0.018859676512833323
FIN,Finland,2036,0.018859676512833323
FIN,Finland,2037,0.018859676512833323
FIN,Finland,2038,0.018859676512833323
FIN,Finland,2039,0.018859676512833323
FIN,Finland,2040,0.018859676512833323
FIN,Finland,2041,0.018859676512833323
FIN,Finland,2042,0.018859676512833323
FIN,Finland,2043,0.018859676512833323
FIN,Finland,2044,0.018859676512833323
FIN,Finland,2045,0.018859676512833323
FIN,Finland,2046,0.018859676512833323
FIN,Finland,2047,0.018859676512833323
FIN,Finland,2048,0.018859676512833323
FIN,Finland,2049,0.018859676512833323
FIN,Finland,2050,0.018859676512833323
FJI,Fiji,2021,0.2628347358691098
FJI,Fiji,2022,0.2607629830008835
FJI,Fiji,2023,0.25872441516261857
FJI,Fiji,2024,0.25671824136000265
FJI,Fiji,2025,0.25474369553928816
FJI,Fiji,2026,0.2523095634888251
FJI,Fiji,2027,0.2499224577653064
FJI,Fiji,2028,0.24758102861608275
FJI,Fiji,2029,0.24528397745324285
FJI,Fiji,2030,0.2430300544520117
FJI,Fiji,2031,0.24039757142289314
FJI,Fiji,2032,0.23782255917897777
FJI,Fiji,2033,0.23530315604040983
FJI,Fiji,2034,0.23283757987680553
FJI,Fiji,2035,0.23042412390323247
FJI,Fiji,2036,0.22755938385218974
FJI,Fiji,2037,0.2247661739040923
FJI,Fiji,2038,0.2220418480255183
FJI,Fiji,2039,0.2193838891024121
FJI,Fiji,2040,0.2167899011830963
FJI,Fiji,2041,0.2137847002824268
FJI,Fiji,2042,0.21086293809637988
FJI,Fiji,2043,0.20802118722030993
FJI,Fiji,2044,0.20525620543028122
FJI,Fiji,2045,0.20256492334323675
FJI,Fiji,2046,0.1994703094929091
FJI,Fiji,2047,0.1964701744143906
FJI,Fiji,2048,0.1935602564963083
FJI,Fiji,2049,0.19073654663284875
FJI,Fiji,2050,0.18799526979516717
FRA,France,2021,0.018755680409815748
FRA,France,2022,0.018755680409815748
FRA,France,2023,0.018755680409815748
FRA,France,2024,0.018755680409815748
FRA,France,2025,0.018755680409815748
FRA,France,2026,0.018755680409815748
FRA,France,2027,0.018755680409815748
FRA,France,2028,0.018755680409815748
FRA,France,2029,0.018755680409815748
FRA,France,2030,0.018755680409815748
FRA,France,2031,0.018755680409815748
FRA,France,2032,0.018755680409815748
FRA,France,2033,0.018755680409815748
FRA,France,2034,0.018755680409815748
FRA,France,2035,0.018755680409815748
FRA,France,2036,0.018755680409815748
FRA,France,2037,0.018755680409815748
FRA,France,2038,0.018755680409815748
FRA,France,2039,0.018755680409815748
FRA,France,2040,0.018755680409815748
FRA,France,2041,0.018755680409815748
FRA,France,2042,0.018755680409815748
FRA,France,2043,0.018755680409815748
FRA,France,2044,0.018755680409815748
FRA,France,2045,0.018755680409815748
FRA,France,2046,0.018755680409815748
FRA,France,2047,0.018755680409815748
FRA,France,2048,0.018755680409815748
FRA,France,2049,0.018755680409815748
FRA,France,2050,0.018755680409815748
GAB,Gabon,2021,0.07203417115207926
GAB,Gabon,2022,0.07053819189033511
GAB,Gabon,2023,0.06910605448667044
GAB,Gabon,2024,0.06773375758399307
GAB,Gabon,2025,0.06641762736798909
GAB,Gabon,2026,0.06521466631345305
GAB,Gabon,2027,0.06405680762369642
GAB,Gabon,2028,0.06294156145417003
GAB,Gabon,2029,0.061866617915726584
GAB,Gabon,2030,0.06082983110515569
GAB,Gabon,2031,0.05972477547294325
GAB,Gabon,2032,0.058661320388577735
GAB,Gabon,2033,0.05763716013215518
GAB,Gabon,2034,0.056650156286251425
GAB,Gabon,2035,0.055698322831993996
GAB,Gabon,2036,0.054633297888158384
GAB,Gabon,2037,0.05361043562420649
GAB,Gabon,2038,0.05262728090531196
GAB,Gabon,2039,0.05168156558404152
GAB,Gabon,2040,0.05077119103136097
GAB,Gabon,2041,0.049706912880493184
GAB,Gabon,2042,0.04868831931864986
GAB,Gabon,2043,0.047712530607413026
GAB,Gabon,2044,0.046776904060765505
GAB,Gabon,2045,0.04587901014503484
GAB,Gabon,2046,0.04492240911829651
GAB,Gabon,2047,0.04400667619725372
GAB,Gabon,2048,0.0431292471924039
GAB,Gabon,2049,0.042287768033162886
GAB,Gabon,2050,0.04148007367754339
GBR,United Kingdom,2021,0.013101736252250161
GBR,United Kingdom,2022,0.013101736252250161
GBR,United Kingdom,2023,0.013101736252250161
GBR,United Kingdom,2024,0.013101736252250161
GBR,United Kingdom,2025,0.013101736252250161
GBR,United Kingdom,2026,0.013101736252250161
GBR,United Kingdom,2027,0.013101736252250161
GBR,United Kingdom,2028,0.013101736252250161
GBR,United Kingdom,2029,0.013101736252250161
GBR,United Kingdom,2030,0.013101736252250161
GBR,United Kingdom,2031,0.013101736252250161
GBR,United Kingdom,2032,0.013101736252250161
GBR,United Kingdom,2033,0.013101736252250161
GBR,United Kingdom,2034,0.013101736252250161
GBR,United Kingdom,2035,0.013101736252250161
GBR,United Kingdom,2036,0.013101736252250161
GBR,United Kingdom,2037,0.013101736252250161
GBR,United Kingdom,2038,0.013101736252250161
GBR,United Kingdom,2039,0.013101736252250161
GBR,United Kingdom,2040,0.013101736252250161
GBR,United Kingdom,2041,0.013101736252250161
GBR,United Kingdom,2042,0.013101736252250161
GBR,United Kingdom,2043,0.013101736252250161
GBR,United Kingdom,2044,0.013101736252250161
GBR,United Kingdom,2045,0.013101736252250161
GBR,United Kingdom,2046,0.013101736252250161
GBR,United Kingdom,2047,0.013101736252250161
GBR,United Kingdom,2048,0.013101736252250161
GBR,United Kingdom,2049,0.013101736252250161
GBR,United Kingdom,2050,0.013101736252250161
GEO,Georgia,2021,0.01734367868553172
GEO,Georgia,2022,0.01734367868553172
GEO,Georgia,2023,0.01734367868553172
GEO,Georgia,2024,0.01734367868553172
GEO,Georgia,2025,0.01734367868553172
GEO,Georgia,2026,0.01734367868553172
GEO,Georgia,2027,0.01734367868553172
GEO,Georgia,2028,0.01734367868553172
GEO,Georgia,2029,0.01734367868553172
GEO,Georgia,2030,0.01734367868553172
GEO,Georgia,2031,0.01734367868553172
GEO,Georgia,2032,0.01734367868553172
GEO,Georgia,2033,0.01734367868553172
GEO,Georgia,2034,0.01734367868553172
GEO,Georgia,2035,0.01734367868553172
GEO,Georgia,2036,0.01734367868553172
GEO,Georgia,2037,0.01734367868553172
GEO,Georgia,2038,0.01734367868553172
GEO,Georgia,2039,0.01734367868553172
GEO,Georgia,2040,0.01734367868553172
GEO,Georgia,2041,0.01734367868553172
GEO,Georgia,2042,0.01734367868553172
GEO,Georgia,2043,0.01734367868553172
GEO,Georgia,2044,0.01734367868553172
GEO,Georgia,2045,0.01734367868553172
GEO,Georgia,2046,0.01734367868553172
GEO,Georgia,2047,0.01734367868553172
GEO,Georgia,2048,0.01734367868553172
GEO,Georgia,2049,0.01734367868553172
GEO,Georgia,2050,0.01734367868553172
GHA,Ghana,2021,0.01934890794760912
GHA,Ghana,2022,0.019197411279291494
GHA,Ghana,2023,0.01905097343104686
GHA,Ghana,2024,0.018909345175658704
GHA,Ghana,2025,0.01877229339260403
GHA,Ghana,2026,0.018489655838423453
GHA,Ghana,2027,0.01822094214854783
GHA,Ghana,2028,0.017965148139580805
GHA,Ghana,2029,0.017721363923017115
GHA,Ghana,2030,0.017488763091006932
GHA,Ghana,2031,0.017222031193479273
GHA,Ghana,2032,0.01696873162892772
GHA,Ghana,2033,0.01672787466149589
GHA,Ghana,2034,0.016498565460102303
GHA,Ghana,2035,0.01627999298934594
GHA,Ghana,2036,0.016010893309742195
GHA,Ghana,2037,0.015756174959457213
GHA,Ghana,2038,0.015514715083653959
GHA,Ghana,2039,0.015285504755022834
GHA,Ghana,2040,0.01506763488202902
GHA,Ghana,2041,0.014797404365738046
GHA,Ghana,2042,0.014542439404942487
GHA,Ghana,2043,0.0143014819861359
GHA,Ghana,2044,0.014073408628485762
GHA,Ghana,2045,0.013857212868362431
GHA,Ghana,2046,0.01358978190288268
GHA,Ghana,2047,0.013338202501289158
GHA,Ghana,2048,0.013101105864305981
GHA,Ghana,2049,0.01287727637971926
GHA,Ghana,2050,0.012665630776006602
GIN,Guinea,2021,0.04346908864194623
GIN,Guinea,2022,0.04287585776849086
GIN,Guinea,2023,0.04230046992524766
GIN,Guinea,2024,0.04174213202295913
GIN,Guinea,2025,0.04120009728792965
GIN,Guinea,2026,0.04028119625421316
GIN,Guinea,2027,0.03940596840217958
GIN,Guinea,2028,0.03857137247981262
GIN,Guinea,2029,0.037774643205820635
GIN,Guinea,2030,0.03701326066117634
GIN,Guinea,2031,0.03617401441422223
GIN,Guinea,2032,0.03537548712379619
GIN,Guinea,2033,0.034614785544706705
GIN,Guinea,2034,0.033889284192179826
GIN,Guinea,2035,0.03319659506687893
GIN,Guinea,2036,0.032403364418296846
GIN,Guinea,2037,0.031650747707682995
GIN,Guinea,2038,0.030935703603103243
GIN,Guinea,2039,0.03025548703998191
GIN,Guinea,2040,0.029607614003159366
GIN,Guinea,2041,0.02887144282984113
GIN,Guinea,2042,0.028174593434333598
GIN,Guinea,2043,0.027513997273462678
GIN,Guinea,2044,0.026886896988244206
GIN,Guinea,2045,0.02629080793234876
GIN,Guinea,2046,0.02562126838428753
GIN,Guinea,2047,0.02498850358786114
GIN,Guinea,2048,0.024389564721812126
GIN,Guinea,2049,0.02382181002979566
GIN,Guinea,2050,0.02328286586560586
GNB,Guinea-Bissau,2021,0.27295182857602296
GNB,Guinea-Bissau,2022,0.2706306091405284
GNB,Guinea-Bissau,2023,0.26834969509762596
GNB,Guinea-Bissau,2024,0.2661080456956222
GNB,Guinea-Bissau,2025,0.2639046557089425
GNB,Guinea-Bissau,2026,0.2605311442568734
GNB,Guinea-Bissau,2027,0.2572446950196468
GNB,Guinea-Bissau,2028,0.2540419806334156
GNB,Guinea-Bissau,2029,0.25091984115609134
GNB,Guinea-Bissau,2030,0.24787527366803438
GNB,Guinea-Bissau,2031,0.24418169128759984
GNB,Guinea-Bissau,2032,0.24059884841836904
GNB,Guinea-Bissau,2033,0.23712183839353346
GNB,Guinea-Bissau,2034,0.23374604020133677
GNB,Guinea-Bissau,2035,0.23046709799554957
GNB,Guinea-Bissau,2036,0.22643140040047627
GNB,Guinea-Bissau,2037,0.22253733320853838
GNB,Guinea-Bissau,2038,0.21877756933758025
GNB,Guinea-Bissau,2039,0.2151452785482097
GNB,Guinea-Bissau,2040,0.21163408603274733
GNB,Guinea-Bissau,2041,0.2073294686088558
GNB,Guinea-Bissau,2042,0.203199638111738
GNB,Guinea-Bissau,2043,0.1992341606636496
GNB,Guinea-Bissau,2044,0.19542341664931395
GNB,Guinea-Bissau,2045,0.19175852280442032
GNB,Guinea-Bissau,2046,0.1873211063419455
GNB,Guinea-Bissau,2047,0.1830879659252935
GNB,Guinea-Bissau,2048,0.17904531318502306
GNB,Guinea-Bissau,2049,0.17518057337520768
GNB,Guinea-Bissau,2050,0.171482254722575
GNQ,Equatorial Guinea,2021,0.14532621124955847
GNQ,Equatorial Guinea,2022,0.14770004081042057
GNQ,Equatorial Guinea,2023,0.15015197109301578
GNQ,Equatorial Guinea,2024,0.1526859209193479
GNQ,Equatorial Guinea,2025,0.15530607574816066
GNQ,Equatorial Guinea,2026,0.15181796869216654
GNQ,Equatorial Guinea,2027,0.14848695623169772
GNQ,Equatorial Guinea,2028,0.1453026594333775
GNQ,Equatorial Guinea,2029,0.14225559395046505
GNQ,Equatorial Guinea,2030,0.13933707567255935
GNQ,Equatorial Guinea,2031,0.13638237827913885
GNQ,Equatorial Guinea,2032,0.13355382989541303
GNQ,Equatorial Guinea,2033,0.1308435205932047
GNQ,Equatorial Guinea,2034,0.12824418820763012
GNQ,Equatorial Guinea,2035,0.12574915335876427
GNQ,Equatorial Guinea,2036,0.12313442929895924
GNQ,Equatorial Guinea,2037,0.12062944271130986
GNQ,Equatorial Guinea,2038,0.11822742721960307
GNQ,Equatorial Guinea,2039,0.11592216152782786
GNQ,Equatorial Guinea,2040,0.11370791561609524
GNQ,Equatorial Guinea,2041,0.1114060273693451
GNQ,Equatorial Guinea,2042,0.10919845185366912
GNQ,Equatorial Guinea,2043,0.10707950916976089
GNQ,Equatorial Guinea,2044,0.10504396653174136
GNQ,Equatorial Guinea,2045,0.10308699512110742
GNQ,Equatorial Guinea,2046,0.10108897896982535
GNQ,Equatorial Guinea,2047,0.09916959573128481
GNQ,Equatorial Guinea,2048,0.0973242930302798
GNQ,Equatorial Guinea,2049,0.09554886324559153
GNQ,Equatorial Guinea,2050,0.09383941148086271
GRC,Greece,2021,0.003342643893951188
GRC,Greece,2022,0.003342643893951188
GRC,Greece,2023,0.003342643893951188
GRC,Greece,2024,0.003342643893951188
GRC,Greece,2025,0.003342643893951188
GRC,Greece,2026,0.003342643893951188
GRC,Greece,2027,0.003342643893951188
GRC,Greece,2028,0.003342643893951188
GRC,Greece,2029,0.003342643893951188
GRC,Greece,2030,0.003342643893951188
GRC,Greece,2031,0.003342643893951188
GRC,Greece,2032,0.003342643893951188
GRC,Greece,2033,0.003342643893951188
GRC,Greece,2034,0.003342643893951188
GRC,Greece,2035,0.003342643893951188
GRC,Greece,2036,0.003342643893951188
GRC,Greece,2037,0.003342643893951188
GRC,Greece,2038,0.003342643893951188
GRC,Greece,2039,0.003342643893951188
GRC,Greece,2040,0.003342643893951188
GRC,Greece,2041,0.003342643893951188
GRC,Greece,2042,0.003342643893951188
GRC,Greece,2043,0.003342643893951188
GRC,Greece,2044,0.003342643893951188
GRC,Greece,2045,0.003342643893951188
GRC,Greece,2046,0.003342643893951188
GRC,Greece,2047,0.003342643893951188
GRC,Greece,2048,0.003342643893951188
GRC,Greece,2049,0.003342643893951188
GRC,Greece,2050,0.003342643893951188
GTM,Guatemala,2021,0.021142165925357833
GTM,Guatemala,2022,0.020812580990892116
GTM,Guatemala,2023,0.020495857825357556
GTM,Guatemala,2024,0.020191257958610553
GTM,Guatemala,2025,0.019898098392102086
GTM,Guatemala,2026,0.019466462141287295
GTM,Guatemala,2027,0.019057287292356062
GTM,Guatemala,2028,0.0186688650434688
GTM,Guatemala,2029,0.018299655640498996
GTM,Guatemala,2030,0.017948267977198437
GTM,Guatemala,2031,0.017552691312050783
GTM,Guatemala,2032,0.01717816606357234
GTM,Guatemala,2033,0.01682305534594543
GTM,Guatemala,2034,0.016485887690744536
GTM,Guatemala,2035,0.016165336666276328
GTM,Guatemala,2036,0.015796478697689048
GTM,Guatemala,2037,0.015448000036765653
GTM,Guatemala,2038,0.015118257158433224
GTM,Guatemala,2039,0.014805778637801146
GTM,Guatemala,2040,0.014509243198195187
GTM,Guatemala,2041,0.01416651182778874
GTM,Guatemala,2042,0.013843492806192854
GTM,Guatemala,2043,0.013538533026109724
GTM,Guatemala,2044,0.013250159196449948
GTM,Guatemala,2045,0.01297705404028557
GTM,Guatemala,2046,0.012664536985435187
GTM,Guatemala,2047,0.012370494406716963
GTM,Guatemala,2048,0.012093335153946377
GTM,Guatemala,2049,0.011831645698801482
GTM,Guatemala,2050,0.011584166022584526
GUY,Guyana,2021,0.12031194206558107
GUY,Guyana,2022,0.11618552220095331
GUY,Guyana,2023,0.11233651966745734
GUY,Guyana,2024,0.10873786832567876
GUY,Guyana,2025,0.10536591206969294
GUY,Guyana,2026,0.104386995593361
GUY,Guyana,2027,0.1034264043390793
GUY,Guyana,2028,0.10248362850894686
GUY,Guyana,2029,0.10155817704106174
GUY,Guyana,2030,0.10064957675662962
GUY,Guyana,2031,0.09979777159577156
GUY,Guyana,2032,0.09896051303130707
GUY,Guyana,2033,0.09813743159151145
GUY,Guyana,2034,0.09732817021198989
GUY,Guyana,2035,0.09653238371919624
GUY,Guyana,2036,0.09567420862670112
GUY,Guyana,2037,0.09483142813406262
GUY,Guyana,2038,0.09400363168360483
GUY,Guyana,2039,0.09319042318786788
GUY,Guyana,2040,0.09239142039766804
GUY,Guyana,2041,0.09143144103959155
GUY,Guyana,2042,0.09049156805731892
GUY,Guyana,2043,0.08957117631767865
GUY,Guyana,2044,0.08866966633660728
GUY,Guyana,2045,0.08778646297703277
GUY,Guyana,2046,0.086755188630065
GUY,Guyana,2047,0.08574832067821599
GUY,Guyana,2048,0.08476500284222152
GUY,Guyana,2049,0.0838044184356398
GUY,Guyana,2050,0.082865788102625
HND,Honduras,2021,0.039314010241411644
HND,Honduras,2022,0.038902492480841426
HND,Honduras,2023,0.03850171450818722
HND,Honduras,2024,0.03811126130860071
HND,Honduras,2025,0.03773073897838461
HND,Honduras,2026,0.03708399239742979
HND,Honduras,2027,0.036462901932380484
HND,Honduras,2028,0.035865970626915475
HND,Honduras,2029,0.03529181576008187
HND,Honduras,2030,0.03473915815341607
HND,Honduras,2031,0.0340922204493585
HND,Honduras,2032,0.0334729864875252
HND,Honduras,2033,0.03287971404006769
HND,Honduras,2034,0.032310803966199446
HND,Honduras,2035,0.031764785818275944
HND,Honduras,2036,0.031102051884229754
HND,Honduras,2037,0.03047079289227631
HND,Honduras,2038,0.02986881861308767
HND,Honduras,2039,0.029294137424249828
HND,Honduras,2040,0.028744934297539045
HND,Honduras,2041,0.028092990587776555
HND,Honduras,2042,0.02747447561503439
HND,Honduras,2043,0.02688688253651407
HND,Honduras,2044,0.02632794904970775
HND,Honduras,2045,0.025795628283914445
