Year,iso_code3,frac_agrc_sugar_cane_cl1_tropical
2039,LBY,0.0
2040,LBY,0.0
2041,LBY,0.0
2042,LBY,0.0
2043,LBY,0.0
2044,LBY,0.0
2045,LBY,0.0
2046,LBY,0.0
2047,LBY,0.0
2048,LBY,0.0
2049,LBY,0.0
2050,LBY,0.0
2021,LCA,1.0
2022,LCA,1.0
2023,LCA,1.0
2024,LCA,1.0
2025,LCA,1.0
2026,LCA,1.0
2027,LCA,1.0
2028,LCA,1.0
2029,LCA,1.0
2030,LCA,1.0
2031,LCA,1.0
2032,LCA,1.0
2033,LCA,1.0
2034,LCA,1.0
2035,LCA,1.0
2036,LCA,1.0
2037,LCA,1.0
2038,LCA,1.0
2039,LCA,1.0
2040,LCA,1.0
2041,LCA,1.0
2042,LCA,1.0
2043,LCA,1.0
2044,LCA,1.0
2045,LCA,1.0
2046,LCA,1.0
2047,LCA,1.0
2048,LCA,1.0
2049,LCA,1.0
2050,LCA,1.0
2021,LIE,0.0
2022,LIE,0.0
2023,LIE,0.0
2024,LIE,0.0
2025,LIE,0.0
2026,LIE,0.0
2027,LIE,0.0
2028,LIE,0.0
2029,LIE,0.0
2030,LIE,0.0
2031,LIE,0.0
2032,LIE,0.0
2033,LIE,0.0
2034,LIE,0.0
2035,LIE,0.0
2036,LIE,0.0
2037,LIE,0.0
2038,LIE,0.0
2039,LIE,0.0
2040,LIE,0.0
2041,LIE,0.0
2042,LIE,0.0
2043,LIE,0.0
2044,LIE,0.0
2045,LIE,0.0
2046,LIE,0.0
2047,LIE,0.0
2048,LIE,0.0
2049,LIE,0.0
2050,LIE,0.0
2021,LKA,0.9841718485019784
2022,LKA,0.9841718485019784
2023,LKA,0.9841718485019784
2024,LKA,0.9841718485019784
2025,LKA,0.9841718485019784
2026,LKA,0.9841718485019784
2027,LKA,0.9841718485019784
2028,LKA,0.9841718485019784
2029,LKA,0.9841718485019784
2030,LKA,0.9841718485019784
2031,LKA,0.9841718485019784
2032,LKA,0.9841718485019784
2033,LKA,0.9841718485019784
2034,LKA,0.9841718485019784
2035,LKA,0.9841718485019784
2036,LKA,0.9841718485019784
2037,LKA,0.9841718485019784
2038,LKA,0.9841718485019784
2039,LKA,0.9841718485019784
2040,LKA,0.9841718485019784
2041,LKA,0.9841718485019784
2042,LKA,0.9841718485019784
2043,LKA,0.9841718485019784
2044,LKA,0.9841718485019784
2045,LKA,0.9841718485019784
2046,LKA,0.9841718485019784
2047,LKA,0.9841718485019784
2048,LKA,0.9841718485019784
2049,LKA,0.9841718485019784
2050,LKA,0.9841718485019784
2021,LSO,0.0
2022,LSO,0.0
2023,LSO,0.0
2024,LSO,0.0
2025,LSO,0.0
2026,LSO,0.0
2027,LSO,0.0
2028,LSO,0.0
2029,LSO,0.0
2030,LSO,0.0
2031,LSO,0.0
2032,LSO,0.0
2033,LSO,0.0
2034,LSO,0.0
2035,LSO,0.0
2036,LSO,0.0
2037,LSO,0.0
2038,LSO,0.0
2039,LSO,0.0
2040,LSO,0.0
2041,LSO,0.0
2042,LSO,0.0
2043,LSO,0.0
2044,LSO,0.0
2045,LSO,0.0
2046,LSO,0.0
2047,LSO,0.0
2048,LSO,0.0
2049,LSO,0.0
2050,LSO,0.0
2021,LTU,0.0
2022,LTU,0.0
2023,LTU,0.0
2024,LTU,0.0
2025,LTU,0.0
2026,LTU,0.0
2027,LTU,0.0
2028,LTU,0.0
2029,LTU,0.0
2030,LTU,0.0
2031,LTU,0.0
2032,LTU,0.0
2033,LTU,0.0
2034,LTU,0.0
2035,LTU,0.0
2036,LTU,0.0
2037,LTU,0.0
2038,LTU,0.0
2039,LTU,0.0
2040,LTU,0.0
2041,LTU,0.0
2042,LTU,0.0
2043,LTU,0.0
2044,LTU,0.0
2045,LTU,0.0
2046,LTU,0.0
2047,LTU,0.0
2048,LTU,0.0
2049,LTU,0.0
2050,LTU,0.0
2021,LUX,0.0
2022,LUX,0.0
2023,LUX,0.0
2024,LUX,0.0
2025,LUX,0.0
2026,LUX,0.0
2027,LUX,0.0
2028,LUX,0.0
2029,LUX,0.0
2030,LUX,0.0
2031,LUX,0.0
2032,LUX,0.0
2033,LUX,0.0
2034,LUX,0.0
2035,LUX,0.0
2036,LUX,0.0
2037,LUX,0.0
2038,LUX,0.0
2039,LUX,0.0
2040,LUX,0.0
2041,LUX,0.0
2042,LUX,0.0
2043,LUX,0.0
2044,LUX,0.0
2045,LUX,0.0
2046,LUX,0.0
2047,LUX,0.0
2048,LUX,0.0
2049,LUX,0.0
2050,LUX,0.0
2021,LVA,0.0
2022,LVA,0.0
2023,LVA,0.0
2024,LVA,0.0
2025,LVA,0.0
2026,LVA,0.0
2027,LVA,0.0
2028,LVA,0.0
2029,LVA,0.0
2030,LVA,0.0
2031,LVA,0.0
2032,LVA,0.0
2033,LVA,0.0
2034,LVA,0.0
2035,LVA,0.0
2036,LVA,0.0
2037,LVA,0.0
2038,LVA,0.0
2039,LVA,0.0
2040,LVA,0.0
2041,LVA,0.0
2042,LVA,0.0
2043,LVA,0.0
2044,LVA,0.0
2045,LVA,0.0
2046,LVA,0.0
2047,LVA,0.0
2048,LVA,0.0
2049,LVA,0.0
2050,LVA,0.0
2021,MAC,0.0
2022,MAC,0.0
2023,MAC,0.0
2024,MAC,0.0
2025,MAC,0.0
2026,MAC,0.0
2027,MAC,0.0
2028,MAC,0.0
2029,MAC,0.0
2030,MAC,0.0
2031,MAC,0.0
2032,MAC,0.0
2033,MAC,0.0
2034,MAC,0.0
2035,MAC,0.0
2036,MAC,0.0
2037,MAC,0.0
2038,MAC,0.0
2039,MAC,0.0
2040,MAC,0.0
2041,MAC,0.0
2042,MAC,0.0
2043,MAC,0.0
2044,MAC,0.0
2045,MAC,0.0
2046,MAC,0.0
2047,MAC,0.0
2048,MAC,0.0
2049,MAC,0.0
2050,MAC,0.0
2021,MAF,1.0
2022,MAF,1.0
2023,MAF,1.0
2024,MAF,1.0
2025,MAF,1.0
2026,MAF,1.0
2027,MAF,1.0
2028,MAF,1.0
2029,MAF,1.0
2030,MAF,1.0
2031,MAF,1.0
2032,MAF,1.0
2033,MAF,1.0
2034,MAF,1.0
2035,MAF,1.0
2036,MAF,1.0
2037,MAF,1.0
2038,MAF,1.0
2039,MAF,1.0
2040,MAF,1.0
2041,MAF,1.0
2042,MAF,1.0
2043,MAF,1.0
2044,MAF,1.0
2045,MAF,1.0
2046,MAF,1.0
2047,MAF,1.0
2048,MAF,1.0
2049,MAF,1.0
2050,MAF,1.0
2021,MAR,0.0
2022,MAR,0.0
2023,MAR,0.0
2024,MAR,0.0
2025,MAR,0.0
2026,MAR,0.0
2027,MAR,0.0
2028,MAR,0.0
2029,MAR,0.0
2030,MAR,0.0
2031,MAR,0.0
2032,MAR,0.0
2033,MAR,0.0
2034,MAR,0.0
2035,MAR,0.0
2036,MAR,0.0
2037,MAR,0.0
2038,MAR,0.0
2039,MAR,0.0
2040,MAR,0.0
2041,MAR,0.0
2042,MAR,0.0
2043,MAR,0.0
2044,MAR,0.0
2045,MAR,0.0
2046,MAR,0.0
2047,MAR,0.0
2048,MAR,0.0
2049,MAR,0.0
2050,MAR,0.0
2021,MCO,0.0
2022,MCO,0.0
2023,MCO,0.0
2024,MCO,0.0
2025,MCO,0.0
2026,MCO,0.0
2027,MCO,0.0
2028,MCO,0.0
2029,MCO,0.0
2030,MCO,0.0
2031,MCO,0.0
2032,MCO,0.0
2033,MCO,0.0
2034,MCO,0.0
2035,MCO,0.0
2036,MCO,0.0
2037,MCO,0.0
2038,MCO,0.0
2039,MCO,0.0
2040,MCO,0.0
2041,MCO,0.0
2042,MCO,0.0
2043,MCO,0.0
2044,MCO,0.0
2045,MCO,0.0
2046,MCO,0.0
2047,MCO,0.0
2048,MCO,0.0
2049,MCO,0.0
2050,MCO,0.0
2021,MDA,0.0
2022,MDA,0.0
2023,MDA,0.0
2024,MDA,0.0
2025,MDA,0.0
2026,MDA,0.0
2027,MDA,0.0
2028,MDA,0.0
2029,MDA,0.0
2030,MDA,0.0
2031,MDA,0.0
2032,MDA,0.0
2033,MDA,0.0
2034,MDA,0.0
2035,MDA,0.0
2036,MDA,0.0
2037,MDA,0.0
2038,MDA,0.0
2039,MDA,0.0
2040,MDA,0.0
2041,MDA,0.0
2042,MDA,0.0
2043,MDA,0.0
2044,MDA,0.0
2045,MDA,0.0
2046,MDA,0.0
2047,MDA,0.0
2048,MDA,0.0
2049,MDA,0.0
2050,MDA,0.0
2021,MDG,0.5625317711577171
2022,MDG,0.5625317711577171
2023,MDG,0.5625317711577171
2024,MDG,0.5625317711577171
2025,MDG,0.5625317711577171
2026,MDG,0.5625317711577171
2027,MDG,0.5625317711577171
2028,MDG,0.5625317711577171
2029,MDG,0.5625317711577171
2030,MDG,0.5625317711577171
2031,MDG,0.5625317711577171
2032,MDG,0.5625317711577171
2033,MDG,0.5625317711577171
2034,MDG,0.5625317711577171
2035,MDG,0.5625317711577171
2036,MDG,0.5625317711577171
2037,MDG,0.5625317711577171
2038,MDG,0.5625317711577171
2039,MDG,0.5625317711577171
2040,MDG,0.5625317711577171
2041,MDG,0.5625317711577171
2042,MDG,0.5625317711577171
2043,MDG,0.5625317711577171
2044,MDG,0.5625317711577171
2045,MDG,0.5625317711577171
2046,MDG,0.5625317711577171
2047,MDG,0.5625317711577171
2048,MDG,0.5625317711577171
2049,MDG,0.5625317711577171
2050,MDG,0.5625317711577171
2021,MDV,1.0
2022,MDV,1.0
2023,MDV,1.0
2024,MDV,1.0
2025,MDV,1.0
2026,MDV,1.0
2027,MDV,1.0
2028,MDV,1.0
2029,MDV,1.0
2030,MDV,1.0
2031,MDV,1.0
2032,MDV,1.0
2033,MDV,1.0
2034,MDV,1.0
2035,MDV,1.0
2036,MDV,1.0
2037,MDV,1.0
2038,MDV,1.0
2039,MDV,1.0
2040,MDV,1.0
2041,MDV,1.0
2042,MDV,1.0
2043,MDV,1.0
2044,MDV,1.0
2045,MDV,1.0
2046,MDV,1.0
2047,MDV,1.0
2048,MDV,1.0
2049,MDV,1.0
2050,MDV,1.0
2021,MEX,0.2499292291144036
2022,MEX,0.2499292291144036
2023,MEX,0.2499292291144036
2024,MEX,0.2499292291144036
2025,MEX,0.2499292291144036
2026,MEX,0.2499292291144036
2027,MEX,0.2499292291144036
2028,MEX,0.2499292291144036
2029,MEX,0.2499292291144036
2030,MEX,0.2499292291144036
2031,MEX,0.2499292291144036
2032,MEX,0.2499292291144036
2033,MEX,0.2499292291144036
2034,MEX,0.2499292291144036
2035,MEX,0.2499292291144036
2036,MEX,0.2499292291144036
2037,MEX,0.2499292291144036
2038,MEX,0.2499292291144036
2039,MEX,0.2499292291144036
2040,MEX,0.2499292291144036
2041,MEX,0.2499292291144036
2042,MEX,0.2499292291144036
2043,MEX,0.2499292291144036
2044,MEX,0.2499292291144036
2045,MEX,0.2499292291144036
2046,MEX,0.2499292291144036
2047,MEX,0.2499292291144036
2048,MEX,0.2499292291144036
2049,MEX,0.2499292291144036
2050,MEX,0.2499292291144036
2021,MHL,1.0
2022,MHL,1.0
2023,MHL,1.0
2024,MHL,1.0
2025,MHL,1.0
2026,MHL,1.0
2027,MHL,1.0
2028,MHL,1.0
2029,MHL,1.0
2030,MHL,1.0
2031,MHL,1.0
2032,MHL,1.0
2033,MHL,1.0
2034,MHL,1.0
2035,MHL,1.0
2036,MHL,1.0
2037,MHL,1.0
2038,MHL,1.0
2039,MHL,1.0
2040,MHL,1.0
2041,MHL,1.0
2042,MHL,1.0
2043,MHL,1.0
2044,MHL,1.0
2045,MHL,1.0
2046,MHL,1.0
2047,MHL,1.0
2048,MHL,1.0
2049,MHL,1.0
2050,MHL,1.0
2021,MKD,0.0
2022,MKD,0.0
2023,MKD,0.0
2024,MKD,0.0
2025,MKD,0.0
2026,MKD,0.0
2027,MKD,0.0
2028,MKD,0.0
2029,MKD,0.0
2030,MKD,0.0
2031,MKD,0.0
2032,MKD,0.0
2033,MKD,0.0
2034,MKD,0.0
2035,MKD,0.0
2036,MKD,0.0
2037,MKD,0.0
2038,MKD,0.0
2039,MKD,0.0
2040,MKD,0.0
2041,MKD,0.0
2042,MKD,0.0
2043,MKD,0.0
2044,MKD,0.0
2045,MKD,0.0
2046,MKD,0.0
2047,MKD,0.0
2048,MKD,0.0
2049,MKD,0.0
2050,MKD,0.0
2021,MLI,0.1836676365137329
2022,MLI,0.1836676365137329
2023,MLI,0.1836676365137329
2024,MLI,0.1836676365137329
2025,MLI,0.1836676365137329
2026,MLI,0.1836676365137329
2027,MLI,0.1836676365137329
2028,MLI,0.1836676365137329
2029,MLI,0.1836676365137329
2030,MLI,0.1836676365137329
2031,MLI,0.1836676365137329
2032,MLI,0.1836676365137329
2033,MLI,0.1836676365137329
2034,MLI,0.1836676365137329
2035,MLI,0.1836676365137329
2036,MLI,0.1836676365137329
2037,MLI,0.1836676365137329
2038,MLI,0.1836676365137329
2039,MLI,0.1836676365137329
2040,MLI,0.1836676365137329
2041,MLI,0.1836676365137329
2042,MLI,0.1836676365137329
2043,MLI,0.1836676365137329
2044,MLI,0.1836676365137329
2045,MLI,0.1836676365137329
2046,MLI,0.1836676365137329
2047,MLI,0.1836676365137329
2048,MLI,0.1836676365137329
2049,MLI,0.1836676365137329
2050,MLI,0.1836676365137329
2021,MLT,0.0
2022,MLT,0.0
2023,MLT,0.0
2024,MLT,0.0
2025,MLT,0.0
2026,MLT,0.0
2027,MLT,0.0
2028,MLT,0.0
2029,MLT,0.0
2030,MLT,0.0
2031,MLT,0.0
2032,MLT,0.0
2033,MLT,0.0
2034,MLT,0.0
2035,MLT,0.0
2036,MLT,0.0
2037,MLT,0.0
2038,MLT,0.0
2039,MLT,0.0
2040,MLT,0.0
2041,MLT,0.0
2042,MLT,0.0
2043,MLT,0.0
2044,MLT,0.0
2045,MLT,0.0
2046,MLT,0.0
2047,MLT,0.0
2048,MLT,0.0
2049,MLT,0.0
2050,MLT,0.0
2021,MMR,0.5039617708051574
2022,MMR,0.5039617708051574
2023,MMR,0.5039617708051574
2024,MMR,0.5039617708051574
2025,MMR,0.5039617708051574
2026,MMR,0.5039617708051574
2027,MMR,0.5039617708051574
2028,MMR,0.5039617708051574
2029,MMR,0.5039617708051574
2030,MMR,0.5039617708051574
2031,MMR,0.5039617708051574
2032,MMR,0.5039617708051574
2033,MMR,0.5039617708051574
2034,MMR,0.5039617708051574
2035,MMR,0.5039617708051574
2036,MMR,0.5039617708051574
2037,MMR,0.5039617708051574
2038,MMR,0.5039617708051574
2039,MMR,0.5039617708051574
2040,MMR,0.5039617708051574
2041,MMR,0.5039617708051574
2042,MMR,0.5039617708051574
2043,MMR,0.5039617708051574
2044,MMR,0.5039617708051574
2045,MMR,0.5039617708051574
2046,MMR,0.5039617708051574
2047,MMR,0.5039617708051574
2048,MMR,0.5039617708051574
2049,MMR,0.5039617708051574
2050,MMR,0.5039617708051574
2021,MNE,0.0
2022,MNE,0.0
2023,MNE,0.0
2024,MNE,0.0
2025,MNE,0.0
2026,MNE,0.0
2027,MNE,0.0
2028,MNE,0.0
2029,MNE,0.0
2030,MNE,0.0
2031,MNE,0.0
2032,MNE,0.0
2033,MNE,0.0
2034,MNE,0.0
2035,MNE,0.0
2036,MNE,0.0
2037,MNE,0.0
2038,MNE,0.0
2039,MNE,0.0
2040,MNE,0.0
2041,MNE,0.0
2042,MNE,0.0
2043,MNE,0.0
2044,MNE,0.0
2045,MNE,0.0
2046,MNE,0.0
2047,MNE,0.0
2048,MNE,0.0
2049,MNE,0.0
2050,MNE,0.0
2021,MNG,0.0
2022,MNG,0.0
2023,MNG,0.0
2024,MNG,0.0
2025,MNG,0.0
2026,MNG,0.0
2027,MNG,0.0
2028,MNG,0.0
2029,MNG,0.0
2030,MNG,0.0
2031,MNG,0.0
2032,MNG,0.0
2033,MNG,0.0
2034,MNG,0.0
2035,MNG,0.0
2036,MNG,0.0
2037,MNG,0.0
2038,MNG,0.0
2039,MNG,0.0
2040,MNG,0.0
2041,MNG,0.0
2042,MNG,0.0
2043,MNG,0.0
2044,MNG,0.0
2045,MNG,0.0
2046,MNG,0.0
2047,MNG,0.0
2048,MNG,0.0
2049,MNG,0.0
2050,MNG,0.0
2021,MNP,1.0
2022,MNP,1.0
2023,MNP,1.0
2024,MNP,1.0
2025,MNP,1.0
2026,MNP,1.0
2027,MNP,1.0
2028,MNP,1.0
2029,MNP,1.0
2030,MNP,1.0
2031,MNP,1.0
2032,MNP,1.0
2033,MNP,1.0
2034,MNP,1.0
2035,MNP,1.0
2036,MNP,1.0
2037,MNP,1.0
2038,MNP,1.0
2039,MNP,1.0
2040,MNP,1.0
2041,MNP,1.0
2042,MNP,1.0
2043,MNP,1.0
2044,MNP,1.0
2045,MNP,1.0
2046,MNP,1.0
2047,MNP,1.0
2048,MNP,1.0
2049,MNP,1.0
2050,MNP,1.0
2021,MOZ,0.6742238376182241
2022,MOZ,0.6742238376182241
2023,MOZ,0.6742238376182241
2024,MOZ,0.6742238376182241
2025,MOZ,0.6742238376182241
2026,MOZ,0.6742238376182241
2027,MOZ,0.6742238376182241
2028,MOZ,0.6742238376182241
2029,MOZ,0.6742238376182241
2030,MOZ,0.6742238376182241
2031,MOZ,0.6742238376182241
2032,MOZ,0.6742238376182241
2033,MOZ,0.6742238376182241
2034,MOZ,0.6742238376182241
2035,MOZ,0.6742238376182241
2036,MOZ,0.6742238376182241
2037,MOZ,0.6742238376182241
2038,MOZ,0.6742238376182241
2039,MOZ,0.6742238376182241
2040,MOZ,0.6742238376182241
2041,MOZ,0.6742238376182241
2042,MOZ,0.6742238376182241
2043,MOZ,0.6742238376182241
2044,MOZ,0.6742238376182241
2045,MOZ,0.6742238376182241
2046,MOZ,0.6742238376182241
2047,MOZ,0.6742238376182241
2048,MOZ,0.6742238376182241
2049,MOZ,0.6742238376182241
2050,MOZ,0.6742238376182241
2021,MRT,0.0
2022,MRT,0.0
2023,MRT,0.0
2024,MRT,0.0
2025,MRT,0.0
2026,MRT,0.0
2027,MRT,0.0
2028,MRT,0.0
2029,MRT,0.0
2030,MRT,0.0
2031,MRT,0.0
2032,MRT,0.0
2033,MRT,0.0
2034,MRT,0.0
2035,MRT,0.0
2036,MRT,0.0
2037,MRT,0.0
2038,MRT,0.0
2039,MRT,0.0
2040,MRT,0.0
2041,MRT,0.0
2042,MRT,0.0
2043,MRT,0.0
2044,MRT,0.0
2045,MRT,0.0
2046,MRT,0.0
2047,MRT,0.0
2048,MRT,0.0
2049,MRT,0.0
2050,MRT,0.0
2021,MUS,0.838514331853048
2022,MUS,0.838514331853048
2023,MUS,0.838514331853048
2024,MUS,0.838514331853048
2025,MUS,0.838514331853048
2026,MUS,0.838514331853048
2027,MUS,0.838514331853048
2028,MUS,0.838514331853048
2029,MUS,0.838514331853048
2030,MUS,0.838514331853048
2031,MUS,0.838514331853048
2032,MUS,0.838514331853048
2033,MUS,0.838514331853048
2034,MUS,0.838514331853048
2035,MUS,0.838514331853048
2036,MUS,0.838514331853048
2037,MUS,0.838514331853048
2038,MUS,0.838514331853048
2039,MUS,0.838514331853048
2040,MUS,0.838514331853048
2041,MUS,0.838514331853048
2042,MUS,0.838514331853048
2043,MUS,0.838514331853048
2044,MUS,0.838514331853048
2045,MUS,0.838514331853048
2046,MUS,0.838514331853048
2047,MUS,0.838514331853048
2048,MUS,0.838514331853048
2049,MUS,0.838514331853048
2050,MUS,0.838514331853048
2021,MWI,0.5381467590591581
2022,MWI,0.5381467590591581
2023,MWI,0.5381467590591581
2024,MWI,0.5381467590591581
2025,MWI,0.5381467590591581
2026,MWI,0.5381467590591581
2027,MWI,0.5381467590591581
2028,MWI,0.5381467590591581
2029,MWI,0.5381467590591581
2030,MWI,0.5381467590591581
2031,MWI,0.5381467590591581
2032,MWI,0.5381467590591581
2033,MWI,0.5381467590591581
2034,MWI,0.5381467590591581
2035,MWI,0.5381467590591581
2036,MWI,0.5381467590591581
2037,MWI,0.5381467590591581
2038,MWI,0.5381467590591581
2039,MWI,0.5381467590591581
2040,MWI,0.5381467590591581
2041,MWI,0.5381467590591581
2042,MWI,0.5381467590591581
2043,MWI,0.5381467590591581
2044,MWI,0.5381467590591581
2045,MWI,0.5381467590591581
2046,MWI,0.5381467590591581
2047,MWI,0.5381467590591581
2048,MWI,0.5381467590591581
2049,MWI,0.5381467590591581
2050,MWI,0.5381467590591581
2021,MYS,0.99378251325327
2022,MYS,0.99378251325327
2023,MYS,0.99378251325327
2024,MYS,0.99378251325327
2025,MYS,0.99378251325327
2026,MYS,0.99378251325327
2027,MYS,0.99378251325327
2028,MYS,0.99378251325327
2029,MYS,0.99378251325327
2030,MYS,0.99378251325327
2031,MYS,0.99378251325327
2032,MYS,0.99378251325327
2033,MYS,0.99378251325327
2034,MYS,0.99378251325327
2035,MYS,0.99378251325327
2036,MYS,0.99378251325327
2037,MYS,0.99378251325327
2038,MYS,0.99378251325327
2039,MYS,0.99378251325327
2040,MYS,0.99378251325327
2041,MYS,0.99378251325327
2042,MYS,0.99378251325327
2043,MYS,0.99378251325327
2044,MYS,0.99378251325327
2045,MYS,0.99378251325327
2046,MYS,0.99378251325327
2047,MYS,0.99378251325327
2048,MYS,0.99378251325327
2049,MYS,0.99378251325327
2050,MYS,0.99378251325327
2021,NAM,0.0
2022,NAM,0.0
2023,NAM,0.0
2024,NAM,0.0
2025,NAM,0.0
2026,NAM,0.0
2027,NAM,0.0
2028,NAM,0.0
2029,NAM,0.0
2030,NAM,0.0
2031,NAM,0.0
2032,NAM,0.0
2033,NAM,0.0
2034,NAM,0.0
2035,NAM,0.0
2036,NAM,0.0
2037,NAM,0.0
2038,NAM,0.0
2039,NAM,0.0
2040,NAM,0.0
2041,NAM,0.0
2042,NAM,0.0
2043,NAM,0.0
2044,NAM,0.0
2045,NAM,0.0
2046,NAM,0.0
2047,NAM,0.0
2048,NAM,0.0
2049,NAM,0.0
2050,NAM,0.0
2021,NCL,0.8235645168165736
2022,NCL,0.8235645168165736
2023,NCL,0.8235645168165736
2024,NCL,0.8235645168165736
2025,NCL,0.8235645168165736
2026,NCL,0.8235645168165736
2027,NCL,0.8235645168165736
2028,NCL,0.8235645168165736
2029,NCL,0.8235645168165736
2030,NCL,0.8235645168165736
2031,NCL,0.8235645168165736
2032,NCL,0.8235645168165736
2033,NCL,0.8235645168165736
2034,NCL,0.8235645168165736
2035,NCL,0.8235645168165736
2036,NCL,0.8235645168165736
2037,NCL,0.8235645168165736
2038,NCL,0.8235645168165736
2039,NCL,0.8235645168165736
2040,NCL,0.8235645168165736
2041,NCL,0.8235645168165736
2042,NCL,0.8235645168165736
2043,NCL,0.8235645168165736
2044,NCL,0.8235645168165736
2045,NCL,0.8235645168165736
2046,NCL,0.8235645168165736
2047,NCL,0.8235645168165736
2048,NCL,0.8235645168165736
2049,NCL,0.8235645168165736
2050,NCL,0.8235645168165736
2021,NER,0.0069458014808595
2022,NER,0.0069458014808595
2023,NER,0.0069458014808595
2024,NER,0.0069458014808595
2025,NER,0.0069458014808595
2026,NER,0.0069458014808595
2027,NER,0.0069458014808595
2028,NER,0.0069458014808595
2029,NER,0.0069458014808595
2030,NER,0.0069458014808595
2031,NER,0.0069458014808595
2032,NER,0.0069458014808595
2033,NER,0.0069458014808595
2034,NER,0.0069458014808595
2035,NER,0.0069458014808595
2036,NER,0.0069458014808595
2037,NER,0.0069458014808595
2038,NER,0.0069458014808595
2039,NER,0.0069458014808595
2040,NER,0.0069458014808595
2041,NER,0.0069458014808595
2042,NER,0.0069458014808595
2043,NER,0.0069458014808595
2044,NER,0.0069458014808595
2045,NER,0.0069458014808595
2046,NER,0.0069458014808595
2047,NER,0.0069458014808595
2048,NER,0.0069458014808595
2049,NER,0.0069458014808595
2050,NER,0.0069458014808595
2021,NGA,0.8582865876219463
2022,NGA,0.8582865876219463
2023,NGA,0.8582865876219463
2024,NGA,0.8582865876219463
2025,NGA,0.8582865876219463
2026,NGA,0.8582865876219463
2027,NGA,0.8582865876219463
2028,NGA,0.8582865876219463
2029,NGA,0.8582865876219463
2030,NGA,0.8582865876219463
2031,NGA,0.8582865876219463
2032,NGA,0.8582865876219463
2033,NGA,0.8582865876219463
2034,NGA,0.8582865876219463
2035,NGA,0.8582865876219463
2036,NGA,0.8582865876219463
2037,NGA,0.8582865876219463
2038,NGA,0.8582865876219463
2039,NGA,0.8582865876219463
2040,NGA,0.8582865876219463
2041,NGA,0.8582865876219463
2042,NGA,0.8582865876219463
2043,NGA,0.8582865876219463
2044,NGA,0.8582865876219463
2045,NGA,0.8582865876219463
2046,NGA,0.8582865876219463
2047,NGA,0.8582865876219463
2048,NGA,0.8582865876219463
2049,NGA,0.8582865876219463
2050,NGA,0.8582865876219463
2021,NIC,0.9954477955528463
2022,NIC,0.9954477955528463
2023,NIC,0.9954477955528463
2024,NIC,0.9954477955528463
2025,NIC,0.9954477955528463
2026,NIC,0.9954477955528463
2027,NIC,0.9954477955528463
2028,NIC,0.9954477955528463
2029,NIC,0.9954477955528463
2030,NIC,0.9954477955528463
2031,NIC,0.9954477955528463
2032,NIC,0.9954477955528463
2033,NIC,0.9954477955528463
2034,NIC,0.9954477955528463
2035,NIC,0.9954477955528463
2036,NIC,0.9954477955528463
2037,NIC,0.9954477955528463
2038,NIC,0.9954477955528463
2039,NIC,0.9954477955528463
2040,NIC,0.9954477955528463
2041,NIC,0.9954477955528463
2042,NIC,0.9954477955528463
2043,NIC,0.9954477955528463
2044,NIC,0.9954477955528463
2045,NIC,0.9954477955528463
2046,NIC,0.9954477955528463
2047,NIC,0.9954477955528463
2048,NIC,0.9954477955528463
2049,NIC,0.9954477955528463
2050,NIC,0.9954477955528463
2021,NLD,0.0004759425894251
2022,NLD,0.0004759425894251
2023,NLD,0.0004759425894251
2024,NLD,0.0004759425894251
2025,NLD,0.0004759425894251
2026,NLD,0.0004759425894251
2027,NLD,0.0004759425894251
2028,NLD,0.0004759425894251
2029,NLD,0.0004759425894251
2030,NLD,0.0004759425894251
2031,NLD,0.0004759425894251
2032,NLD,0.0004759425894251
2033,NLD,0.0004759425894251
2034,NLD,0.0004759425894251
2035,NLD,0.0004759425894251
2036,NLD,0.0004759425894251
2037,NLD,0.0004759425894251
2038,NLD,0.0004759425894251
2039,NLD,0.0004759425894251
2040,NLD,0.0004759425894251
2041,NLD,0.0004759425894251
2042,NLD,0.0004759425894251
2043,NLD,0.0004759425894251
2044,NLD,0.0004759425894251
2045,NLD,0.0004759425894251
2046,NLD,0.0004759425894251
2047,NLD,0.0004759425894251
2048,NLD,0.0004759425894251
2049,NLD,0.0004759425894251
2050,NLD,0.0004759425894251
2021,NOR,0.0
2022,NOR,0.0
2023,NOR,0.0
2024,NOR,0.0
2025,NOR,0.0
2026,NOR,0.0
2027,NOR,0.0
2028,NOR,0.0
2029,NOR,0.0
2030,NOR,0.0
2031,NOR,0.0
2032,NOR,0.0
2033,NOR,0.0
2034,NOR,0.0
2035,NOR,0.0
2036,NOR,0.0
2037,NOR,0.0
2038,NOR,0.0
2039,NOR,0.0
2040,NOR,0.0
2041,NOR,0.0
2042,NOR,0.0
2043,NOR,0.0
2044,NOR,0.0
2045,NOR,0.0
2046,NOR,0.0
2047,NOR,0.0
2048,NOR,0.0
2049,NOR,0.0
2050,NOR,0.0
2021,NPL,0.0
2022,NPL,0.0
2023,NPL,0.0
2024,NPL,0.0
2025,NPL,0.0
2026,NPL,0.0
2027,NPL,0.0
2028,NPL,0.0
2029,NPL,0.0
2030,NPL,0.0
2031,NPL,0.0
2032,NPL,0.0
2033,NPL,0.0
2034,NPL,0.0
2035,NPL,0.0
2036,NPL,0.0
2037,NPL,0.0
2038,NPL,0.0
2039,NPL,0.0
2040,NPL,0.0
2041,NPL,0.0
2042,NPL,0.0
