,Nation,iso_code3,Year,frac_scoe_heat_energy_commercial_municipal_coal
9,Afghanistan,AFG,2020,0.003987906832554673
10,Afghanistan,AFG,2021,0.003987906832554673
11,Afghanistan,AFG,2022,0.003987906832554673
12,Afghanistan,AFG,2023,0.003987906832554673
13,Afghanistan,AFG,2024,0.003987906832554673
14,Afghanistan,AFG,2025,0.003987906832554673
15,Afghanistan,AFG,2026,0.003987906832554673
16,Afghanistan,AFG,2027,0.003987906832554673
17,Afghanistan,AFG,2028,0.003987906832554673
18,Afghanistan,AFG,2029,0.003987906832554673
19,Afghanistan,AFG,2030,0.003987906832554673
20,Afghanistan,AFG,2031,0.003987906832554673
21,Afghanistan,AFG,2032,0.003987906832554673
22,Afghanistan,AFG,2033,0.003987906832554673
23,Afghanistan,AFG,2034,0.003987906832554673
24,Afghanistan,AFG,2035,0.003987906832554673
25,Afghanistan,AFG,2036,0.003987906832554673
26,Afghanistan,AFG,2037,0.003987906832554673
27,Afghanistan,AFG,2038,0.003987906832554673
28,Afghanistan,AFG,2039,0.003987906832554673
29,Afghanistan,AFG,2040,0.003987906832554673
30,Afghanistan,AFG,2041,0.003987906832554673
31,Afghanistan,AFG,2042,0.003987906832554673
32,Afghanistan,AFG,2043,0.003987906832554673
33,Afghanistan,AFG,2044,0.003987906832554673
34,Afghanistan,AFG,2045,0.003987906832554673
35,Afghanistan,AFG,2046,0.003987906832554673
36,Afghanistan,AFG,2047,0.003987906832554673
37,Afghanistan,AFG,2048,0.003987906832554673
38,Afghanistan,AFG,2049,0.003987906832554673
39,Afghanistan,AFG,2050,0.003987906832554673
49,Albania,ALB,2020,0.019173412867490414
50,Albania,ALB,2021,0.019173412867490414
51,Albania,ALB,2022,0.019173412867490414
52,Albania,ALB,2023,0.019173412867490414
53,Albania,ALB,2024,0.019173412867490414
54,Albania,ALB,2025,0.019173412867490414
55,Albania,ALB,2026,0.019173412867490414
56,Albania,ALB,2027,0.019173412867490414
57,Albania,ALB,2028,0.019173412867490414
58,Albania,ALB,2029,0.019173412867490414
59,Albania,ALB,2030,0.019173412867490414
60,Albania,ALB,2031,0.019173412867490414
61,Albania,ALB,2032,0.019173412867490414
62,Albania,ALB,2033,0.019173412867490414
63,Albania,ALB,2034,0.019173412867490414
64,Albania,ALB,2035,0.019173412867490414
65,Albania,ALB,2036,0.019173412867490414
66,Albania,ALB,2037,0.019173412867490414
67,Albania,ALB,2038,0.019173412867490414
68,Albania,ALB,2039,0.019173412867490414
69,Albania,ALB,2040,0.019173412867490414
70,Albania,ALB,2041,0.019173412867490414
71,Albania,ALB,2042,0.019173412867490414
72,Albania,ALB,2043,0.019173412867490414
73,Albania,ALB,2044,0.019173412867490414
74,Albania,ALB,2045,0.019173412867490414
75,Albania,ALB,2046,0.019173412867490414
76,Albania,ALB,2047,0.019173412867490414
77,Albania,ALB,2048,0.019173412867490414
78,Albania,ALB,2049,0.019173412867490414
79,Albania,ALB,2050,0.019173412867490414
89,Algeria,DZA,2020,0.003987906832554673
90,Algeria,DZA,2021,0.003987906832554673
91,Algeria,DZA,2022,0.003987906832554673
92,Algeria,DZA,2023,0.003987906832554673
93,Algeria,DZA,2024,0.003987906832554673
94,Algeria,DZA,2025,0.003987906832554673
95,Algeria,DZA,2026,0.003987906832554673
96,Algeria,DZA,2027,0.003987906832554673
97,Algeria,DZA,2028,0.003987906832554673
98,Algeria,DZA,2029,0.003987906832554673
99,Algeria,DZA,2030,0.003987906832554673
100,Algeria,DZA,2031,0.003987906832554673
101,Algeria,DZA,2032,0.003987906832554673
102,Algeria,DZA,2033,0.003987906832554673
103,Algeria,DZA,2034,0.003987906832554673
104,Algeria,DZA,2035,0.003987906832554673
105,Algeria,DZA,2036,0.003987906832554673
106,Algeria,DZA,2037,0.003987906832554673
107,Algeria,DZA,2038,0.003987906832554673
108,Algeria,DZA,2039,0.003987906832554673
109,Algeria,DZA,2040,0.003987906832554673
110,Algeria,DZA,2041,0.003987906832554673
111,Algeria,DZA,2042,0.003987906832554673
112,Algeria,DZA,2043,0.003987906832554673
113,Algeria,DZA,2044,0.003987906832554673
114,Algeria,DZA,2045,0.003987906832554673
115,Algeria,DZA,2046,0.003987906832554673
116,Algeria,DZA,2047,0.003987906832554673
117,Algeria,DZA,2048,0.003987906832554673
118,Algeria,DZA,2049,0.003987906832554673
119,Algeria,DZA,2050,0.003987906832554673
129,Angola,AGO,2020,0.003987906832554673
130,Angola,AGO,2021,0.003987906832554673
131,Angola,AGO,2022,0.003987906832554673
132,Angola,AGO,2023,0.003987906832554673
133,Angola,AGO,2024,0.003987906832554673
134,Angola,AGO,2025,0.003987906832554673
135,Angola,AGO,2026,0.003987906832554673
136,Angola,AGO,2027,0.003987906832554673
137,Angola,AGO,2028,0.003987906832554673
138,Angola,AGO,2029,0.003987906832554673
139,Angola,AGO,2030,0.003987906832554673
140,Angola,AGO,2031,0.003987906832554673
141,Angola,AGO,2032,0.003987906832554673
142,Angola,AGO,2033,0.003987906832554673
143,Angola,AGO,2034,0.003987906832554673
144,Angola,AGO,2035,0.003987906832554673
145,Angola,AGO,2036,0.003987906832554673
146,Angola,AGO,2037,0.003987906832554673
147,Angola,AGO,2038,0.003987906832554673
148,Angola,AGO,2039,0.003987906832554673
149,Angola,AGO,2040,0.003987906832554673
150,Angola,AGO,2041,0.003987906832554673
151,Angola,AGO,2042,0.003987906832554673
152,Angola,AGO,2043,0.003987906832554673
153,Angola,AGO,2044,0.003987906832554673
154,Angola,AGO,2045,0.003987906832554673
155,Angola,AGO,2046,0.003987906832554673
156,Angola,AGO,2047,0.003987906832554673
157,Angola,AGO,2048,0.003987906832554673
158,Angola,AGO,2049,0.003987906832554673
159,Angola,AGO,2050,0.003987906832554673
169,Argentina,ARG,2020,0.0
170,Argentina,ARG,2021,0.0
171,Argentina,ARG,2022,0.0
172,Argentina,ARG,2023,0.0
173,Argentina,ARG,2024,0.0
174,Argentina,ARG,2025,0.0
175,Argentina,ARG,2026,0.0
176,Argentina,ARG,2027,0.0
177,Argentina,ARG,2028,0.0
178,Argentina,ARG,2029,0.0
179,Argentina,ARG,2030,0.0
180,Argentina,ARG,2031,0.0
181,Argentina,ARG,2032,0.0
182,Argentina,ARG,2033,0.0
183,Argentina,ARG,2034,0.0
184,Argentina,ARG,2035,0.0
185,Argentina,ARG,2036,0.0
186,Argentina,ARG,2037,0.0
187,Argentina,ARG,2038,0.0
188,Argentina,ARG,2039,0.0
189,Argentina,ARG,2040,0.0
190,Argentina,ARG,2041,0.0
191,Argentina,ARG,2042,0.0
192,Argentina,ARG,2043,0.0
193,Argentina,ARG,2044,0.0
194,Argentina,ARG,2045,0.0
195,Argentina,ARG,2046,0.0
196,Argentina,ARG,2047,0.0
197,Argentina,ARG,2048,0.0
198,Argentina,ARG,2049,0.0
199,Argentina,ARG,2050,0.0
209,Armenia,ARM,2020,0.003987906832554673
210,Armenia,ARM,2021,0.003987906832554673
211,Armenia,ARM,2022,0.003987906832554673
212,Armenia,ARM,2023,0.003987906832554673
213,Armenia,ARM,2024,0.003987906832554673
214,Armenia,ARM,2025,0.003987906832554673
215,Armenia,ARM,2026,0.003987906832554673
216,Armenia,ARM,2027,0.003987906832554673
217,Armenia,ARM,2028,0.003987906832554673
218,Armenia,ARM,2029,0.003987906832554673
219,Armenia,ARM,2030,0.003987906832554673
220,Armenia,ARM,2031,0.003987906832554673
221,Armenia,ARM,2032,0.003987906832554673
222,Armenia,ARM,2033,0.003987906832554673
223,Armenia,ARM,2034,0.003987906832554673
224,Armenia,ARM,2035,0.003987906832554673
225,Armenia,ARM,2036,0.003987906832554673
226,Armenia,ARM,2037,0.003987906832554673
227,Armenia,ARM,2038,0.003987906832554673
228,Armenia,ARM,2039,0.003987906832554673
229,Armenia,ARM,2040,0.003987906832554673
230,Armenia,ARM,2041,0.003987906832554673
231,Armenia,ARM,2042,0.003987906832554673
232,Armenia,ARM,2043,0.003987906832554673
233,Armenia,ARM,2044,0.003987906832554673
234,Armenia,ARM,2045,0.003987906832554673
235,Armenia,ARM,2046,0.003987906832554673
236,Armenia,ARM,2047,0.003987906832554673
237,Armenia,ARM,2048,0.003987906832554673
238,Armenia,ARM,2049,0.003987906832554673
239,Armenia,ARM,2050,0.003987906832554673
249,Aruba,ABW,2020,0.003987906832554673
250,Aruba,ABW,2021,0.003987906832554673
251,Aruba,ABW,2022,0.003987906832554673
252,Aruba,ABW,2023,0.003987906832554673
253,Aruba,ABW,2024,0.003987906832554673
254,Aruba,ABW,2025,0.003987906832554673
255,Aruba,ABW,2026,0.003987906832554673
256,Aruba,ABW,2027,0.003987906832554673
257,Aruba,ABW,2028,0.003987906832554673
258,Aruba,ABW,2029,0.003987906832554673
259,Aruba,ABW,2030,0.003987906832554673
260,Aruba,ABW,2031,0.003987906832554673
261,Aruba,ABW,2032,0.003987906832554673
262,Aruba,ABW,2033,0.003987906832554673
263,Aruba,ABW,2034,0.003987906832554673
264,Aruba,ABW,2035,0.003987906832554673
265,Aruba,ABW,2036,0.003987906832554673
266,Aruba,ABW,2037,0.003987906832554673
267,Aruba,ABW,2038,0.003987906832554673
268,Aruba,ABW,2039,0.003987906832554673
269,Aruba,ABW,2040,0.003987906832554673
270,Aruba,ABW,2041,0.003987906832554673
271,Aruba,ABW,2042,0.003987906832554673
272,Aruba,ABW,2043,0.003987906832554673
273,Aruba,ABW,2044,0.003987906832554673
274,Aruba,ABW,2045,0.003987906832554673
275,Aruba,ABW,2046,0.003987906832554673
276,Aruba,ABW,2047,0.003987906832554673
277,Aruba,ABW,2048,0.003987906832554673
278,Aruba,ABW,2049,0.003987906832554673
279,Aruba,ABW,2050,0.003987906832554673
289,Australia,AUS,2020,0.001713401160386165
290,Australia,AUS,2021,0.001713401160386165
291,Australia,AUS,2022,0.001713401160386165
292,Australia,AUS,2023,0.001713401160386165
293,Australia,AUS,2024,0.001713401160386165
294,Australia,AUS,2025,0.001713401160386165
295,Australia,AUS,2026,0.001713401160386165
296,Australia,AUS,2027,0.001713401160386165
297,Australia,AUS,2028,0.001713401160386165
298,Australia,AUS,2029,0.001713401160386165
299,Australia,AUS,2030,0.001713401160386165
300,Australia,AUS,2031,0.001713401160386165
301,Australia,AUS,2032,0.001713401160386165
302,Australia,AUS,2033,0.001713401160386165
303,Australia,AUS,2034,0.001713401160386165
304,Australia,AUS,2035,0.001713401160386165
305,Australia,AUS,2036,0.001713401160386165
306,Australia,AUS,2037,0.001713401160386165
307,Australia,AUS,2038,0.001713401160386165
308,Australia,AUS,2039,0.001713401160386165
309,Australia,AUS,2040,0.001713401160386165
310,Australia,AUS,2041,0.001713401160386165
311,Australia,AUS,2042,0.001713401160386165
312,Australia,AUS,2043,0.001713401160386165
313,Australia,AUS,2044,0.001713401160386165
314,Australia,AUS,2045,0.001713401160386165
315,Australia,AUS,2046,0.001713401160386165
316,Australia,AUS,2047,0.001713401160386165
317,Australia,AUS,2048,0.001713401160386165
318,Australia,AUS,2049,0.001713401160386165
319,Australia,AUS,2050,0.001713401160386165
329,Austria,AUT,2020,0.0
330,Austria,AUT,2021,0.0
331,Austria,AUT,2022,0.0
332,Austria,AUT,2023,0.0
333,Austria,AUT,2024,0.0
334,Austria,AUT,2025,0.0
335,Austria,AUT,2026,0.0
336,Austria,AUT,2027,0.0
337,Austria,AUT,2028,0.0
338,Austria,AUT,2029,0.0
339,Austria,AUT,2030,0.0
340,Austria,AUT,2031,0.0
341,Austria,AUT,2032,0.0
342,Austria,AUT,2033,0.0
343,Austria,AUT,2034,0.0
344,Austria,AUT,2035,0.0
345,Austria,AUT,2036,0.0
346,Austria,AUT,2037,0.0
347,Austria,AUT,2038,0.0
348,Austria,AUT,2039,0.0
349,Austria,AUT,2040,0.0
350,Austria,AUT,2041,0.0
351,Austria,AUT,2042,0.0
352,Austria,AUT,2043,0.0
353,Austria,AUT,2044,0.0
354,Austria,AUT,2045,0.0
355,Austria,AUT,2046,0.0
356,Austria,AUT,2047,0.0
357,Austria,AUT,2048,0.0
358,Austria,AUT,2049,0.0
359,Austria,AUT,2050,0.0
369,Azerbaijan,AZE,2020,0.0
370,Azerbaijan,AZE,2021,0.0
371,Azerbaijan,AZE,2022,0.0
372,Azerbaijan,AZE,2023,0.0
373,Azerbaijan,AZE,2024,0.0
374,Azerbaijan,AZE,2025,0.0
375,Azerbaijan,AZE,2026,0.0
376,Azerbaijan,AZE,2027,0.0
377,Azerbaijan,AZE,2028,0.0
378,Azerbaijan,AZE,2029,0.0
379,Azerbaijan,AZE,2030,0.0
380,Azerbaijan,AZE,2031,0.0
381,Azerbaijan,AZE,2032,0.0
382,Azerbaijan,AZE,2033,0.0
383,Azerbaijan,AZE,2034,0.0
384,Azerbaijan,AZE,2035,0.0
385,Azerbaijan,AZE,2036,0.0
386,Azerbaijan,AZE,2037,0.0
387,Azerbaijan,AZE,2038,0.0
388,Azerbaijan,AZE,2039,0.0
389,Azerbaijan,AZE,2040,0.0
390,Azerbaijan,AZE,2041,0.0
391,Azerbaijan,AZE,2042,0.0
392,Azerbaijan,AZE,2043,0.0
393,Azerbaijan,AZE,2044,0.0
394,Azerbaijan,AZE,2045,0.0
395,Azerbaijan,AZE,2046,0.0
396,Azerbaijan,AZE,2047,0.0
397,Azerbaijan,AZE,2048,0.0
398,Azerbaijan,AZE,2049,0.0
399,Azerbaijan,AZE,2050,0.0
409,"Bahamas, The",BHS,2020,0.003987906832554673
410,"Bahamas, The",BHS,2021,0.003987906832554673
411,"Bahamas, The",BHS,2022,0.003987906832554673
412,"Bahamas, The",BHS,2023,0.003987906832554673
413,"Bahamas, The",BHS,2024,0.003987906832554673
414,"Bahamas, The",BHS,2025,0.003987906832554673
415,"Bahamas, The",BHS,2026,0.003987906832554673
416,"Bahamas, The",BHS,2027,0.003987906832554673
417,"Bahamas, The",BHS,2028,0.003987906832554673
418,"Bahamas, The",BHS,2029,0.003987906832554673
419,"Bahamas, The",BHS,2030,0.003987906832554673
420,"Bahamas, The",BHS,2031,0.003987906832554673
421,"Bahamas, The",BHS,2032,0.003987906832554673
422,"Bahamas, The",BHS,2033,0.003987906832554673
423,"Bahamas, The",BHS,2034,0.003987906832554673
424,"Bahamas, The",BHS,2035,0.003987906832554673
425,"Bahamas, The",BHS,2036,0.003987906832554673
426,"Bahamas, The",BHS,2037,0.003987906832554673
427,"Bahamas, The",BHS,2038,0.003987906832554673
428,"Bahamas, The",BHS,2039,0.003987906832554673
429,"Bahamas, The",BHS,2040,0.003987906832554673
430,"Bahamas, The",BHS,2041,0.003987906832554673
431,"Bahamas, The",BHS,2042,0.003987906832554673
432,"Bahamas, The",BHS,2043,0.003987906832554673
433,"Bahamas, The",BHS,2044,0.003987906832554673
434,"Bahamas, The",BHS,2045,0.003987906832554673
435,"Bahamas, The",BHS,2046,0.003987906832554673
436,"Bahamas, The",BHS,2047,0.003987906832554673
437,"Bahamas, The",BHS,2048,0.003987906832554673
438,"Bahamas, The",BHS,2049,0.003987906832554673
439,"Bahamas, The",BHS,2050,0.003987906832554673
449,Bahrain,BHR,2020,0.003987906832554673
450,Bahrain,BHR,2021,0.003987906832554673
451,Bahrain,BHR,2022,0.003987906832554673
452,Bahrain,BHR,2023,0.003987906832554673
453,Bahrain,BHR,2024,0.003987906832554673
454,Bahrain,BHR,2025,0.003987906832554673
455,Bahrain,BHR,2026,0.003987906832554673
456,Bahrain,BHR,2027,0.003987906832554673
457,Bahrain,BHR,2028,0.003987906832554673
458,Bahrain,BHR,2029,0.003987906832554673
459,Bahrain,BHR,2030,0.003987906832554673
460,Bahrain,BHR,2031,0.003987906832554673
461,Bahrain,BHR,2032,0.003987906832554673
462,Bahrain,BHR,2033,0.003987906832554673
463,Bahrain,BHR,2034,0.003987906832554673
464,Bahrain,BHR,2035,0.003987906832554673
465,Bahrain,BHR,2036,0.003987906832554673
466,Bahrain,BHR,2037,0.003987906832554673
467,Bahrain,BHR,2038,0.003987906832554673
468,Bahrain,BHR,2039,0.003987906832554673
469,Bahrain,BHR,2040,0.003987906832554673
470,Bahrain,BHR,2041,0.003987906832554673
471,Bahrain,BHR,2042,0.003987906832554673
472,Bahrain,BHR,2043,0.003987906832554673
473,Bahrain,BHR,2044,0.003987906832554673
474,Bahrain,BHR,2045,0.003987906832554673
475,Bahrain,BHR,2046,0.003987906832554673
476,Bahrain,BHR,2047,0.003987906832554673
477,Bahrain,BHR,2048,0.003987906832554673
478,Bahrain,BHR,2049,0.003987906832554673
479,Bahrain,BHR,2050,0.003987906832554673
489,Bangladesh,BGD,2020,0.003987906832554673
490,Bangladesh,BGD,2021,0.003987906832554673
491,Bangladesh,BGD,2022,0.003987906832554673
492,Bangladesh,BGD,2023,0.003987906832554673
493,Bangladesh,BGD,2024,0.003987906832554673
494,Bangladesh,BGD,2025,0.003987906832554673
495,Bangladesh,BGD,2026,0.003987906832554673
496,Bangladesh,BGD,2027,0.003987906832554673
497,Bangladesh,BGD,2028,0.003987906832554673
498,Bangladesh,BGD,2029,0.003987906832554673
499,Bangladesh,BGD,2030,0.003987906832554673
500,Bangladesh,BGD,2031,0.003987906832554673
501,Bangladesh,BGD,2032,0.003987906832554673
502,Bangladesh,BGD,2033,0.003987906832554673
503,Bangladesh,BGD,2034,0.003987906832554673
504,Bangladesh,BGD,2035,0.003987906832554673
505,Bangladesh,BGD,2036,0.003987906832554673
506,Bangladesh,BGD,2037,0.003987906832554673
507,Bangladesh,BGD,2038,0.003987906832554673
508,Bangladesh,BGD,2039,0.003987906832554673
509,Bangladesh,BGD,2040,0.003987906832554673
510,Bangladesh,BGD,2041,0.003987906832554673
511,Bangladesh,BGD,2042,0.003987906832554673
512,Bangladesh,BGD,2043,0.003987906832554673
513,Bangladesh,BGD,2044,0.003987906832554673
514,Bangladesh,BGD,2045,0.003987906832554673
515,Bangladesh,BGD,2046,0.003987906832554673
516,Bangladesh,BGD,2047,0.003987906832554673
517,Bangladesh,BGD,2048,0.003987906832554673
518,Bangladesh,BGD,2049,0.003987906832554673
519,Bangladesh,BGD,2050,0.003987906832554673
529,Barbados,BRB,2020,0.003987906832554673
530,Barbados,BRB,2021,0.003987906832554673
531,Barbados,BRB,2022,0.003987906832554673
532,Barbados,BRB,2023,0.003987906832554673
533,Barbados,BRB,2024,0.003987906832554673
534,Barbados,BRB,2025,0.003987906832554673
535,Barbados,BRB,2026,0.003987906832554673
536,Barbados,BRB,2027,0.003987906832554673
537,Barbados,BRB,2028,0.003987906832554673
538,Barbados,BRB,2029,0.003987906832554673
539,Barbados,BRB,2030,0.003987906832554673
540,Barbados,BRB,2031,0.003987906832554673
541,Barbados,BRB,2032,0.003987906832554673
542,Barbados,BRB,2033,0.003987906832554673
543,Barbados,BRB,2034,0.003987906832554673
544,Barbados,BRB,2035,0.003987906832554673
545,Barbados,BRB,2036,0.003987906832554673
546,Barbados,BRB,2037,0.003987906832554673
547,Barbados,BRB,2038,0.003987906832554673
548,Barbados,BRB,2039,0.003987906832554673
549,Barbados,BRB,2040,0.003987906832554673
550,Barbados,BRB,2041,0.003987906832554673
551,Barbados,BRB,2042,0.003987906832554673
552,Barbados,BRB,2043,0.003987906832554673
553,Barbados,BRB,2044,0.003987906832554673
554,Barbados,BRB,2045,0.003987906832554673
555,Barbados,BRB,2046,0.003987906832554673
556,Barbados,BRB,2047,0.003987906832554673
557,Barbados,BRB,2048,0.003987906832554673
558,Barbados,BRB,2049,0.003987906832554673
559,Barbados,BRB,2050,0.003987906832554673
569,Belarus,BLR,2020,0.012457398049124456
570,Belarus,BLR,2021,0.012457398049124456
571,Belarus,BLR,2022,0.012457398049124456
572,Belarus,BLR,2023,0.012457398049124456
573,Belarus,BLR,2024,0.012457398049124456
574,Belarus,BLR,2025,0.012457398049124456
575,Belarus,BLR,2026,0.012457398049124456
576,Belarus,BLR,2027,0.012457398049124456
577,Belarus,BLR,2028,0.012457398049124456
578,Belarus,BLR,2029,0.012457398049124456
579,Belarus,BLR,2030,0.012457398049124456
580,Belarus,BLR,2031,0.012457398049124456
581,Belarus,BLR,2032,0.012457398049124456
582,Belarus,BLR,2033,0.012457398049124456
583,Belarus,BLR,2034,0.012457398049124456
584,Belarus,BLR,2035,0.012457398049124456
585,Belarus,BLR,2036,0.012457398049124456
586,Belarus,BLR,2037,0.012457398049124456
587,Belarus,BLR,2038,0.012457398049124456
588,Belarus,BLR,2039,0.012457398049124456
589,Belarus,BLR,2040,0.012457398049124456
590,Belarus,BLR,2041,0.012457398049124456
591,Belarus,BLR,2042,0.012457398049124456
592,Belarus,BLR,2043,0.012457398049124456
593,Belarus,BLR,2044,0.012457398049124456
594,Belarus,BLR,2045,0.012457398049124456
595,Belarus,BLR,2046,0.012457398049124456
596,Belarus,BLR,2047,0.012457398049124456
597,Belarus,BLR,2048,0.012457398049124456
598,Belarus,BLR,2049,0.012457398049124456
599,Belarus,BLR,2050,0.012457398049124456
609,Belgium,BEL,2020,0.0
610,Belgium,BEL,2021,0.0
611,Belgium,BEL,2022,0.0
612,Belgium,BEL,2023,0.0
613,Belgium,BEL,2024,0.0
614,Belgium,BEL,2025,0.0
615,Belgium,BEL,2026,0.0
616,Belgium,BEL,2027,0.0
617,Belgium,BEL,2028,0.0
618,Belgium,BEL,2029,0.0
619,Belgium,BEL,2030,0.0
620,Belgium,BEL,2031,0.0
621,Belgium,BEL,2032,0.0
622,Belgium,BEL,2033,0.0
623,Belgium,BEL,2034,0.0
624,Belgium,BEL,2035,0.0
625,Belgium,BEL,2036,0.0
626,Belgium,BEL,2037,0.0
627,Belgium,BEL,2038,0.0
628,Belgium,BEL,2039,0.0
629,Belgium,BEL,2040,0.0
630,Belgium,BEL,2041,0.0
631,Belgium,BEL,2042,0.0
632,Belgium,BEL,2043,0.0
633,Belgium,BEL,2044,0.0
634,Belgium,BEL,2045,0.0
635,Belgium,BEL,2046,0.0
636,Belgium,BEL,2047,0.0
637,Belgium,BEL,2048,0.0
638,Belgium,BEL,2049,0.0
639,Belgium,BEL,2050,0.0
649,Belize,BLZ,2020,0.003987906832554673
650,Belize,BLZ,2021,0.003987906832554673
651,Belize,BLZ,2022,0.003987906832554673
652,Belize,BLZ,2023,0.003987906832554673
653,Belize,BLZ,2024,0.003987906832554673
654,Belize,BLZ,2025,0.003987906832554673
655,Belize,BLZ,2026,0.003987906832554673
656,Belize,BLZ,2027,0.003987906832554673
657,Belize,BLZ,2028,0.003987906832554673
658,Belize,BLZ,2029,0.003987906832554673
659,Belize,BLZ,2030,0.003987906832554673
660,Belize,BLZ,2031,0.003987906832554673
661,Belize,BLZ,2032,0.003987906832554673
662,Belize,BLZ,2033,0.003987906832554673
663,Belize,BLZ,2034,0.003987906832554673
664,Belize,BLZ,2035,0.003987906832554673
665,Belize,BLZ,2036,0.003987906832554673
666,Belize,BLZ,2037,0.003987906832554673
667,Belize,BLZ,2038,0.003987906832554673
668,Belize,BLZ,2039,0.003987906832554673
669,Belize,BLZ,2040,0.003987906832554673
670,Belize,BLZ,2041,0.003987906832554673
671,Belize,BLZ,2042,0.003987906832554673
672,Belize,BLZ,2043,0.003987906832554673
673,Belize,BLZ,2044,0.003987906832554673
674,Belize,BLZ,2045,0.003987906832554673
675,Belize,BLZ,2046,0.003987906832554673
676,Belize,BLZ,2047,0.003987906832554673
677,Belize,BLZ,2048,0.003987906832554673
678,Belize,BLZ,2049,0.003987906832554673
679,Belize,BLZ,2050,0.003987906832554673
689,Benin,BEN,2020,0.003987906832554673
690,Benin,BEN,2021,0.003987906832554673
691,Benin,BEN,2022,0.003987906832554673
692,Benin,BEN,2023,0.003987906832554673
693,Benin,BEN,2024,0.003987906832554673
694,Benin,BEN,2025,0.003987906832554673
695,Benin,BEN,2026,0.003987906832554673
696,Benin,BEN,2027,0.003987906832554673
697,Benin,BEN,2028,0.003987906832554673
698,Benin,BEN,2029,0.003987906832554673
699,Benin,BEN,2030,0.003987906832554673
700,Benin,BEN,2031,0.003987906832554673
701,Benin,BEN,2032,0.003987906832554673
702,Benin,BEN,2033,0.003987906832554673
703,Benin,BEN,2034,0.003987906832554673
704,Benin,BEN,2035,0.003987906832554673
705,Benin,BEN,2036,0.003987906832554673
706,Benin,BEN,2037,0.003987906832554673
707,Benin,BEN,2038,0.003987906832554673
708,Benin,BEN,2039,0.003987906832554673
709,Benin,BEN,2040,0.003987906832554673
710,Benin,BEN,2041,0.003987906832554673
711,Benin,BEN,2042,0.003987906832554673
712,Benin,BEN,2043,0.003987906832554673
713,Benin,BEN,2044,0.003987906832554673
714,Benin,BEN,2045,0.003987906832554673
715,Benin,BEN,2046,0.003987906832554673
716,Benin,BEN,2047,0.003987906832554673
717,Benin,BEN,2048,0.003987906832554673
718,Benin,BEN,2049,0.003987906832554673
719,Benin,BEN,2050,0.003987906832554673
729,Bhutan,BTN,2020,0.003987906832554673
730,Bhutan,BTN,2021,0.003987906832554673
731,Bhutan,BTN,2022,0.003987906832554673
732,Bhutan,BTN,2023,0.003987906832554673
733,Bhutan,BTN,2024,0.003987906832554673
734,Bhutan,BTN,2025,0.003987906832554673
735,Bhutan,BTN,2026,0.003987906832554673
736,Bhutan,BTN,2027,0.003987906832554673
737,Bhutan,BTN,2028,0.003987906832554673
738,Bhutan,BTN,2029,0.003987906832554673
739,Bhutan,BTN,2030,0.003987906832554673
740,Bhutan,BTN,2031,0.003987906832554673
741,Bhutan,BTN,2032,0.003987906832554673
742,Bhutan,BTN,2033,0.003987906832554673
743,Bhutan,BTN,2034,0.003987906832554673
744,Bhutan,BTN,2035,0.003987906832554673
745,Bhutan,BTN,2036,0.003987906832554673
746,Bhutan,BTN,2037,0.003987906832554673
747,Bhutan,BTN,2038,0.003987906832554673
748,Bhutan,BTN,2039,0.003987906832554673
749,Bhutan,BTN,2040,0.003987906832554673
750,Bhutan,BTN,2041,0.003987906832554673
751,Bhutan,BTN,2042,0.003987906832554673
752,Bhutan,BTN,2043,0.003987906832554673
753,Bhutan,BTN,2044,0.003987906832554673
754,Bhutan,BTN,2045,0.003987906832554673
755,Bhutan,BTN,2046,0.003987906832554673
756,Bhutan,BTN,2047,0.003987906832554673
757,Bhutan,BTN,2048,0.003987906832554673
758,Bhutan,BTN,2049,0.003987906832554673
759,Bhutan,BTN,2050,0.003987906832554673
769,Bolivia,BOL,2020,0.003987906832554673
770,Bolivia,BOL,2021,0.003987906832554673
771,Bolivia,BOL,2022,0.003987906832554673
772,Bolivia,BOL,2023,0.003987906832554673
773,Bolivia,BOL,2024,0.003987906832554673
774,Bolivia,BOL,2025,0.003987906832554673
775,Bolivia,BOL,2026,0.003987906832554673
776,Bolivia,BOL,2027,0.003987906832554673
777,Bolivia,BOL,2028,0.003987906832554673
778,Bolivia,BOL,2029,0.003987906832554673
779,Bolivia,BOL,2030,0.003987906832554673
780,Bolivia,BOL,2031,0.003987906832554673
781,Bolivia,BOL,2032,0.003987906832554673
782,Bolivia,BOL,2033,0.003987906832554673
783,Bolivia,BOL,2034,0.003987906832554673
784,Bolivia,BOL,2035,0.003987906832554673
785,Bolivia,BOL,2036,0.003987906832554673
786,Bolivia,BOL,2037,0.003987906832554673
787,Bolivia,BOL,2038,0.003987906832554673
788,Bolivia,BOL,2039,0.003987906832554673
789,Bolivia,BOL,2040,0.003987906832554673
790,Bolivia,BOL,2041,0.003987906832554673
791,Bolivia,BOL,2042,0.003987906832554673
792,Bolivia,BOL,2043,0.003987906832554673
793,Bolivia,BOL,2044,0.003987906832554673
794,Bolivia,BOL,2045,0.003987906832554673
795,Bolivia,BOL,2046,0.003987906832554673
796,Bolivia,BOL,2047,0.003987906832554673
797,Bolivia,BOL,2048,0.003987906832554673
798,Bolivia,BOL,2049,0.003987906832554673
799,Bolivia,BOL,2050,0.003987906832554673
809,Bosnia and Herzegovina,BIH,2020,0.10275983558426306
