Year,iso_code3,fuelefficiency_trns_road_heavy_freight_natural_gas_km_per_litre
2046.0,AFE,
2047.0,AFE,
2048.0,AFE,
2049.0,AFE,
2050.0,AFE,
2015.0,AFG,0.08647014361300076
2016.0,AFG,0.08706240487062403
2017.0,AFG,0.08780455940949769
2018.0,AFG,0.0887304652045481
2019.0,AFG,0.08859887620083381
2020.0,AFG,0.08801152360374519
2021.0,AFG,0.08801152360374519
2022.0,AFG,0.08801152360374519
2023.0,AFG,0.08801152360374519
2024.0,AFG,0.08801152360374519
2025.0,AFG,0.08801152360374519
2026.0,AFG,0.08801152360374519
2027.0,AFG,0.08801152360374519
2028.0,AFG,0.08801152360374519
2029.0,AFG,0.08801152360374519
2030.0,AFG,0.08801152360374519
2031.0,AFG,0.08801152360374519
2032.0,AFG,0.08801152360374519
2033.0,AFG,0.08801152360374519
2034.0,AFG,0.08801152360374519
2035.0,AFG,0.08801152360374519
2036.0,AFG,0.08801152360374519
2037.0,AFG,0.08801152360374519
2038.0,AFG,0.08801152360374519
2039.0,AFG,0.08801152360374519
2040.0,AFG,0.08801152360374519
2041.0,AFG,0.08801152360374519
2042.0,AFG,0.08801152360374519
2043.0,AFG,0.08801152360374519
2044.0,AFG,0.08801152360374519
2045.0,AFG,0.08801152360374519
2046.0,AFG,0.08801152360374519
2047.0,AFG,0.08801152360374519
2048.0,AFG,0.08801152360374519
2049.0,AFG,0.08801152360374519
2050.0,AFG,0.08801152360374519
2051.0,AFG,
2052.0,AFG,
2053.0,AFG,
2054.0,AFG,
2055.0,AFG,
2015.0,AFW,
2016.0,AFW,
2017.0,AFW,
2018.0,AFW,
2019.0,AFW,
2020.0,AFW,
2021.0,AFW,
2022.0,AFW,
2023.0,AFW,
2024.0,AFW,
2025.0,AFW,
2026.0,AFW,
2027.0,AFW,
2028.0,AFW,
2029.0,AFW,
2030.0,AFW,
2031.0,AFW,
2032.0,AFW,
2033.0,AFW,
2034.0,AFW,
2035.0,AFW,
2036.0,AFW,
2037.0,AFW,
2038.0,AFW,
2039.0,AFW,
2040.0,AFW,
2041.0,AFW,
2042.0,AFW,
2043.0,AFW,
2044.0,AFW,
2045.0,AFW,
2046.0,AFW,
2047.0,AFW,
2048.0,AFW,
2049.0,AFW,
2050.0,AFW,
2015.0,AGO,0.13069836408274385
2016.0,AGO,0.13284905986707188
2017.0,AGO,0.13434275291707268
2018.0,AGO,0.13621117697725085
2019.0,AGO,0.13916194321505296
2020.0,AGO,0.15346062733681537
2021.0,AGO,0.15346062733681537
2022.0,AGO,0.15346062733681537
2023.0,AGO,0.15346062733681537
2024.0,AGO,0.15346062733681537
2025.0,AGO,0.15346062733681537
2026.0,AGO,0.15346062733681537
2027.0,AGO,0.15346062733681537
2028.0,AGO,0.15346062733681537
2029.0,AGO,0.15346062733681537
2030.0,AGO,0.15346062733681537
2031.0,AGO,0.15346062733681537
2032.0,AGO,0.15346062733681537
2033.0,AGO,0.15346062733681537
2034.0,AGO,0.15346062733681537
2035.0,AGO,0.15346062733681537
2036.0,AGO,0.15346062733681537
2037.0,AGO,0.15346062733681537
2038.0,AGO,0.15346062733681537
2039.0,AGO,0.15346062733681537
2040.0,AGO,0.15346062733681537
2041.0,AGO,0.15346062733681537
2042.0,AGO,0.15346062733681537
2043.0,AGO,0.15346062733681537
2044.0,AGO,0.15346062733681537
2045.0,AGO,0.15346062733681537
2046.0,AGO,0.15346062733681537
2047.0,AGO,0.15346062733681537
2048.0,AGO,0.15346062733681537
2049.0,AGO,0.15346062733681537
2050.0,AGO,0.15346062733681537
2051.0,AGO,
2052.0,AGO,
2053.0,AGO,
2054.0,AGO,
2055.0,AGO,
2015.0,AIA,0.07193813384710068
2016.0,AIA,0.07385308499532994
2017.0,AIA,0.07438025675077468
2018.0,AIA,0.07499023709902371
2019.0,AIA,0.07401778585391372
2020.0,AIA,0.07677633082019648
2021.0,AIA,0.07677633082019648
2022.0,AIA,0.07677633082019648
2023.0,AIA,0.07677633082019648
2024.0,AIA,0.07677633082019648
2025.0,AIA,0.07677633082019648
2026.0,AIA,0.07677633082019648
2027.0,AIA,0.07677633082019648
2028.0,AIA,0.07677633082019648
2029.0,AIA,0.07677633082019648
2030.0,AIA,0.07677633082019648
2031.0,AIA,0.07677633082019648
2032.0,AIA,0.07677633082019648
2033.0,AIA,0.07677633082019648
2034.0,AIA,0.07677633082019648
2035.0,AIA,0.07677633082019648
2036.0,AIA,0.07677633082019648
2037.0,AIA,0.07677633082019648
2038.0,AIA,0.07677633082019648
2039.0,AIA,0.07677633082019648
2040.0,AIA,0.07677633082019648
2041.0,AIA,0.07677633082019648
2042.0,AIA,0.07677633082019648
2043.0,AIA,0.07677633082019648
2044.0,AIA,0.07677633082019648
2045.0,AIA,0.07677633082019648
2046.0,AIA,0.07677633082019648
2047.0,AIA,0.07677633082019648
2048.0,AIA,0.07677633082019648
2049.0,AIA,0.07677633082019648
2050.0,AIA,0.07677633082019648
2015.0,ALA,0.16283754654125027
2016.0,ALA,0.16425970851977645
2017.0,ALA,0.15864565868627226
2018.0,ALA,0.16029826979667566
2019.0,ALA,0.15925263865803896
2020.0,ALA,0.16330885637204984
2021.0,ALA,0.16330885637204984
2022.0,ALA,0.16330885637204984
2023.0,ALA,0.16330885637204984
2024.0,ALA,0.16330885637204984
2025.0,ALA,0.16330885637204984
2026.0,ALA,0.16330885637204984
2027.0,ALA,0.16330885637204984
2028.0,ALA,0.16330885637204984
2029.0,ALA,0.16330885637204984
2030.0,ALA,0.16330885637204984
2031.0,ALA,0.16330885637204984
2032.0,ALA,0.16330885637204984
2033.0,ALA,0.16330885637204984
2034.0,ALA,0.16330885637204984
2035.0,ALA,0.16330885637204984
2036.0,ALA,0.16330885637204984
2037.0,ALA,0.16330885637204984
2038.0,ALA,0.16330885637204984
2039.0,ALA,0.16330885637204984
2040.0,ALA,0.16330885637204984
2041.0,ALA,0.16330885637204984
2042.0,ALA,0.16330885637204984
2043.0,ALA,0.16330885637204984
2044.0,ALA,0.16330885637204984
2045.0,ALA,0.16330885637204984
2046.0,ALA,0.16330885637204984
2047.0,ALA,0.16330885637204984
2048.0,ALA,0.16330885637204984
2049.0,ALA,0.16330885637204984
2050.0,ALA,0.16330885637204984
2015.0,ALB,0.16283754654125027
2016.0,ALB,0.16425970851977645
2017.0,ALB,0.15864565868627226
2018.0,ALB,0.16029826979667566
2019.0,ALB,0.15925263865803896
2020.0,ALB,0.16330885637204984
2021.0,ALB,0.16330885637204984
2022.0,ALB,0.16330885637204984
2023.0,ALB,0.16330885637204984
2024.0,ALB,0.16330885637204984
2025.0,ALB,0.16330885637204984
2026.0,ALB,0.16330885637204984
2027.0,ALB,0.16330885637204984
2028.0,ALB,0.16330885637204984
2029.0,ALB,0.16330885637204984
2030.0,ALB,0.16330885637204984
2031.0,ALB,0.16330885637204984
2032.0,ALB,0.16330885637204984
2033.0,ALB,0.16330885637204984
2034.0,ALB,0.16330885637204984
2035.0,ALB,0.16330885637204984
2036.0,ALB,0.16330885637204984
2037.0,ALB,0.16330885637204984
2038.0,ALB,0.16330885637204984
2039.0,ALB,0.16330885637204984
2040.0,ALB,0.16330885637204984
2041.0,ALB,0.16330885637204984
2042.0,ALB,0.16330885637204984
2043.0,ALB,0.16330885637204984
2044.0,ALB,0.16330885637204984
2045.0,ALB,0.16330885637204984
2046.0,ALB,0.16330885637204984
2047.0,ALB,0.16330885637204984
2048.0,ALB,0.16330885637204984
2049.0,ALB,0.16330885637204984
2050.0,ALB,0.16330885637204984
2051.0,ALB,
2052.0,ALB,
2053.0,ALB,
2054.0,ALB,
2055.0,ALB,
2015.0,AND,0.16283754654125027
2016.0,AND,0.16425970851977645
2017.0,AND,0.15864565868627226
2018.0,AND,0.16029826979667566
2019.0,AND,0.15925263865803896
2020.0,AND,0.16330885637204984
2021.0,AND,0.16330885637204984
2022.0,AND,0.16330885637204984
2023.0,AND,0.16330885637204984
2024.0,AND,0.16330885637204984
2025.0,AND,0.16330885637204984
2026.0,AND,0.16330885637204984
2027.0,AND,0.16330885637204984
2028.0,AND,0.16330885637204984
2029.0,AND,0.16330885637204984
2030.0,AND,0.16330885637204984
2031.0,AND,0.16330885637204984
2032.0,AND,0.16330885637204984
2033.0,AND,0.16330885637204984
2034.0,AND,0.16330885637204984
2035.0,AND,0.16330885637204984
2036.0,AND,0.16330885637204984
2037.0,AND,0.16330885637204984
2038.0,AND,0.16330885637204984
2039.0,AND,0.16330885637204984
2040.0,AND,0.16330885637204984
2041.0,AND,0.16330885637204984
2042.0,AND,0.16330885637204984
2043.0,AND,0.16330885637204984
2044.0,AND,0.16330885637204984
2045.0,AND,0.16330885637204984
2046.0,AND,0.16330885637204984
2047.0,AND,0.16330885637204984
2048.0,AND,0.16330885637204984
2049.0,AND,0.16330885637204984
2050.0,AND,0.16330885637204984
2015.0,ARB,
2016.0,ARB,
2017.0,ARB,
2018.0,ARB,
2019.0,ARB,
2020.0,ARB,
2021.0,ARB,
2022.0,ARB,
2023.0,ARB,
2024.0,ARB,
2025.0,ARB,
2026.0,ARB,
2027.0,ARB,
2028.0,ARB,
2029.0,ARB,
2030.0,ARB,
2031.0,ARB,
2032.0,ARB,
2033.0,ARB,
2034.0,ARB,
2035.0,ARB,
2036.0,ARB,
2037.0,ARB,
2038.0,ARB,
2039.0,ARB,
2040.0,ARB,
2041.0,ARB,
2042.0,ARB,
2043.0,ARB,
2044.0,ARB,
2045.0,ARB,
2046.0,ARB,
2047.0,ARB,
2048.0,ARB,
2049.0,ARB,
2050.0,ARB,
2015.0,ARE,0.08647014361300076
2016.0,ARE,0.08706240487062403
2017.0,ARE,0.08780455940949769
2018.0,ARE,0.0887304652045481
2019.0,ARE,0.08859887620083381
2020.0,ARE,0.08801152360374519
2021.0,ARE,0.08801152360374519
2022.0,ARE,0.08801152360374519
2023.0,ARE,0.08801152360374519
2024.0,ARE,0.08801152360374519
2025.0,ARE,0.08801152360374519
2026.0,ARE,0.08801152360374519
2027.0,ARE,0.08801152360374519
2028.0,ARE,0.08801152360374519
2029.0,ARE,0.08801152360374519
2030.0,ARE,0.08801152360374519
2031.0,ARE,0.08801152360374519
2032.0,ARE,0.08801152360374519
2033.0,ARE,0.08801152360374519
2034.0,ARE,0.08801152360374519
2035.0,ARE,0.08801152360374519
2036.0,ARE,0.08801152360374519
2037.0,ARE,0.08801152360374519
2038.0,ARE,0.08801152360374519
2039.0,ARE,0.08801152360374519
2040.0,ARE,0.08801152360374519
2041.0,ARE,0.08801152360374519
2042.0,ARE,0.08801152360374519
2043.0,ARE,0.08801152360374519
2044.0,ARE,0.08801152360374519
2045.0,ARE,0.08801152360374519
2046.0,ARE,0.08801152360374519
2047.0,ARE,0.08801152360374519
2048.0,ARE,0.08801152360374519
2049.0,ARE,0.08801152360374519
2050.0,ARE,0.08801152360374519
2015.0,ARG,0.07193813384710068
2016.0,ARG,0.07385308499532994
2017.0,ARG,0.07438025675077468
2018.0,ARG,0.07499023709902371
2019.0,ARG,0.07401778585391372
2020.0,ARG,0.07677633082019648
2021.0,ARG,0.07677633082019648
2022.0,ARG,0.07677633082019648
2023.0,ARG,0.07677633082019648
2024.0,ARG,0.07677633082019648
2025.0,ARG,0.07677633082019648
2026.0,ARG,0.07677633082019648
2027.0,ARG,0.07677633082019648
2028.0,ARG,0.07677633082019648
2029.0,ARG,0.07677633082019648
2030.0,ARG,0.07677633082019648
2031.0,ARG,0.07677633082019648
2032.0,ARG,0.07677633082019648
2033.0,ARG,0.07677633082019648
2034.0,ARG,0.07677633082019648
2035.0,ARG,0.07677633082019648
2036.0,ARG,0.07677633082019648
2037.0,ARG,0.07677633082019648
2038.0,ARG,0.07677633082019648
2039.0,ARG,0.07677633082019648
2040.0,ARG,0.07677633082019648
2041.0,ARG,0.07677633082019648
2042.0,ARG,0.07677633082019648
2043.0,ARG,0.07677633082019648
2044.0,ARG,0.07677633082019648
2045.0,ARG,0.07677633082019648
2046.0,ARG,0.07677633082019648
2047.0,ARG,0.07677633082019648
2048.0,ARG,0.07677633082019648
2049.0,ARG,0.07677633082019648
2050.0,ARG,0.07677633082019648
2051.0,ARG,
2052.0,ARG,
2053.0,ARG,
2054.0,ARG,
2055.0,ARG,
2015.0,ARM,0.08647014361300076
2016.0,ARM,0.08706240487062403
2017.0,ARM,0.08780455940949769
2018.0,ARM,0.0887304652045481
2019.0,ARM,0.08859887620083381
2020.0,ARM,0.08801152360374519
2021.0,ARM,0.08801152360374519
2022.0,ARM,0.08801152360374519
2023.0,ARM,0.08801152360374519
2024.0,ARM,0.08801152360374519
2025.0,ARM,0.08801152360374519
2026.0,ARM,0.08801152360374519
2027.0,ARM,0.08801152360374519
2028.0,ARM,0.08801152360374519
2029.0,ARM,0.08801152360374519
2030.0,ARM,0.08801152360374519
2031.0,ARM,0.08801152360374519
2032.0,ARM,0.08801152360374519
2033.0,ARM,0.08801152360374519
2034.0,ARM,0.08801152360374519
2035.0,ARM,0.08801152360374519
2036.0,ARM,0.08801152360374519
2037.0,ARM,0.08801152360374519
2038.0,ARM,0.08801152360374519
2039.0,ARM,0.08801152360374519
2040.0,ARM,0.08801152360374519
2041.0,ARM,0.08801152360374519
2042.0,ARM,0.08801152360374519
2043.0,ARM,0.08801152360374519
2044.0,ARM,0.08801152360374519
2045.0,ARM,0.08801152360374519
2046.0,ARM,0.08801152360374519
2047.0,ARM,0.08801152360374519
2048.0,ARM,0.08801152360374519
2049.0,ARM,0.08801152360374519
2050.0,ARM,0.08801152360374519
2051.0,ARM,
2052.0,ARM,
2053.0,ARM,
2054.0,ARM,
2055.0,ARM,
2015.0,ASM,0.12527201136972577
2016.0,ASM,0.1277635205778918
2017.0,ASM,0.1255352431649973
2018.0,ASM,0.12673360675057746
2019.0,ASM,0.1269220782286429
2020.0,ASM,0.13674118155692888
2021.0,ASM,0.13674118155692888
2022.0,ASM,0.13674118155692888
2023.0,ASM,0.13674118155692888
2024.0,ASM,0.13674118155692888
2025.0,ASM,0.13674118155692888
2026.0,ASM,0.13674118155692888
2027.0,ASM,0.13674118155692888
2028.0,ASM,0.13674118155692888
2029.0,ASM,0.13674118155692888
2030.0,ASM,0.13674118155692888
2031.0,ASM,0.13674118155692888
2032.0,ASM,0.13674118155692888
2033.0,ASM,0.13674118155692888
2034.0,ASM,0.13674118155692888
2035.0,ASM,0.13674118155692888
2036.0,ASM,0.13674118155692888
2037.0,ASM,0.13674118155692888
2038.0,ASM,0.13674118155692888
2039.0,ASM,0.13674118155692888
2040.0,ASM,0.13674118155692888
2041.0,ASM,0.13674118155692888
2042.0,ASM,0.13674118155692888
2043.0,ASM,0.13674118155692888
2044.0,ASM,0.13674118155692888
2045.0,ASM,0.13674118155692888
2046.0,ASM,0.13674118155692888
2047.0,ASM,0.13674118155692888
2048.0,ASM,0.13674118155692888
2049.0,ASM,0.13674118155692888
2050.0,ASM,0.13674118155692888
2015.0,ATA,0.10584151470539534
2016.0,ATA,0.10759947102914588
2017.0,ATA,0.10742003691074202
2018.0,ATA,0.10851722551988317
2019.0,ATA,0.10836315508567873
2020.0,ATA,0.11276556266815105
2021.0,ATA,0.11276556266815105
2022.0,ATA,0.11276556266815105
2023.0,ATA,0.11276556266815105
2024.0,ATA,0.11276556266815105
2025.0,ATA,0.11276556266815105
2026.0,ATA,0.11276556266815105
2027.0,ATA,0.11276556266815105
2028.0,ATA,0.11276556266815105
2029.0,ATA,0.11276556266815105
2030.0,ATA,0.11276556266815105
2031.0,ATA,0.11276556266815105
2032.0,ATA,0.11276556266815105
2033.0,ATA,0.11276556266815105
2034.0,ATA,0.11276556266815105
2035.0,ATA,0.11276556266815105
2036.0,ATA,0.11276556266815105
2037.0,ATA,0.11276556266815105
2038.0,ATA,0.11276556266815105
2039.0,ATA,0.11276556266815105
2040.0,ATA,0.11276556266815105
2041.0,ATA,0.11276556266815105
2042.0,ATA,0.11276556266815105
2043.0,ATA,0.11276556266815105
2044.0,ATA,0.11276556266815105
2045.0,ATA,0.11276556266815105
2046.0,ATA,0.11276556266815105
2047.0,ATA,0.11276556266815105
2048.0,ATA,0.11276556266815105
2049.0,ATA,0.11276556266815105
2050.0,ATA,0.11276556266815105
2015.0,ATF,0.10584151470539534
2016.0,ATF,0.10759947102914588
2017.0,ATF,0.10742003691074202
2018.0,ATF,0.10851722551988317
2019.0,ATF,0.10836315508567873
2020.0,ATF,0.11276556266815105
2021.0,ATF,0.11276556266815105
2022.0,ATF,0.11276556266815105
2023.0,ATF,0.11276556266815105
2024.0,ATF,0.11276556266815105
2025.0,ATF,0.11276556266815105
2026.0,ATF,0.11276556266815105
2027.0,ATF,0.11276556266815105
2028.0,ATF,0.11276556266815105
2029.0,ATF,0.11276556266815105
2030.0,ATF,0.11276556266815105
2031.0,ATF,0.11276556266815105
2032.0,ATF,0.11276556266815105
2033.0,ATF,0.11276556266815105
2034.0,ATF,0.11276556266815105
2035.0,ATF,0.11276556266815105
2036.0,ATF,0.11276556266815105
2037.0,ATF,0.11276556266815105
2038.0,ATF,0.11276556266815105
2039.0,ATF,0.11276556266815105
2040.0,ATF,0.11276556266815105
2041.0,ATF,0.11276556266815105
2042.0,ATF,0.11276556266815105
2043.0,ATF,0.11276556266815105
2044.0,ATF,0.11276556266815105
2045.0,ATF,0.11276556266815105
2046.0,ATF,0.11276556266815105
2047.0,ATF,0.11276556266815105
2048.0,ATF,0.11276556266815105
2049.0,ATF,0.11276556266815105
2050.0,ATF,0.11276556266815105
2015.0,ATG,0.07193813384710068
2016.0,ATG,0.07385308499532994
2017.0,ATG,0.07438025675077468
2018.0,ATG,0.07499023709902371
2019.0,ATG,0.07401778585391372
2020.0,ATG,0.07677633082019648
2021.0,ATG,0.07677633082019648
2022.0,ATG,0.07677633082019648
2023.0,ATG,0.07677633082019648
2024.0,ATG,0.07677633082019648
2025.0,ATG,0.07677633082019648
2026.0,ATG,0.07677633082019648
2027.0,ATG,0.07677633082019648
2028.0,ATG,0.07677633082019648
2029.0,ATG,0.07677633082019648
2030.0,ATG,0.07677633082019648
2031.0,ATG,0.07677633082019648
2032.0,ATG,0.07677633082019648
2033.0,ATG,0.07677633082019648
2034.0,ATG,0.07677633082019648
2035.0,ATG,0.07677633082019648
2036.0,ATG,0.07677633082019648
2037.0,ATG,0.07677633082019648
2038.0,ATG,0.07677633082019648
2039.0,ATG,0.07677633082019648
2040.0,ATG,0.07677633082019648
2041.0,ATG,0.07677633082019648
2042.0,ATG,0.07677633082019648
2043.0,ATG,0.07677633082019648
2044.0,ATG,0.07677633082019648
2045.0,ATG,0.07677633082019648
2046.0,ATG,0.07677633082019648
2047.0,ATG,0.07677633082019648
2048.0,ATG,0.07677633082019648
2049.0,ATG,0.07677633082019648
2050.0,ATG,0.07677633082019648
2015.0,AUS,0.1425828692654468
2016.0,AUS,0.14395716198125838
2017.0,AUS,0.1452168746286393
2018.0,AUS,0.1457838512011279
2019.0,AUS,0.14528750540423693
2020.0,AUS,0.14409604974004392
2021.0,AUS,0.14409604974004392
2022.0,AUS,0.14409604974004392
2023.0,AUS,0.14409604974004392
2024.0,AUS,0.14409604974004392
2025.0,AUS,0.14409604974004392
2026.0,AUS,0.14409604974004392
2027.0,AUS,0.14409604974004392
2028.0,AUS,0.14409604974004392
2029.0,AUS,0.14409604974004392
2030.0,AUS,0.14409604974004392
2031.0,AUS,0.14409604974004392
2032.0,AUS,0.14409604974004392
2033.0,AUS,0.14409604974004392
2034.0,AUS,0.14409604974004392
2035.0,AUS,0.14409604974004392
2036.0,AUS,0.14409604974004392
2037.0,AUS,0.14409604974004392
2038.0,AUS,0.14409604974004392
2039.0,AUS,0.14409604974004392
2040.0,AUS,0.14409604974004392
2041.0,AUS,0.14409604974004392
2042.0,AUS,0.14409604974004392
2043.0,AUS,0.14409604974004392
2044.0,AUS,0.14409604974004392
2045.0,AUS,0.14409604974004392
2046.0,AUS,0.14409604974004392
2047.0,AUS,0.14409604974004392
2048.0,AUS,0.14409604974004392
2049.0,AUS,0.14409604974004392
2050.0,AUS,0.14409604974004392
2051.0,AUS,
2052.0,AUS,
2053.0,AUS,
2054.0,AUS,
2055.0,AUS,
2015.0,AUT,0.16715786855686127
2016.0,AUT,0.16734516028633672
2017.0,AUT,0.16734516028633672
2018.0,AUT,0.16530775379696244
2019.0,AUT,0.16650563607085345
2020.0,AUT,0.16650563607085345
2021.0,AUT,0.16650563607085345
2022.0,AUT,0.16650563607085345
2023.0,AUT,0.16650563607085345
2024.0,AUT,0.16650563607085345
2025.0,AUT,0.16650563607085345
2026.0,AUT,0.16650563607085345
2027.0,AUT,0.16650563607085345
2028.0,AUT,0.16650563607085345
2029.0,AUT,0.16650563607085345
2030.0,AUT,0.16650563607085345
2031.0,AUT,0.16650563607085345
2032.0,AUT,0.16650563607085345
2033.0,AUT,0.16650563607085345
2034.0,AUT,0.16650563607085345
2035.0,AUT,0.16650563607085345
2036.0,AUT,0.16650563607085345
2037.0,AUT,0.16650563607085345
2038.0,AUT,0.16650563607085345
2039.0,AUT,0.16650563607085345
2040.0,AUT,0.16650563607085345
2041.0,AUT,0.16650563607085345
2042.0,AUT,0.16650563607085345
2043.0,AUT,0.16650563607085345
2044.0,AUT,0.16650563607085345
2045.0,AUT,0.16650563607085345
2046.0,AUT,0.16650563607085345
2047.0,AUT,0.16650563607085345
2048.0,AUT,0.16650563607085345
2049.0,AUT,0.16650563607085345
2050.0,AUT,0.16650563607085345
2051.0,AUT,
2052.0,AUT,
2053.0,AUT,
2054.0,AUT,
2055.0,AUT,
2015.0,AZE,0.08647014361300076
2016.0,AZE,0.08706240487062403
2017.0,AZE,0.08780455940949769
2018.0,AZE,0.0887304652045481
2019.0,AZE,0.08859887620083381
2020.0,AZE,0.08801152360374519
2021.0,AZE,0.08801152360374519
2022.0,AZE,0.08801152360374519
2023.0,AZE,0.08801152360374519
2024.0,AZE,0.08801152360374519
2025.0,AZE,0.08801152360374519
2026.0,AZE,0.08801152360374519
2027.0,AZE,0.08801152360374519
2028.0,AZE,0.08801152360374519
2029.0,AZE,0.08801152360374519
2030.0,AZE,0.08801152360374519
2031.0,AZE,0.08801152360374519
2032.0,AZE,0.08801152360374519
2033.0,AZE,0.08801152360374519
2034.0,AZE,0.08801152360374519
2035.0,AZE,0.08801152360374519
2036.0,AZE,0.08801152360374519
2037.0,AZE,0.08801152360374519
2038.0,AZE,0.08801152360374519
2039.0,AZE,0.08801152360374519
2040.0,AZE,0.08801152360374519
2041.0,AZE,0.08801152360374519
2042.0,AZE,0.08801152360374519
2043.0,AZE,0.08801152360374519
2044.0,AZE,0.08801152360374519
2045.0,AZE,0.08801152360374519
2046.0,AZE,0.08801152360374519
2047.0,AZE,0.08801152360374519
2048.0,AZE,0.08801152360374519
2049.0,AZE,0.08801152360374519
2050.0,AZE,0.08801152360374519
2051.0,AZE,
2052.0,AZE,
2053.0,AZE,
2054.0,AZE,
2055.0,AZE,
2015.0,BDI,0.13069836408274385
2016.0,BDI,0.13284905986707188
2017.0,BDI,0.13434275291707268
2018.0,BDI,0.13621117697725085
2019.0,BDI,0.13916194321505296
2020.0,BDI,0.15346062733681537
2021.0,BDI,0.15346062733681537
2022.0,BDI,0.15346062733681537
2023.0,BDI,0.15346062733681537
2024.0,BDI,0.15346062733681537
2025.0,BDI,0.15346062733681537
2026.0,BDI,0.15346062733681537
2027.0,BDI,0.15346062733681537
2028.0,BDI,0.15346062733681537
2029.0,BDI,0.15346062733681537
2030.0,BDI,0.15346062733681537
2031.0,BDI,0.15346062733681537
2032.0,BDI,0.15346062733681537
2033.0,BDI,0.15346062733681537
2034.0,BDI,0.15346062733681537
2035.0,BDI,0.15346062733681537
2036.0,BDI,0.15346062733681537
2037.0,BDI,0.15346062733681537
2038.0,BDI,0.15346062733681537
2039.0,BDI,0.15346062733681537
2040.0,BDI,0.15346062733681537
2041.0,BDI,0.15346062733681537
2042.0,BDI,0.15346062733681537
2043.0,BDI,0.15346062733681537
2044.0,BDI,0.15346062733681537
2045.0,BDI,0.15346062733681537
2046.0,BDI,0.15346062733681537
2047.0,BDI,0.15346062733681537
2048.0,BDI,0.15346062733681537
2049.0,BDI,0.15346062733681537
2050.0,BDI,0.15346062733681537
2051.0,BDI,
2052.0,BDI,
2053.0,BDI,
2054.0,BDI,
2055.0,BDI,
2015.0,BEL,0.1575480543834974
2016.0,BEL,0.15872003778486243
2017.0,BEL,0.15872003778486243
2018.0,BEL,0.15931259259259262
2019.0,BEL,0.15999523894542636
2020.0,BEL,0.15365797896662092
2021.0,BEL,0.15365797896662092
2022.0,BEL,0.15365797896662092
2023.0,BEL,0.15365797896662092
2024.0,BEL,0.15365797896662092
2025.0,BEL,0.15365797896662092
2026.0,BEL,0.15365797896662092
2027.0,BEL,0.15365797896662092
2028.0,BEL,0.15365797896662092
2029.0,BEL,0.15365797896662092
2030.0,BEL,0.15365797896662092
2031.0,BEL,0.15365797896662092
2032.0,BEL,0.15365797896662092
2033.0,BEL,0.15365797896662092
2034.0,BEL,0.15365797896662092
2035.0,BEL,0.15365797896662092
2036.0,BEL,0.15365797896662092
2037.0,BEL,0.15365797896662092
2038.0,BEL,0.15365797896662092
2039.0,BEL,0.15365797896662092
2040.0,BEL,0.15365797896662092
2041.0,BEL,0.15365797896662092
2042.0,BEL,0.15365797896662092
2043.0,BEL,0.15365797896662092
2044.0,BEL,0.15365797896662092
2045.0,BEL,0.15365797896662092
2046.0,BEL,0.15365797896662092
2047.0,BEL,0.15365797896662092
2048.0,BEL,0.15365797896662092
2049.0,BEL,0.15365797896662092
2050.0,BEL,0.15365797896662092
2051.0,BEL,
2052.0,BEL,
2053.0,BEL,
2054.0,BEL,
2055.0,BEL,
2015.0,BEN,0.13069836408274385
2016.0,BEN,0.13284905986707188
2017.0,BEN,0.13434275291707268
