"iso_code3","Year","frac_wali_ww_domestic_urban_treatment_path_untreated_no_sewerage"
"COL",2028,-8.32667268468867e-17
"COL",2029,-8.32667268468867e-17
"COL",2030,-8.32667268468867e-17
"COL",2031,-8.32667268468867e-17
"COL",2032,-8.32667268468867e-17
"COL",2033,-8.32667268468867e-17
"COL",2034,-8.32667268468867e-17
"COL",2035,-8.32667268468867e-17
"COL",2036,-8.32667268468867e-17
"COL",2037,-8.32667268468867e-17
"COL",2038,-8.32667268468867e-17
"COL",2039,-8.32667268468867e-17
"COL",2040,-8.32667268468867e-17
"COL",2041,-8.32667268468867e-17
"COL",2042,-8.32667268468867e-17
"COL",2043,-8.32667268468867e-17
"COL",2044,-8.32667268468867e-17
"COL",2045,-8.32667268468867e-17
"COL",2046,-8.32667268468867e-17
"COL",2047,-8.32667268468867e-17
"COL",2048,-8.32667268468867e-17
"COL",2049,-8.32667268468867e-17
"COL",2050,-8.32667268468867e-17
"COM",2021,1
"COM",2022,1
"COM",2023,1
"COM",2024,1
"COM",2025,1
"COM",2026,1
"COM",2027,1
"COM",2028,1
"COM",2029,1
"COM",2030,1
"COM",2031,1
"COM",2032,1
"COM",2033,1
"COM",2034,1
"COM",2035,1
"COM",2036,1
"COM",2037,1
"COM",2038,1
"COM",2039,1
"COM",2040,1
"COM",2041,1
"COM",2042,1
"COM",2043,1
"COM",2044,1
"COM",2045,1
"COM",2046,1
"COM",2047,1
"COM",2048,1
"COM",2049,1
"COM",2050,1
"CPV",2021,1
"CPV",2022,1
"CPV",2023,1
"CPV",2024,1
"CPV",2025,1
"CPV",2026,1
"CPV",2027,1
"CPV",2028,1
"CPV",2029,1
"CPV",2030,1
"CPV",2031,1
"CPV",2032,1
"CPV",2033,1
"CPV",2034,1
"CPV",2035,1
"CPV",2036,1
"CPV",2037,1
"CPV",2038,1
"CPV",2039,1
"CPV",2040,1
"CPV",2041,1
"CPV",2042,1
"CPV",2043,1
"CPV",2044,1
"CPV",2045,1
"CPV",2046,1
"CPV",2047,1
"CPV",2048,1
"CPV",2049,1
"CPV",2050,1
