,Nation,Year,frac_scoe_heat_energy_residential_coal,frac_scoe_heat_energy_residential_diesel,frac_scoe_heat_energy_residential_electricity,frac_scoe_heat_energy_residential_gasoline,frac_scoe_heat_energy_residential_hydrocarbon_gas_liquids,frac_scoe_heat_energy_residential_hydrogen,frac_scoe_heat_energy_residential_kerosene,frac_scoe_heat_energy_residential_natural_gas,frac_scoe_heat_energy_residential_solid_biomass
880,Brazil,2011,0.0,0.3488398352417126,0.06597695544096735,0.04360497940521407,0.0,0.0,0.04360497940521407,0.0191792523691777,0.4787939981377142
881,Brazil,2012,0.0,0.34909683730029345,0.06905771111835671,0.04363710466253668,0.0,0.0,0.04363710466253668,0.020166286273231165,0.4744049559830453
882,Brazil,2013,0.0,0.371076223660985,0.07636976468809409,0.04638452795762313,0.0,0.0,0.04638452795762313,0.022849939604806472,0.4369350161308682
883,Brazil,2014,0.0,0.35884572886235244,0.07806511054497046,0.044855716107794055,0.0,0.0,0.044855716107794055,0.021279455980379617,0.4520982723967093
884,Brazil,2015,0.0,0.35386521220186995,0.07626734027725061,0.044233151525233744,0.0,0.0,0.044233151525233744,0.021061098181219116,0.46034004628919273
885,Brazil,2016,0.0,0.3610352212685429,0.07843857514406317,0.045129402658567866,0.0,0.0,0.045129402658567866,0.024483356892893108,0.44578404137736516
886,Brazil,2017,0.0,0.35205203516956296,0.07698990291138556,0.04400650439619537,0.0,0.0,0.04400650439619537,0.025250677010905363,0.45769437611575536
887,Brazil,2018,0.0,0.33121107832256563,0.07513085556906464,0.041401384790320704,0.0,0.0,0.041401384790320704,0.025648751402429518,0.4852065451252988
888,Brazil,2019,0.0,0.3327859477873698,0.07875624218293688,0.041598243473421226,0.0,0.0,0.041598243473421226,0.02611548917613888,0.47914583390671206
889,Brazil,2020,0.0,0.3327859477873698,0.07875624218293688,0.041598243473421226,0.0,0.0,0.041598243473421226,0.02611548917613888,0.47914583390671206
890,Brazil,2021,0.0,0.3327859477873698,0.07875624218293688,0.041598243473421226,0.0,0.0,0.041598243473421226,0.02611548917613888,0.47914583390671206
891,Brazil,2022,0.0,0.3327859477873698,0.07875624218293688,0.041598243473421226,0.0,0.0,0.041598243473421226,0.02611548917613888,0.47914583390671206
892,Brazil,2023,0.0,0.3327859477873698,0.07875624218293688,0.041598243473421226,0.0,0.0,0.041598243473421226,0.02611548917613888,0.47914583390671206
893,Brazil,2024,0.0,0.3327859477873698,0.07875624218293688,0.041598243473421226,0.0,0.0,0.041598243473421226,0.02611548917613888,0.47914583390671206
894,Brazil,2025,0.0,0.3327859477873698,0.07875624218293688,0.041598243473421226,0.0,0.0,0.041598243473421226,0.02611548917613888,0.47914583390671206
895,Brazil,2026,0.0,0.3327859477873698,0.07875624218293688,0.041598243473421226,0.0,0.0,0.041598243473421226,0.02611548917613888,0.47914583390671206
896,Brazil,2027,0.0,0.3327859477873698,0.07875624218293688,0.041598243473421226,0.0,0.0,0.041598243473421226,0.02611548917613888,0.47914583390671206
897,Brazil,2028,0.0,0.3327859477873698,0.07875624218293688,0.041598243473421226,0.0,0.0,0.041598243473421226,0.02611548917613888,0.47914583390671206
898,Brazil,2029,0.0,0.3327859477873698,0.07875624218293688,0.041598243473421226,0.0,0.0,0.041598243473421226,0.02611548917613888,0.47914583390671206
899,Brazil,2030,0.0,0.3327859477873698,0.07875624218293688,0.041598243473421226,0.0,0.0,0.041598243473421226,0.02611548917613888,0.47914583390671206
900,Brazil,2031,0.0,0.3327859477873698,0.07875624218293688,0.041598243473421226,0.0,0.0,0.041598243473421226,0.02611548917613888,0.47914583390671206
901,Brazil,2032,0.0,0.3327859477873698,0.07875624218293688,0.041598243473421226,0.0,0.0,0.041598243473421226,0.02611548917613888,0.47914583390671206
902,Brazil,2033,0.0,0.3327859477873698,0.07875624218293688,0.041598243473421226,0.0,0.0,0.041598243473421226,0.02611548917613888,0.47914583390671206
903,Brazil,2034,0.0,0.3327859477873698,0.07875624218293688,0.041598243473421226,0.0,0.0,0.041598243473421226,0.02611548917613888,0.47914583390671206
904,Brazil,2035,0.0,0.3327859477873698,0.07875624218293688,0.041598243473421226,0.0,0.0,0.041598243473421226,0.02611548917613888,0.47914583390671206
905,Brazil,2036,0.0,0.3327859477873698,0.07875624218293688,0.041598243473421226,0.0,0.0,0.041598243473421226,0.02611548917613888,0.47914583390671206
906,Brazil,2037,0.0,0.3327859477873698,0.07875624218293688,0.041598243473421226,0.0,0.0,0.041598243473421226,0.02611548917613888,0.47914583390671206
907,Brazil,2038,0.0,0.3327859477873698,0.07875624218293688,0.041598243473421226,0.0,0.0,0.041598243473421226,0.02611548917613888,0.47914583390671206
908,Brazil,2039,0.0,0.3327859477873698,0.07875624218293688,0.041598243473421226,0.0,0.0,0.041598243473421226,0.02611548917613888,0.47914583390671206
909,Brazil,2040,0.0,0.3327859477873698,0.07875624218293688,0.041598243473421226,0.0,0.0,0.041598243473421226,0.02611548917613888,0.47914583390671206
910,Brazil,2041,0.0,0.3327859477873698,0.07875624218293688,0.041598243473421226,0.0,0.0,0.041598243473421226,0.02611548917613888,0.47914583390671206
911,Brazil,2042,0.0,0.3327859477873698,0.07875624218293688,0.041598243473421226,0.0,0.0,0.041598243473421226,0.02611548917613888,0.47914583390671206
912,Brazil,2043,0.0,0.3327859477873698,0.07875624218293688,0.041598243473421226,0.0,0.0,0.041598243473421226,0.02611548917613888,0.47914583390671206
