Year,iso_code3,fuelefficiency_trns_road_heavy_regional_natural_gas_km_per_litre
1934.0,CHN,
1935.0,CHN,
1936.0,CHN,
1937.0,CHN,
1938.0,CHN,
1939.0,CHN,
1940.0,CHN,
1941.0,CHN,
1942.0,CHN,
1943.0,CHN,
1944.0,CHN,
1945.0,CHN,
1946.0,CHN,
1947.0,CHN,
1948.0,CHN,
1949.0,CHN,
1950.0,CHN,
1951.0,CHN,
1952.0,CHN,
1953.0,CHN,
1954.0,CHN,
1955.0,CHN,
1956.0,CHN,
1957.0,CHN,
1958.0,CHN,
1959.0,CHN,
1960.0,CHN,
1961.0,CHN,
1962.0,CHN,
1963.0,CHN,
1964.0,CHN,
1965.0,CHN,
1966.0,CHN,
1967.0,CHN,
1968.0,CHN,
1969.0,CHN,
1970.0,CHN,
1971.0,CHN,
1972.0,CHN,
1973.0,CHN,
1974.0,CHN,
1975.0,CHN,
1976.0,CHN,
1977.0,CHN,
1978.0,CHN,
1979.0,CHN,
1980.0,CHN,
1981.0,CHN,
1982.0,CHN,
1983.0,CHN,
1984.0,CHN,
1985.0,CHN,
1986.0,CHN,
1987.0,CHN,
1988.0,CHN,
1989.0,CHN,
1990.0,CHN,
1991.0,CHN,
1992.0,CHN,
1993.0,CHN,
1994.0,CHN,
1995.0,CHN,
1996.0,CHN,
1997.0,CHN,
1998.0,CHN,
1999.0,CHN,
2000.0,CHN,0.0821311825986008
2001.0,CHN,0.0821311825986008
2002.0,CHN,0.0821311825986008
2003.0,CHN,0.0821311825986008
2004.0,CHN,0.0821311825986008
2005.0,CHN,0.0821311825986008
2006.0,CHN,0.0821311825986008
2007.0,CHN,0.0821311825986008
2008.0,CHN,0.0821311825986008
2009.0,CHN,0.0821311825986008
2010.0,CHN,0.0821311825986008
2011.0,CHN,0.0821311825986008
2012.0,CHN,0.0821311825986008
2013.0,CHN,0.0821311825986008
2014.0,CHN,0.0821311825986008
1960.0,CIV,
1961.0,CIV,
1962.0,CIV,
1963.0,CIV,
1964.0,CIV,
1965.0,CIV,
1966.0,CIV,
1967.0,CIV,
1968.0,CIV,
1969.0,CIV,
1970.0,CIV,
1971.0,CIV,
1972.0,CIV,
1973.0,CIV,
1974.0,CIV,
1975.0,CIV,
1976.0,CIV,
1977.0,CIV,
1978.0,CIV,
1979.0,CIV,
1980.0,CIV,
1981.0,CIV,
1982.0,CIV,
1983.0,CIV,
1984.0,CIV,
1985.0,CIV,
1986.0,CIV,
1987.0,CIV,
1988.0,CIV,
1989.0,CIV,
1990.0,CIV,
1991.0,CIV,
1992.0,CIV,
1993.0,CIV,
1994.0,CIV,
1995.0,CIV,
1996.0,CIV,
1997.0,CIV,
1998.0,CIV,
1999.0,CIV,
2000.0,CIV,0.0821311825986008
2001.0,CIV,0.0821311825986008
2002.0,CIV,0.0821311825986008
2003.0,CIV,0.0821311825986008
2004.0,CIV,0.0821311825986008
2005.0,CIV,0.0821311825986008
2006.0,CIV,0.0821311825986008
2007.0,CIV,0.0821311825986008
2008.0,CIV,0.0821311825986008
2009.0,CIV,0.0821311825986008
2010.0,CIV,0.0821311825986008
2011.0,CIV,0.0821311825986008
2012.0,CIV,0.0821311825986008
2013.0,CIV,0.0821311825986008
2014.0,CIV,0.0821311825986008
1920.0,CMR,
1921.0,CMR,
1922.0,CMR,
1923.0,CMR,
1924.0,CMR,
1925.0,CMR,
1926.0,CMR,
1927.0,CMR,
1928.0,CMR,
1929.0,CMR,
1930.0,CMR,
1931.0,CMR,
1932.0,CMR,
1933.0,CMR,
1934.0,CMR,
1935.0,CMR,
1936.0,CMR,
1937.0,CMR,
1938.0,CMR,
1939.0,CMR,
1940.0,CMR,
1941.0,CMR,
1942.0,CMR,
1943.0,CMR,
1944.0,CMR,
1945.0,CMR,
1946.0,CMR,
1947.0,CMR,
1948.0,CMR,
1949.0,CMR,
1950.0,CMR,
1951.0,CMR,
1952.0,CMR,
1953.0,CMR,
1954.0,CMR,
1955.0,CMR,
1956.0,CMR,
1957.0,CMR,
1958.0,CMR,
1959.0,CMR,
1960.0,CMR,
1961.0,CMR,
1962.0,CMR,
1963.0,CMR,
1964.0,CMR,
1965.0,CMR,
1966.0,CMR,
1967.0,CMR,
1968.0,CMR,
1969.0,CMR,
1970.0,CMR,
1971.0,CMR,
1972.0,CMR,
1973.0,CMR,
1974.0,CMR,
1975.0,CMR,
1976.0,CMR,
1977.0,CMR,
1978.0,CMR,
1979.0,CMR,
1980.0,CMR,
1981.0,CMR,
1982.0,CMR,
1983.0,CMR,
1984.0,CMR,
1985.0,CMR,
1986.0,CMR,
1987.0,CMR,
1988.0,CMR,
1989.0,CMR,
1990.0,CMR,
1991.0,CMR,
1992.0,CMR,
1993.0,CMR,
1994.0,CMR,
1995.0,CMR,
1996.0,CMR,
1997.0,CMR,
1998.0,CMR,
1999.0,CMR,
2000.0,CMR,0.0821311825986008
2001.0,CMR,0.0821311825986008
2002.0,CMR,0.0821311825986008
2003.0,CMR,0.0821311825986008
2004.0,CMR,0.0821311825986008
2005.0,CMR,0.0821311825986008
2006.0,CMR,0.0821311825986008
2007.0,CMR,0.0821311825986008
2008.0,CMR,0.0821311825986008
2009.0,CMR,0.0821311825986008
2010.0,CMR,0.0821311825986008
2011.0,CMR,0.0821311825986008
2012.0,CMR,0.0821311825986008
2013.0,CMR,0.0821311825986008
2014.0,CMR,0.0821311825986008
1930.0,COD,
1931.0,COD,
1932.0,COD,
1933.0,COD,
1934.0,COD,
1935.0,COD,
1936.0,COD,
1937.0,COD,
1938.0,COD,
1939.0,COD,
1940.0,COD,
1941.0,COD,
1942.0,COD,
1943.0,COD,
1944.0,COD,
1945.0,COD,
1946.0,COD,
1947.0,COD,
1948.0,COD,
1949.0,COD,
1950.0,COD,
1951.0,COD,
1952.0,COD,
1953.0,COD,
1954.0,COD,
1955.0,COD,
1956.0,COD,
1957.0,COD,
1958.0,COD,
1959.0,COD,
1960.0,COD,
1961.0,COD,
1962.0,COD,
1963.0,COD,
1964.0,COD,
1965.0,COD,
1966.0,COD,
1967.0,COD,
1968.0,COD,
1969.0,COD,
1970.0,COD,
1971.0,COD,
1972.0,COD,
1973.0,COD,
1974.0,COD,
1975.0,COD,
1976.0,COD,
1977.0,COD,
1978.0,COD,
1979.0,COD,
1980.0,COD,
1981.0,COD,
1982.0,COD,
1983.0,COD,
1984.0,COD,
1985.0,COD,
1986.0,COD,
1987.0,COD,
1988.0,COD,
1989.0,COD,
1990.0,COD,
1991.0,COD,
1992.0,COD,
1993.0,COD,
1994.0,COD,
1995.0,COD,
1996.0,COD,
1997.0,COD,
1998.0,COD,
1999.0,COD,
2000.0,COD,0.0821311825986008
2001.0,COD,0.0821311825986008
2002.0,COD,0.0821311825986008
2003.0,COD,0.0821311825986008
2004.0,COD,0.0821311825986008
2005.0,COD,0.0821311825986008
2006.0,COD,0.0821311825986008
2007.0,COD,0.0821311825986008
2008.0,COD,0.0821311825986008
2009.0,COD,0.0821311825986008
2010.0,COD,0.0821311825986008
2011.0,COD,0.0821311825986008
2012.0,COD,0.0821311825986008
2013.0,COD,0.0821311825986008
2014.0,COD,0.0821311825986008
1961.0,COG,
1962.0,COG,
1963.0,COG,
1964.0,COG,
1965.0,COG,
1966.0,COG,
1967.0,COG,
1968.0,COG,
1969.0,COG,
1970.0,COG,
1971.0,COG,
1972.0,COG,
1973.0,COG,
1974.0,COG,
1975.0,COG,
1976.0,COG,
1977.0,COG,
1978.0,COG,
1979.0,COG,
1980.0,COG,
1981.0,COG,
1982.0,COG,
1983.0,COG,
1984.0,COG,
1985.0,COG,
1986.0,COG,
1987.0,COG,
1988.0,COG,
1989.0,COG,
1990.0,COG,
1991.0,COG,
1992.0,COG,
1993.0,COG,
1994.0,COG,
1995.0,COG,
1996.0,COG,
1997.0,COG,
1998.0,COG,
1999.0,COG,
2000.0,COG,0.0821311825986008
2001.0,COG,0.0821311825986008
2002.0,COG,0.0821311825986008
2003.0,COG,0.0821311825986008
2004.0,COG,0.0821311825986008
2005.0,COG,0.0821311825986008
2006.0,COG,0.0821311825986008
2007.0,COG,0.0821311825986008
2008.0,COG,0.0821311825986008
2009.0,COG,0.0821311825986008
2010.0,COG,0.0821311825986008
2011.0,COG,0.0821311825986008
2012.0,COG,0.0821311825986008
2013.0,COG,0.0821311825986008
2014.0,COG,0.0821311825986008
2000.0,COK,0.0821311825986008
2001.0,COK,0.0821311825986008
2002.0,COK,0.0821311825986008
2003.0,COK,0.0821311825986008
2004.0,COK,0.0821311825986008
2005.0,COK,0.0821311825986008
2006.0,COK,0.0821311825986008
2007.0,COK,0.0821311825986008
2008.0,COK,0.0821311825986008
2009.0,COK,0.0821311825986008
2010.0,COK,0.0821311825986008
2011.0,COK,0.0821311825986008
2012.0,COK,0.0821311825986008
2013.0,COK,0.0821311825986008
2014.0,COK,0.0821311825986008
1927.0,COL,
1928.0,COL,
1929.0,COL,
1930.0,COL,
1931.0,COL,
1932.0,COL,
1933.0,COL,
1934.0,COL,
1935.0,COL,
1936.0,COL,
1937.0,COL,
1938.0,COL,
1939.0,COL,
1940.0,COL,
1941.0,COL,
1942.0,COL,
1943.0,COL,
1944.0,COL,
1945.0,COL,
1946.0,COL,
1947.0,COL,
1948.0,COL,
1949.0,COL,
1950.0,COL,
1951.0,COL,
1952.0,COL,
1953.0,COL,
1954.0,COL,
1955.0,COL,
1956.0,COL,
1957.0,COL,
1958.0,COL,
1959.0,COL,
1960.0,COL,
1961.0,COL,
1962.0,COL,
1963.0,COL,
1964.0,COL,
1965.0,COL,
1966.0,COL,
1967.0,COL,
1968.0,COL,
1969.0,COL,
1970.0,COL,
1971.0,COL,
1972.0,COL,
1973.0,COL,
1974.0,COL,
1975.0,COL,
1976.0,COL,
1977.0,COL,
1978.0,COL,
1979.0,COL,
1980.0,COL,
1981.0,COL,
1982.0,COL,
1983.0,COL,
1984.0,COL,
1985.0,COL,
1986.0,COL,
1987.0,COL,
1988.0,COL,
1989.0,COL,
1990.0,COL,
1991.0,COL,
1992.0,COL,
1993.0,COL,
1994.0,COL,
1995.0,COL,
1996.0,COL,
1997.0,COL,
1998.0,COL,
1999.0,COL,
2000.0,COL,0.0821311825986008
2001.0,COL,0.0821311825986008
2002.0,COL,0.0821311825986008
2003.0,COL,0.0821311825986008
2004.0,COL,0.0821311825986008
2005.0,COL,0.0821311825986008
2006.0,COL,0.0821311825986008
2007.0,COL,0.0821311825986008
2008.0,COL,0.0821311825986008
2009.0,COL,0.0821311825986008
2010.0,COL,0.0821311825986008
2011.0,COL,0.0821311825986008
2012.0,COL,0.0821311825986008
2013.0,COL,0.0821311825986008
2014.0,COL,0.0821311825986008
1961.0,COM,
1962.0,COM,
1963.0,COM,
1964.0,COM,
1965.0,COM,
1966.0,COM,
1967.0,COM,
1968.0,COM,
1969.0,COM,
1970.0,COM,
1971.0,COM,
1972.0,COM,
1973.0,COM,
1974.0,COM,
1975.0,COM,
1976.0,COM,
1977.0,COM,
1978.0,COM,
1979.0,COM,
1980.0,COM,
1981.0,COM,
1982.0,COM,
1983.0,COM,
1984.0,COM,
1985.0,COM,
1986.0,COM,
1987.0,COM,
1988.0,COM,
1989.0,COM,
1990.0,COM,
1991.0,COM,
1992.0,COM,
1993.0,COM,
1994.0,COM,
1995.0,COM,
1996.0,COM,
1997.0,COM,
1998.0,COM,
1999.0,COM,
2000.0,COM,0.0821311825986008
2001.0,COM,0.0821311825986008
2002.0,COM,0.0821311825986008
2003.0,COM,0.0821311825986008
2004.0,COM,0.0821311825986008
2005.0,COM,0.0821311825986008
2006.0,COM,0.0821311825986008
2007.0,COM,0.0821311825986008
2008.0,COM,0.0821311825986008
2009.0,COM,0.0821311825986008
2010.0,COM,0.0821311825986008
2011.0,COM,0.0821311825986008
2012.0,COM,0.0821311825986008
2013.0,COM,0.0821311825986008
2014.0,COM,0.0821311825986008
1961.0,CPV,
1962.0,CPV,
1963.0,CPV,
1964.0,CPV,
1965.0,CPV,
1966.0,CPV,
1967.0,CPV,
1968.0,CPV,
1969.0,CPV,
1970.0,CPV,
1971.0,CPV,
1972.0,CPV,
1973.0,CPV,
1974.0,CPV,
1975.0,CPV,
1976.0,CPV,
1977.0,CPV,
1978.0,CPV,
1979.0,CPV,
1980.0,CPV,
1981.0,CPV,
1982.0,CPV,
1983.0,CPV,
1984.0,CPV,
1985.0,CPV,
1986.0,CPV,
1987.0,CPV,
1988.0,CPV,
1989.0,CPV,
1990.0,CPV,
1991.0,CPV,
1992.0,CPV,
1993.0,CPV,
1994.0,CPV,
1995.0,CPV,
1996.0,CPV,
1997.0,CPV,
1998.0,CPV,
1999.0,CPV,
2000.0,CPV,0.0821311825986008
2001.0,CPV,0.0821311825986008
2002.0,CPV,0.0821311825986008
2003.0,CPV,0.0821311825986008
2004.0,CPV,0.0821311825986008
2005.0,CPV,0.0821311825986008
2006.0,CPV,0.0821311825986008
2007.0,CPV,0.0821311825986008
2008.0,CPV,0.0821311825986008
2009.0,CPV,0.0821311825986008
2010.0,CPV,0.0821311825986008
2011.0,CPV,0.0821311825986008
2012.0,CPV,0.0821311825986008
2013.0,CPV,0.0821311825986008
2014.0,CPV,0.0821311825986008
1920.0,CRI,
1921.0,CRI,
1922.0,CRI,
1923.0,CRI,
1924.0,CRI,
1925.0,CRI,
1926.0,CRI,
1927.0,CRI,
1928.0,CRI,
1929.0,CRI,
1930.0,CRI,
1931.0,CRI,
1932.0,CRI,
1933.0,CRI,
1934.0,CRI,
1935.0,CRI,
1936.0,CRI,
1937.0,CRI,
1938.0,CRI,
1939.0,CRI,
1940.0,CRI,
1941.0,CRI,
1942.0,CRI,
1943.0,CRI,
1944.0,CRI,
1945.0,CRI,
1946.0,CRI,
1947.0,CRI,
1948.0,CRI,
1949.0,CRI,
1950.0,CRI,
1951.0,CRI,
1952.0,CRI,
1953.0,CRI,
1954.0,CRI,
1955.0,CRI,
1956.0,CRI,
1957.0,CRI,
1958.0,CRI,
1959.0,CRI,
1960.0,CRI,
1961.0,CRI,
1962.0,CRI,
1963.0,CRI,
1964.0,CRI,
1965.0,CRI,
1966.0,CRI,
1967.0,CRI,
1968.0,CRI,
1969.0,CRI,
1970.0,CRI,
1971.0,CRI,
1972.0,CRI,
1973.0,CRI,
1974.0,CRI,
1975.0,CRI,
1976.0,CRI,
1977.0,CRI,
1978.0,CRI,
1979.0,CRI,
1980.0,CRI,
1981.0,CRI,
1982.0,CRI,
1983.0,CRI,
1984.0,CRI,
1985.0,CRI,
1986.0,CRI,
1987.0,CRI,
1988.0,CRI,
1989.0,CRI,
1990.0,CRI,
1991.0,CRI,
1992.0,CRI,
1993.0,CRI,
1994.0,CRI,
1995.0,CRI,
1996.0,CRI,
1997.0,CRI,
1998.0,CRI,
1999.0,CRI,
2000.0,CRI,0.0821311825986008
2001.0,CRI,0.0821311825986008
2002.0,CRI,0.0821311825986008
2003.0,CRI,0.0821311825986008
2004.0,CRI,0.0821311825986008
2005.0,CRI,0.0821311825986008
2006.0,CRI,0.0821311825986008
2007.0,CRI,0.0821311825986008
2008.0,CRI,0.0821311825986008
2009.0,CRI,0.0821311825986008
2010.0,CRI,0.0821311825986008
2011.0,CRI,0.0821311825986008
2012.0,CRI,0.0821311825986008
2013.0,CRI,0.0821311825986008
2014.0,CRI,0.0821311825986008
1991.0,CSS,
1992.0,CSS,
1993.0,CSS,
1994.0,CSS,
1995.0,CSS,
1996.0,CSS,
1997.0,CSS,
1998.0,CSS,
1999.0,CSS,
2000.0,CSS,
2001.0,CSS,
2002.0,CSS,
2003.0,CSS,
2004.0,CSS,
2005.0,CSS,
2006.0,CSS,
2007.0,CSS,
2008.0,CSS,
2009.0,CSS,
2010.0,CSS,
2011.0,CSS,
2012.0,CSS,
2013.0,CSS,
2014.0,CSS,
1954.0,CUB,
1955.0,CUB,
1956.0,CUB,
1957.0,CUB,
1958.0,CUB,
1959.0,CUB,
1960.0,CUB,
1961.0,CUB,
1962.0,CUB,
1963.0,CUB,
1964.0,CUB,
1965.0,CUB,
1966.0,CUB,
1967.0,CUB,
1968.0,CUB,
1969.0,CUB,
1970.0,CUB,
1971.0,CUB,
1972.0,CUB,
1973.0,CUB,
1974.0,CUB,
1975.0,CUB,
1976.0,CUB,
1977.0,CUB,
1978.0,CUB,
1979.0,CUB,
1980.0,CUB,
1981.0,CUB,
1982.0,CUB,
1983.0,CUB,
1984.0,CUB,
1985.0,CUB,
1986.0,CUB,
1987.0,CUB,
1988.0,CUB,
1989.0,CUB,
1990.0,CUB,
1991.0,CUB,
1992.0,CUB,
1993.0,CUB,
1994.0,CUB,
1995.0,CUB,
1996.0,CUB,
1997.0,CUB,
1998.0,CUB,
1999.0,CUB,
2000.0,CUB,0.0821311825986008
2001.0,CUB,0.0821311825986008
2002.0,CUB,0.0821311825986008
2003.0,CUB,0.0821311825986008
2004.0,CUB,0.0821311825986008
2005.0,CUB,0.0821311825986008
2006.0,CUB,0.0821311825986008
2007.0,CUB,0.0821311825986008
2008.0,CUB,0.0821311825986008
2009.0,CUB,0.0821311825986008
2010.0,CUB,0.0821311825986008
2011.0,CUB,0.0821311825986008
2012.0,CUB,0.0821311825986008
2013.0,CUB,0.0821311825986008
2014.0,CUB,0.0821311825986008
1960.0,CUW,
1961.0,CUW,
1962.0,CUW,
1963.0,CUW,
1964.0,CUW,
1965.0,CUW,
1966.0,CUW,
1967.0,CUW,
1968.0,CUW,
1969.0,CUW,
1970.0,CUW,
1971.0,CUW,
1972.0,CUW,
1973.0,CUW,
1974.0,CUW,
1975.0,CUW,
1976.0,CUW,
1977.0,CUW,
1978.0,CUW,
1979.0,CUW,
1980.0,CUW,
1981.0,CUW,
1982.0,CUW,
1983.0,CUW,
1984.0,CUW,
1985.0,CUW,
1986.0,CUW,
1987.0,CUW,
1988.0,CUW,
1989.0,CUW,
1990.0,CUW,
1991.0,CUW,
1992.0,CUW,
1993.0,CUW,
1994.0,CUW,
1995.0,CUW,
1996.0,CUW,
1997.0,CUW,
1998.0,CUW,
1999.0,CUW,
2000.0,CUW,0.0821311825986008
2001.0,CUW,0.0821311825986008
2002.0,CUW,0.0821311825986008
2003.0,CUW,0.0821311825986008
2004.0,CUW,0.0821311825986008
2005.0,CUW,0.0821311825986008
2006.0,CUW,0.0821311825986008
2007.0,CUW,0.0821311825986008
2008.0,CUW,0.0821311825986008
2009.0,CUW,0.0821311825986008
2010.0,CUW,0.0821311825986008
2011.0,CUW,0.0821311825986008
2012.0,CUW,0.0821311825986008
2013.0,CUW,0.0821311825986008
2014.0,CUW,0.0821311825986008
2000.0,CXR,0.0821311825986008
2001.0,CXR,0.0821311825986008
2002.0,CXR,0.0821311825986008
2003.0,CXR,0.0821311825986008
2004.0,CXR,0.0821311825986008
2005.0,CXR,0.0821311825986008
2006.0,CXR,0.0821311825986008
2007.0,CXR,0.0821311825986008
2008.0,CXR,0.0821311825986008
2009.0,CXR,0.0821311825986008
2010.0,CXR,0.0821311825986008
2011.0,CXR,0.0821311825986008
2012.0,CXR,0.0821311825986008
2013.0,CXR,0.0821311825986008
2014.0,CXR,0.0821311825986008
1960.0,CYM,
1961.0,CYM,
1962.0,CYM,
1963.0,CYM,
1964.0,CYM,
1965.0,CYM,
1966.0,CYM,
1967.0,CYM,
1968.0,CYM,
1969.0,CYM,
1970.0,CYM,
1971.0,CYM,
1972.0,CYM,
1973.0,CYM,
1974.0,CYM,
1975.0,CYM,
1976.0,CYM,
1977.0,CYM,
1978.0,CYM,
1979.0,CYM,
1980.0,CYM,
1981.0,CYM,
1982.0,CYM,
1983.0,CYM,
1984.0,CYM,
1985.0,CYM,
1986.0,CYM,
1987.0,CYM,
1988.0,CYM,
1989.0,CYM,
1990.0,CYM,
1991.0,CYM,
1992.0,CYM,
1993.0,CYM,
1994.0,CYM,
1995.0,CYM,
1996.0,CYM,
1997.0,CYM,
1998.0,CYM,
1999.0,CYM,
2000.0,CYM,0.0821311825986008
2001.0,CYM,0.0821311825986008
2002.0,CYM,0.0821311825986008
2003.0,CYM,0.0821311825986008
2004.0,CYM,0.0821311825986008
2005.0,CYM,0.0821311825986008
2006.0,CYM,0.0821311825986008
2007.0,CYM,0.0821311825986008
2008.0,CYM,0.0821311825986008
2009.0,CYM,0.0821311825986008
2010.0,CYM,0.0821311825986008
2011.0,CYM,0.0821311825986008
2012.0,CYM,0.0821311825986008
2013.0,CYM,0.0821311825986008
2014.0,CYM,0.0821311825986008
1960.0,CYP,
1961.0,CYP,
1962.0,CYP,
1963.0,CYP,
1964.0,CYP,
1965.0,CYP,
1966.0,CYP,
1967.0,CYP,
1968.0,CYP,
1969.0,CYP,
1970.0,CYP,
1971.0,CYP,
1972.0,CYP,
1973.0,CYP,
1974.0,CYP,
1975.0,CYP,
1976.0,CYP,
1977.0,CYP,
1978.0,CYP,
1979.0,CYP,
1980.0,CYP,
1981.0,CYP,
1982.0,CYP,
1983.0,CYP,
1984.0,CYP,
1985.0,CYP,
1986.0,CYP,
1987.0,CYP,
1988.0,CYP,
1989.0,CYP,
1990.0,CYP,
1991.0,CYP,
1992.0,CYP,
1993.0,CYP,
1994.0,CYP,
1995.0,CYP,
1996.0,CYP,
1997.0,CYP,
1998.0,CYP,
1999.0,CYP,
2000.0,CYP,0.0821311825986008
2001.0,CYP,0.0821311825986008
2002.0,CYP,0.0821311825986008
2003.0,CYP,0.0821311825986008
2004.0,CYP,0.0821311825986008
2005.0,CYP,0.0821311825986008
2006.0,CYP,0.0821311825986008
2007.0,CYP,0.0821311825986008
2008.0,CYP,0.0821311825986008
2009.0,CYP,0.0821311825986008
2010.0,CYP,0.0821311825986008
2011.0,CYP,0.0821311825986008
2012.0,CYP,0.0821311825986008
2013.0,CYP,0.0821311825986008
2014.0,CYP,0.0821311825986008
1944.0,CZE,
1945.0,CZE,
1946.0,CZE,
1947.0,CZE,
1948.0,CZE,
1949.0,CZE,
1950.0,CZE,
1951.0,CZE,
1952.0,CZE,
1953.0,CZE,
1954.0,CZE,
1955.0,CZE,
1956.0,CZE,
1957.0,CZE,
1958.0,CZE,
1959.0,CZE,
1960.0,CZE,
1961.0,CZE,
1962.0,CZE,
1963.0,CZE,
1964.0,CZE,
1965.0,CZE,
1966.0,CZE,
1967.0,CZE,
1968.0,CZE,
1969.0,CZE,
1970.0,CZE,
1971.0,CZE,
1972.0,CZE,
1973.0,CZE,
1974.0,CZE,
1975.0,CZE,
1976.0,CZE,
1977.0,CZE,
1978.0,CZE,
1979.0,CZE,
1980.0,CZE,
1981.0,CZE,
1982.0,CZE,
1983.0,CZE,
1984.0,CZE,
1985.0,CZE,
1986.0,CZE,
1987.0,CZE,
1988.0,CZE,
1989.0,CZE,
1990.0,CZE,
1991.0,CZE,
1992.0,CZE,
1993.0,CZE,
1994.0,CZE,
1995.0,CZE,
1996.0,CZE,
1997.0,CZE,
1998.0,CZE,
1999.0,CZE,
2000.0,CZE,0.0821311825986008
2001.0,CZE,0.0821311825986008
2002.0,CZE,0.0821311825986008
2003.0,CZE,0.0821311825986008
2004.0,CZE,0.0821311825986008
2005.0,CZE,0.0821311825986008
2006.0,CZE,0.0821311825986008
2007.0,CZE,0.0821311825986008
2008.0,CZE,0.0821311825986008
2009.0,CZE,0.0821311825986008
2010.0,CZE,0.0821311825986008
2011.0,CZE,0.0821311825986008
2012.0,CZE,0.0821311825986008
2013.0,CZE,0.0821311825986008
2014.0,CZE,0.0821311825986008
2011.0,Cape Verde,
2012.0,Cape Verde,
2013.0,Cape Verde,
2014.0,Cape Verde,
1920.0,DEU,
1921.0,DEU,
1922.0,DEU,
1923.0,DEU,
1924.0,DEU,
1925.0,DEU,
1926.0,DEU,
1927.0,DEU,
1928.0,DEU,
1929.0,DEU,
1930.0,DEU,
1931.0,DEU,
1932.0,DEU,
1933.0,DEU,
1934.0,DEU,
1935.0,DEU,
1936.0,DEU,
1937.0,DEU,
1938.0,DEU,
1939.0,DEU,
1940.0,DEU,
1941.0,DEU,
1942.0,DEU,
1943.0,DEU,
1944.0,DEU,
1945.0,DEU,
1946.0,DEU,
1947.0,DEU,
1948.0,DEU,
1949.0,DEU,
1950.0,DEU,
1951.0,DEU,
1952.0,DEU,
1953.0,DEU,
1954.0,DEU,
1955.0,DEU,
1956.0,DEU,
1957.0,DEU,
1958.0,DEU,
1959.0,DEU,
1960.0,DEU,
1961.0,DEU,
1962.0,DEU,
1963.0,DEU,
1964.0,DEU,
1965.0,DEU,
1966.0,DEU,
1967.0,DEU,
1968.0,DEU,
1969.0,DEU,
1970.0,DEU,
1971.0,DEU,
1972.0,DEU,
1973.0,DEU,
1974.0,DEU,
1975.0,DEU,
1976.0,DEU,
1977.0,DEU,
1978.0,DEU,
1979.0,DEU,
1980.0,DEU,
1981.0,DEU,
1982.0,DEU,
1983.0,DEU,
1984.0,DEU,
1985.0,DEU,
1986.0,DEU,
1987.0,DEU,
1988.0,DEU,
1989.0,DEU,
1990.0,DEU,
1991.0,DEU,
1992.0,DEU,
1993.0,DEU,
1994.0,DEU,
1995.0,DEU,
1996.0,DEU,
1997.0,DEU,
1998.0,DEU,
1999.0,DEU,
2000.0,DEU,0.0821311825986008
2001.0,DEU,0.0821311825986008
2002.0,DEU,0.0821311825986008
2003.0,DEU,0.0821311825986008
2004.0,DEU,0.0821311825986008
2005.0,DEU,0.0821311825986008
2006.0,DEU,0.0821311825986008
2007.0,DEU,0.0821311825986008
2008.0,DEU,0.0821311825986008
2009.0,DEU,0.0821311825986008
2010.0,DEU,0.0821311825986008
2011.0,DEU,0.0821311825986008
2012.0,DEU,0.0821311825986008
2013.0,DEU,0.0821311825986008
2014.0,DEU,0.0821311825986008
1961.0,DJI,
1962.0,DJI,
1963.0,DJI,
1964.0,DJI,
1965.0,DJI,
1966.0,DJI,
1967.0,DJI,
1968.0,DJI,
1969.0,DJI,
1970.0,DJI,
1971.0,DJI,
1972.0,DJI,
1973.0,DJI,
1974.0,DJI,
1975.0,DJI,
1976.0,DJI,
1977.0,DJI,
1978.0,DJI,
1979.0,DJI,
1980.0,DJI,
1981.0,DJI,
1982.0,DJI,
1983.0,DJI,
1984.0,DJI,
1985.0,DJI,
1986.0,DJI,
1987.0,DJI,
1988.0,DJI,
1989.0,DJI,
1990.0,DJI,
1991.0,DJI,
1992.0,DJI,
1993.0,DJI,
1994.0,DJI,
1995.0,DJI,
1996.0,DJI,
1997.0,DJI,
1998.0,DJI,
1999.0,DJI,
2000.0,DJI,0.0821311825986008
2001.0,DJI,0.0821311825986008
2002.0,DJI,0.0821311825986008
2003.0,DJI,0.0821311825986008
2004.0,DJI,0.0821311825986008
2005.0,DJI,0.0821311825986008
2006.0,DJI,0.0821311825986008
2007.0,DJI,0.0821311825986008
2008.0,DJI,0.0821311825986008
2009.0,DJI,0.0821311825986008
2010.0,DJI,0.0821311825986008
2011.0,DJI,0.0821311825986008
2012.0,DJI,0.0821311825986008
2013.0,DJI,0.0821311825986008
2014.0,DJI,0.0821311825986008
1960.0,DMA,
1961.0,DMA,
1962.0,DMA,
1963.0,DMA,
1964.0,DMA,
1965.0,DMA,
1966.0,DMA,
1967.0,DMA,
1968.0,DMA,
1969.0,DMA,
1970.0,DMA,
1971.0,DMA,
1972.0,DMA,
1973.0,DMA,
1974.0,DMA,
1975.0,DMA,
1976.0,DMA,
1977.0,DMA,
1978.0,DMA,
1979.0,DMA,
1980.0,DMA,
1981.0,DMA,
1982.0,DMA,
1983.0,DMA,
1984.0,DMA,
1985.0,DMA,
1986.0,DMA,
1987.0,DMA,
1988.0,DMA,
1989.0,DMA,
1990.0,DMA,
1991.0,DMA,
1992.0,DMA,
1993.0,DMA,
1994.0,DMA,
1995.0,DMA,
1996.0,DMA,
1997.0,DMA,
1998.0,DMA,
1999.0,DMA,
2000.0,DMA,0.0821311825986008
