Year,iso_code3,frac_waso_non_recycled_incinerated
2013,BEL,0.4329282737851232
2014,BEL,0.4329282737851232
2015,BEL,0.4329282737851232
2016,BEL,0.4329282737851232
2017,BEL,0.4329282737851232
2018,BEL,0.4329282737851232
2019,BEL,0.4329282737851232
2020,BEL,0.4329282737851232
2010,BEN,0.20755438854453026
2011,BEN,0.20755438854453026
2012,BEN,0.20755438854453026
2013,BEN,0.20755438854453026
2014,BEN,0.20755438854453026
2015,BEN,0.20755438854453026
2016,BEN,0.20755438854453026
2017,BEN,0.20755438854453026
2018,BEN,0.20755438854453026
2019,BEN,0.20755438854453026
2020,BEN,0.20755438854453026
2010,BFA,0.16056962565632532
2011,BFA,0.16056962565632532
2012,BFA,0.16056962565632532
2013,BFA,0.16056962565632532
2014,BFA,0.16056962565632532
2015,BFA,0.16056962565632532
2016,BFA,0.16056962565632532
2017,BFA,0.16056962565632532
2018,BFA,0.16056962565632532
2019,BFA,0.16056962565632532
2020,BFA,0.16056962565632532
2010,BGD,0.2257609526498673
2011,BGD,0.2257609526498673
2012,BGD,0.2257609526498673
2013,BGD,0.2257609526498673
2014,BGD,0.2257609526498673
2015,BGD,0.2257609526498673
2016,BGD,0.2257609526498673
2017,BGD,0.2257609526498673
2018,BGD,0.2257609526498673
2019,BGD,0.2257609526498673
2020,BGD,0.2257609526498673
2010,BGR,0.02204862855952354
2011,BGR,0.02204862855952354
2012,BGR,0.02204862855952354
2013,BGR,0.02204862855952354
2014,BGR,0.02204862855952354
2015,BGR,0.02204862855952354
2016,BGR,0.02204862855952354
2017,BGR,0.02204862855952354
2018,BGR,0.02204862855952354
2019,BGR,0.02204862855952354
2020,BGR,0.02204862855952354
2010,BHR,0.16174257628046823
2011,BHR,0.16174257628046823
2012,BHR,0.16174257628046823
2013,BHR,0.16174257628046823
2014,BHR,0.16174257628046823
2015,BHR,0.16174257628046823
2016,BHR,0.16174257628046823
2017,BHR,0.16174257628046823
2018,BHR,0.16174257628046823
2019,BHR,0.16174257628046823
2020,BHR,0.16174257628046823
2010,BHS,0.3063816930256711
2011,BHS,0.3063816930256711
2012,BHS,0.3063816930256711
2013,BHS,0.3063816930256711
2014,BHS,0.3063816930256711
2015,BHS,0.3063816930256711
2016,BHS,0.3063816930256711
2017,BHS,0.3063816930256711
2018,BHS,0.3063816930256711
2019,BHS,0.3063816930256711
2020,BHS,0.3063816930256711
2010,BIH,0.26094333655455004
2011,BIH,0.26094333655455004
2012,BIH,0.26094333655455004
2013,BIH,0.26094333655455004
2014,BIH,0.26094333655455004
2015,BIH,0.26094333655455004
2016,BIH,0.26094333655455004
2017,BIH,0.26094333655455004
2018,BIH,0.26094333655455004
2019,BIH,0.26094333655455004
2020,BIH,0.26094333655455004
2010,BLR,0.18854522196464077
2011,BLR,0.18854522196464077
2012,BLR,0.18854522196464077
2013,BLR,0.18854522196464077
2014,BLR,0.18854522196464077
2015,BLR,0.18854522196464077
2016,BLR,0.18854522196464077
2017,BLR,0.18854522196464077
2018,BLR,0.18854522196464077
2019,BLR,0.18854522196464077
2020,BLR,0.18854522196464077
2010,BLZ,0.19594953356461878
2011,BLZ,0.19594953356461878
2012,BLZ,0.19594953356461878
2013,BLZ,0.19594953356461878
2014,BLZ,0.19594953356461878
2015,BLZ,0.19594953356461878
2016,BLZ,0.19594953356461878
2017,BLZ,0.19594953356461878
2018,BLZ,0.19594953356461878
2019,BLZ,0.19594953356461878
2020,BLZ,0.19594953356461878
2010,BMU,0.4966582115286413
2011,BMU,0.4966582115286413
2012,BMU,0.4966582115286413
2013,BMU,0.4966582115286413
2014,BMU,0.4966582115286413
2015,BMU,0.4966582115286413
2016,BMU,0.4966582115286413
2017,BMU,0.4966582115286413
2018,BMU,0.4966582115286413
2019,BMU,0.4966582115286413
2020,BMU,0.4966582115286413
2010,BOL,0.22745982716155855
2011,BOL,0.22745982716155855
2012,BOL,0.22745982716155855
2013,BOL,0.22745982716155855
2014,BOL,0.22745982716155855
2015,BOL,0.22745982716155855
2016,BOL,0.22745982716155855
2017,BOL,0.22745982716155855
2018,BOL,0.22745982716155855
2019,BOL,0.22745982716155855
2020,BOL,0.22745982716155855
2010,BRA,0.34061638206639894
2011,BRA,0.34061638206639894
2012,BRA,0.34061638206639894
2013,BRA,0.34061638206639894
2014,BRA,0.34061638206639894
2015,BRA,0.34061638206639894
2016,BRA,0.34061638206639894
2017,BRA,0.34061638206639894
2018,BRA,0.34061638206639894
2019,BRA,0.34061638206639894
2020,BRA,0.34061638206639894
2010,BRB,0.11311029046951769
2011,BRB,0.11311029046951769
2012,BRB,0.11311029046951769
2013,BRB,0.11311029046951769
2014,BRB,0.11311029046951769
2015,BRB,0.11311029046951769
2016,BRB,0.11311029046951769
2017,BRB,0.11311029046951769
2018,BRB,0.11311029046951769
2019,BRB,0.11311029046951769
2020,BRB,0.11311029046951769
2010,BRN,0.3667792818990213
2011,BRN,0.3667792818990213
2012,BRN,0.3667792818990213
2013,BRN,0.3667792818990213
2014,BRN,0.3667792818990213
2015,BRN,0.3667792818990213
2016,BRN,0.3667792818990213
2017,BRN,0.3667792818990213
2018,BRN,0.3667792818990213
2019,BRN,0.3667792818990213
2020,BRN,0.3667792818990213
2010,BTN,0.09388728846568833
2011,BTN,0.09388728846568833
2012,BTN,0.09388728846568833
2013,BTN,0.09388728846568833
2014,BTN,0.09388728846568833
2015,BTN,0.09388728846568833
2016,BTN,0.09388728846568833
2017,BTN,0.09388728846568833
2018,BTN,0.09388728846568833
2019,BTN,0.09388728846568833
2020,BTN,0.09388728846568833
2010,BWA,0.2460632607492951
2011,BWA,0.2460632607492951
2012,BWA,0.2460632607492951
2013,BWA,0.2460632607492951
2014,BWA,0.2460632607492951
2015,BWA,0.2460632607492951
2016,BWA,0.2460632607492951
2017,BWA,0.2460632607492951
2018,BWA,0.2460632607492951
2019,BWA,0.2460632607492951
2020,BWA,0.2460632607492951
2010,CAF,0.20259510303533274
2011,CAF,0.20259510303533274
2012,CAF,0.20259510303533274
2013,CAF,0.20259510303533274
2014,CAF,0.20259510303533274
2015,CAF,0.20259510303533274
2016,CAF,0.20259510303533274
2017,CAF,0.20259510303533274
2018,CAF,0.20259510303533274
2019,CAF,0.20259510303533274
2020,CAF,0.20259510303533274
2010,CAN,0.022920256158127306
2011,CAN,0.022920256158127306
2012,CAN,0.022920256158127306
2013,CAN,0.022920256158127306
2014,CAN,0.022920256158127306
2015,CAN,0.022920256158127306
2016,CAN,0.022920256158127306
2017,CAN,0.022920256158127306
2018,CAN,0.022920256158127306
2019,CAN,0.022920256158127306
2020,CAN,0.022920256158127306
2010,CHE,0.45589650201433213
2011,CHE,0.45589650201433213
2012,CHE,0.45589650201433213
2013,CHE,0.45589650201433213
2014,CHE,0.45589650201433213
2015,CHE,0.45589650201433213
2016,CHE,0.45589650201433213
2017,CHE,0.45589650201433213
2018,CHE,0.45589650201433213
2019,CHE,0.45589650201433213
2020,CHE,0.45589650201433213
2010,CHI,0.14719710988465595
2011,CHI,0.14719710988465595
