Year,iso_code3,ef_frst_sequestration_secondary_kt_co2_ha
2015,LIE,0.0023889057315657418
2016,LIE,0.0023889057315657418
2017,LIE,0.0023889057315657418
2018,LIE,0.0023889057315657418
2019,LIE,0.0023889057315657418
2015,LSO,0.004466654790431747
2016,LSO,0.004466654790431747
2017,LSO,0.004466654790431747
2018,LSO,0.004466654790431747
2019,LSO,0.004466654790431747
2015,LUX,0.0039636666666666666
2016,LUX,0.0039636666666666666
2017,LUX,0.0039636666666666666
2018,LUX,0.0039636666666666666
2019,LUX,0.0039636666666666666
2015,MAC,0.0031697140597524874
2016,MAC,0.0031697140597524874
2017,MAC,0.0031697140597524874
2018,MAC,0.0031697140597524874
2019,MAC,0.0031697140597524874
2015,MAF,0.004336253258845437
2016,MAF,0.004336253258845437
2017,MAF,0.004336253258845437
2018,MAF,0.004336253258845437
2019,MAF,0.004336253258845437
2015,MCO,0.0023889057315657418
2016,MCO,0.0023889057315657418
2017,MCO,0.0023889057315657418
2018,MCO,0.0023889057315657418
2019,MCO,0.0023889057315657418
2015,MDG,0.002189972656958743
2016,MDG,0.002189972656958743
2017,MDG,0.002189972656958743
2018,MDG,0.002189972656958743
2019,MDG,0.002189972656958743
2015,MDV,0.004258486610704966
2016,MDV,0.004258486610704966
2017,MDV,0.004258486610704966
2018,MDV,0.004258486610704966
2019,MDV,0.004258486610704966
2015,MHL,0.004426263818556039
2016,MHL,0.004426263818556039
2017,MHL,0.004426263818556039
2018,MHL,0.004426263818556039
2019,MHL,0.004426263818556039
2015,MLT,0.00387894668905257
2016,MLT,0.00387894668905257
2017,MLT,0.00387894668905257
2018,MLT,0.00387894668905257
2019,MLT,0.00387894668905257
2015,MNP,0.004426263818556039
2016,MNP,0.004426263818556039
2017,MNP,0.004426263818556039
2018,MNP,0.004426263818556039
2019,MNP,0.004426263818556039
2015,MRT,0.0014493667797916513
2016,MRT,0.0014493667797916513
2017,MRT,0.0014493667797916513
2018,MRT,0.0014493667797916513
2019,MRT,0.0014493667797916513
2015,MUS,0.002189972656958743
2016,MUS,0.002189972656958743
2017,MUS,0.002189972656958743
2018,MUS,0.002189972656958743
2019,MUS,0.002189972656958743
2015,MYS,0.003815411590125087
2016,MYS,0.003815411590125087
2017,MYS,0.003815411590125087
2018,MYS,0.003815411590125087
2019,MYS,0.003815411590125087
2015,NAM,0.0021539481219000896
2016,NAM,0.0021539481219000896
2017,NAM,0.0021539481219000896
2018,NAM,0.0021539481219000896
2019,NAM,0.0021539481219000896
2015,NCL,0.00446893776878514
2016,NCL,0.00446893776878514
2017,NCL,0.00446893776878514
2018,NCL,0.00446893776878514
2019,NCL,0.00446893776878514
2015,NOR,0.0014134514677071604
2016,NOR,0.0014134514677071604
2017,NOR,0.0014134514677071604
2018,NOR,0.0014134514677071604
2019,NOR,0.0014134514677071604
2015,NRU,0.004426263818556039
2016,NRU,0.004426263818556039
2017,NRU,0.004426263818556039
2018,NRU,0.004426263818556039
2019,NRU,0.004426263818556039
2015,OMN,0.006384443268267309
2016,OMN,0.006384443268267309
2017,OMN,0.006384443268267309
2018,OMN,0.006384443268267309
2019,OMN,0.006384443268267309
2015,PHL,0.0031697140597524874
2016,PHL,0.0031697140597524874
2017,PHL,0.0031697140597524874
2018,PHL,0.0031697140597524874
2019,PHL,0.0031697140597524874
2015,PLW,0.004426263818556039
2016,PLW,0.004426263818556039
2017,PLW,0.004426263818556039
2018,PLW,0.004426263818556039
2019,PLW,0.004426263818556039
2015,PYF,0.00446893776878514
2016,PYF,0.00446893776878514
2017,PYF,0.00446893776878514
2018,PYF,0.00446893776878514
2019,PYF,0.00446893776878514
2015,QAT,0.006384443268267309
2016,QAT,0.006384443268267309
2017,QAT,0.006384443268267309
2018,QAT,0.006384443268267309
2019,QAT,0.006384443268267309
2015,SAU,0.002693041177379481
2016,SAU,0.002693041177379481
2017,SAU,0.002693041177379481
2018,SAU,0.002693041177379481
2019,SAU,0.002693041177379481
2015,SGP,0.005068885941873491
2016,SGP,0.005068885941873491
2017,SGP,0.005068885941873491
2018,SGP,0.005068885941873491
2019,SGP,0.005068885941873491
2015,SLB,0.004426263818556039
2016,SLB,0.004426263818556039
2017,SLB,0.004426263818556039
2018,SLB,0.004426263818556039
2019,SLB,0.004426263818556039
2015,SLV,0.005670987387001107
2016,SLV,0.005670987387001107
2017,SLV,0.005670987387001107
2018,SLV,0.005670987387001107
2019,SLV,0.005670987387001107
2015,SMR,0.002813669929738924
2016,SMR,0.002813669929738924
2017,SMR,0.002813669929738924
2018,SMR,0.002813669929738924
2019,SMR,0.002813669929738924
2015,STP,0.0019013804685553879
2016,STP,0.0019013804685553879
2017,STP,0.0019013804685553879
2018,STP,0.0019013804685553879
2019,STP,0.0019013804685553879
2015,SUR,0.006234987006749227
2016,SUR,0.006234987006749227
2017,SUR,0.006234987006749227
2018,SUR,0.006234987006749227
2019,SUR,0.006234987006749227
2015,SXM,0.004336253258845437
2016,SXM,0.004336253258845437
2017,SXM,0.004336253258845437
2018,SXM,0.004336253258845437
2019,SXM,0.004336253258845437
2015,SYC,0.0034355837103165927
2016,SYC,0.0034355837103165927
2017,SYC,0.0034355837103165927
2018,SYC,0.0034355837103165927
2019,SYC,0.0034355837103165927
2015,TCA,0.007427103713452556
2016,TCA,0.007427103713452556
2017,TCA,0.007427103713452556
2018,TCA,0.007427103713452556
2019,TCA,0.007427103713452556
2015,TJK,0.0012282551470588234
2016,TJK,0.0012282551470588234
2017,TJK,0.0012282551470588234
2018,TJK,0.0012282551470588234
2019,TJK,0.0012282551470588234
2015,TLS,0.005068885941873491
2016,TLS,0.005068885941873491
2017,TLS,0.005068885941873491
2018,TLS,0.005068885941873491
2019,TLS,0.005068885941873491
2015,TON,0.00446893776878514
2016,TON,0.00446893776878514
2017,TON,0.00446893776878514
2018,TON,0.00446893776878514
2019,TON,0.00446893776878514
2015,TTO,0.006234987006749227
2016,TTO,0.006234987006749227
2017,TTO,0.006234987006749227
2018,TTO,0.006234987006749227
2019,TTO,0.006234987006749227
2015,TUV,0.00446893776878514
2016,TUV,0.00446893776878514
2017,TUV,0.00446893776878514
2018,TUV,0.00446893776878514
2019,TUV,0.00446893776878514
2015,URY,0.0034878855258422686
2016,URY,0.0034878855258422686
2017,URY,0.0034878855258422686
2018,URY,0.0034878855258422686
2019,URY,0.0034878855258422686
2015,VCT,0.004336253258845437
2016,VCT,0.004336253258845437
2017,VCT,0.004336253258845437
2018,VCT,0.004336253258845437
2019,VCT,0.004336253258845437
2015,VGB,0.004336253258845437
2016,VGB,0.004336253258845437
2017,VGB,0.004336253258845437
2018,VGB,0.004336253258845437
2019,VGB,0.004336253258845437
2015,VUT,0.00446893776878514
2016,VUT,0.00446893776878514
2017,VUT,0.00446893776878514
2018,VUT,0.00446893776878514
2019,VUT,0.00446893776878514
2015,WSM,0.00446893776878514
2016,WSM,0.00446893776878514
2017,WSM,0.00446893776878514
2018,WSM,0.00446893776878514
2019,WSM,0.00446893776878514
2015,XKX,0.0038935683887694437
2016,XKX,0.0038935683887694437
2017,XKX,0.0038935683887694437
2018,XKX,0.0038935683887694437
2019,XKX,0.0038935683887694437
2015,YEM,0.002693041177379481
2016,YEM,0.002693041177379481
2017,YEM,0.002693041177379481
2018,YEM,0.002693041177379481
2019,YEM,0.002693041177379481
