"Nation","iso_code3","Year","nemomod_entc_variable_cost_pp_wind_mm_usd_per_gw"
"Andorra","JEY",2037,1.68292238119826
"Andorra","JEY",2038,1.64448438088898
"Andorra","JEY",2039,1.60692430572009
"Andorra","JEY",2040,1.57022210385366
"Andorra","JEY",2041,1.5343581814364
"Andorra","JEY",2042,1.49931339213922
"Andorra","JEY",2043,1.4650690269358
"Andorra","JEY",2044,1.43160680411458
"Andorra","JEY",2045,1.39890885951885
"Andorra","JEY",2046,1.36695773700983
"Andorra","JEY",2047,1.33573637914747
"Andorra","JEY",2048,1.30522811808422
"Andorra","JEY",2049,1.27541666666667
"Andorra","JEY",2050,1.24628610974051
"Andorra","JOR",2021,2.43564179130815
"Andorra","JOR",2022,2.38001165591181
"Andorra","JOR",2023,2.32565211456392
"Andorra","JOR",2024,2.27253414685632
"Andorra","JOR",2025,2.22062939520786
"Andorra","JOR",2026,2.16991014972547
"Andorra","JOR",2027,2.12034933341089
"Andorra","JOR",2028,2.07192048770536
"Andorra","JOR",2029,2.02459775836444
"Andorra","JOR",2030,1.97835588165544
"Andorra","JOR",2031,1.93317017087014
"Andorra","JOR",2032,1.88901650314549
"Andorra","JOR",2033,1.84587130658542
"Andorra","JOR",2034,1.80371154767669
"Andorra","JOR",2035,1.76251471899223
"Andorra","JOR",2036,1.72225882717535
"Andorra","JOR",2037,1.68292238119826
"Andorra","JOR",2038,1.64448438088898
"Andorra","JOR",2039,1.60692430572009
"Andorra","JOR",2040,1.57022210385366
"Andorra","JOR",2041,1.5343581814364
"Andorra","JOR",2042,1.49931339213922
"Andorra","JOR",2043,1.4650690269358
"Andorra","JOR",2044,1.43160680411458
"Andorra","JOR",2045,1.39890885951885
"Andorra","JOR",2046,1.36695773700983
"Andorra","JOR",2047,1.33573637914747
"Andorra","JOR",2048,1.30522811808422
"Andorra","JOR",2049,1.27541666666667
"Andorra","JOR",2050,1.24628610974051
"Andorra","JPN",2021,2.43564179130815
"Andorra","JPN",2022,2.38001165591181
"Andorra","JPN",2023,2.32565211456392
"Andorra","JPN",2024,2.27253414685632
"Andorra","JPN",2025,2.22062939520786
"Andorra","JPN",2026,2.16991014972547
"Andorra","JPN",2027,2.12034933341089
"Andorra","JPN",2028,2.07192048770536
"Andorra","JPN",2029,2.02459775836444
"Andorra","JPN",2030,1.97835588165544
"Andorra","JPN",2031,1.93317017087014
"Andorra","JPN",2032,1.88901650314549
"Andorra","JPN",2033,1.84587130658542
"Andorra","JPN",2034,1.80371154767669
"Andorra","JPN",2035,1.76251471899223
"Andorra","JPN",2036,1.72225882717535
"Andorra","JPN",2037,1.68292238119826
"Andorra","JPN",2038,1.64448438088898
"Andorra","JPN",2039,1.60692430572009
"Andorra","JPN",2040,1.57022210385366
"Andorra","JPN",2041,1.5343581814364
"Andorra","JPN",2042,1.49931339213922
"Andorra","JPN",2043,1.4650690269358
"Andorra","JPN",2044,1.43160680411458
"Andorra","JPN",2045,1.39890885951885
"Andorra","JPN",2046,1.36695773700983
"Andorra","JPN",2047,1.33573637914747
"Andorra","JPN",2048,1.30522811808422
"Andorra","JPN",2049,1.27541666666667
"Andorra","JPN",2050,1.24628610974051
"Andorra","KAZ",2021,2.43564179130815
"Andorra","KAZ",2022,2.38001165591181
"Andorra","KAZ",2023,2.32565211456392
"Andorra","KAZ",2024,2.27253414685632
"Andorra","KAZ",2025,2.22062939520786
"Andorra","KAZ",2026,2.16991014972547
"Andorra","KAZ",2027,2.12034933341089
"Andorra","KAZ",2028,2.07192048770536
"Andorra","KAZ",2029,2.02459775836444
"Andorra","KAZ",2030,1.97835588165544
"Andorra","KAZ",2031,1.93317017087014
"Andorra","KAZ",2032,1.88901650314549
"Andorra","KAZ",2033,1.84587130658542
"Andorra","KAZ",2034,1.80371154767669
"Andorra","KAZ",2035,1.76251471899223
"Andorra","KAZ",2036,1.72225882717535
"Andorra","KAZ",2037,1.68292238119826
"Andorra","KAZ",2038,1.64448438088898
"Andorra","KAZ",2039,1.60692430572009
"Andorra","KAZ",2040,1.57022210385366
"Andorra","KAZ",2041,1.5343581814364
"Andorra","KAZ",2042,1.49931339213922
"Andorra","KAZ",2043,1.4650690269358
"Andorra","KAZ",2044,1.43160680411458
"Andorra","KAZ",2045,1.39890885951885
"Andorra","KAZ",2046,1.36695773700983
"Andorra","KAZ",2047,1.33573637914747
"Andorra","KAZ",2048,1.30522811808422
"Andorra","KAZ",2049,1.27541666666667
"Andorra","KAZ",2050,1.24628610974051
"Andorra","KEN",2021,2.43564179130815
"Andorra","KEN",2022,2.38001165591181
"Andorra","KEN",2023,2.32565211456392
"Andorra","KEN",2024,2.27253414685632
"Andorra","KEN",2025,2.22062939520786
"Andorra","KEN",2026,2.16991014972547
"Andorra","KEN",2027,2.12034933341089
"Andorra","KEN",2028,2.07192048770536
"Andorra","KEN",2029,2.02459775836444
"Andorra","KEN",2030,1.97835588165544
"Andorra","KEN",2031,1.93317017087014
"Andorra","KEN",2032,1.88901650314549
"Andorra","KEN",2033,1.84587130658542
"Andorra","KEN",2034,1.80371154767669
"Andorra","KEN",2035,1.76251471899223
"Andorra","KEN",2036,1.72225882717535
"Andorra","KEN",2037,1.68292238119826
"Andorra","KEN",2038,1.64448438088898
"Andorra","KEN",2039,1.60692430572009
"Andorra","KEN",2040,1.57022210385366
"Andorra","KEN",2041,1.5343581814364
"Andorra","KEN",2042,1.49931339213922
"Andorra","KEN",2043,1.4650690269358
"Andorra","KEN",2044,1.43160680411458
"Andorra","KEN",2045,1.39890885951885
"Andorra","KEN",2046,1.36695773700983
"Andorra","KEN",2047,1.33573637914747
"Andorra","KEN",2048,1.30522811808422
"Andorra","KEN",2049,1.27541666666667
"Andorra","KEN",2050,1.24628610974051
"Andorra","KGZ",2021,2.43564179130815
"Andorra","KGZ",2022,2.38001165591181
"Andorra","KGZ",2023,2.32565211456392
"Andorra","KGZ",2024,2.27253414685632
"Andorra","KGZ",2025,2.22062939520786
"Andorra","KGZ",2026,2.16991014972547
"Andorra","KGZ",2027,2.12034933341089
"Andorra","KGZ",2028,2.07192048770536
"Andorra","KGZ",2029,2.02459775836444
"Andorra","KGZ",2030,1.97835588165544
"Andorra","KGZ",2031,1.93317017087014
"Andorra","KGZ",2032,1.88901650314549
"Andorra","KGZ",2033,1.84587130658542
"Andorra","KGZ",2034,1.80371154767669
"Andorra","KGZ",2035,1.76251471899223
"Andorra","KGZ",2036,1.72225882717535
"Andorra","KGZ",2037,1.68292238119826
"Andorra","KGZ",2038,1.64448438088898
"Andorra","KGZ",2039,1.60692430572009
"Andorra","KGZ",2040,1.57022210385366
"Andorra","KGZ",2041,1.5343581814364
"Andorra","KGZ",2042,1.49931339213922
"Andorra","KGZ",2043,1.4650690269358
"Andorra","KGZ",2044,1.43160680411458
"Andorra","KGZ",2045,1.39890885951885
"Andorra","KGZ",2046,1.36695773700983
"Andorra","KGZ",2047,1.33573637914747
"Andorra","KGZ",2048,1.30522811808422
"Andorra","KGZ",2049,1.27541666666667
"Andorra","KGZ",2050,1.24628610974051
"Andorra","KHM",2021,2.43564179130815
"Andorra","KHM",2022,2.38001165591181
"Andorra","KHM",2023,2.32565211456392
"Andorra","KHM",2024,2.27253414685632
"Andorra","KHM",2025,2.22062939520786
"Andorra","KHM",2026,2.16991014972547
"Andorra","KHM",2027,2.12034933341089
"Andorra","KHM",2028,2.07192048770536
"Andorra","KHM",2029,2.02459775836444
"Andorra","KHM",2030,1.97835588165544
"Andorra","KHM",2031,1.93317017087014
"Andorra","KHM",2032,1.88901650314549
"Andorra","KHM",2033,1.84587130658542
"Andorra","KHM",2034,1.80371154767669
"Andorra","KHM",2035,1.76251471899223
"Andorra","KHM",2036,1.72225882717535
"Andorra","KHM",2037,1.68292238119826
"Andorra","KHM",2038,1.64448438088898
"Andorra","KHM",2039,1.60692430572009
"Andorra","KHM",2040,1.57022210385366
"Andorra","KHM",2041,1.5343581814364
"Andorra","KHM",2042,1.49931339213922
"Andorra","KHM",2043,1.4650690269358
"Andorra","KHM",2044,1.43160680411458
"Andorra","KHM",2045,1.39890885951885
"Andorra","KHM",2046,1.36695773700983
"Andorra","KHM",2047,1.33573637914747
"Andorra","KHM",2048,1.30522811808422
"Andorra","KHM",2049,1.27541666666667
"Andorra","KHM",2050,1.24628610974051
"Andorra","KIR",2021,2.43564179130815
"Andorra","KIR",2022,2.38001165591181
"Andorra","KIR",2023,2.32565211456392
"Andorra","KIR",2024,2.27253414685632
"Andorra","KIR",2025,2.22062939520786
"Andorra","KIR",2026,2.16991014972547
"Andorra","KIR",2027,2.12034933341089
"Andorra","KIR",2028,2.07192048770536
"Andorra","KIR",2029,2.02459775836444
"Andorra","KIR",2030,1.97835588165544
"Andorra","KIR",2031,1.93317017087014
"Andorra","KIR",2032,1.88901650314549
"Andorra","KIR",2033,1.84587130658542
"Andorra","KIR",2034,1.80371154767669
"Andorra","KIR",2035,1.76251471899223
"Andorra","KIR",2036,1.72225882717535
"Andorra","KIR",2037,1.68292238119826
"Andorra","KIR",2038,1.64448438088898
"Andorra","KIR",2039,1.60692430572009
"Andorra","KIR",2040,1.57022210385366
"Andorra","KIR",2041,1.5343581814364
"Andorra","KIR",2042,1.49931339213922
"Andorra","KIR",2043,1.4650690269358
"Andorra","KIR",2044,1.43160680411458
"Andorra","KIR",2045,1.39890885951885
"Andorra","KIR",2046,1.36695773700983
"Andorra","KIR",2047,1.33573637914747
"Andorra","KIR",2048,1.30522811808422
"Andorra","KIR",2049,1.27541666666667
"Andorra","KIR",2050,1.24628610974051
"Andorra","KNA",2021,2.43564179130815
"Andorra","KNA",2022,2.38001165591181
"Andorra","KNA",2023,2.32565211456392
"Andorra","KNA",2024,2.27253414685632
"Andorra","KNA",2025,2.22062939520786
"Andorra","KNA",2026,2.16991014972547
"Andorra","KNA",2027,2.12034933341089
"Andorra","KNA",2028,2.07192048770536
"Andorra","KNA",2029,2.02459775836444
"Andorra","KNA",2030,1.97835588165544
"Andorra","KNA",2031,1.93317017087014
"Andorra","KNA",2032,1.88901650314549
"Andorra","KNA",2033,1.84587130658542
"Andorra","KNA",2034,1.80371154767669
"Andorra","KNA",2035,1.76251471899223
"Andorra","KNA",2036,1.72225882717535
"Andorra","KNA",2037,1.68292238119826
"Andorra","KNA",2038,1.64448438088898
"Andorra","KNA",2039,1.60692430572009
"Andorra","KNA",2040,1.57022210385366
"Andorra","KNA",2041,1.5343581814364
"Andorra","KNA",2042,1.49931339213922
"Andorra","KNA",2043,1.4650690269358
"Andorra","KNA",2044,1.43160680411458
"Andorra","KNA",2045,1.39890885951885
"Andorra","KNA",2046,1.36695773700983
"Andorra","KNA",2047,1.33573637914747
"Andorra","KNA",2048,1.30522811808422
"Andorra","KNA",2049,1.27541666666667
"Andorra","KNA",2050,1.24628610974051
"Andorra","KOR",2021,2.43564179130815
"Andorra","KOR",2022,2.38001165591181
"Andorra","KOR",2023,2.32565211456392
"Andorra","KOR",2024,2.27253414685632
"Andorra","KOR",2025,2.22062939520786
"Andorra","KOR",2026,2.16991014972547
"Andorra","KOR",2027,2.12034933341089
"Andorra","KOR",2028,2.07192048770536
"Andorra","KOR",2029,2.02459775836444
"Andorra","KOR",2030,1.97835588165544
"Andorra","KOR",2031,1.93317017087014
"Andorra","KOR",2032,1.88901650314549
"Andorra","KOR",2033,1.84587130658542
"Andorra","KOR",2034,1.80371154767669
"Andorra","KOR",2035,1.76251471899223
"Andorra","KOR",2036,1.72225882717535
"Andorra","KOR",2037,1.68292238119826
"Andorra","KOR",2038,1.64448438088898
"Andorra","KOR",2039,1.60692430572009
"Andorra","KOR",2040,1.57022210385366
"Andorra","KOR",2041,1.5343581814364
"Andorra","KOR",2042,1.49931339213922
"Andorra","KOR",2043,1.4650690269358
"Andorra","KOR",2044,1.43160680411458
"Andorra","KOR",2045,1.39890885951885
"Andorra","KOR",2046,1.36695773700983
"Andorra","KOR",2047,1.33573637914747
"Andorra","KOR",2048,1.30522811808422
"Andorra","KOR",2049,1.27541666666667
"Andorra","KOR",2050,1.24628610974051
"Andorra","KWT",2021,2.43564179130815
"Andorra","KWT",2022,2.38001165591181
"Andorra","KWT",2023,2.32565211456392
"Andorra","KWT",2024,2.27253414685632
"Andorra","KWT",2025,2.22062939520786
"Andorra","KWT",2026,2.16991014972547
"Andorra","KWT",2027,2.12034933341089
"Andorra","KWT",2028,2.07192048770536
"Andorra","KWT",2029,2.02459775836444
"Andorra","KWT",2030,1.97835588165544
"Andorra","KWT",2031,1.93317017087014
"Andorra","KWT",2032,1.88901650314549
"Andorra","KWT",2033,1.84587130658542
"Andorra","KWT",2034,1.80371154767669
"Andorra","KWT",2035,1.76251471899223
"Andorra","KWT",2036,1.72225882717535
"Andorra","KWT",2037,1.68292238119826
"Andorra","KWT",2038,1.64448438088898
"Andorra","KWT",2039,1.60692430572009
"Andorra","KWT",2040,1.57022210385366
"Andorra","KWT",2041,1.5343581814364
"Andorra","KWT",2042,1.49931339213922
"Andorra","KWT",2043,1.4650690269358
"Andorra","KWT",2044,1.43160680411458
"Andorra","KWT",2045,1.39890885951885
"Andorra","KWT",2046,1.36695773700983
"Andorra","KWT",2047,1.33573637914747
"Andorra","KWT",2048,1.30522811808422
"Andorra","KWT",2049,1.27541666666667
"Andorra","KWT",2050,1.24628610974051
"Andorra","LAO",2021,2.43564179130815
"Andorra","LAO",2022,2.38001165591181
"Andorra","LAO",2023,2.32565211456392
"Andorra","LAO",2024,2.27253414685632
"Andorra","LAO",2025,2.22062939520786
"Andorra","LAO",2026,2.16991014972547
"Andorra","LAO",2027,2.12034933341089
"Andorra","LAO",2028,2.07192048770536
"Andorra","LAO",2029,2.02459775836444
"Andorra","LAO",2030,1.97835588165544
"Andorra","LAO",2031,1.93317017087014
"Andorra","LAO",2032,1.88901650314549
"Andorra","LAO",2033,1.84587130658542
"Andorra","LAO",2034,1.80371154767669
"Andorra","LAO",2035,1.76251471899223
"Andorra","LAO",2036,1.72225882717535
"Andorra","LAO",2037,1.68292238119826
"Andorra","LAO",2038,1.64448438088898
"Andorra","LAO",2039,1.60692430572009
"Andorra","LAO",2040,1.57022210385366
"Andorra","LAO",2041,1.5343581814364
"Andorra","LAO",2042,1.49931339213922
"Andorra","LAO",2043,1.4650690269358
"Andorra","LAO",2044,1.43160680411458
"Andorra","LAO",2045,1.39890885951885
"Andorra","LAO",2046,1.36695773700983
"Andorra","LAO",2047,1.33573637914747
"Andorra","LAO",2048,1.30522811808422
"Andorra","LAO",2049,1.27541666666667
"Andorra","LAO",2050,1.24628610974051
"Andorra","LBN",2021,2.43564179130815
"Andorra","LBN",2022,2.38001165591181
"Andorra","LBN",2023,2.32565211456392
"Andorra","LBN",2024,2.27253414685632
"Andorra","LBN",2025,2.22062939520786
"Andorra","LBN",2026,2.16991014972547
"Andorra","LBN",2027,2.12034933341089
"Andorra","LBN",2028,2.07192048770536
"Andorra","LBN",2029,2.02459775836444
"Andorra","LBN",2030,1.97835588165544
"Andorra","LBN",2031,1.93317017087014
"Andorra","LBN",2032,1.88901650314549
"Andorra","LBN",2033,1.84587130658542
"Andorra","LBN",2034,1.80371154767669
"Andorra","LBN",2035,1.76251471899223
"Andorra","LBN",2036,1.72225882717535
"Andorra","LBN",2037,1.68292238119826
"Andorra","LBN",2038,1.64448438088898
"Andorra","LBN",2039,1.60692430572009
"Andorra","LBN",2040,1.57022210385366
"Andorra","LBN",2041,1.5343581814364
"Andorra","LBN",2042,1.49931339213922
"Andorra","LBN",2043,1.4650690269358
"Andorra","LBN",2044,1.43160680411458
"Andorra","LBN",2045,1.39890885951885
"Andorra","LBN",2046,1.36695773700983
"Andorra","LBN",2047,1.33573637914747
"Andorra","LBN",2048,1.30522811808422
"Andorra","LBN",2049,1.27541666666667
"Andorra","LBN",2050,1.24628610974051
"Angola","LBR",2021,3.06477631477357
"Angola","LBR",2022,2.99477672700217
"Angola","LBR",2023,2.92637593202505
"Angola","LBR",2024,2.85953741336434
"Angola","LBR",2025,2.79422548857964
"Angola","LBR",2026,2.73040529021865
"Angola","LBR",2027,2.66804274720275
"Angola","LBR",2028,2.60710456663786
"Angola","LBR",2029,2.54755821604063
"Angola","LBR",2030,2.48937190597067
"Angola","LBR",2031,2.4325145730594
"Angola","LBR",2032,2.37695586342656
"Angola","LBR",2033,2.3226661164755
"Angola","LBR",2034,2.26961634905849
"Angola","LBR",2035,2.21777824000384
"Angola","LBR",2036,2.16712411499631
"Angola","LBR",2037,2.11762693180289
"Angola","LBR",2038,2.06926026583602
"Angola","LBR",2039,2.02199829604656
"Angola","LBR",2040,1.97581579113896
"Angola","LBR",2041,1.93068809610123
"Angola","LBR",2042,1.88659111904265
"Angola","LBR",2043,1.84350131833205
"Angola","LBR",2044,1.80139569002983
"Angola","LBR",2045,1.76025175560714
"Angola","LBR",2046,1.7200475499454
"Angola","LBR",2047,1.68076160961005
"Angola","LBR",2048,1.64237296139205
"Angola","LBR",2049,1.60486111111111
"Angola","LBR",2050,1.56820603267468
"Angola","LBY",2021,3.06477631477357
"Angola","LBY",2022,2.99477672700217
"Angola","LBY",2023,2.92637593202505
"Angola","LBY",2024,2.85953741336434
"Angola","LBY",2025,2.79422548857964
"Angola","LBY",2026,2.73040529021865
"Angola","LBY",2027,2.66804274720275
"Angola","LBY",2028,2.60710456663786
"Angola","LBY",2029,2.54755821604063
"Angola","LBY",2030,2.48937190597067
"Angola","LBY",2031,2.4325145730594
"Angola","LBY",2032,2.37695586342656
"Angola","LBY",2033,2.3226661164755
"Angola","LBY",2034,2.26961634905849
"Angola","LBY",2035,2.21777824000384
"Angola","LBY",2036,2.16712411499631
"Angola","LBY",2037,2.11762693180289
"Angola","LBY",2038,2.06926026583602
"Angola","LBY",2039,2.02199829604656
"Angola","LBY",2040,1.97581579113896
"Angola","LBY",2041,1.93068809610123
"Angola","LBY",2042,1.88659111904265
"Angola","LBY",2043,1.84350131833205
"Angola","LBY",2044,1.80139569002983
"Angola","LBY",2045,1.76025175560714
"Angola","LBY",2046,1.7200475499454
"Angola","LBY",2047,1.68076160961005
"Angola","LBY",2048,1.64237296139205
"Angola","LBY",2049,1.60486111111111
"Angola","LBY",2050,1.56820603267468
"Angola","LCA",2021,3.06477631477357
"Angola","LCA",2022,2.99477672700217
"Angola","LCA",2023,2.92637593202505
"Angola","LCA",2024,2.85953741336434
"Angola","LCA",2025,2.79422548857964
"Angola","LCA",2026,2.73040529021865
"Angola","LCA",2027,2.66804274720275
"Angola","LCA",2028,2.60710456663786
"Angola","LCA",2029,2.54755821604063
"Angola","LCA",2030,2.48937190597067
"Angola","LCA",2031,2.4325145730594
"Angola","LCA",2032,2.37695586342656
"Angola","LCA",2033,2.3226661164755
"Angola","LCA",2034,2.26961634905849
"Angola","LCA",2035,2.21777824000384
"Angola","LCA",2036,2.16712411499631
"Angola","LCA",2037,2.11762693180289
"Angola","LCA",2038,2.06926026583602
"Angola","LCA",2039,2.02199829604656
"Angola","LCA",2040,1.97581579113896
"Angola","LCA",2041,1.93068809610123
"Angola","LCA",2042,1.88659111904265
"Angola","LCA",2043,1.84350131833205
"Angola","LCA",2044,1.80139569002983
"Angola","LCA",2045,1.76025175560714
"Angola","LCA",2046,1.7200475499454
"Angola","LCA",2047,1.68076160961005
"Angola","LCA",2048,1.64237296139205
"Angola","LCA",2049,1.60486111111111
"Angola","LCA",2050,1.56820603267468
"Angola","LIE",2021,3.06477631477357
"Angola","LIE",2022,2.99477672700217
"Angola","LIE",2023,2.92637593202505
"Angola","LIE",2024,2.85953741336434
"Angola","LIE",2025,2.79422548857964
"Angola","LIE",2026,2.73040529021865
"Angola","LIE",2027,2.66804274720275
"Angola","LIE",2028,2.60710456663786
"Angola","LIE",2029,2.54755821604063
"Angola","LIE",2030,2.48937190597067
"Angola","LIE",2031,2.4325145730594
"Angola","LIE",2032,2.37695586342656
"Angola","LIE",2033,2.3226661164755
"Angola","LIE",2034,2.26961634905849
"Angola","LIE",2035,2.21777824000384
"Angola","LIE",2036,2.16712411499631
"Angola","LIE",2037,2.11762693180289
"Angola","LIE",2038,2.06926026583602
"Angola","LIE",2039,2.02199829604656
"Angola","LIE",2040,1.97581579113896
"Angola","LIE",2041,1.93068809610123
"Angola","LIE",2042,1.88659111904265
"Angola","LIE",2043,1.84350131833205
"Angola","LIE",2044,1.80139569002983
"Angola","LIE",2045,1.76025175560714
"Angola","LIE",2046,1.7200475499454
"Angola","LIE",2047,1.68076160961005
"Angola","LIE",2048,1.64237296139205
"Angola","LIE",2049,1.60486111111111
"Angola","LIE",2050,1.56820603267468
"Angola","LKA",2021,3.06477631477357
"Angola","LKA",2022,2.99477672700217
"Angola","LKA",2023,2.92637593202505
"Angola","LKA",2024,2.85953741336434
"Angola","LKA",2025,2.79422548857964
"Angola","LKA",2026,2.73040529021865
"Angola","LKA",2027,2.66804274720275
"Angola","LKA",2028,2.60710456663786
"Angola","LKA",2029,2.54755821604063
"Angola","LKA",2030,2.48937190597067
"Angola","LKA",2031,2.4325145730594
"Angola","LKA",2032,2.37695586342656
"Angola","LKA",2033,2.3226661164755
"Angola","LKA",2034,2.26961634905849
"Angola","LKA",2035,2.21777824000384
"Angola","LKA",2036,2.16712411499631
"Angola","LKA",2037,2.11762693180289
"Angola","LKA",2038,2.06926026583602
"Angola","LKA",2039,2.02199829604656
"Angola","LKA",2040,1.97581579113896
"Angola","LKA",2041,1.93068809610123
"Angola","LKA",2042,1.88659111904265
"Angola","LKA",2043,1.84350131833205
"Angola","LKA",2044,1.80139569002983
"Angola","LKA",2045,1.76025175560714
"Angola","LKA",2046,1.7200475499454
"Angola","LKA",2047,1.68076160961005
"Angola","LKA",2048,1.64237296139205
"Angola","LKA",2049,1.60486111111111
"Angola","LKA",2050,1.56820603267468
"Angola","LSO",2021,3.06477631477357
"Angola","LSO",2022,2.99477672700217
"Angola","LSO",2023,2.92637593202505
"Angola","LSO",2024,2.85953741336434
"Angola","LSO",2025,2.79422548857964
"Angola","LSO",2026,2.73040529021865
"Angola","LSO",2027,2.66804274720275
"Angola","LSO",2028,2.60710456663786
"Angola","LSO",2029,2.54755821604063
"Angola","LSO",2030,2.48937190597067
"Angola","LSO",2031,2.4325145730594
"Angola","LSO",2032,2.37695586342656
"Angola","LSO",2033,2.3226661164755
"Angola","LSO",2034,2.26961634905849
"Angola","LSO",2035,2.21777824000384
"Angola","LSO",2036,2.16712411499631
"Angola","LSO",2037,2.11762693180289
"Angola","LSO",2038,2.06926026583602
"Angola","LSO",2039,2.02199829604656
"Angola","LSO",2040,1.97581579113896
"Angola","LSO",2041,1.93068809610123
"Angola","LSO",2042,1.88659111904265
"Angola","LSO",2043,1.84350131833205
"Angola","LSO",2044,1.80139569002983
"Angola","LSO",2045,1.76025175560714
"Angola","LSO",2046,1.7200475499454
"Angola","LSO",2047,1.68076160961005
"Angola","LSO",2048,1.64237296139205
"Angola","LSO",2049,1.60486111111111
"Angola","LSO",2050,1.56820603267468
"Angola","LTU",2021,3.06477631477357
"Angola","LTU",2022,2.99477672700217
"Angola","LTU",2023,2.92637593202505
"Angola","LTU",2024,2.85953741336434
"Angola","LTU",2025,2.79422548857964
"Angola","LTU",2026,2.73040529021865
"Angola","LTU",2027,2.66804274720275
"Angola","LTU",2028,2.60710456663786
"Angola","LTU",2029,2.54755821604063
"Angola","LTU",2030,2.48937190597067
"Angola","LTU",2031,2.4325145730594
"Angola","LTU",2032,2.37695586342656
"Angola","LTU",2033,2.3226661164755
"Angola","LTU",2034,2.26961634905849
"Angola","LTU",2035,2.21777824000384
"Angola","LTU",2036,2.16712411499631
"Angola","LTU",2037,2.11762693180289
"Angola","LTU",2038,2.06926026583602
"Angola","LTU",2039,2.02199829604656
"Angola","LTU",2040,1.97581579113896
"Angola","LTU",2041,1.93068809610123
"Angola","LTU",2042,1.88659111904265
"Angola","LTU",2043,1.84350131833205
"Angola","LTU",2044,1.80139569002983
"Angola","LTU",2045,1.76025175560714
"Angola","LTU",2046,1.7200475499454
"Angola","LTU",2047,1.68076160961005
"Angola","LTU",2048,1.64237296139205
"Angola","LTU",2049,1.60486111111111
"Angola","LTU",2050,1.56820603267468
"Angola","LUX",2021,3.06477631477357
"Angola","LUX",2022,2.99477672700217
"Angola","LUX",2023,2.92637593202505
"Angola","LUX",2024,2.85953741336434
"Angola","LUX",2025,2.79422548857964
"Angola","LUX",2026,2.73040529021865
"Angola","LUX",2027,2.66804274720275
"Angola","LUX",2028,2.60710456663786
"Angola","LUX",2029,2.54755821604063
"Angola","LUX",2030,2.48937190597067
"Angola","LUX",2031,2.4325145730594
"Angola","LUX",2032,2.37695586342656
"Angola","LUX",2033,2.3226661164755
"Angola","LUX",2034,2.26961634905849
"Angola","LUX",2035,2.21777824000384
"Angola","LUX",2036,2.16712411499631
"Angola","LUX",2037,2.11762693180289
"Angola","LUX",2038,2.06926026583602
"Angola","LUX",2039,2.02199829604656
"Angola","LUX",2040,1.97581579113896
"Angola","LUX",2041,1.93068809610123
"Angola","LUX",2042,1.88659111904265
"Angola","LUX",2043,1.84350131833205
"Angola","LUX",2044,1.80139569002983
"Angola","LUX",2045,1.76025175560714
"Angola","LUX",2046,1.7200475499454
"Angola","LUX",2047,1.68076160961005
"Angola","LUX",2048,1.64237296139205
"Angola","LUX",2049,1.60486111111111
"Angola","LUX",2050,1.56820603267468
"Angola","LVA",2021,3.06477631477357
"Angola","LVA",2022,2.99477672700217
"Angola","LVA",2023,2.92637593202505
"Angola","LVA",2024,2.85953741336434
"Angola","LVA",2025,2.79422548857964
"Angola","LVA",2026,2.73040529021865
"Angola","LVA",2027,2.66804274720275
"Angola","LVA",2028,2.60710456663786
"Angola","LVA",2029,2.54755821604063
"Angola","LVA",2030,2.48937190597067
"Angola","LVA",2031,2.4325145730594
"Angola","LVA",2032,2.37695586342656
"Angola","LVA",2033,2.3226661164755
"Angola","LVA",2034,2.26961634905849
"Angola","LVA",2035,2.21777824000384
"Angola","LVA",2036,2.16712411499631
"Angola","LVA",2037,2.11762693180289
"Angola","LVA",2038,2.06926026583602
"Angola","LVA",2039,2.02199829604656
"Angola","LVA",2040,1.97581579113896
"Angola","LVA",2041,1.93068809610123
"Angola","LVA",2042,1.88659111904265
"Angola","LVA",2043,1.84350131833205
"Angola","LVA",2044,1.80139569002983
"Angola","LVA",2045,1.76025175560714
"Angola","LVA",2046,1.7200475499454
"Angola","LVA",2047,1.68076160961005
"Angola","LVA",2048,1.64237296139205
"Angola","LVA",2049,1.60486111111111
"Angola","LVA",2050,1.56820603267468
"Angola","MAC",2021,3.06477631477357
"Angola","MAC",2022,2.99477672700217
"Angola","MAC",2023,2.92637593202505
"Angola","MAC",2024,2.85953741336434
"Angola","MAC",2025,2.79422548857964
"Angola","MAC",2026,2.73040529021865
"Angola","MAC",2027,2.66804274720275
"Angola","MAC",2028,2.60710456663786
"Angola","MAC",2029,2.54755821604063
"Angola","MAC",2030,2.48937190597067
"Angola","MAC",2031,2.4325145730594
"Angola","MAC",2032,2.37695586342656
"Angola","MAC",2033,2.3226661164755
"Angola","MAC",2034,2.26961634905849
"Angola","MAC",2035,2.21777824000384
"Angola","MAC",2036,2.16712411499631
"Angola","MAC",2037,2.11762693180289
"Angola","MAC",2038,2.06926026583602
"Angola","MAC",2039,2.02199829604656
"Angola","MAC",2040,1.97581579113896
"Angola","MAC",2041,1.93068809610123
"Angola","MAC",2042,1.88659111904265
"Angola","MAC",2043,1.84350131833205
"Angola","MAC",2044,1.80139569002983
"Angola","MAC",2045,1.76025175560714
"Angola","MAC",2046,1.7200475499454
"Angola","MAC",2047,1.68076160961005
"Angola","MAC",2048,1.64237296139205
"Angola","MAC",2049,1.60486111111111
"Angola","MAC",2050,1.56820603267468
"Angola","MAF",2021,3.06477631477357
"Angola","MAF",2022,2.99477672700217
