Nation,iso_code3,Year,nemomod_entc_variable_cost_pp_hydropower_mm_usd_per_mwh
Anguilla,MTQ,2038,2.506516181
Anguilla,MTQ,2039,2.449267272
Anguilla,MTQ,2040,2.39332593
Anguilla,MTQ,2041,2.338662291
Anguilla,MTQ,2042,2.28524717
Anguilla,MTQ,2043,2.233052053
Anguilla,MTQ,2044,2.182049073
Anguilla,MTQ,2045,2.132211003
Anguilla,MTQ,2046,2.083511237
Anguilla,MTQ,2047,2.035923774
Anguilla,MTQ,2048,1.989423211
Anguilla,MTQ,2049,1.943984722
Anguilla,MTQ,2050,1.89958405
Anguilla,MUS,2021,3.71239498
Anguilla,MUS,2022,3.627603762
Anguilla,MUS,2023,3.544749177
Anguilla,MUS,2024,3.463786994
Anguilla,MUS,2025,3.38467399
Anguilla,MUS,2026,3.307367929
Anguilla,MUS,2027,3.231827541
Anguilla,MUS,2028,3.158012498
Anguilla,MUS,2029,3.085883393
Anguilla,MUS,2030,3.015401719
Anguilla,MUS,2031,2.946529849
Anguilla,MUS,2032,2.879231014
Anguilla,MUS,2033,2.813469287
Anguilla,MUS,2034,2.749209559
Anguilla,MUS,2035,2.686417526
Anguilla,MUS,2036,2.625059665
Anguilla,MUS,2037,2.565103219
Anguilla,MUS,2038,2.506516181
Anguilla,MUS,2039,2.449267272
Anguilla,MUS,2040,2.39332593
Anguilla,MUS,2041,2.338662291
Anguilla,MUS,2042,2.28524717
Anguilla,MUS,2043,2.233052053
Anguilla,MUS,2044,2.182049073
Anguilla,MUS,2045,2.132211003
Anguilla,MUS,2046,2.083511237
Anguilla,MUS,2047,2.035923774
Anguilla,MUS,2048,1.989423211
Anguilla,MUS,2049,1.943984722
Anguilla,MUS,2050,1.89958405
Anguilla,MWI,2021,3.71239498
Anguilla,MWI,2022,3.627603762
Anguilla,MWI,2023,3.544749177
Anguilla,MWI,2024,3.463786994
Anguilla,MWI,2025,3.38467399
Anguilla,MWI,2026,3.307367929
Anguilla,MWI,2027,3.231827541
Anguilla,MWI,2028,3.158012498
Anguilla,MWI,2029,3.085883393
Anguilla,MWI,2030,3.015401719
Anguilla,MWI,2031,2.946529849
Anguilla,MWI,2032,2.879231014
Anguilla,MWI,2033,2.813469287
Anguilla,MWI,2034,2.749209559
Anguilla,MWI,2035,2.686417526
Anguilla,MWI,2036,2.625059665
Anguilla,MWI,2037,2.565103219
Anguilla,MWI,2038,2.506516181
Anguilla,MWI,2039,2.449267272
Anguilla,MWI,2040,2.39332593
Anguilla,MWI,2041,2.338662291
Anguilla,MWI,2042,2.28524717
Anguilla,MWI,2043,2.233052053
Anguilla,MWI,2044,2.182049073
Anguilla,MWI,2045,2.132211003
Anguilla,MWI,2046,2.083511237
Anguilla,MWI,2047,2.035923774
Anguilla,MWI,2048,1.989423211
Anguilla,MWI,2049,1.943984722
Anguilla,MWI,2050,1.89958405
Anguilla,MYS,2021,3.71239498
Anguilla,MYS,2022,3.627603762
Anguilla,MYS,2023,3.544749177
Anguilla,MYS,2024,3.463786994
Anguilla,MYS,2025,3.38467399
Anguilla,MYS,2026,3.307367929
Anguilla,MYS,2027,3.231827541
Anguilla,MYS,2028,3.158012498
Anguilla,MYS,2029,3.085883393
Anguilla,MYS,2030,3.015401719
Anguilla,MYS,2031,2.946529849
Anguilla,MYS,2032,2.879231014
Anguilla,MYS,2033,2.813469287
Anguilla,MYS,2034,2.749209559
Anguilla,MYS,2035,2.686417526
Anguilla,MYS,2036,2.625059665
Anguilla,MYS,2037,2.565103219
Anguilla,MYS,2038,2.506516181
Anguilla,MYS,2039,2.449267272
Anguilla,MYS,2040,2.39332593
Anguilla,MYS,2041,2.338662291
Anguilla,MYS,2042,2.28524717
Anguilla,MYS,2043,2.233052053
Anguilla,MYS,2044,2.182049073
Anguilla,MYS,2045,2.132211003
Anguilla,MYS,2046,2.083511237
Anguilla,MYS,2047,2.035923774
Anguilla,MYS,2048,1.989423211
Anguilla,MYS,2049,1.943984722
Anguilla,MYS,2050,1.89958405
Anguilla,MYT,2021,3.71239498
Anguilla,MYT,2022,3.627603762
Anguilla,MYT,2023,3.544749177
Anguilla,MYT,2024,3.463786994
Anguilla,MYT,2025,3.38467399
Anguilla,MYT,2026,3.307367929
Anguilla,MYT,2027,3.231827541
Anguilla,MYT,2028,3.158012498
Anguilla,MYT,2029,3.085883393
Anguilla,MYT,2030,3.015401719
Anguilla,MYT,2031,2.946529849
Anguilla,MYT,2032,2.879231014
Anguilla,MYT,2033,2.813469287
Anguilla,MYT,2034,2.749209559
Anguilla,MYT,2035,2.686417526
Anguilla,MYT,2036,2.625059665
Anguilla,MYT,2037,2.565103219
Anguilla,MYT,2038,2.506516181
Anguilla,MYT,2039,2.449267272
Anguilla,MYT,2040,2.39332593
Anguilla,MYT,2041,2.338662291
Anguilla,MYT,2042,2.28524717
Anguilla,MYT,2043,2.233052053
Anguilla,MYT,2044,2.182049073
Anguilla,MYT,2045,2.132211003
Anguilla,MYT,2046,2.083511237
Anguilla,MYT,2047,2.035923774
Anguilla,MYT,2048,1.989423211
Anguilla,MYT,2049,1.943984722
Anguilla,MYT,2050,1.89958405
Anguilla,NAM,2021,3.71239498
Anguilla,NAM,2022,3.627603762
Anguilla,NAM,2023,3.544749177
Anguilla,NAM,2024,3.463786994
Anguilla,NAM,2025,3.38467399
Anguilla,NAM,2026,3.307367929
Anguilla,NAM,2027,3.231827541
Anguilla,NAM,2028,3.158012498
Anguilla,NAM,2029,3.085883393
Anguilla,NAM,2030,3.015401719
Anguilla,NAM,2031,2.946529849
Anguilla,NAM,2032,2.879231014
Anguilla,NAM,2033,2.813469287
Anguilla,NAM,2034,2.749209559
Anguilla,NAM,2035,2.686417526
Anguilla,NAM,2036,2.625059665
Anguilla,NAM,2037,2.565103219
Anguilla,NAM,2038,2.506516181
Anguilla,NAM,2039,2.449267272
Anguilla,NAM,2040,2.39332593
Anguilla,NAM,2041,2.338662291
Anguilla,NAM,2042,2.28524717
Anguilla,NAM,2043,2.233052053
Anguilla,NAM,2044,2.182049073
Anguilla,NAM,2045,2.132211003
Anguilla,NAM,2046,2.083511237
Anguilla,NAM,2047,2.035923774
Anguilla,NAM,2048,1.989423211
Anguilla,NAM,2049,1.943984722
Anguilla,NAM,2050,1.89958405
Anguilla,NCL,2021,3.71239498
Anguilla,NCL,2022,3.627603762
Anguilla,NCL,2023,3.544749177
Anguilla,NCL,2024,3.463786994
Anguilla,NCL,2025,3.38467399
Anguilla,NCL,2026,3.307367929
Anguilla,NCL,2027,3.231827541
Anguilla,NCL,2028,3.158012498
Anguilla,NCL,2029,3.085883393
Anguilla,NCL,2030,3.015401719
Anguilla,NCL,2031,2.946529849
Anguilla,NCL,2032,2.879231014
Anguilla,NCL,2033,2.813469287
Anguilla,NCL,2034,2.749209559
Anguilla,NCL,2035,2.686417526
Anguilla,NCL,2036,2.625059665
Anguilla,NCL,2037,2.565103219
Anguilla,NCL,2038,2.506516181
Anguilla,NCL,2039,2.449267272
Anguilla,NCL,2040,2.39332593
Anguilla,NCL,2041,2.338662291
Anguilla,NCL,2042,2.28524717
Anguilla,NCL,2043,2.233052053
Anguilla,NCL,2044,2.182049073
Anguilla,NCL,2045,2.132211003
Anguilla,NCL,2046,2.083511237
Anguilla,NCL,2047,2.035923774
Anguilla,NCL,2048,1.989423211
Anguilla,NCL,2049,1.943984722
Anguilla,NCL,2050,1.89958405
Anguilla,NER,2021,3.71239498
Anguilla,NER,2022,3.627603762
Anguilla,NER,2023,3.544749177
Anguilla,NER,2024,3.463786994
Anguilla,NER,2025,3.38467399
Anguilla,NER,2026,3.307367929
Anguilla,NER,2027,3.231827541
Anguilla,NER,2028,3.158012498
Anguilla,NER,2029,3.085883393
Anguilla,NER,2030,3.015401719
Anguilla,NER,2031,2.946529849
Anguilla,NER,2032,2.879231014
Anguilla,NER,2033,2.813469287
Anguilla,NER,2034,2.749209559
Anguilla,NER,2035,2.686417526
Anguilla,NER,2036,2.625059665
Anguilla,NER,2037,2.565103219
Anguilla,NER,2038,2.506516181
Anguilla,NER,2039,2.449267272
Anguilla,NER,2040,2.39332593
Anguilla,NER,2041,2.338662291
Anguilla,NER,2042,2.28524717
Anguilla,NER,2043,2.233052053
Anguilla,NER,2044,2.182049073
Anguilla,NER,2045,2.132211003
Anguilla,NER,2046,2.083511237
Anguilla,NER,2047,2.035923774
Anguilla,NER,2048,1.989423211
Anguilla,NER,2049,1.943984722
Anguilla,NER,2050,1.89958405
Anguilla,NFK,2021,3.71239498
Anguilla,NFK,2022,3.627603762
Anguilla,NFK,2023,3.544749177
Anguilla,NFK,2024,3.463786994
Anguilla,NFK,2025,3.38467399
Anguilla,NFK,2026,3.307367929
Anguilla,NFK,2027,3.231827541
Anguilla,NFK,2028,3.158012498
Anguilla,NFK,2029,3.085883393
Anguilla,NFK,2030,3.015401719
Anguilla,NFK,2031,2.946529849
Anguilla,NFK,2032,2.879231014
Anguilla,NFK,2033,2.813469287
Anguilla,NFK,2034,2.749209559
Anguilla,NFK,2035,2.686417526
Anguilla,NFK,2036,2.625059665
Anguilla,NFK,2037,2.565103219
Anguilla,NFK,2038,2.506516181
Anguilla,NFK,2039,2.449267272
Anguilla,NFK,2040,2.39332593
Anguilla,NFK,2041,2.338662291
Anguilla,NFK,2042,2.28524717
Anguilla,NFK,2043,2.233052053
Anguilla,NFK,2044,2.182049073
Anguilla,NFK,2045,2.132211003
Anguilla,NFK,2046,2.083511237
Anguilla,NFK,2047,2.035923774
Anguilla,NFK,2048,1.989423211
Anguilla,NFK,2049,1.943984722
Anguilla,NFK,2050,1.89958405
Anguilla,NGA,2021,3.71239498
Anguilla,NGA,2022,3.627603762
Anguilla,NGA,2023,3.544749177
Anguilla,NGA,2024,3.463786994
Anguilla,NGA,2025,3.38467399
Anguilla,NGA,2026,3.307367929
Anguilla,NGA,2027,3.231827541
Anguilla,NGA,2028,3.158012498
Anguilla,NGA,2029,3.085883393
Anguilla,NGA,2030,3.015401719
Anguilla,NGA,2031,2.946529849
Anguilla,NGA,2032,2.879231014
Anguilla,NGA,2033,2.813469287
Anguilla,NGA,2034,2.749209559
Anguilla,NGA,2035,2.686417526
Anguilla,NGA,2036,2.625059665
Anguilla,NGA,2037,2.565103219
Anguilla,NGA,2038,2.506516181
Anguilla,NGA,2039,2.449267272
Anguilla,NGA,2040,2.39332593
Anguilla,NGA,2041,2.338662291
Anguilla,NGA,2042,2.28524717
Anguilla,NGA,2043,2.233052053
Anguilla,NGA,2044,2.182049073
Anguilla,NGA,2045,2.132211003
Anguilla,NGA,2046,2.083511237
Anguilla,NGA,2047,2.035923774
Anguilla,NGA,2048,1.989423211
Anguilla,NGA,2049,1.943984722
Anguilla,NGA,2050,1.89958405
Anguilla,NIC,2021,3.71239498
Anguilla,NIC,2022,3.627603762
Anguilla,NIC,2023,3.544749177
Anguilla,NIC,2024,3.463786994
Anguilla,NIC,2025,3.38467399
Anguilla,NIC,2026,3.307367929
Anguilla,NIC,2027,3.231827541
Anguilla,NIC,2028,3.158012498
Anguilla,NIC,2029,3.085883393
Anguilla,NIC,2030,3.015401719
Anguilla,NIC,2031,2.946529849
Anguilla,NIC,2032,2.879231014
Anguilla,NIC,2033,2.813469287
Anguilla,NIC,2034,2.749209559
Anguilla,NIC,2035,2.686417526
Anguilla,NIC,2036,2.625059665
Anguilla,NIC,2037,2.565103219
Anguilla,NIC,2038,2.506516181
Anguilla,NIC,2039,2.449267272
Anguilla,NIC,2040,2.39332593
Anguilla,NIC,2041,2.338662291
Anguilla,NIC,2042,2.28524717
Anguilla,NIC,2043,2.233052053
Anguilla,NIC,2044,2.182049073
Anguilla,NIC,2045,2.132211003
Anguilla,NIC,2046,2.083511237
Anguilla,NIC,2047,2.035923774
Anguilla,NIC,2048,1.989423211
Anguilla,NIC,2049,1.943984722
Anguilla,NIC,2050,1.89958405
Anguilla,NIU,2021,3.71239498
Anguilla,NIU,2022,3.627603762
Anguilla,NIU,2023,3.544749177
Anguilla,NIU,2024,3.463786994
Anguilla,NIU,2025,3.38467399
Anguilla,NIU,2026,3.307367929
Anguilla,NIU,2027,3.231827541
Anguilla,NIU,2028,3.158012498
Anguilla,NIU,2029,3.085883393
Anguilla,NIU,2030,3.015401719
Anguilla,NIU,2031,2.946529849
Anguilla,NIU,2032,2.879231014
Anguilla,NIU,2033,2.813469287
Anguilla,NIU,2034,2.749209559
Anguilla,NIU,2035,2.686417526
Anguilla,NIU,2036,2.625059665
Anguilla,NIU,2037,2.565103219
Anguilla,NIU,2038,2.506516181
Anguilla,NIU,2039,2.449267272
Anguilla,NIU,2040,2.39332593
Anguilla,NIU,2041,2.338662291
Anguilla,NIU,2042,2.28524717
Anguilla,NIU,2043,2.233052053
Anguilla,NIU,2044,2.182049073
Anguilla,NIU,2045,2.132211003
Anguilla,NIU,2046,2.083511237
Anguilla,NIU,2047,2.035923774
Anguilla,NIU,2048,1.989423211
Anguilla,NIU,2049,1.943984722
Anguilla,NIU,2050,1.89958405
Anguilla,NLD,2021,3.71239498
Anguilla,NLD,2022,3.627603762
Anguilla,NLD,2023,3.544749177
Anguilla,NLD,2024,3.463786994
Anguilla,NLD,2025,3.38467399
Anguilla,NLD,2026,3.307367929
Anguilla,NLD,2027,3.231827541
Anguilla,NLD,2028,3.158012498
Anguilla,NLD,2029,3.085883393
Anguilla,NLD,2030,3.015401719
Anguilla,NLD,2031,2.946529849
Anguilla,NLD,2032,2.879231014
Anguilla,NLD,2033,2.813469287
Anguilla,NLD,2034,2.749209559
Anguilla,NLD,2035,2.686417526
Anguilla,NLD,2036,2.625059665
Anguilla,NLD,2037,2.565103219
Anguilla,NLD,2038,2.506516181
Anguilla,NLD,2039,2.449267272
Anguilla,NLD,2040,2.39332593
Anguilla,NLD,2041,2.338662291
Anguilla,NLD,2042,2.28524717
Anguilla,NLD,2043,2.233052053
Anguilla,NLD,2044,2.182049073
Anguilla,NLD,2045,2.132211003
Anguilla,NLD,2046,2.083511237
Anguilla,NLD,2047,2.035923774
Anguilla,NLD,2048,1.989423211
Anguilla,NLD,2049,1.943984722
Anguilla,NLD,2050,1.89958405
Anguilla,NOR,2021,3.71239498
Anguilla,NOR,2022,3.627603762
Anguilla,NOR,2023,3.544749177
Anguilla,NOR,2024,3.463786994
Anguilla,NOR,2025,3.38467399
Anguilla,NOR,2026,3.307367929
Anguilla,NOR,2027,3.231827541
Anguilla,NOR,2028,3.158012498
Anguilla,NOR,2029,3.085883393
Anguilla,NOR,2030,3.015401719
Anguilla,NOR,2031,2.946529849
Anguilla,NOR,2032,2.879231014
Anguilla,NOR,2033,2.813469287
Anguilla,NOR,2034,2.749209559
Anguilla,NOR,2035,2.686417526
Anguilla,NOR,2036,2.625059665
Anguilla,NOR,2037,2.565103219
Anguilla,NOR,2038,2.506516181
Anguilla,NOR,2039,2.449267272
Anguilla,NOR,2040,2.39332593
Anguilla,NOR,2041,2.338662291
Anguilla,NOR,2042,2.28524717
Anguilla,NOR,2043,2.233052053
Anguilla,NOR,2044,2.182049073
Anguilla,NOR,2045,2.132211003
Anguilla,NOR,2046,2.083511237
Anguilla,NOR,2047,2.035923774
Anguilla,NOR,2048,1.989423211
Anguilla,NOR,2049,1.943984722
Anguilla,NOR,2050,1.89958405
Antarctica,NPL,2021,3.71239498
Antarctica,NPL,2022,3.627603762
Antarctica,NPL,2023,3.544749177
Antarctica,NPL,2024,3.463786994
Antarctica,NPL,2025,3.38467399
Antarctica,NPL,2026,3.307367929
Antarctica,NPL,2027,3.231827541
Antarctica,NPL,2028,3.158012498
Antarctica,NPL,2029,3.085883393
Antarctica,NPL,2030,3.015401719
Antarctica,NPL,2031,2.946529849
Antarctica,NPL,2032,2.879231014
Antarctica,NPL,2033,2.813469287
Antarctica,NPL,2034,2.749209559
Antarctica,NPL,2035,2.686417526
Antarctica,NPL,2036,2.625059665
Antarctica,NPL,2037,2.565103219
Antarctica,NPL,2038,2.506516181
Antarctica,NPL,2039,2.449267272
Antarctica,NPL,2040,2.39332593
Antarctica,NPL,2041,2.338662291
Antarctica,NPL,2042,2.28524717
Antarctica,NPL,2043,2.233052053
Antarctica,NPL,2044,2.182049073
Antarctica,NPL,2045,2.132211003
Antarctica,NPL,2046,2.083511237
Antarctica,NPL,2047,2.035923774
Antarctica,NPL,2048,1.989423211
Antarctica,NPL,2049,1.943984722
Antarctica,NPL,2050,1.89958405
Antarctica,NRU,2021,3.71239498
Antarctica,NRU,2022,3.627603762
Antarctica,NRU,2023,3.544749177
Antarctica,NRU,2024,3.463786994
Antarctica,NRU,2025,3.38467399
Antarctica,NRU,2026,3.307367929
Antarctica,NRU,2027,3.231827541
Antarctica,NRU,2028,3.158012498
Antarctica,NRU,2029,3.085883393
Antarctica,NRU,2030,3.015401719
Antarctica,NRU,2031,2.946529849
Antarctica,NRU,2032,2.879231014
Antarctica,NRU,2033,2.813469287
Antarctica,NRU,2034,2.749209559
Antarctica,NRU,2035,2.686417526
Antarctica,NRU,2036,2.625059665
Antarctica,NRU,2037,2.565103219
Antarctica,NRU,2038,2.506516181
Antarctica,NRU,2039,2.449267272
Antarctica,NRU,2040,2.39332593
Antarctica,NRU,2041,2.338662291
Antarctica,NRU,2042,2.28524717
Antarctica,NRU,2043,2.233052053
Antarctica,NRU,2044,2.182049073
Antarctica,NRU,2045,2.132211003
Antarctica,NRU,2046,2.083511237
Antarctica,NRU,2047,2.035923774
Antarctica,NRU,2048,1.989423211
Antarctica,NRU,2049,1.943984722
Antarctica,NRU,2050,1.89958405
Antarctica,NZL,2021,3.71239498
Antarctica,NZL,2022,3.627603762
Antarctica,NZL,2023,3.544749177
Antarctica,NZL,2024,3.463786994
Antarctica,NZL,2025,3.38467399
Antarctica,NZL,2026,3.307367929
Antarctica,NZL,2027,3.231827541
Antarctica,NZL,2028,3.158012498
Antarctica,NZL,2029,3.085883393
Antarctica,NZL,2030,3.015401719
Antarctica,NZL,2031,2.946529849
Antarctica,NZL,2032,2.879231014
Antarctica,NZL,2033,2.813469287
Antarctica,NZL,2034,2.749209559
Antarctica,NZL,2035,2.686417526
Antarctica,NZL,2036,2.625059665
Antarctica,NZL,2037,2.565103219
Antarctica,NZL,2038,2.506516181
Antarctica,NZL,2039,2.449267272
Antarctica,NZL,2040,2.39332593
Antarctica,NZL,2041,2.338662291
Antarctica,NZL,2042,2.28524717
Antarctica,NZL,2043,2.233052053
Antarctica,NZL,2044,2.182049073
Antarctica,NZL,2045,2.132211003
Antarctica,NZL,2046,2.083511237
Antarctica,NZL,2047,2.035923774
Antarctica,NZL,2048,1.989423211
Antarctica,NZL,2049,1.943984722
Antarctica,NZL,2050,1.89958405
Antarctica,OMN,2021,3.71239498
Antarctica,OMN,2022,3.627603762
Antarctica,OMN,2023,3.544749177
Antarctica,OMN,2024,3.463786994
Antarctica,OMN,2025,3.38467399
Antarctica,OMN,2026,3.307367929
Antarctica,OMN,2027,3.231827541
Antarctica,OMN,2028,3.158012498
Antarctica,OMN,2029,3.085883393
Antarctica,OMN,2030,3.015401719
Antarctica,OMN,2031,2.946529849
Antarctica,OMN,2032,2.879231014
Antarctica,OMN,2033,2.813469287
Antarctica,OMN,2034,2.749209559
Antarctica,OMN,2035,2.686417526
Antarctica,OMN,2036,2.625059665
Antarctica,OMN,2037,2.565103219
Antarctica,OMN,2038,2.506516181
Antarctica,OMN,2039,2.449267272
Antarctica,OMN,2040,2.39332593
Antarctica,OMN,2041,2.338662291
Antarctica,OMN,2042,2.28524717
Antarctica,OMN,2043,2.233052053
Antarctica,OMN,2044,2.182049073
Antarctica,OMN,2045,2.132211003
Antarctica,OMN,2046,2.083511237
Antarctica,OMN,2047,2.035923774
Antarctica,OMN,2048,1.989423211
Antarctica,OMN,2049,1.943984722
Antarctica,OMN,2050,1.89958405
Antarctica,PAK,2021,3.71239498
Antarctica,PAK,2022,3.627603762
Antarctica,PAK,2023,3.544749177
Antarctica,PAK,2024,3.463786994
Antarctica,PAK,2025,3.38467399
Antarctica,PAK,2026,3.307367929
Antarctica,PAK,2027,3.231827541
Antarctica,PAK,2028,3.158012498
Antarctica,PAK,2029,3.085883393
Antarctica,PAK,2030,3.015401719
Antarctica,PAK,2031,2.946529849
Antarctica,PAK,2032,2.879231014
Antarctica,PAK,2033,2.813469287
Antarctica,PAK,2034,2.749209559
Antarctica,PAK,2035,2.686417526
Antarctica,PAK,2036,2.625059665
Antarctica,PAK,2037,2.565103219
Antarctica,PAK,2038,2.506516181
Antarctica,PAK,2039,2.449267272
Antarctica,PAK,2040,2.39332593
Antarctica,PAK,2041,2.338662291
Antarctica,PAK,2042,2.28524717
Antarctica,PAK,2043,2.233052053
Antarctica,PAK,2044,2.182049073
Antarctica,PAK,2045,2.132211003
Antarctica,PAK,2046,2.083511237
Antarctica,PAK,2047,2.035923774
Antarctica,PAK,2048,1.989423211
Antarctica,PAK,2049,1.943984722
Antarctica,PAK,2050,1.89958405
Antarctica,PAN,2021,3.71239498
Antarctica,PAN,2022,3.627603762
Antarctica,PAN,2023,3.544749177
Antarctica,PAN,2024,3.463786994
Antarctica,PAN,2025,3.38467399
Antarctica,PAN,2026,3.307367929
Antarctica,PAN,2027,3.231827541
Antarctica,PAN,2028,3.158012498
Antarctica,PAN,2029,3.085883393
Antarctica,PAN,2030,3.015401719
Antarctica,PAN,2031,2.946529849
Antarctica,PAN,2032,2.879231014
Antarctica,PAN,2033,2.813469287
Antarctica,PAN,2034,2.749209559
Antarctica,PAN,2035,2.686417526
Antarctica,PAN,2036,2.625059665
Antarctica,PAN,2037,2.565103219
Antarctica,PAN,2038,2.506516181
Antarctica,PAN,2039,2.449267272
Antarctica,PAN,2040,2.39332593
Antarctica,PAN,2041,2.338662291
Antarctica,PAN,2042,2.28524717
Antarctica,PAN,2043,2.233052053
Antarctica,PAN,2044,2.182049073
Antarctica,PAN,2045,2.132211003
Antarctica,PAN,2046,2.083511237
Antarctica,PAN,2047,2.035923774
Antarctica,PAN,2048,1.989423211
Antarctica,PAN,2049,1.943984722
Antarctica,PAN,2050,1.89958405
Antarctica,PCN,2021,3.71239498
Antarctica,PCN,2022,3.627603762
Antarctica,PCN,2023,3.544749177
Antarctica,PCN,2024,3.463786994
Antarctica,PCN,2025,3.38467399
Antarctica,PCN,2026,3.307367929
Antarctica,PCN,2027,3.231827541
Antarctica,PCN,2028,3.158012498
Antarctica,PCN,2029,3.085883393
Antarctica,PCN,2030,3.015401719
Antarctica,PCN,2031,2.946529849
Antarctica,PCN,2032,2.879231014
Antarctica,PCN,2033,2.813469287
Antarctica,PCN,2034,2.749209559
Antarctica,PCN,2035,2.686417526
Antarctica,PCN,2036,2.625059665
Antarctica,PCN,2037,2.565103219
Antarctica,PCN,2038,2.506516181
Antarctica,PCN,2039,2.449267272
Antarctica,PCN,2040,2.39332593
Antarctica,PCN,2041,2.338662291
Antarctica,PCN,2042,2.28524717
Antarctica,PCN,2043,2.233052053
Antarctica,PCN,2044,2.182049073
Antarctica,PCN,2045,2.132211003
Antarctica,PCN,2046,2.083511237
Antarctica,PCN,2047,2.035923774
Antarctica,PCN,2048,1.989423211
Antarctica,PCN,2049,1.943984722
Antarctica,PCN,2050,1.89958405
Antarctica,PER,2021,3.71239498
Antarctica,PER,2022,3.627603762
Antarctica,PER,2023,3.544749177
Antarctica,PER,2024,3.463786994
Antarctica,PER,2025,3.38467399
Antarctica,PER,2026,3.307367929
Antarctica,PER,2027,3.231827541
Antarctica,PER,2028,3.158012498
Antarctica,PER,2029,3.085883393
Antarctica,PER,2030,3.015401719
Antarctica,PER,2031,2.946529849
Antarctica,PER,2032,2.879231014
Antarctica,PER,2033,2.813469287
Antarctica,PER,2034,2.749209559
Antarctica,PER,2035,2.686417526
Antarctica,PER,2036,2.625059665
Antarctica,PER,2037,2.565103219
Antarctica,PER,2038,2.506516181
Antarctica,PER,2039,2.449267272
Antarctica,PER,2040,2.39332593
Antarctica,PER,2041,2.338662291
Antarctica,PER,2042,2.28524717
Antarctica,PER,2043,2.233052053
Antarctica,PER,2044,2.182049073
Antarctica,PER,2045,2.132211003
Antarctica,PER,2046,2.083511237
Antarctica,PER,2047,2.035923774
Antarctica,PER,2048,1.989423211
Antarctica,PER,2049,1.943984722
Antarctica,PER,2050,1.89958405
Antarctica,PHL,2021,3.71239498
Antarctica,PHL,2022,3.627603762
Antarctica,PHL,2023,3.544749177
Antarctica,PHL,2024,3.463786994
Antarctica,PHL,2025,3.38467399
Antarctica,PHL,2026,3.307367929
Antarctica,PHL,2027,3.231827541
Antarctica,PHL,2028,3.158012498
Antarctica,PHL,2029,3.085883393
Antarctica,PHL,2030,3.015401719
Antarctica,PHL,2031,2.946529849
Antarctica,PHL,2032,2.879231014
Antarctica,PHL,2033,2.813469287
Antarctica,PHL,2034,2.749209559
Antarctica,PHL,2035,2.686417526
Antarctica,PHL,2036,2.625059665
Antarctica,PHL,2037,2.565103219
Antarctica,PHL,2038,2.506516181
Antarctica,PHL,2039,2.449267272
Antarctica,PHL,2040,2.39332593
Antarctica,PHL,2041,2.338662291
Antarctica,PHL,2042,2.28524717
Antarctica,PHL,2043,2.233052053
Antarctica,PHL,2044,2.182049073
Antarctica,PHL,2045,2.132211003
Antarctica,PHL,2046,2.083511237
Antarctica,PHL,2047,2.035923774
Antarctica,PHL,2048,1.989423211
Antarctica,PHL,2049,1.943984722
Antarctica,PHL,2050,1.89958405
Antarctica,PLW,2021,3.71239498
Antarctica,PLW,2022,3.627603762
Antarctica,PLW,2023,3.544749177
Antarctica,PLW,2024,3.463786994
Antarctica,PLW,2025,3.38467399
Antarctica,PLW,2026,3.307367929
Antarctica,PLW,2027,3.231827541
Antarctica,PLW,2028,3.158012498
Antarctica,PLW,2029,3.085883393
Antarctica,PLW,2030,3.015401719
Antarctica,PLW,2031,2.946529849
Antarctica,PLW,2032,2.879231014
Antarctica,PLW,2033,2.813469287
Antarctica,PLW,2034,2.749209559
Antarctica,PLW,2035,2.686417526
Antarctica,PLW,2036,2.625059665
Antarctica,PLW,2037,2.565103219
Antarctica,PLW,2038,2.506516181
Antarctica,PLW,2039,2.449267272
Antarctica,PLW,2040,2.39332593
Antarctica,PLW,2041,2.338662291
Antarctica,PLW,2042,2.28524717
Antarctica,PLW,2043,2.233052053
Antarctica,PLW,2044,2.182049073
Antarctica,PLW,2045,2.132211003
Antarctica,PLW,2046,2.083511237
Antarctica,PLW,2047,2.035923774
Antarctica,PLW,2048,1.989423211
Antarctica,PLW,2049,1.943984722
Antarctica,PLW,2050,1.89958405
Antarctica,PNG,2021,3.71239498
Antarctica,PNG,2022,3.627603762
Antarctica,PNG,2023,3.544749177
Antarctica,PNG,2024,3.463786994
Antarctica,PNG,2025,3.38467399
Antarctica,PNG,2026,3.307367929
Antarctica,PNG,2027,3.231827541
Antarctica,PNG,2028,3.158012498
Antarctica,PNG,2029,3.085883393
Antarctica,PNG,2030,3.015401719
Antarctica,PNG,2031,2.946529849
Antarctica,PNG,2032,2.879231014
Antarctica,PNG,2033,2.813469287
Antarctica,PNG,2034,2.749209559
Antarctica,PNG,2035,2.686417526
Antarctica,PNG,2036,2.625059665
Antarctica,PNG,2037,2.565103219
Antarctica,PNG,2038,2.506516181
Antarctica,PNG,2039,2.449267272
Antarctica,PNG,2040,2.39332593
Antarctica,PNG,2041,2.338662291
Antarctica,PNG,2042,2.28524717
Antarctica,PNG,2043,2.233052053
Antarctica,PNG,2044,2.182049073
Antarctica,PNG,2045,2.132211003
Antarctica,PNG,2046,2.083511237
Antarctica,PNG,2047,2.035923774
Antarctica,PNG,2048,1.989423211
Antarctica,PNG,2049,1.943984722
Antarctica,PNG,2050,1.89958405
Antarctica,POL,2021,3.71239498
