Year,iso_code3,ef_ippu_tonne_c2f6_per_mmm_gdp_product_use_ods_other,ef_ippu_tonne_c2f6_per_tonne_production_chemicals,ef_ippu_tonne_c2f6_per_tonne_production_electronics,ef_ippu_tonne_c2f6_per_tonne_production_metals,ef_ippu_tonne_c2h3f3_per_mmm_gdp_product_use_ods_refrigeration,ef_ippu_tonne_c2h3f3_per_tonne_production_chemicals,ef_ippu_tonne_c2hf5_per_mmm_gdp_product_use_ods_other,ef_ippu_tonne_c2hf5_per_mmm_gdp_product_use_ods_refrigeration,ef_ippu_tonne_c2hf5_per_tonne_production_chemicals,ef_ippu_tonne_c3f8_per_tonne_production_chemicals,ef_ippu_tonne_c3f8_per_tonne_production_electronics,ef_ippu_tonne_c3h2f6_per_mmm_gdp_product_use_ods_other,ef_ippu_tonne_c3h2f6_per_mmm_gdp_product_use_ods_refrigeration,ef_ippu_tonne_c3h3f5_per_mmm_gdp_product_use_ods_other,ef_ippu_tonne_c3h3f5_per_mmm_gdp_product_use_ods_refrigeration,ef_ippu_tonne_c3hf7_per_mmm_gdp_product_use_ods_other,ef_ippu_tonne_c3hf7_per_mmm_gdp_product_use_ods_refrigeration,ef_ippu_tonne_c3hf7_per_tonne_production_chemicals,ef_ippu_tonne_c4f10_per_mmm_gdp_product_use_ods_other,ef_ippu_tonne_c4f10_per_tonne_production_chemicals,ef_ippu_tonne_c4h5f5_per_mmm_gdp_product_use_ods_other,ef_ippu_tonne_c4h5f5_per_tonne_production_chemicals,ef_ippu_tonne_c5f12_per_tonne_production_chemicals,ef_ippu_tonne_c5h2f10_per_mmm_gdp_product_use_ods_other,ef_ippu_tonne_c6f14_per_mmm_gdp_product_use_ods_other,ef_ippu_tonne_c6f14_per_tonne_production_chemicals,ef_ippu_tonne_cc4f8_per_tonne_production_chemicals,ef_ippu_tonne_cc4f8_per_tonne_production_electronics,ef_ippu_tonne_cf4_per_mmm_gdp_product_use_ods_other,ef_ippu_tonne_cf4_per_tonne_production_chemicals,ef_ippu_tonne_cf4_per_tonne_production_electronics,ef_ippu_tonne_cf4_per_tonne_production_metals,ef_ippu_tonne_ch2f2_per_mmm_gdp_product_use_ods_refrigeration,ef_ippu_tonne_ch2f2_per_tonne_production_chemicals,ef_ippu_tonne_ch2f2_per_tonne_production_electronics,ef_ippu_tonne_ch3chf2_per_mmm_gdp_product_use_ods_other,ef_ippu_tonne_ch3chf2_per_mmm_gdp_product_use_ods_refrigeration,ef_ippu_tonne_ch3chf2_per_tonne_production_chemicals,ef_ippu_tonne_ch3f_per_tonne_production_electronics,ef_ippu_tonne_chf2cf3_per_mmm_gdp_product_use_ods_other,ef_ippu_tonne_chf2cf3_per_mmm_gdp_product_use_ods_refrigeration,ef_ippu_tonne_chf2cf3_per_tonne_production_chemicals,ef_ippu_tonne_chf3_per_mmm_gdp_product_use_ods_other,ef_ippu_tonne_chf3_per_mmm_gdp_product_use_ods_refrigeration,ef_ippu_tonne_chf3_per_tonne_production_chemicals,ef_ippu_tonne_chf3_per_tonne_production_electronics,ef_ippu_tonne_nf3_per_tonne_production_chemicals,ef_ippu_tonne_nf3_per_tonne_production_electronics,ef_ippu_tonne_sf6_per_mmm_gdp_other_product_manufacturing,ef_ippu_tonne_sf6_per_tonne_production_chemicals,ef_ippu_tonne_sf6_per_tonne_production_electronics,ef_ippu_tonne_sf6_per_tonne_production_metals,frac_ippu_cement_clinker,net_imports_cement_clinker_tonne,prodinit_ippu_cement_tonne,prodinit_ippu_chemicals_tonne,prodinit_ippu_electronics_tonne,prodinit_ippu_glass_tonne,prodinit_ippu_lime_and_carbonite_tonne,prodinit_ippu_metals_tonne,prodinit_ippu_mining_tonne,prodinit_ippu_paper_tonne,prodinit_ippu_plastic_tonne,prodinit_ippu_rubber_and_leather_tonne,prodinit_ippu_textiles_tonne
2031,IRN,0.0,0.0,0.0,1.467304662852301e-07,0.5064987481578762,0.0,0.2921647498518027,0.2921647498518027,0.0,0.0,0.0,0.0,0.0,0.191151657321104,0.191151657321104,0.0,0.0,0.0,0.0,0.0,0.1367459672883011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1958804207634469e-06,0.1278551709611395,0.0,0.0001964406559271,0.0,0.0,0.0,0.0,1.814342830264472,1.814342830264472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036278535410111,0.0,5.556526452051273e-06,0.0,0.72,-3616475.859714286,213420695.8,1739712.12993126,493884.349196427,20787.9784278406,670359069.422455,1573633.73124327,10410966.5069231,318335.107524777,2163515.09953601,7296.02065652607,42722.6394749433
2032,IRN,0.0,0.0,0.0,1.467304662852301e-07,0.5064987481578762,0.0,0.2921647498518027,0.2921647498518027,0.0,0.0,0.0,0.0,0.0,0.191151657321104,0.191151657321104,0.0,0.0,0.0,0.0,0.0,0.1367459672883011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1958804207634469e-06,0.1278551709611395,0.0,0.0001964406559271,0.0,0.0,0.0,0.0,1.814342830264472,1.814342830264472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036278535410111,0.0,5.556526452051273e-06,0.0,0.72,-3616475.859714286,276043798.5,1706509.78795293,492688.047215389,18872.5567375374,1421046109.09405,1442063.88318314,9717099.01078807,297412.835001063,2188522.80710101,6649.24431459882,39928.2681400696
2033,IRN,0.0,0.0,0.0,1.467304662852301e-07,0.5064987481578762,0.0,0.2921647498518027,0.2921647498518027,0.0,0.0,0.0,0.0,0.0,0.191151657321104,0.191151657321104,0.0,0.0,0.0,0.0,0.0,0.1367459672883011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1958804207634469e-06,0.1278551709611395,0.0,0.0001964406559271,0.0,0.0,0.0,0.0,1.814342830264472,1.814342830264472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036278535410111,0.0,5.556526452051273e-06,0.0,0.72,-3616475.859714286,357042124.8,1673941.11144941,491494.642954094,17133.6236011558,3012373720.71525,1321494.45064212,9069476.22227669,277865.658962812,2213819.57455646,6059.8032868339,37316.6690134006
2034,IRN,0.0,0.0,0.0,1.467304662852301e-07,0.5064987481578762,0.0,0.2921647498518027,0.2921647498518027,0.0,0.0,0.0,0.0,0.0,0.191151657321104,0.191151657321104,0.0,0.0,0.0,0.0,0.0,0.1367459672883011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1958804207634469e-06,0.1278551709611395,0.0,0.0001964406559271,0.0,0.0,0.0,0.0,1.814342830264472,1.814342830264472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036278535410111,0.0,5.556526452051273e-06,0.0,0.72,-3616475.859714286,461807436.2,1641994.00693843,490304.129393597,15554.9172159696,6385714985.02677,1211005.7005402,8465016.03566261,259603.202499857,2239408.74309707,5522.61492249568,34875.8874632538
2035,IRN,0.0,0.0,0.0,1.467304662852301e-07,0.5064987481578762,0.0,0.2921647498518027,0.2921647498518027,0.0,0.0,0.0,0.0,0.0,0.191151657321104,0.191151657321104,0.0,0.0,0.0,0.0,0.0,0.1367459672883011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1958804207634469e-06,0.1278551709611395,0.0,0.0001964406559271,0.0,0.0,0.0,0.0,1.814342830264472,1.814342830264472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036278535410111,0.0,5.556526452051273e-06,0.0,0.72,-3616475.859714286,597313575.4,1610656.61174139,489116.499531952,14121.6741553343,13536619174.9652,1109754.79770518,7900841.76063227,242541.028638596,2265293.69253786,5033.04713676721,32594.7507778026
2036,IRN,0.0,0.0,0.0,1.467304662852301e-07,0.5064987481578762,0.0,0.2921647498518027,0.2921647498518027,0.0,0.0,0.0,0.0,0.0,0.191151657321104,0.191151657321104,0.0,0.0,0.0,0.0,0.0,0.1367459672883011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1958804207634469e-06,0.1278551709611395,0.0,0.0001964406559271,0.0,0.0,0.0,0.0,1.814342830264472,1.814342830264472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036278535410111,0.0,5.556526452051273e-06,0.0,0.72,-3616475.859714286,772580689.2,1579917.28957847,487931.746384174,12820.4913070639,28695308061.4619,1016969.37552011,7374268.43180984,226600.249945302,2291477.84176057,4586.87846906285,30462.8170218309
2037,IRN,0.0,0.0,0.0,1.467304662852301e-07,0.5064987481578762,0.0,0.2921647498518027,0.2921647498518027,0.0,0.0,0.0,0.0,0.0,0.191151657321104,0.191151657321104,0.0,0.0,0.0,0.0,0.0,0.1367459672883011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1958804207634469e-06,0.1278551709611395,0.0,0.0001964406559271,0.0,0.0,0.0,0.0,1.814342830264472,1.814342830264472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036278535410111,0.0,5.556526452051273e-06,0.0,0.72,-3616475.859714286,999275666.9,1549764.62624782,486749.862982198,11639.2005329207,60829125359.827,931941.644122106,6882790.0307214,211707.163787884,2317964.6491652,4180.26168208436,28470.3272386275
2038,IRN,0.0,0.0,0.0,1.467304662852301e-07,0.5064987481578762,0.0,0.2921647498518027,0.2921647498518027,0.0,0.0,0.0,0.0,0.0,0.191151657321104,0.191151657321104,0.0,0.0,0.0,0.0,0.0,0.1367459672883011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1958804207634469e-06,0.1278551709611395,0.0,0.0001964406559271,0.0,0.0,0.0,0.0,1.814342830264472,1.814342830264472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036278535410111,0.0,5.556526452051273e-06,0.0,0.72,-3616475.859714286,1292488762.0,1520187.42538722,485570.842374837,10566.754877085,128947299820.452,854022.991208394,6424067.55938655,197792.911569731,2344757.61312684,3809.69058774147,26608.1607782253
2039,IRN,0.0,0.0,0.0,1.467304662852301e-07,0.5064987481578762,0.0,0.2921647498518027,0.2921647498518027,0.0,0.0,0.0,0.0,0.0,0.191151657321104,0.191151657321104,0.0,0.0,0.0,0.0,0.0,0.1367459672883011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1958804207634469e-06,0.1278551709611395,0.0,0.0001964406559271,0.0,0.0,0.0,0.0,1.814342830264472,1.814342830264472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036278535410111,0.0,5.556526452051273e-06,0.0,0.72,-3616475.859714286,1671738095.0,1491174.7043166,484394.67762774,9593.12525947005,273346132015.349,782619.034263233,5995917.90877823,184793.160360076,2371860.27245769,3471.96981388235,24867.7935474977
2040,IRN,0.0,0.0,0.0,1.467304662852301e-07,0.5064987481578762,0.0,0.2921647498518027,0.2921647498518027,0.0,0.0,0.0,0.0,0.0,0.191151657321104,0.191151657321104,0.0,0.0,0.0,0.0,0.0,0.1367459672883011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1958804207634469e-06,0.1278551709611395,0.0,0.0001964406559271,0.0,0.0,0.0,0.0,1.814342830264472,1.814342830264472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036278535410111,0.0,5.556526452051273e-06,0.0,0.72,-3616475.859714286,2162268903.0,1462715.68995995,483221.361823355,8709.20668780289,579446859234.673,717185.086462922,5596303.46917468,172647.805448913,2399276.2068745,3164.18725113754,23241.2589910024
2041,IRN,0.0,0.0,0.0,1.467304662852301e-07,0.5064987481578762,0.0,0.2921647498518027,0.2921647498518027,0.0,0.0,0.0,0.0,0.0,0.191151657321104,0.191151657321104,0.0,0.0,0.0,0.0,0.0,0.1367459672883011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1958804207634469e-06,0.1278551709611395,0.0,0.0001964406559271,0.0,0.0,0.0,0.0,1.814342830264472,1.814342830264472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036278535410111,0.0,5.556526452051273e-06,0.0,0.72,-3616475.859714286,2796734024.0,1434799.814845,482050.888060884,7906.73311140115,1228327835486.16,657222.001671668,5223322.4329581,161300.692451198,2427009.03747136,2883.6889422912,21721.1116239625
2042,IRN,0.0,0.0,0.0,1.467304662852301e-07,0.5064987481578762,0.0,0.2921647498518027,0.2921647498518027,0.0,0.0,0.0,0.0,0.0,0.191151657321104,0.191151657321104,0.0,0.0,0.0,0.0,0.0,0.1367459672883011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1958804207634469e-06,0.1278551709611395,0.0,0.0001964406559271,0.0,0.0,0.0,0.0,1.814342830264472,1.814342830264472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036278535410111,0.0,5.556526452051273e-06,0.0,0.72,-3616475.859714286,3617367475.0,1407416.71317932,480883.249456246,7178.2001203945,2603844075404.78,602272.366832944,4875199.74370992,150699.357675501,2455062.42719798,2628.05619765486,20300.3929504547
2043,IRN,0.0,0.0,0.0,1.467304662852301e-07,0.5064987481578762,0.0,0.2921647498518027,0.2921647498518027,0.0,0.0,0.0,0.0,0.0,0.191151657321104,0.191151657321104,0.0,0.0,0.0,0.0,0.0,0.1367459672883011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1958804207634469e-06,0.1278551709611395,0.0,0.0001964406559271,0.0,0.0,0.0,0.0,1.814342830264472,1.814342830264472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036278535410111,0.0,5.556526452051273e-06,0.0,0.72,-3616475.859714286,4678795815.0,1380556.21700122,479718.439142032,6516.79476750425,5519702292130.43,551917.012710977,4550278.64852852,140794.785556668,2483440.08134347,2395.08473911354,18972.5996107971
2044,IRN,0.0,0.0,0.0,1.467304662852301e-07,0.5064987481578762,0.0,0.2921647498518027,0.2921647498518027,0.0,0.0,0.0,0.0,0.0,0.191151657321104,0.191151657321104,0.0,0.0,0.0,0.0,0.0,0.1367459672883011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1958804207634469e-06,0.1278551709611395,0.0,0.0001964406559271,0.0,0.0,0.0,0.0,1.814342830264472,1.814342830264472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036278535410111,0.0,5.556526452051273e-06,0.0,0.72,-3616475.859714286,6051674438.0,1354208.35240422,478556.450267471,5916.33185610277,11700820982920.7,505771.816365438,4247012.81336597,131541.182031003,2512145.74802579,2182.76569300667,17731.6536123285
2045,IRN,0.0,0.0,0.0,1.467304662852301e-07,0.5064987481578762,0.0,0.2921647498518027,0.2921647498518027,0.0,0.0,0.0,0.0,0.0,0.191151657321104,0.191151657321104,0.0,0.0,0.0,0.0,0.0,0.1367459672883011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1958804207634469e-06,0.1278551709611395,0.0,0.0001964406559271,0.0,0.0,0.0,0.0,1.814342830264472,1.814342830264472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036278535410111,0.0,5.556526452051273e-06,0.0,0.72,-3616475.859714286,7827390839.0,1328363.33583346,477397.275998383,5371.19609874436,24803731148607.8,463484.770967826,3963958.96385985,122895.762806138,2541183.21868673,1989.26826794876,16571.8745073119
2046,IRN,0.0,0.0,0.0,1.467304662852301e-07,0.5064987481578762,0.0,0.2921647498518027,0.2921647498518027,0.0,0.0,0.0,0.0,0.0,0.191151657321104,0.191151657321104,0.0,0.0,0.0,0.0,0.0,0.1367459672883011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1958804207634469e-06,0.1278551709611395,0.0,0.0001964406559271,0.0,0.0,0.0,0.0,1.814342830264472,1.814342830264472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036278535410111,0.0,5.556526452051273e-06,0.0,0.72,-3616475.859714286,10124147949.0,1303011.57045285,476240.909517144,4876.28960525732,52579650589513.3,424733.300607412,3699770.01663707,114818.555546679,2570556.32859275,1812.92396822353,15487.9533906047
