,Nation,iso_code3,Year,consumpinit_inen_energy_tj_per_tonne_production_recycled_glass
0,American Samoa,ASM,2021,293.2888766291012
1,American Samoa,ASM,2022,256.70446011026297
2,American Samoa,ASM,2023,224.6835290785219
3,American Samoa,ASM,2024,196.65684116861456
4,American Samoa,ASM,2025,172.12616045790355
5,American Samoa,ASM,2026,150.65540022875268
6,American Samoa,ASM,2027,131.86287056950115
7,American Samoa,ASM,2028,115.4144929981112
8,American Samoa,ASM,2029,101.01786148353402
9,American Samoa,ASM,2030,88.41704428640061
10,American Samoa,ASM,2031,77.38803421034217
11,American Samoa,ASM,2032,67.7347663821672
12,American Samoa,ASM,2033,59.28563276819394
13,American Samoa,ASM,2034,51.89043146460923
14,American Samoa,ASM,2035,45.417696528792824
15,American Samoa,ASM,2036,39.75236088349713
16,American Samoa,ASM,2037,34.79371074686686
17,American Samoa,ASM,2038,30.453595223805014
18,American Samoa,ASM,2039,26.65485923023806
19,American Samoa,ASM,2040,23.329971892068613
20,American Samoa,ASM,2041,20.41982603559419
21,American Samoa,ASM,2042,17.872687427698292
22,American Samoa,ASM,2043,15.643275086251691
23,American Samoa,ASM,2044,13.691956311220435
24,American Samoa,ASM,2045,11.98404212639138
25,American Samoa,ASM,2046,10.48917060664516
26,American Samoa,ASM,2047,9.180767128064048
27,American Samoa,ASM,2048,8.035571945635404
28,American Samoa,ASM,2049,7.033226700207007
29,American Samoa,ASM,2050,6.155912503947251
30,Brunei Darussalam,BRN,2021,1.1033094403651205
31,Brunei Darussalam,BRN,2022,1.1036007869999305
32,Brunei Darussalam,BRN,2023,1.103892210569499
33,Brunei Darussalam,BRN,2024,1.10418371109417
34,Brunei Darussalam,BRN,2025,1.1044752885942464
35,Brunei Darussalam,BRN,2026,1.1047669430900626
36,Brunei Darussalam,BRN,2027,1.1050586746019433
37,Brunei Darussalam,BRN,2028,1.105350483150234
38,Brunei Darussalam,BRN,2029,1.1056423687552805
39,Brunei Darussalam,BRN,2030,1.1059343314374084
40,Brunei Darussalam,BRN,2031,1.106226371216995
41,Brunei Darussalam,BRN,2032,1.1065184881143977
42,Brunei Darussalam,BRN,2033,1.106810682149964
43,Brunei Darussalam,BRN,2034,1.1071029533440717
44,Brunei Darussalam,BRN,2035,1.107395301717111
45,Brunei Darussalam,BRN,2036,1.107687727289429
46,Brunei Darussalam,BRN,2037,1.107980230081448
47,Brunei Darussalam,BRN,2038,1.108272810113537
48,Brunei Darussalam,BRN,2039,1.108565467406097
49,Brunei Darussalam,BRN,2040,1.1088582019795294
50,Brunei Darussalam,BRN,2041,1.1091510138542358
51,Brunei Darussalam,BRN,2042,1.109443903050649
52,Brunei Darussalam,BRN,2043,1.109736869589162
53,Brunei Darussalam,BRN,2044,1.1100299134902178
54,Brunei Darussalam,BRN,2045,1.1103230347742412
55,Brunei Darussalam,BRN,2046,1.110616233461655
56,Brunei Darussalam,BRN,2047,1.1109095095729058
57,Brunei Darussalam,BRN,2048,1.1112028631284376
58,Brunei Darussalam,BRN,2049,1.1114962941487079
59,Brunei Darussalam,BRN,2050,1.1117898026541724
60,Oman,OMN,2021,0.0026568321687352545
61,Oman,OMN,2022,0.0025891425540107917
62,Oman,OMN,2023,0.00252317750585681
63,Oman,OMN,2024,0.002458893086516104
64,Oman,OMN,2025,0.002396246477658564
65,Oman,OMN,2026,0.002335195951860857
66,Oman,OMN,2027,0.0022757008448128207
67,Oman,OMN,2028,0.0022177215282318955
68,Oman,OMN,2029,0.002161219383467676
69,Oman,OMN,2030,0.0021061567757789117
70,Oman,OMN,2031,0.002052497029265963
71,Oman,OMN,2032,0.0020002044024418015
72,Oman,OMN,2033,0.0019492440644254536
73,Oman,OMN,2034,0.0018995820717420126
74,Oman,OMN,2035,0.001851185345713621
75,Oman,OMN,2036,0.001804021650426619
76,Oman,OMN,2037,0.0017580595712599681
77,Oman,OMN,2038,0.0017132684939606194
78,Oman,OMN,2039,0.00166961858425218
79,Oman,OMN,2040,0.0016270807679630126
80,Oman,OMN,2041,0.0015856267116605301
81,Oman,OMN,2042,0.0015452288037790581
82,Oman,OMN,2043,0.0015058601362283746
83,Oman,OMN,2044,0.0014674944864708469
84,Oman,OMN,2045,0.001430106300055302
85,Oman,OMN,2046,0.001393670673595764
86,Oman,OMN,2047,0.0013581633381838302
87,Oman,OMN,2048,0.0013235606432238768
88,Oman,OMN,2049,0.0012898395406798215
89,Oman,OMN,2050,0.0012569775697234367
90,"Macao SAR, China",MAC,2021,0.15788816638158173
91,"Macao SAR, China",MAC,2022,0.1598364447742237
92,"Macao SAR, China",MAC,2023,0.16180876416235143
93,"Macao SAR, China",MAC,2024,0.16380542120247263
94,"Macao SAR, China",MAC,2025,0.16582671621172046
95,"Macao SAR, China",MAC,2026,0.1678729532130248
96,"Macao SAR, China",MAC,2027,0.16994443998083925
97,"Macao SAR, China",MAC,2028,0.17204148808743458
98,"Macao SAR, China",MAC,2029,0.17416441294976176
99,"Macao SAR, China",MAC,2030,0.17631353387689408
100,"Macao SAR, China",MAC,2031,0.17848917411805362
101,"Macao SAR, China",MAC,2032,0.18069166091123312
102,"Macao SAR, China",MAC,2033,0.18292132553241258
103,"Macao SAR, China",MAC,2034,0.1851785033453905
104,"Macao SAR, China",MAC,2035,0.1874635338522219
105,"Macao SAR, China",MAC,2036,0.18977676074428618
106,"Macao SAR, China",MAC,2037,0.19211853195397943
107,"Macao SAR, China",MAC,2038,0.19448919970704873
108,"Macao SAR, China",MAC,2039,0.1968891205755683
109,"Macao SAR, China",MAC,2040,0.1993186555315739
110,"Macao SAR, China",MAC,2041,0.20177817000135448
111,"Macao SAR, China",MAC,2042,0.20426803392041687
112,"Macao SAR, China",MAC,2043,0.20678862178912927
113,"Macao SAR, China",MAC,2044,0.20934031272904619
114,"Macao SAR, China",MAC,2045,0.21192349053993556
115,"Macao SAR, China",MAC,2046,0.2145385437575044
116,"Macao SAR, China",MAC,2047,0.21718586571183912
117,"Macao SAR, China",MAC,2048,0.2198658545865656
118,"Macao SAR, China",MAC,2049,0.22257891347874065
119,"Macao SAR, China",MAC,2050,0.2253254504594814
120,Eritrea,ERI,2021,1.865055929680383
121,Eritrea,ERI,2022,1.4976292060856036
122,Eritrea,ERI,2023,1.2025876560736544
123,Eritrea,ERI,2024,0.9656709849567797
124,Eritrea,ERI,2025,0.775428257955013
125,Eritrea,ERI,2026,0.6226644401685724
126,Eritrea,ERI,2027,0.49999597135256163
127,Eritrea,ERI,2028,0.4014938950120723
128,Eritrea,ERI,2029,0.32239729311398674
129,Eritrea,ERI,2030,0.2588831758054527
130,Eritrea,ERI,2031,0.2078817041786433
131,Eritrea,ERI,2032,0.16692781521149203
132,Eritrea,ERI,2033,0.13404207744677857
133,Eritrea,ERI,2034,0.1076350187863193
134,Eritrea,ERI,2035,0.08643030225886542
135,Eritrea,ERI,2036,0.06940303660269644
136,Eritrea,ERI,2037,0.05573024001754143
137,Eritrea,ERI,2038,0.04475106284171006
138,Eritrea,ERI,2039,0.03593484659015167
139,Eritrea,ERI,2040,0.028855475545357875
140,Eritrea,ERI,2041,0.023170781232079635
141,Eritrea,ERI,2042,0.018606004328743854
142,Eritrea,ERI,2043,0.014940514677250036
143,Eritrea,ERI,2044,0.011997147527063625
144,Eritrea,ERI,2045,0.009633640600433495
145,Eritrea,ERI,2046,0.0077357581049131135
146,Eritrea,ERI,2047,0.006211769354882948
147,Eritrea,ERI,2048,0.004988015136325961
148,Eritrea,ERI,2049,0.004005347523191447
149,Eritrea,ERI,2050,0.0032162710703705862
150,Cabo Verde,CPV,2021,0.46720711081304306
151,Cabo Verde,CPV,2022,0.4481640713610669
152,Cabo Verde,CPV,2023,0.4298972130569737
153,Cabo Verde,CPV,2024,0.4123748992927633
154,Cabo Verde,CPV,2025,0.3955667829467366
155,Cabo Verde,CPV,2026,0.379443753824948
156,Cabo Verde,CPV,2027,0.3639778882448632
157,Cabo Verde,CPV,2028,0.3491424006739849
158,Cabo Verde,CPV,2029,0.3349115973396315
159,Cabo Verde,CPV,2030,0.3212608317295704
160,Cabo Verde,CPV,2031,0.3081664619064013
161,Cabo Verde,CPV,2032,0.29560580956177646
162,Cabo Verde,CPV,2033,0.2835571207395495
163,Cabo Verde,CPV,2034,0.27199952815981715
164,Cabo Verde,CPV,2035,0.2609130150786008
165,Cabo Verde,CPV,2036,0.2502783806205996
166,Cabo Verde,CPV,2037,0.24007720652493894
167,Cabo Verde,CPV,2038,0.23029182524634925
168,Cabo Verde,CPV,2039,0.22090528935651238
169,Cabo Verde,CPV,2040,0.21190134219259768
170,Cabo Verde,CPV,2041,0.20326438970213176
171,Cabo Verde,CPV,2042,0.19497947343546118
172,Cabo Verde,CPV,2043,0.18703224463901721
173,Cabo Verde,CPV,2044,0.1794089394045266
174,Cabo Verde,CPV,2045,0.1720963548311201
175,Cabo Verde,CPV,2046,0.1650818261590563
176,Cabo Verde,CPV,2047,0.1583532048354633
177,Cabo Verde,CPV,2048,0.1518988374741005
178,Cabo Verde,CPV,2049,0.1457075456727093
179,Cabo Verde,CPV,2050,0.13976860665299468
180,"Venezuela, RB",VEN,2021,0.015345886130091815
181,"Venezuela, RB",VEN,2022,0.014871262255478253
182,"Venezuela, RB",VEN,2023,0.014411317743167007
183,"Venezuela, RB",VEN,2024,0.013965598583806348
184,"Venezuela, RB",VEN,2025,0.013533664809832474
185,"Venezuela, RB",VEN,2026,0.013115090061179278
186,"Venezuela, RB",VEN,2027,0.012709461164420014
187,"Venezuela, RB",VEN,2028,0.01231637772492549
188,"Venezuela, RB",VEN,2029,0.011935451731636302
189,"Venezuela, RB",VEN,2030,0.011566307174058474
190,"Venezuela, RB",VEN,2031,0.011208579671105274
191,"Venezuela, RB",VEN,2032,0.01086191611141789
192,"Venezuela, RB",VEN,2033,0.010525974304810882
193,"Venezuela, RB",VEN,2034,0.010200422644497486
194,"Venezuela, RB",VEN,2035,0.009884939779761903
195,"Venezuela, RB",VEN,2036,0.009579214298755469
196,"Venezuela, RB",VEN,2037,0.00928294442110314
197,"Venezuela, RB",VEN,2038,0.008995837700017382
198,"Venezuela, RB",VEN,2039,0.008717610733625088
199,"Venezuela, RB",VEN,2040,0.008447988885222845
200,"Venezuela, RB",VEN,2041,0.008186706012184032
201,"Venezuela, RB",VEN,2042,0.007933504203250666
202,"Venezuela, RB",VEN,2043,0.007688133523950103
203,"Venezuela, RB",VEN,2044,0.007450351769885852
204,"Venezuela, RB",VEN,2045,0.00721992422765855
205,"Venezuela, RB",VEN,2046,0.006996623443181326
206,"Venezuela, RB",VEN,2047,0.006780228997160839
207,"Venezuela, RB",VEN,2048,0.006570527287522227
208,"Venezuela, RB",VEN,2049,0.006367311318563433
209,"Venezuela, RB",VEN,2050,0.006170380496630558
210,Norway,NOR,2021,0.0021711948585901057
211,Norway,NOR,2022,0.0022004370251280277
212,Norway,NOR,2023,0.0022300730320900406
213,Norway,NOR,2024,0.0022601081838122075
214,Norway,NOR,2025,0.0022905478560706727
215,Norway,NOR,2026,0.0023213974970438546
216,Norway,NOR,2027,0.00235266262828748
217,Norway,NOR,2028,0.0023843488457228838
218,Norway,NOR,2029,0.002416461820638674
219,Norway,NOR,2030,0.0024490073007055846
220,Norway,NOR,2031,0.0024819911110054776
221,Norway,NOR,2032,0.0025154191550737144
222,Norway,NOR,2033,0.0025492974159559167
223,Norway,NOR,2034,0.0025836319572786932
224,Norway,NOR,2035,0.002618428924335151
225,Norway,NOR,2036,0.0026536945451845033
226,Norway,NOR,2037,0.0026894351317670877
227,Norway,NOR,2038,0.0027256570810338505
228,Norway,NOR,2039,0.0027623668760914217
229,Norway,NOR,2040,0.0027995710873624166
230,Norway,NOR,2041,0.002837276373761536
231,Norway,NOR,2042,0.0028754894838872603
232,Norway,NOR,2043,0.002914217257229759
233,Norway,NOR,2044,0.0029534666253951546
234,Norway,NOR,2045,0.0029932446133460557
235,Norway,NOR,2046,0.0030335583406588835
236,Norway,NOR,2047,0.003074415022798259
237,Norway,NOR,2048,0.0031158219724083877
238,Norway,NOR,2049,0.003157786600621849
239,Norway,NOR,2050,0.003200316418386138
240,Pakistan,PAK,2021,0.00470077702364
241,Pakistan,PAK,2022,0.00458298267540188
242,Pakistan,PAK,2023,0.0044681400750146
243,Pakistan,PAK,2024,0.0043561752561503755
244,Pakistan,PAK,2025,0.004247016105965464
245,Pakistan,PAK,2026,0.0041405923186547365
246,Pakistan,PAK,2027,0.004036835350169968
247,Pakistan,PAK,2028,0.00393567837407292
248,Pakistan,PAK,2029,0.003837056238494624
249,Pakistan,PAK,2030,0.003740905424173176
250,Pakistan,PAK,2031,0.003647164003543168
251,Pakistan,PAK,2032,0.0035557716008500803
252,Pakistan,PAK,2033,0.003466669353264328
253,Pakistan,PAK,2034,0.00337979987296964
254,Pakistan,PAK,2035,0.0032951072102014077
255,Pakistan,PAK,2036,0.003212536817211392
256,Pakistan,PAK,2037,0.003132035513135192
257,Pakistan,PAK,2038,0.003053551449740368
258,Pakistan,PAK,2039,0.0029770340780324563
259,Pakistan,PAK,2040,0.002902434115698368
260,Pakistan,PAK,2041,0.0028297035153649758
261,Pakistan,PAK,2042,0.002758795433653536
262,Pakistan,PAK,2043,0.002689664201009376
263,Pakistan,PAK,2044,0.002622265292287704
264,Pakistan,PAK,2045,0.002556555298076296
265,Pakistan,PAK,2046,0.002492491896737072
266,Pakistan,PAK,2047,0.002430033827148056
267,Pakistan,PAK,2048,0.002369140862128448
268,Pakistan,PAK,2049,0.002309773782529616
269,Pakistan,PAK,2050,0.0022518943519754158
270,West Bank and Gaza,PSE,2021,0.0032048232834923822
271,West Bank and Gaza,PSE,2022,0.0030197359988264516
272,West Bank and Gaza,PSE,2023,0.002845338009611366
273,West Bank and Gaza,PSE,2024,0.0026810119798834947
274,West Bank and Gaza,PSE,2025,0.0025261762265146766
275,West Bank and Gaza,PSE,2026,0.002380282660163739
276,West Bank and Gaza,PSE,2027,0.0022428148451436782
277,West Bank and Gaza,PSE,2028,0.0021132861713368256
278,West Bank and Gaza,PSE,2029,0.0019912381316868656
279,West Bank and Gaza,PSE,2030,0.001876238699170395
280,West Bank and Gaza,PSE,2031,0.0017678807975028336
281,West Bank and Gaza,PSE,2032,0.001665780860165179
282,West Bank and Gaza,PSE,2033,0.0015695774726509396
283,West Bank and Gaza,PSE,2034,0.0014789300931270324
284,West Bank and Gaza,PSE,2035,0.0013935178469799362
285,West Bank and Gaza,PSE,2036,0.0013130383909801075
286,West Bank and Gaza,PSE,2037,0.0012372068430440912
287,West Bank and Gaza,PSE,2038,0.0011657547738056224
288,West Bank and Gaza,PSE,2039,0.001098429256426422
289,West Bank and Gaza,PSE,2040,0.0010349919712828771
290,West Bank and Gaza,PSE,2041,0.0009752183623595676
291,West Bank and Gaza,PSE,2042,0.000918896842363373
292,West Bank and Gaza,PSE,2043,0.0008658280437443711
293,West Bank and Gaza,PSE,2044,0.0008158241129723686
294,West Bank and Gaza,PSE,2045,0.000768708045570829
295,West Bank and Gaza,PSE,2046,0.000724313059554466
296,West Bank and Gaza,PSE,2047,0.0006824820050524775
297,West Bank and Gaza,PSE,2048,0.000643066808027675
298,West Bank and Gaza,PSE,2049,0.000605927946122339
299,West Bank and Gaza,PSE,2050,0.0005709339547754035
300,Spain,ESP,2021,0.002071722710121822
301,Spain,ESP,2022,0.002116587719455663
302,Spain,ESP,2023,0.0021624243207176673
303,Spain,ESP,2024,0.0022092535546005348
304,Spain,ESP,2025,0.0022570969174520016
305,Spain,ESP,2026,0.002305976371142458
306,Spain,ESP,2027,0.0023559143531462616
307,Spain,ESP,2028,0.0024069337868413377
308,Spain,ESP,2029,0.0024590580920319034
309,Spain,ESP,2030,0.0025123111956989403
310,Spain,ESP,2031,0.002566717542983678
311,Spain,ESP,2032,0.002622302108408711
312,Spain,ESP,2033,0.0026790904073423156
313,Spain,ESP,2034,0.0027371085077108415
314,Spain,ESP,2035,0.0027963830419649926
315,Spain,ESP,2036,0.0028569412193049436
316,Spain,ESP,2037,0.0029188108381705056
317,Spain,ESP,2038,0.002982020299001562
318,Spain,ESP,2039,0.003046598617274927
319,Spain,ESP,2040,0.003112575436823572
320,Spain,ESP,2041,0.003179981043444137
321,Spain,ESP,2042,0.003248846378799361
322,Spain,ESP,2043,0.0033192030546213428
323,Spain,ESP,2044,0.0033910833672225176
324,Spain,ESP,2045,0.0034645203123209022
325,Spain,ESP,2046,0.003539547600186297
326,Spain,ESP,2047,0.0036161996711145564
327,Spain,ESP,2048,0.003694511711236988
328,Spain,ESP,2049,0.003774519668672028
329,Spain,ESP,2050,0.0038562602700268284
330,Bulgaria,BGR,2021,0.0025410379675626952
331,Bulgaria,BGR,2022,0.0024280349421582415
332,Bulgaria,BGR,2023,0.0023200572976861456
333,Bulgaria,BGR,2024,0.002216881549390784
334,Bulgaria,BGR,2025,0.0021182941511533908
335,Bulgaria,BGR,2026,0.0020240910535088163
336,Bulgaria,BGR,2027,0.0019340772813179487
337,Bulgaria,BGR,2028,0.0018480665302213794
338,Bulgaria,BGR,2029,0.0017658807810395178
339,Bulgaria,BGR,2030,0.0016873499313204677
340,Bulgaria,BGR,2031,0.0016123114432737618
341,Bulgaria,BGR,2032,0.00154061000736059
342,Bulgaria,BGR,2033,0.001472097220844807
343,Bulgaria,BGR,2034,0.001406631280639082
344,Bulgaria,BGR,2035,0.0013440766898105013
345,Bulgaria,BGR,2036,0.001284303977138349
346,Bulgaria,BGR,2037,0.0012271894291433153
347,Bulgaria,BGR,2038,0.0011726148340338222
348,Bulgaria,BGR,2039,0.0011204672370394072
349,Bulgaria,BGR,2040,0.0010706387066245458
350,Bulgaria,BGR,2041,0.0010230261110993851
351,Bulgaria,BGR,2042,0.0009775309051647412
352,Bulgaria,BGR,2043,0.0009340589259499318
353,Bulgaria,BGR,2044,0.0008925201981206828
354,Bulgaria,BGR,2045,0.0008528287476544995
355,Bulgaria,BGR,2046,0.000814902423897397
356,Bulgaria,BGR,2047,0.0007786627295341801
357,Bulgaria,BGR,2048,0.0007440346581199328
358,Bulgaria,BGR,2049,0.0007109465388369512
359,Bulgaria,BGR,2050,0.0006793298881552463
360,Malta,MLT,2021,0.1367546828921536
361,Malta,MLT,2022,0.13648130134645767
362,Malta,MLT,2023,0.1362084663083336
363,Malta,MLT,2024,0.13593617668527483
364,Malta,MLT,2025,0.1356644313869625
365,Malta,MLT,2026,0.13539322932525488
366,Malta,MLT,2027,0.13512256941418724
367,Malta,MLT,2028,0.13485245056996578
368,Malta,MLT,2029,0.13458287171096067
369,Malta,MLT,2030,0.1343138317577067
370,Malta,MLT,2031,0.13404532963289753
371,Malta,MLT,2032,0.1337773642613775
372,Malta,MLT,2033,0.133509934570142
373,Malta,MLT,2034,0.1332430394883312
374,Malta,MLT,2035,0.1329766779472258
375,Malta,MLT,2036,0.13271084888024384
376,Malta,MLT,2037,0.13244555122293447
377,Malta,MLT,2038,0.13218078391297375
378,Malta,MLT,2039,0.1319165458901642
379,Malta,MLT,2040,0.1316528360964258
380,Malta,MLT,2041,0.131389653475794
381,Malta,MLT,2042,0.13112699697441524
382,Malta,MLT,2043,0.13086486554054294
383,Malta,MLT,2044,0.1306032581245325
384,Malta,MLT,2045,0.13034217367883816
385,Malta,MLT,2046,0.1300816111580086
386,Malta,MLT,2047,0.12982156951868146
387,Malta,MLT,2048,0.12956204771958085
388,Malta,MLT,2049,0.12930304472151183
389,Malta,MLT,2050,0.12904455948735757
390,Czechia,CZE,2021,0.004666475434492609
391,Czechia,CZE,2022,0.004689097010972214
392,Czechia,CZE,2023,0.004711828249600427
393,Czechia,CZE,2024,0.004734669681984136
394,Czechia,CZE,2025,0.00475762184230734
395,Czechia,CZE,2026,0.004780685267343584
396,Czechia,CZE,2027,0.00480386049646851
397,Czechia,CZE,2028,0.004827148071672507
398,Czechia,CZE,2029,0.004850548537573303
399,Czechia,CZE,2030,0.004874062441428848
400,Czechia,CZE,2031,0.004897690333149928
401,Czechia,CZE,2032,0.004921432765313157
402,Czechia,CZE,2033,0.004945290293173893
403,Czechia,CZE,2034,0.004969263474679175
404,Czechia,CZE,2035,0.004993352870480748
405,Czechia,CZE,2036,0.005017559043948278
406,Czechia,CZE,2037,0.005041882561182477
407,Czechia,CZE,2038,0.005066323991028217
408,Czechia,CZE,2039,0.005090883905088093
409,Czechia,CZE,2040,0.005115562877735527
410,Czechia,CZE,2041,0.0051403614861284174
411,Czechia,CZE,2042,0.005165280310222495
412,Czechia,CZE,2043,0.005190319932784888
413,Czechia,CZE,2044,0.005215480939407852
414,Czechia,CZE,2045,0.005240763918522398
415,Czechia,CZE,2046,0.00526616946141207
416,Czechia,CZE,2047,0.005291698162226691
417,Czechia,CZE,2048,0.005317350617996435
418,Czechia,CZE,2049,0.005343127428645597
419,Czechia,CZE,2050,0.005369029197006827
420,Chad,TCD,2021,0.9974271162252647
421,Chad,TCD,2022,0.9549943501055782
422,Chad,TCD,2023,0.914366768155521
423,Chad,TCD,2024,0.8754675738288304
424,Chad,TCD,2025,0.8382232376749906
425,Chad,TCD,2026,0.8025633583497166
426,Chad,TCD,2027,0.7684205295383599
427,Chad,TCD,2028,0.7357302125406984
428,Chad,TCD,2029,0.7044306142762415
429,Chad,TCD,2030,0.6744625704794659
430,Chad,TCD,2031,0.6457694338641843
431,Chad,TCD,2032,0.6182969670456537
432,Chad,TCD,2033,0.5919932400180093
433,Chad,TCD,2034,0.5668085319932412
434,Chad,TCD,2035,0.5426952374161568
435,Chad,TCD,2036,0.5196077759776743
436,Chad,TCD,2037,0.4975025064563551
437,Chad,TCD,2038,0.47633764422530644
438,Chad,TCD,2039,0.45607318226851923
439,Chad,TCD,2040,0.43667081555735493
440,Chad,TCD,2041,0.41809386864421993
441,Chad,TCD,2042,0.40030722633656474
442,Chad,TCD,2043,0.38327726732016854
443,Chad,TCD,2044,0.36697180060623025
444,Chad,TCD,2045,0.3513600046821574
445,Chad,TCD,2046,0.33641236925099693
446,Chad,TCD,2047,0.3221006394494055
447,Chad,TCD,2048,0.30839776243871864
448,Chad,TCD,2049,0.2952778362681515
449,Chad,TCD,2050,0.2827160609134664
450,Cuba,CUB,2021,0.017014903360696644
451,Cuba,CUB,2022,0.016429678645998598
452,Cuba,CUB,2023,0.015864582636085568
453,Cuba,CUB,2024,0.015318923007571176
454,Cuba,CUB,2025,0.014792031249414238
455,Cuba,CUB,2026,0.01428326184389769
456,Cuba,CUB,2027,0.01379199147577669
457,Cuba,CUB,2028,0.013317618268628553
458,Cuba,CUB,2029,0.012859561047468023
459,Cuba,CUB,2030,0.012417258626724893
460,Cuba,CUB,2031,0.011990169122711428
461,Cuba,CUB,2032,0.011577769289737437
462,Cuba,CUB,2033,0.011179553879059409
463,Cuba,CUB,2034,0.010795035019878775
464,Cuba,CUB,2035,0.01042374162163021
465,Cuba,CUB,2036,0.010065218796828514
466,Cuba,CUB,2037,0.009719027303766373
467,Cuba,CUB,2038,0.009384743008380513
468,Cuba,CUB,2039,0.009061956364626743
469,Cuba,CUB,2040,0.008750271912727639
470,Cuba,CUB,2041,0.008449307794677742
471,Cuba,CUB,2042,0.00815869528641288
472,Cuba,CUB,2043,0.007878078346070528
473,Cuba,CUB,2044,0.0076071131777876565
474,Cuba,CUB,2045,0.007345467810501581
475,Cuba,CUB,2046,0.007092821691238028
476,Cuba,CUB,2047,0.006848865292387872
477,Cuba,CUB,2048,0.006613299732491623
478,Cuba,CUB,2049,0.006385836410066871
479,Cuba,CUB,2050,0.006166196650030244
480,Jamaica,JAM,2021,0.07230117615255384
481,Jamaica,JAM,2022,0.07134251936005656
482,Jamaica,JAM,2023,0.07039657360346094
483,Jamaica,JAM,2024,0.06946317034441715
484,Jamaica,JAM,2025,0.06854214327926181
485,Jamaica,JAM,2026,0.06763332830938709
486,Jamaica,JAM,2027,0.06673656351200424
487,Jamaica,JAM,2028,0.065851689111293
488,Jamaica,JAM,2029,0.06497854744993534
489,Jamaica,JAM,2030,0.06411698296102504
490,Jamaica,JAM,2031,0.06326684214035119
491,Jamaica,JAM,2032,0.0624279735190479
492,Jamaica,JAM,2033,0.06160022763660751
493,Jamaica,JAM,2034,0.0607834570142513
494,Jamaica,JAM,2035,0.059977516128653145
495,Jamaica,JAM,2036,0.059182261386012014
496,Jamaica,JAM,2037,0.058397551096467964
497,Jamaica,JAM,2038,0.057623245448857094
498,Jamaica,JAM,2039,0.056859206485801644
499,Jamaica,JAM,2040,0.05610529807913056
500,Jamaica,JAM,2041,0.05536138590562518
501,Jamaica,JAM,2042,0.05462733742308729
502,Jamaica,JAM,2043,0.05390302184672396
503,Jamaica,JAM,2044,0.053188310125846065
504,Jamaica,JAM,2045,0.052483074920875054
505,Jamaica,JAM,2046,0.05178719058065518
506,Jamaica,JAM,2047,0.05110053312006642
507,Jamaica,JAM,2048,0.05042298019793386
508,Jamaica,JAM,2049,0.04975441109523059
509,Jamaica,JAM,2050,0.04909470669356904
510,"Iran, Islamic Rep.",IRN,2021,0.00395702546295661
511,"Iran, Islamic Rep.",IRN,2022,0.0043586336025551
512,"Iran, Islamic Rep.",IRN,2023,0.00480100192914293
513,"Iran, Islamic Rep.",IRN,2024,0.005288267293245795
514,"Iran, Islamic Rep.",IRN,2025,0.005824986404411955
515,"Iran, Islamic Rep.",IRN,2026,0.006416178443725865
516,"Iran, Islamic Rep.",IRN,2027,0.00706737200116921
517,"Iran, Islamic Rep.",IRN,2028,0.0077846567767691196
518,"Iran, Islamic Rep.",IRN,2029,0.008574740529021517
519,"Iran, Islamic Rep.",IRN,2030,0.009445011803148487
520,"Iran, Islamic Rep.",IRN,2031,0.010403609025799126
521,"Iran, Islamic Rep.",IRN,2032,0.011459496612339776
522,"Iran, Islamic Rep.",IRN,2033,0.012622548798457957
523,"Iran, Islamic Rep.",IRN,2034,0.01390364198003988
524,"Iran, Islamic Rep.",IRN,2035,0.015314756424846877
525,"Iran, Islamic Rep.",IRN,2036,0.016869088307157037
526,"Iran, Islamic Rep.",IRN,2037,0.01858117311307549
527,"Iran, Islamic Rep.",IRN,2038,0.020467021570548763
528,"Iran, Islamic Rep.",IRN,2039,0.02254426937524918
529,"Iran, Islamic Rep.",IRN,2040,0.02483234211250065
530,"Iran, Islamic Rep.",IRN,2041,0.027352636917534062
531,"Iran, Islamic Rep.",IRN,2042,0.03012872257288284
532,"Iran, Islamic Rep.",IRN,2043,0.03318655991415016
533,"Iran, Islamic Rep.",IRN,2044,0.03655474460529371
534,"Iran, Islamic Rep.",IRN,2045,0.040264774553764315
535,"Iran, Islamic Rep.",IRN,2046,0.04435134446625788
536,"Iran, Islamic Rep.",IRN,2047,0.048852670299647065
537,"Iran, Islamic Rep.",IRN,2048,0.05381084664122672
538,"Iran, Islamic Rep.",IRN,2049,0.059272240360350004
539,"Iran, Islamic Rep.",IRN,2050,0.06528792421272754
540,Faroe Islands,FRO,2021,0.8754518587140941
541,Faroe Islands,FRO,2022,0.8074141037113343
542,Faroe Islands,FRO,2023,0.7446640593459296
543,Faroe Islands,FRO,2024,0.6867907790223724
544,Faroe Islands,FRO,2025,0.6334152538051268
545,Faroe Islands,FRO,2026,0.5841879303099133
546,Faroe Islands,FRO,2027,0.5387864214977927
547,Faroe Islands,FRO,2028,0.4969133953801425
548,Faroe Islands,FRO,2029,0.4582946278077895
549,Faroe Islands,FRO,2030,0.4226772065921119
550,Faroe Islands,FRO,2031,0.389827875197002
551,Faroe Islands,FRO,2032,0.3595315051546119
552,Faroe Islands,FRO,2033,0.3315896872008362
553,Faroe Islands,FRO,2034,0.30581943190393174
554,Faroe Islands,FRO,2035,0.28205197127676823
555,Faroe Islands,FRO,2036,0.26013165352455997
556,Faroe Islands,FRO,2037,0.23991492368979417
557,Faroe Islands,FRO,2038,0.22126938351870015
