Nation,iso_code3,Year,nemomod_entc_variable_cost_pp_biomass_mm_usd_per_mwh
American Samoa,IMN,2021,2.906060422
American Samoa,IMN,2022,2.83968591
American Samoa,IMN,2023,2.774827394
American Samoa,IMN,2024,2.711450249
American Samoa,IMN,2025,2.649520639
American Samoa,IMN,2026,2.589005504
American Samoa,IMN,2027,2.529872537
American Samoa,IMN,2028,2.472090168
American Samoa,IMN,2029,2.415627551
American Samoa,IMN,2030,2.360454541
American Samoa,IMN,2031,2.306541685
American Samoa,IMN,2032,2.2538602
American Samoa,IMN,2033,2.202381962
American Samoa,IMN,2034,2.152079489
American Samoa,IMN,2035,2.102925925
American Samoa,IMN,2036,2.054895031
American Samoa,IMN,2037,2.007961163
American Samoa,IMN,2038,1.962099267
American Samoa,IMN,2039,1.917284858
American Samoa,IMN,2040,1.873494011
American Samoa,IMN,2041,1.830703349
American Samoa,IMN,2042,1.788890026
American Samoa,IMN,2043,1.748031722
American Samoa,IMN,2044,1.708106622
American Samoa,IMN,2045,1.669093413
American Samoa,IMN,2046,1.630971267
American Samoa,IMN,2047,1.593719831
American Samoa,IMN,2048,1.55731922
American Samoa,IMN,2049,1.52175
American Samoa,IMN,2050,1.486993182
American Samoa,IND,2021,2.906060422
American Samoa,IND,2022,2.83968591
American Samoa,IND,2023,2.774827394
American Samoa,IND,2024,2.711450249
American Samoa,IND,2025,2.649520639
American Samoa,IND,2026,2.589005504
American Samoa,IND,2027,2.529872537
American Samoa,IND,2028,2.472090168
American Samoa,IND,2029,2.415627551
American Samoa,IND,2030,2.360454541
American Samoa,IND,2031,2.306541685
