,Nation,iso_code3,Year,frac_scoe_heat_energy_commercial_municipal_kerosene
75,Albania,ALB,2046,0.009373668512995315
76,Albania,ALB,2047,0.009373668512995315
77,Albania,ALB,2048,0.009373668512995315
78,Albania,ALB,2049,0.009373668512995315
79,Albania,ALB,2050,0.009373668512995315
89,Algeria,DZA,2020,0.0013757647642424799
90,Algeria,DZA,2021,0.0013757647642424799
91,Algeria,DZA,2022,0.0013757647642424799
92,Algeria,DZA,2023,0.0013757647642424799
93,Algeria,DZA,2024,0.0013757647642424799
94,Algeria,DZA,2025,0.0013757647642424799
95,Algeria,DZA,2026,0.0013757647642424799
96,Algeria,DZA,2027,0.0013757647642424799
97,Algeria,DZA,2028,0.0013757647642424799
98,Algeria,DZA,2029,0.0013757647642424799
99,Algeria,DZA,2030,0.0013757647642424799
100,Algeria,DZA,2031,0.0013757647642424799
101,Algeria,DZA,2032,0.0013757647642424799
102,Algeria,DZA,2033,0.0013757647642424799
103,Algeria,DZA,2034,0.0013757647642424799
104,Algeria,DZA,2035,0.0013757647642424799
105,Algeria,DZA,2036,0.0013757647642424799
106,Algeria,DZA,2037,0.0013757647642424799
107,Algeria,DZA,2038,0.0013757647642424799
108,Algeria,DZA,2039,0.0013757647642424799
109,Algeria,DZA,2040,0.0013757647642424799
110,Algeria,DZA,2041,0.0013757647642424799
111,Algeria,DZA,2042,0.0013757647642424799
112,Algeria,DZA,2043,0.0013757647642424799
113,Algeria,DZA,2044,0.0013757647642424799
114,Algeria,DZA,2045,0.0013757647642424799
115,Algeria,DZA,2046,0.0013757647642424799
116,Algeria,DZA,2047,0.0013757647642424799
117,Algeria,DZA,2048,0.0013757647642424799
118,Algeria,DZA,2049,0.0013757647642424799
119,Algeria,DZA,2050,0.0013757647642424799
129,Angola,AGO,2020,0.0013757647642424799
130,Angola,AGO,2021,0.0013757647642424799
131,Angola,AGO,2022,0.0013757647642424799
132,Angola,AGO,2023,0.0013757647642424799
133,Angola,AGO,2024,0.0013757647642424799
134,Angola,AGO,2025,0.0013757647642424799
135,Angola,AGO,2026,0.0013757647642424799
136,Angola,AGO,2027,0.0013757647642424799
137,Angola,AGO,2028,0.0013757647642424799
138,Angola,AGO,2029,0.0013757647642424799
139,Angola,AGO,2030,0.0013757647642424799
140,Angola,AGO,2031,0.0013757647642424799
141,Angola,AGO,2032,0.0013757647642424799
142,Angola,AGO,2033,0.0013757647642424799
143,Angola,AGO,2034,0.0013757647642424799
144,Angola,AGO,2035,0.0013757647642424799
145,Angola,AGO,2036,0.0013757647642424799
146,Angola,AGO,2037,0.0013757647642424799
147,Angola,AGO,2038,0.0013757647642424799
148,Angola,AGO,2039,0.0013757647642424799
149,Angola,AGO,2040,0.0013757647642424799
150,Angola,AGO,2041,0.0013757647642424799
151,Angola,AGO,2042,0.0013757647642424799
152,Angola,AGO,2043,0.0013757647642424799
153,Angola,AGO,2044,0.0013757647642424799
154,Angola,AGO,2045,0.0013757647642424799
155,Angola,AGO,2046,0.0013757647642424799
156,Angola,AGO,2047,0.0013757647642424799
157,Angola,AGO,2048,0.0013757647642424799
158,Angola,AGO,2049,0.0013757647642424799
159,Angola,AGO,2050,0.0013757647642424799
169,Argentina,ARG,2020,0.0
170,Argentina,ARG,2021,0.0
171,Argentina,ARG,2022,0.0
172,Argentina,ARG,2023,0.0
173,Argentina,ARG,2024,0.0
174,Argentina,ARG,2025,0.0
175,Argentina,ARG,2026,0.0
176,Argentina,ARG,2027,0.0
177,Argentina,ARG,2028,0.0
178,Argentina,ARG,2029,0.0
179,Argentina,ARG,2030,0.0
180,Argentina,ARG,2031,0.0
181,Argentina,ARG,2032,0.0
182,Argentina,ARG,2033,0.0
183,Argentina,ARG,2034,0.0
184,Argentina,ARG,2035,0.0
185,Argentina,ARG,2036,0.0
186,Argentina,ARG,2037,0.0
187,Argentina,ARG,2038,0.0
188,Argentina,ARG,2039,0.0
189,Argentina,ARG,2040,0.0
190,Argentina,ARG,2041,0.0
191,Argentina,ARG,2042,0.0
192,Argentina,ARG,2043,0.0
193,Argentina,ARG,2044,0.0
194,Argentina,ARG,2045,0.0
195,Argentina,ARG,2046,0.0
196,Argentina,ARG,2047,0.0
197,Argentina,ARG,2048,0.0
198,Argentina,ARG,2049,0.0
199,Argentina,ARG,2050,0.0
209,Armenia,ARM,2020,0.0013757647642424799
210,Armenia,ARM,2021,0.0013757647642424799
211,Armenia,ARM,2022,0.0013757647642424799
212,Armenia,ARM,2023,0.0013757647642424799
213,Armenia,ARM,2024,0.0013757647642424799
214,Armenia,ARM,2025,0.0013757647642424799
215,Armenia,ARM,2026,0.0013757647642424799
216,Armenia,ARM,2027,0.0013757647642424799
217,Armenia,ARM,2028,0.0013757647642424799
218,Armenia,ARM,2029,0.0013757647642424799
219,Armenia,ARM,2030,0.0013757647642424799
220,Armenia,ARM,2031,0.0013757647642424799
221,Armenia,ARM,2032,0.0013757647642424799
222,Armenia,ARM,2033,0.0013757647642424799
223,Armenia,ARM,2034,0.0013757647642424799
224,Armenia,ARM,2035,0.0013757647642424799
225,Armenia,ARM,2036,0.0013757647642424799
226,Armenia,ARM,2037,0.0013757647642424799
227,Armenia,ARM,2038,0.0013757647642424799
228,Armenia,ARM,2039,0.0013757647642424799
229,Armenia,ARM,2040,0.0013757647642424799
230,Armenia,ARM,2041,0.0013757647642424799
231,Armenia,ARM,2042,0.0013757647642424799
232,Armenia,ARM,2043,0.0013757647642424799
233,Armenia,ARM,2044,0.0013757647642424799
234,Armenia,ARM,2045,0.0013757647642424799
235,Armenia,ARM,2046,0.0013757647642424799
236,Armenia,ARM,2047,0.0013757647642424799
237,Armenia,ARM,2048,0.0013757647642424799
238,Armenia,ARM,2049,0.0013757647642424799
239,Armenia,ARM,2050,0.0013757647642424799
249,Aruba,ABW,2020,0.0013757647642424799
250,Aruba,ABW,2021,0.0013757647642424799
251,Aruba,ABW,2022,0.0013757647642424799
252,Aruba,ABW,2023,0.0013757647642424799
253,Aruba,ABW,2024,0.0013757647642424799
254,Aruba,ABW,2025,0.0013757647642424799
255,Aruba,ABW,2026,0.0013757647642424799
256,Aruba,ABW,2027,0.0013757647642424799
257,Aruba,ABW,2028,0.0013757647642424799
258,Aruba,ABW,2029,0.0013757647642424799
259,Aruba,ABW,2030,0.0013757647642424799
260,Aruba,ABW,2031,0.0013757647642424799
261,Aruba,ABW,2032,0.0013757647642424799
262,Aruba,ABW,2033,0.0013757647642424799
263,Aruba,ABW,2034,0.0013757647642424799
264,Aruba,ABW,2035,0.0013757647642424799
265,Aruba,ABW,2036,0.0013757647642424799
266,Aruba,ABW,2037,0.0013757647642424799
267,Aruba,ABW,2038,0.0013757647642424799
268,Aruba,ABW,2039,0.0013757647642424799
269,Aruba,ABW,2040,0.0013757647642424799
270,Aruba,ABW,2041,0.0013757647642424799
271,Aruba,ABW,2042,0.0013757647642424799
272,Aruba,ABW,2043,0.0013757647642424799
273,Aruba,ABW,2044,0.0013757647642424799
274,Aruba,ABW,2045,0.0013757647642424799
275,Aruba,ABW,2046,0.0013757647642424799
276,Aruba,ABW,2047,0.0013757647642424799
277,Aruba,ABW,2048,0.0013757647642424799
278,Aruba,ABW,2049,0.0013757647642424799
279,Aruba,ABW,2050,0.0013757647642424799
289,Australia,AUS,2020,0.0005553783071596535
290,Australia,AUS,2021,0.0005553783071596535
291,Australia,AUS,2022,0.0005553783071596535
292,Australia,AUS,2023,0.0005553783071596535
293,Australia,AUS,2024,0.0005553783071596535
294,Australia,AUS,2025,0.0005553783071596535
295,Australia,AUS,2026,0.0005553783071596535
296,Australia,AUS,2027,0.0005553783071596535
297,Australia,AUS,2028,0.0005553783071596535
298,Australia,AUS,2029,0.0005553783071596535
299,Australia,AUS,2030,0.0005553783071596535
300,Australia,AUS,2031,0.0005553783071596535
301,Australia,AUS,2032,0.0005553783071596535
302,Australia,AUS,2033,0.0005553783071596535
303,Australia,AUS,2034,0.0005553783071596535
304,Australia,AUS,2035,0.0005553783071596535
305,Australia,AUS,2036,0.0005553783071596535
306,Australia,AUS,2037,0.0005553783071596535
307,Australia,AUS,2038,0.0005553783071596535
308,Australia,AUS,2039,0.0005553783071596535
309,Australia,AUS,2040,0.0005553783071596535
310,Australia,AUS,2041,0.0005553783071596535
311,Australia,AUS,2042,0.0005553783071596535
312,Australia,AUS,2043,0.0005553783071596535
313,Australia,AUS,2044,0.0005553783071596535
314,Australia,AUS,2045,0.0005553783071596535
315,Australia,AUS,2046,0.0005553783071596535
316,Australia,AUS,2047,0.0005553783071596535
317,Australia,AUS,2048,0.0005553783071596535
318,Australia,AUS,2049,0.0005553783071596535
319,Australia,AUS,2050,0.0005553783071596535
329,Austria,AUT,2020,0.0
330,Austria,AUT,2021,0.0
331,Austria,AUT,2022,0.0
332,Austria,AUT,2023,0.0
333,Austria,AUT,2024,0.0
334,Austria,AUT,2025,0.0
335,Austria,AUT,2026,0.0
336,Austria,AUT,2027,0.0
337,Austria,AUT,2028,0.0
338,Austria,AUT,2029,0.0
339,Austria,AUT,2030,0.0
340,Austria,AUT,2031,0.0
341,Austria,AUT,2032,0.0
342,Austria,AUT,2033,0.0
343,Austria,AUT,2034,0.0
344,Austria,AUT,2035,0.0
345,Austria,AUT,2036,0.0
346,Austria,AUT,2037,0.0
347,Austria,AUT,2038,0.0
348,Austria,AUT,2039,0.0
349,Austria,AUT,2040,0.0
350,Austria,AUT,2041,0.0
351,Austria,AUT,2042,0.0
352,Austria,AUT,2043,0.0
353,Austria,AUT,2044,0.0
354,Austria,AUT,2045,0.0
355,Austria,AUT,2046,0.0
356,Austria,AUT,2047,0.0
357,Austria,AUT,2048,0.0
358,Austria,AUT,2049,0.0
359,Austria,AUT,2050,0.0
369,Azerbaijan,AZE,2020,8.12281699293315e-05
370,Azerbaijan,AZE,2021,8.12281699293315e-05
371,Azerbaijan,AZE,2022,8.12281699293315e-05
372,Azerbaijan,AZE,2023,8.12281699293315e-05
373,Azerbaijan,AZE,2024,8.12281699293315e-05
374,Azerbaijan,AZE,2025,8.12281699293315e-05
375,Azerbaijan,AZE,2026,8.12281699293315e-05
376,Azerbaijan,AZE,2027,8.12281699293315e-05
377,Azerbaijan,AZE,2028,8.12281699293315e-05
378,Azerbaijan,AZE,2029,8.12281699293315e-05
379,Azerbaijan,AZE,2030,8.12281699293315e-05
380,Azerbaijan,AZE,2031,8.12281699293315e-05
381,Azerbaijan,AZE,2032,8.12281699293315e-05
382,Azerbaijan,AZE,2033,8.12281699293315e-05
383,Azerbaijan,AZE,2034,8.12281699293315e-05
384,Azerbaijan,AZE,2035,8.12281699293315e-05
385,Azerbaijan,AZE,2036,8.12281699293315e-05
386,Azerbaijan,AZE,2037,8.12281699293315e-05
387,Azerbaijan,AZE,2038,8.12281699293315e-05
388,Azerbaijan,AZE,2039,8.12281699293315e-05
389,Azerbaijan,AZE,2040,8.12281699293315e-05
390,Azerbaijan,AZE,2041,8.12281699293315e-05
391,Azerbaijan,AZE,2042,8.12281699293315e-05
392,Azerbaijan,AZE,2043,8.12281699293315e-05
393,Azerbaijan,AZE,2044,8.12281699293315e-05
394,Azerbaijan,AZE,2045,8.12281699293315e-05
395,Azerbaijan,AZE,2046,8.12281699293315e-05
396,Azerbaijan,AZE,2047,8.12281699293315e-05
397,Azerbaijan,AZE,2048,8.12281699293315e-05
398,Azerbaijan,AZE,2049,8.12281699293315e-05
399,Azerbaijan,AZE,2050,8.12281699293315e-05
409,"Bahamas, The",BHS,2020,0.0013757647642424799
410,"Bahamas, The",BHS,2021,0.0013757647642424799
411,"Bahamas, The",BHS,2022,0.0013757647642424799
412,"Bahamas, The",BHS,2023,0.0013757647642424799
413,"Bahamas, The",BHS,2024,0.0013757647642424799
414,"Bahamas, The",BHS,2025,0.0013757647642424799
415,"Bahamas, The",BHS,2026,0.0013757647642424799
416,"Bahamas, The",BHS,2027,0.0013757647642424799
417,"Bahamas, The",BHS,2028,0.0013757647642424799
418,"Bahamas, The",BHS,2029,0.0013757647642424799
419,"Bahamas, The",BHS,2030,0.0013757647642424799
420,"Bahamas, The",BHS,2031,0.0013757647642424799
421,"Bahamas, The",BHS,2032,0.0013757647642424799
422,"Bahamas, The",BHS,2033,0.0013757647642424799
423,"Bahamas, The",BHS,2034,0.0013757647642424799
424,"Bahamas, The",BHS,2035,0.0013757647642424799
425,"Bahamas, The",BHS,2036,0.0013757647642424799
426,"Bahamas, The",BHS,2037,0.0013757647642424799
427,"Bahamas, The",BHS,2038,0.0013757647642424799
428,"Bahamas, The",BHS,2039,0.0013757647642424799
429,"Bahamas, The",BHS,2040,0.0013757647642424799
430,"Bahamas, The",BHS,2041,0.0013757647642424799
431,"Bahamas, The",BHS,2042,0.0013757647642424799
432,"Bahamas, The",BHS,2043,0.0013757647642424799
433,"Bahamas, The",BHS,2044,0.0013757647642424799
434,"Bahamas, The",BHS,2045,0.0013757647642424799
435,"Bahamas, The",BHS,2046,0.0013757647642424799
436,"Bahamas, The",BHS,2047,0.0013757647642424799
437,"Bahamas, The",BHS,2048,0.0013757647642424799
438,"Bahamas, The",BHS,2049,0.0013757647642424799
439,"Bahamas, The",BHS,2050,0.0013757647642424799
449,Bahrain,BHR,2020,0.0013757647642424799
450,Bahrain,BHR,2021,0.0013757647642424799
451,Bahrain,BHR,2022,0.0013757647642424799
452,Bahrain,BHR,2023,0.0013757647642424799
453,Bahrain,BHR,2024,0.0013757647642424799
454,Bahrain,BHR,2025,0.0013757647642424799
455,Bahrain,BHR,2026,0.0013757647642424799
456,Bahrain,BHR,2027,0.0013757647642424799
457,Bahrain,BHR,2028,0.0013757647642424799
458,Bahrain,BHR,2029,0.0013757647642424799
459,Bahrain,BHR,2030,0.0013757647642424799
460,Bahrain,BHR,2031,0.0013757647642424799
461,Bahrain,BHR,2032,0.0013757647642424799
462,Bahrain,BHR,2033,0.0013757647642424799
463,Bahrain,BHR,2034,0.0013757647642424799
464,Bahrain,BHR,2035,0.0013757647642424799
465,Bahrain,BHR,2036,0.0013757647642424799
466,Bahrain,BHR,2037,0.0013757647642424799
467,Bahrain,BHR,2038,0.0013757647642424799
468,Bahrain,BHR,2039,0.0013757647642424799
469,Bahrain,BHR,2040,0.0013757647642424799
470,Bahrain,BHR,2041,0.0013757647642424799
471,Bahrain,BHR,2042,0.0013757647642424799
472,Bahrain,BHR,2043,0.0013757647642424799
473,Bahrain,BHR,2044,0.0013757647642424799
474,Bahrain,BHR,2045,0.0013757647642424799
475,Bahrain,BHR,2046,0.0013757647642424799
476,Bahrain,BHR,2047,0.0013757647642424799
477,Bahrain,BHR,2048,0.0013757647642424799
478,Bahrain,BHR,2049,0.0013757647642424799
479,Bahrain,BHR,2050,0.0013757647642424799
489,Bangladesh,BGD,2020,0.0013757647642424799
490,Bangladesh,BGD,2021,0.0013757647642424799
491,Bangladesh,BGD,2022,0.0013757647642424799
492,Bangladesh,BGD,2023,0.0013757647642424799
493,Bangladesh,BGD,2024,0.0013757647642424799
494,Bangladesh,BGD,2025,0.0013757647642424799
495,Bangladesh,BGD,2026,0.0013757647642424799
496,Bangladesh,BGD,2027,0.0013757647642424799
497,Bangladesh,BGD,2028,0.0013757647642424799
498,Bangladesh,BGD,2029,0.0013757647642424799
499,Bangladesh,BGD,2030,0.0013757647642424799
500,Bangladesh,BGD,2031,0.0013757647642424799
501,Bangladesh,BGD,2032,0.0013757647642424799
502,Bangladesh,BGD,2033,0.0013757647642424799
503,Bangladesh,BGD,2034,0.0013757647642424799
504,Bangladesh,BGD,2035,0.0013757647642424799
505,Bangladesh,BGD,2036,0.0013757647642424799
506,Bangladesh,BGD,2037,0.0013757647642424799
507,Bangladesh,BGD,2038,0.0013757647642424799
508,Bangladesh,BGD,2039,0.0013757647642424799
509,Bangladesh,BGD,2040,0.0013757647642424799
510,Bangladesh,BGD,2041,0.0013757647642424799
511,Bangladesh,BGD,2042,0.0013757647642424799
512,Bangladesh,BGD,2043,0.0013757647642424799
513,Bangladesh,BGD,2044,0.0013757647642424799
514,Bangladesh,BGD,2045,0.0013757647642424799
515,Bangladesh,BGD,2046,0.0013757647642424799
516,Bangladesh,BGD,2047,0.0013757647642424799
517,Bangladesh,BGD,2048,0.0013757647642424799
518,Bangladesh,BGD,2049,0.0013757647642424799
519,Bangladesh,BGD,2050,0.0013757647642424799
529,Barbados,BRB,2020,0.0013757647642424799
530,Barbados,BRB,2021,0.0013757647642424799
531,Barbados,BRB,2022,0.0013757647642424799
532,Barbados,BRB,2023,0.0013757647642424799
533,Barbados,BRB,2024,0.0013757647642424799
534,Barbados,BRB,2025,0.0013757647642424799
535,Barbados,BRB,2026,0.0013757647642424799
536,Barbados,BRB,2027,0.0013757647642424799
537,Barbados,BRB,2028,0.0013757647642424799
538,Barbados,BRB,2029,0.0013757647642424799
539,Barbados,BRB,2030,0.0013757647642424799
540,Barbados,BRB,2031,0.0013757647642424799
541,Barbados,BRB,2032,0.0013757647642424799
542,Barbados,BRB,2033,0.0013757647642424799
543,Barbados,BRB,2034,0.0013757647642424799
544,Barbados,BRB,2035,0.0013757647642424799
545,Barbados,BRB,2036,0.0013757647642424799
546,Barbados,BRB,2037,0.0013757647642424799
547,Barbados,BRB,2038,0.0013757647642424799
548,Barbados,BRB,2039,0.0013757647642424799
549,Barbados,BRB,2040,0.0013757647642424799
550,Barbados,BRB,2041,0.0013757647642424799
551,Barbados,BRB,2042,0.0013757647642424799
552,Barbados,BRB,2043,0.0013757647642424799
553,Barbados,BRB,2044,0.0013757647642424799
554,Barbados,BRB,2045,0.0013757647642424799
555,Barbados,BRB,2046,0.0013757647642424799
556,Barbados,BRB,2047,0.0013757647642424799
557,Barbados,BRB,2048,0.0013757647642424799
558,Barbados,BRB,2049,0.0013757647642424799
559,Barbados,BRB,2050,0.0013757647642424799
569,Belarus,BLR,2020,0.0
570,Belarus,BLR,2021,0.0
571,Belarus,BLR,2022,0.0
572,Belarus,BLR,2023,0.0
573,Belarus,BLR,2024,0.0
574,Belarus,BLR,2025,0.0
575,Belarus,BLR,2026,0.0
576,Belarus,BLR,2027,0.0
577,Belarus,BLR,2028,0.0
578,Belarus,BLR,2029,0.0
579,Belarus,BLR,2030,0.0
580,Belarus,BLR,2031,0.0
581,Belarus,BLR,2032,0.0
582,Belarus,BLR,2033,0.0
583,Belarus,BLR,2034,0.0
584,Belarus,BLR,2035,0.0
585,Belarus,BLR,2036,0.0
586,Belarus,BLR,2037,0.0
587,Belarus,BLR,2038,0.0
588,Belarus,BLR,2039,0.0
589,Belarus,BLR,2040,0.0
590,Belarus,BLR,2041,0.0
591,Belarus,BLR,2042,0.0
592,Belarus,BLR,2043,0.0
593,Belarus,BLR,2044,0.0
594,Belarus,BLR,2045,0.0
595,Belarus,BLR,2046,0.0
596,Belarus,BLR,2047,0.0
597,Belarus,BLR,2048,0.0
598,Belarus,BLR,2049,0.0
599,Belarus,BLR,2050,0.0
609,Belgium,BEL,2020,0.00012499088608122324
610,Belgium,BEL,2021,0.00012499088608122324
611,Belgium,BEL,2022,0.00012499088608122324
612,Belgium,BEL,2023,0.00012499088608122324
613,Belgium,BEL,2024,0.00012499088608122324
614,Belgium,BEL,2025,0.00012499088608122324
615,Belgium,BEL,2026,0.00012499088608122324
616,Belgium,BEL,2027,0.00012499088608122324
617,Belgium,BEL,2028,0.00012499088608122324
618,Belgium,BEL,2029,0.00012499088608122324
619,Belgium,BEL,2030,0.00012499088608122324
620,Belgium,BEL,2031,0.00012499088608122324
621,Belgium,BEL,2032,0.00012499088608122324
622,Belgium,BEL,2033,0.00012499088608122324
623,Belgium,BEL,2034,0.00012499088608122324
624,Belgium,BEL,2035,0.00012499088608122324
625,Belgium,BEL,2036,0.00012499088608122324
626,Belgium,BEL,2037,0.00012499088608122324
627,Belgium,BEL,2038,0.00012499088608122324
628,Belgium,BEL,2039,0.00012499088608122324
629,Belgium,BEL,2040,0.00012499088608122324
630,Belgium,BEL,2041,0.00012499088608122324
631,Belgium,BEL,2042,0.00012499088608122324
632,Belgium,BEL,2043,0.00012499088608122324
633,Belgium,BEL,2044,0.00012499088608122324
634,Belgium,BEL,2045,0.00012499088608122324
635,Belgium,BEL,2046,0.00012499088608122324
636,Belgium,BEL,2047,0.00012499088608122324
637,Belgium,BEL,2048,0.00012499088608122324
638,Belgium,BEL,2049,0.00012499088608122324
639,Belgium,BEL,2050,0.00012499088608122324
649,Belize,BLZ,2020,0.0013757647642424799
650,Belize,BLZ,2021,0.0013757647642424799
651,Belize,BLZ,2022,0.0013757647642424799
652,Belize,BLZ,2023,0.0013757647642424799
653,Belize,BLZ,2024,0.0013757647642424799
654,Belize,BLZ,2025,0.0013757647642424799
655,Belize,BLZ,2026,0.0013757647642424799
656,Belize,BLZ,2027,0.0013757647642424799
657,Belize,BLZ,2028,0.0013757647642424799
658,Belize,BLZ,2029,0.0013757647642424799
659,Belize,BLZ,2030,0.0013757647642424799
660,Belize,BLZ,2031,0.0013757647642424799
661,Belize,BLZ,2032,0.0013757647642424799
662,Belize,BLZ,2033,0.0013757647642424799
663,Belize,BLZ,2034,0.0013757647642424799
664,Belize,BLZ,2035,0.0013757647642424799
665,Belize,BLZ,2036,0.0013757647642424799
666,Belize,BLZ,2037,0.0013757647642424799
667,Belize,BLZ,2038,0.0013757647642424799
668,Belize,BLZ,2039,0.0013757647642424799
669,Belize,BLZ,2040,0.0013757647642424799
670,Belize,BLZ,2041,0.0013757647642424799
671,Belize,BLZ,2042,0.0013757647642424799
672,Belize,BLZ,2043,0.0013757647642424799
673,Belize,BLZ,2044,0.0013757647642424799
674,Belize,BLZ,2045,0.0013757647642424799
675,Belize,BLZ,2046,0.0013757647642424799
676,Belize,BLZ,2047,0.0013757647642424799
677,Belize,BLZ,2048,0.0013757647642424799
678,Belize,BLZ,2049,0.0013757647642424799
679,Belize,BLZ,2050,0.0013757647642424799
689,Benin,BEN,2020,0.0013757647642424799
690,Benin,BEN,2021,0.0013757647642424799
691,Benin,BEN,2022,0.0013757647642424799
692,Benin,BEN,2023,0.0013757647642424799
693,Benin,BEN,2024,0.0013757647642424799
694,Benin,BEN,2025,0.0013757647642424799
695,Benin,BEN,2026,0.0013757647642424799
696,Benin,BEN,2027,0.0013757647642424799
697,Benin,BEN,2028,0.0013757647642424799
698,Benin,BEN,2029,0.0013757647642424799
699,Benin,BEN,2030,0.0013757647642424799
700,Benin,BEN,2031,0.0013757647642424799
701,Benin,BEN,2032,0.0013757647642424799
702,Benin,BEN,2033,0.0013757647642424799
703,Benin,BEN,2034,0.0013757647642424799
704,Benin,BEN,2035,0.0013757647642424799
705,Benin,BEN,2036,0.0013757647642424799
706,Benin,BEN,2037,0.0013757647642424799
707,Benin,BEN,2038,0.0013757647642424799
708,Benin,BEN,2039,0.0013757647642424799
709,Benin,BEN,2040,0.0013757647642424799
710,Benin,BEN,2041,0.0013757647642424799
711,Benin,BEN,2042,0.0013757647642424799
712,Benin,BEN,2043,0.0013757647642424799
713,Benin,BEN,2044,0.0013757647642424799
714,Benin,BEN,2045,0.0013757647642424799
715,Benin,BEN,2046,0.0013757647642424799
716,Benin,BEN,2047,0.0013757647642424799
717,Benin,BEN,2048,0.0013757647642424799
718,Benin,BEN,2049,0.0013757647642424799
719,Benin,BEN,2050,0.0013757647642424799
729,Bhutan,BTN,2020,0.0013757647642424799
730,Bhutan,BTN,2021,0.0013757647642424799
731,Bhutan,BTN,2022,0.0013757647642424799
732,Bhutan,BTN,2023,0.0013757647642424799
733,Bhutan,BTN,2024,0.0013757647642424799
734,Bhutan,BTN,2025,0.0013757647642424799
735,Bhutan,BTN,2026,0.0013757647642424799
736,Bhutan,BTN,2027,0.0013757647642424799
737,Bhutan,BTN,2028,0.0013757647642424799
738,Bhutan,BTN,2029,0.0013757647642424799
739,Bhutan,BTN,2030,0.0013757647642424799
740,Bhutan,BTN,2031,0.0013757647642424799
741,Bhutan,BTN,2032,0.0013757647642424799
742,Bhutan,BTN,2033,0.0013757647642424799
743,Bhutan,BTN,2034,0.0013757647642424799
744,Bhutan,BTN,2035,0.0013757647642424799
745,Bhutan,BTN,2036,0.0013757647642424799
746,Bhutan,BTN,2037,0.0013757647642424799
747,Bhutan,BTN,2038,0.0013757647642424799
748,Bhutan,BTN,2039,0.0013757647642424799
749,Bhutan,BTN,2040,0.0013757647642424799
750,Bhutan,BTN,2041,0.0013757647642424799
751,Bhutan,BTN,2042,0.0013757647642424799
752,Bhutan,BTN,2043,0.0013757647642424799
753,Bhutan,BTN,2044,0.0013757647642424799
754,Bhutan,BTN,2045,0.0013757647642424799
755,Bhutan,BTN,2046,0.0013757647642424799
756,Bhutan,BTN,2047,0.0013757647642424799
757,Bhutan,BTN,2048,0.0013757647642424799
758,Bhutan,BTN,2049,0.0013757647642424799
759,Bhutan,BTN,2050,0.0013757647642424799
769,Bolivia,BOL,2020,0.0013757647642424799
770,Bolivia,BOL,2021,0.0013757647642424799
771,Bolivia,BOL,2022,0.0013757647642424799
