Year,iso_code3,frac_enfu_transmission_loss_fuel_electricity
2028,AND,0.0636041899657905
2029,AND,0.0636041899657905
2030,AND,0.0636041899657905
2031,AND,0.0636041899657905
2032,AND,0.0636041899657905
2033,AND,0.0636041899657905
2034,AND,0.0636041899657905
2035,AND,0.0636041899657905
2036,AND,0.0636041899657905
2037,AND,0.0636041899657905
2038,AND,0.0636041899657905
2039,AND,0.0636041899657905
2040,AND,0.0636041899657905
2041,AND,0.0636041899657905
2042,AND,0.0636041899657905
2043,AND,0.0636041899657905
2044,AND,0.0636041899657905
2045,AND,0.0636041899657905
2046,AND,0.0636041899657905
2047,AND,0.0636041899657905
2048,AND,0.0636041899657905
2049,AND,0.0636041899657905
2050,AND,0.0636041899657905
2021,ARE,0.0709566798411256
2022,ARE,0.0709566798411256
2023,ARE,0.0709566798411256
2024,ARE,0.0709566798411256
2025,ARE,0.0709566798411256
2026,ARE,0.0709566798411256
2027,ARE,0.0709566798411256
2028,ARE,0.0709566798411256
2029,ARE,0.0709566798411256
2030,ARE,0.0709566798411256
2031,ARE,0.0709566798411256
2032,ARE,0.0709566798411256
2033,ARE,0.0709566798411256
2034,ARE,0.0709566798411256
2035,ARE,0.0709566798411256
2036,ARE,0.0709566798411256
2037,ARE,0.0709566798411256
2038,ARE,0.0709566798411256
2039,ARE,0.0709566798411256
2040,ARE,0.0709566798411256
2041,ARE,0.0709566798411256
2042,ARE,0.0709566798411256
2043,ARE,0.0709566798411256
2044,ARE,0.0709566798411256
2045,ARE,0.0709566798411256
2046,ARE,0.0709566798411256
2047,ARE,0.0709566798411256
2048,ARE,0.0709566798411256
2049,ARE,0.0709566798411256
2050,ARE,0.0709566798411256
2021,ARG,0.1442713589801618
2022,ARG,0.1442713589801618
2023,ARG,0.1442713589801618
2024,ARG,0.1442713589801618
2025,ARG,0.1442713589801618
2026,ARG,0.1442713589801618
2027,ARG,0.1442713589801618
2028,ARG,0.1442713589801618
2029,ARG,0.1442713589801618
2030,ARG,0.1442713589801618
2031,ARG,0.1442713589801618
2032,ARG,0.1442713589801618
2033,ARG,0.1442713589801618
2034,ARG,0.1442713589801618
2035,ARG,0.1442713589801618
2036,ARG,0.1442713589801618
2037,ARG,0.1442713589801618
2038,ARG,0.1442713589801618
2039,ARG,0.1442713589801618
2040,ARG,0.1442713589801618
2041,ARG,0.1442713589801618
2042,ARG,0.1442713589801618
2043,ARG,0.1442713589801618
2044,ARG,0.1442713589801618
2045,ARG,0.1442713589801618
2046,ARG,0.1442713589801618
2047,ARG,0.1442713589801618
2048,ARG,0.1442713589801618
2049,ARG,0.1442713589801618
2050,ARG,0.1442713589801618
2021,ARM,0.119833169621075
2022,ARM,0.119833169621075
2023,ARM,0.119833169621075
2024,ARM,0.119833169621075
2025,ARM,0.119833169621075
2026,ARM,0.119833169621075
2027,ARM,0.119833169621075
2028,ARM,0.119833169621075
2029,ARM,0.119833169621075
2030,ARM,0.119833169621075
2031,ARM,0.119833169621075
2032,ARM,0.119833169621075
2033,ARM,0.119833169621075
2034,ARM,0.119833169621075
2035,ARM,0.119833169621075
2036,ARM,0.119833169621075
2037,ARM,0.119833169621075
2038,ARM,0.119833169621075
2039,ARM,0.119833169621075
2040,ARM,0.119833169621075
2041,ARM,0.119833169621075
2042,ARM,0.119833169621075
2043,ARM,0.119833169621075
2044,ARM,0.119833169621075
2045,ARM,0.119833169621075
2046,ARM,0.119833169621075
2047,ARM,0.119833169621075
2048,ARM,0.119833169621075
2049,ARM,0.119833169621075
2050,ARM,0.119833169621075
2021,ASM,0.0672699582938252
2022,ASM,0.0672699582938252
2023,ASM,0.0672699582938252
2024,ASM,0.0672699582938252
2025,ASM,0.0672699582938252
2026,ASM,0.0672699582938252
2027,ASM,0.0672699582938252
2028,ASM,0.0672699582938252
2029,ASM,0.0672699582938252
2030,ASM,0.0672699582938252
2031,ASM,0.0672699582938252
2032,ASM,0.0672699582938252
2033,ASM,0.0672699582938252
2034,ASM,0.0672699582938252
2035,ASM,0.0672699582938252
2036,ASM,0.0672699582938252
2037,ASM,0.0672699582938252
2038,ASM,0.0672699582938252
2039,ASM,0.0672699582938252
2040,ASM,0.0672699582938252
2041,ASM,0.0672699582938252
2042,ASM,0.0672699582938252
2043,ASM,0.0672699582938252
2044,ASM,0.0672699582938252
2045,ASM,0.0672699582938252
2046,ASM,0.0672699582938252
2047,ASM,0.0672699582938252
2048,ASM,0.0672699582938252
2049,ASM,0.0672699582938252
2050,ASM,0.0672699582938252
2021,ATG,0.026553125917271
2022,ATG,0.026553125917271
2023,ATG,0.026553125917271
2024,ATG,0.026553125917271
2025,ATG,0.026553125917271
2026,ATG,0.026553125917271
2027,ATG,0.026553125917271
2028,ATG,0.026553125917271
2029,ATG,0.026553125917271
2030,ATG,0.026553125917271
2031,ATG,0.026553125917271
2032,ATG,0.026553125917271
2033,ATG,0.026553125917271
2034,ATG,0.026553125917271
2035,ATG,0.026553125917271
2036,ATG,0.026553125917271
2037,ATG,0.026553125917271
2038,ATG,0.026553125917271
2039,ATG,0.026553125917271
2040,ATG,0.026553125917271
2041,ATG,0.026553125917271
2042,ATG,0.026553125917271
2043,ATG,0.026553125917271
2044,ATG,0.026553125917271
2045,ATG,0.026553125917271
2046,ATG,0.026553125917271
2047,ATG,0.026553125917271
2048,ATG,0.026553125917271
2049,ATG,0.026553125917271
2050,ATG,0.026553125917271
2021,AUS,0.0578229425883118
2022,AUS,0.0578229425883118
2023,AUS,0.0578229425883118
2024,AUS,0.0578229425883118
2025,AUS,0.0578229425883118
2026,AUS,0.0578229425883118
2027,AUS,0.0578229425883118
2028,AUS,0.0578229425883118
2029,AUS,0.0578229425883118
2030,AUS,0.0578229425883118
2031,AUS,0.0578229425883118
2032,AUS,0.0578229425883118
2033,AUS,0.0578229425883118
2034,AUS,0.0578229425883118
2035,AUS,0.0578229425883118
2036,AUS,0.0578229425883118
2037,AUS,0.0578229425883118
2038,AUS,0.0578229425883118
2039,AUS,0.0578229425883118
2040,AUS,0.0578229425883118
2041,AUS,0.0578229425883118
2042,AUS,0.0578229425883118
2043,AUS,0.0578229425883118
2044,AUS,0.0578229425883118
2045,AUS,0.0578229425883118
2046,AUS,0.0578229425883118
2047,AUS,0.0578229425883118
2048,AUS,0.0578229425883118
2049,AUS,0.0578229425883118
2050,AUS,0.0578229425883118
2021,AUT,0.0514207864459941
2022,AUT,0.0514207864459941
2023,AUT,0.0514207864459941
2024,AUT,0.0514207864459941
2025,AUT,0.0514207864459941
2026,AUT,0.0514207864459941
2027,AUT,0.0514207864459941
2028,AUT,0.0514207864459941
2029,AUT,0.0514207864459941
2030,AUT,0.0514207864459941
2031,AUT,0.0514207864459941
2032,AUT,0.0514207864459941
2033,AUT,0.0514207864459941
2034,AUT,0.0514207864459941
2035,AUT,0.0514207864459941
2036,AUT,0.0514207864459941
2037,AUT,0.0514207864459941
2038,AUT,0.0514207864459941
2039,AUT,0.0514207864459941
2040,AUT,0.0514207864459941
2041,AUT,0.0514207864459941
2042,AUT,0.0514207864459941
2043,AUT,0.0514207864459941
2044,AUT,0.0514207864459941
2045,AUT,0.0514207864459941
2046,AUT,0.0514207864459941
2047,AUT,0.0514207864459941
2048,AUT,0.0514207864459941
2049,AUT,0.0514207864459941
2050,AUT,0.0514207864459941
2021,AZE,0.1646952536319224
2022,AZE,0.1646952536319224
2023,AZE,0.1646952536319224
2024,AZE,0.1646952536319224
2025,AZE,0.1646952536319224
2026,AZE,0.1646952536319224
2027,AZE,0.1646952536319224
2028,AZE,0.1646952536319224
2029,AZE,0.1646952536319224
2030,AZE,0.1646952536319224
2031,AZE,0.1646952536319224
2032,AZE,0.1646952536319224
2033,AZE,0.1646952536319224
2034,AZE,0.1646952536319224
2035,AZE,0.1646952536319224
2036,AZE,0.1646952536319224
2037,AZE,0.1646952536319224
2038,AZE,0.1646952536319224
2039,AZE,0.1646952536319224
2040,AZE,0.1646952536319224
2041,AZE,0.1646952536319224
2042,AZE,0.1646952536319224
2043,AZE,0.1646952536319224
2044,AZE,0.1646952536319224
2045,AZE,0.1646952536319224
2046,AZE,0.1646952536319224
2047,AZE,0.1646952536319224
2048,AZE,0.1646952536319224
2049,AZE,0.1646952536319224
2050,AZE,0.1646952536319224
2021,BDI,0.1963704946335044
2022,BDI,0.1963704946335044
2023,BDI,0.1963704946335044
2024,BDI,0.1963704946335044
2025,BDI,0.1963704946335044
2026,BDI,0.1963704946335044
2027,BDI,0.1963704946335044
2028,BDI,0.1963704946335044
2029,BDI,0.1963704946335044
2030,BDI,0.1963704946335044
2031,BDI,0.1963704946335044
2032,BDI,0.1963704946335044
2033,BDI,0.1963704946335044
2034,BDI,0.1963704946335044
2035,BDI,0.1963704946335044
2036,BDI,0.1963704946335044
2037,BDI,0.1963704946335044
2038,BDI,0.1963704946335044
2039,BDI,0.1963704946335044
2040,BDI,0.1963704946335044
2041,BDI,0.1963704946335044
2042,BDI,0.1963704946335044
2043,BDI,0.1963704946335044
2044,BDI,0.1963704946335044
2045,BDI,0.1963704946335044
2046,BDI,0.1963704946335044
2047,BDI,0.1963704946335044
2048,BDI,0.1963704946335044
2049,BDI,0.1963704946335044
2050,BDI,0.1963704946335044
2021,BEL,0.0491860181368383
2022,BEL,0.0491860181368383
2023,BEL,0.0491860181368383
2024,BEL,0.0491860181368383
2025,BEL,0.0491860181368383
2026,BEL,0.0491860181368383
2027,BEL,0.0491860181368383
2028,BEL,0.0491860181368383
2029,BEL,0.0491860181368383
2030,BEL,0.0491860181368383
2031,BEL,0.0491860181368383
2032,BEL,0.0491860181368383
2033,BEL,0.0491860181368383
2034,BEL,0.0491860181368383
2035,BEL,0.0491860181368383
2036,BEL,0.0491860181368383
2037,BEL,0.0491860181368383
2038,BEL,0.0491860181368383
2039,BEL,0.0491860181368383
2040,BEL,0.0491860181368383
2041,BEL,0.0491860181368383
2042,BEL,0.0491860181368383
2043,BEL,0.0491860181368383
2044,BEL,0.0491860181368383
2045,BEL,0.0491860181368383
2046,BEL,0.0491860181368383
2047,BEL,0.0491860181368383
2048,BEL,0.0491860181368383
2049,BEL,0.0491860181368383
2050,BEL,0.0491860181368383
2021,BEN,0.6872418823292183
2022,BEN,0.6872418823292183
2023,BEN,0.6872418823292183
2024,BEN,0.6872418823292183
2025,BEN,0.6872418823292183
2026,BEN,0.6872418823292183
2027,BEN,0.6872418823292183
2028,BEN,0.6872418823292183
2029,BEN,0.6872418823292183
2030,BEN,0.6872418823292183
2031,BEN,0.6872418823292183
2032,BEN,0.6872418823292183
2033,BEN,0.6872418823292183
2034,BEN,0.6872418823292183
2035,BEN,0.6872418823292183
2036,BEN,0.6872418823292183
2037,BEN,0.6872418823292183
2038,BEN,0.6872418823292183
2039,BEN,0.6872418823292183
2040,BEN,0.6872418823292183
2041,BEN,0.6872418823292183
2042,BEN,0.6872418823292183
2043,BEN,0.6872418823292183
2044,BEN,0.6872418823292183
2045,BEN,0.6872418823292183
2046,BEN,0.6872418823292183
2047,BEN,0.6872418823292183
2048,BEN,0.6872418823292183
2049,BEN,0.6872418823292183
2050,BEN,0.6872418823292183
2021,BFA,0.6828034904714813
2022,BFA,0.6828034904714813
2023,BFA,0.6828034904714813
2024,BFA,0.6828034904714813
2025,BFA,0.6828034904714813
2026,BFA,0.6828034904714813
2027,BFA,0.6828034904714813
2028,BFA,0.6828034904714813
2029,BFA,0.6828034904714813
2030,BFA,0.6828034904714813
2031,BFA,0.6828034904714813
2032,BFA,0.6828034904714813
2033,BFA,0.6828034904714813
2034,BFA,0.6828034904714813
2035,BFA,0.6828034904714813
2036,BFA,0.6828034904714813
2037,BFA,0.6828034904714813
2038,BFA,0.6828034904714813
2039,BFA,0.6828034904714813
2040,BFA,0.6828034904714813
2041,BFA,0.6828034904714813
2042,BFA,0.6828034904714813
2043,BFA,0.6828034904714813
2044,BFA,0.6828034904714813
2045,BFA,0.6828034904714813
2046,BFA,0.6828034904714813
2047,BFA,0.6828034904714813
2048,BFA,0.6828034904714813
2049,BFA,0.6828034904714813
2050,BFA,0.6828034904714813
2021,BGD,0.1143010970805547
2022,BGD,0.1143010970805547
2023,BGD,0.1143010970805547
2024,BGD,0.1143010970805547
2025,BGD,0.1143010970805547
2026,BGD,0.1143010970805547
2027,BGD,0.1143010970805547
2028,BGD,0.1143010970805547
2029,BGD,0.1143010970805547
2030,BGD,0.1143010970805547
2031,BGD,0.1143010970805547
2032,BGD,0.1143010970805547
2033,BGD,0.1143010970805547
2034,BGD,0.1143010970805547
2035,BGD,0.1143010970805547
2036,BGD,0.1143010970805547
2037,BGD,0.1143010970805547
2038,BGD,0.1143010970805547
2039,BGD,0.1143010970805547
2040,BGD,0.1143010970805547
2041,BGD,0.1143010970805547
2042,BGD,0.1143010970805547
2043,BGD,0.1143010970805547
2044,BGD,0.1143010970805547
2045,BGD,0.1143010970805547
2046,BGD,0.1143010970805547
2047,BGD,0.1143010970805547
2048,BGD,0.1143010970805547
2049,BGD,0.1143010970805547
2050,BGD,0.1143010970805547
2021,BGR,0.0904043808043456
2022,BGR,0.0904043808043456
2023,BGR,0.0904043808043456
2024,BGR,0.0904043808043456
2025,BGR,0.0904043808043456
2026,BGR,0.0904043808043456
2027,BGR,0.0904043808043456
2028,BGR,0.0904043808043456
2029,BGR,0.0904043808043456
2030,BGR,0.0904043808043456
2031,BGR,0.0904043808043456
2032,BGR,0.0904043808043456
2033,BGR,0.0904043808043456
2034,BGR,0.0904043808043456
2035,BGR,0.0904043808043456
2036,BGR,0.0904043808043456
2037,BGR,0.0904043808043456
2038,BGR,0.0904043808043456
2039,BGR,0.0904043808043456
2040,BGR,0.0904043808043456
2041,BGR,0.0904043808043456
2042,BGR,0.0904043808043456
2043,BGR,0.0904043808043456
2044,BGR,0.0904043808043456
2045,BGR,0.0904043808043456
2046,BGR,0.0904043808043456
2047,BGR,0.0904043808043456
2048,BGR,0.0904043808043456
2049,BGR,0.0904043808043456
2050,BGR,0.0904043808043456
2021,BHR,0.0561327787518889
2022,BHR,0.0561327787518889
2023,BHR,0.0561327787518889
2024,BHR,0.0561327787518889
2025,BHR,0.0561327787518889
2026,BHR,0.0561327787518889
2027,BHR,0.0561327787518889
2028,BHR,0.0561327787518889
2029,BHR,0.0561327787518889
2030,BHR,0.0561327787518889
2031,BHR,0.0561327787518889
2032,BHR,0.0561327787518889
2033,BHR,0.0561327787518889
2034,BHR,0.0561327787518889
2035,BHR,0.0561327787518889
2036,BHR,0.0561327787518889
2037,BHR,0.0561327787518889
2038,BHR,0.0561327787518889
2039,BHR,0.0561327787518889
2040,BHR,0.0561327787518889
2041,BHR,0.0561327787518889
2042,BHR,0.0561327787518889
2043,BHR,0.0561327787518889
2044,BHR,0.0561327787518889
2045,BHR,0.0561327787518889
2046,BHR,0.0561327787518889
2047,BHR,0.0561327787518889
2048,BHR,0.0561327787518889
2049,BHR,0.0561327787518889
2050,BHR,0.0561327787518889
2021,BHS,0.1560339808139954
2022,BHS,0.1560339808139954
2023,BHS,0.1560339808139954
2024,BHS,0.1560339808139954
2025,BHS,0.1560339808139954
2026,BHS,0.1560339808139954
2027,BHS,0.1560339808139954
2028,BHS,0.1560339808139954
2029,BHS,0.1560339808139954
2030,BHS,0.1560339808139954
2031,BHS,0.1560339808139954
2032,BHS,0.1560339808139954
2033,BHS,0.1560339808139954
2034,BHS,0.1560339808139954
2035,BHS,0.1560339808139954
2036,BHS,0.1560339808139954
2037,BHS,0.1560339808139954
2038,BHS,0.1560339808139954
2039,BHS,0.1560339808139954
2040,BHS,0.1560339808139954
2041,BHS,0.1560339808139954
2042,BHS,0.1560339808139954
2043,BHS,0.1560339808139954
2044,BHS,0.1560339808139954
2045,BHS,0.1560339808139954
2046,BHS,0.1560339808139954
2047,BHS,0.1560339808139954
2048,BHS,0.1560339808139954
2049,BHS,0.1560339808139954
2050,BHS,0.1560339808139954
2021,BIH,0.0931888563848203
2022,BIH,0.0931888563848203
2023,BIH,0.0931888563848203
2024,BIH,0.0931888563848203
2025,BIH,0.0931888563848203
2026,BIH,0.0931888563848203
2027,BIH,0.0931888563848203
2028,BIH,0.0931888563848203
2029,BIH,0.0931888563848203
2030,BIH,0.0931888563848203
2031,BIH,0.0931888563848203
2032,BIH,0.0931888563848203
2033,BIH,0.0931888563848203
2034,BIH,0.0931888563848203
2035,BIH,0.0931888563848203
2036,BIH,0.0931888563848203
2037,BIH,0.0931888563848203
2038,BIH,0.0931888563848203
2039,BIH,0.0931888563848203
2040,BIH,0.0931888563848203
2041,BIH,0.0931888563848203
2042,BIH,0.0931888563848203
2043,BIH,0.0931888563848203
2044,BIH,0.0931888563848203
2045,BIH,0.0931888563848203
2046,BIH,0.0931888563848203
2047,BIH,0.0931888563848203
2048,BIH,0.0931888563848203
2049,BIH,0.0931888563848203
2050,BIH,0.0931888563848203
2021,BLR,0.1045054542963699
2022,BLR,0.1045054542963699
2023,BLR,0.1045054542963699
2024,BLR,0.1045054542963699
2025,BLR,0.1045054542963699
2026,BLR,0.1045054542963699
2027,BLR,0.1045054542963699
2028,BLR,0.1045054542963699
2029,BLR,0.1045054542963699
2030,BLR,0.1045054542963699
2031,BLR,0.1045054542963699
2032,BLR,0.1045054542963699
2033,BLR,0.1045054542963699
2034,BLR,0.1045054542963699
2035,BLR,0.1045054542963699
2036,BLR,0.1045054542963699
2037,BLR,0.1045054542963699
2038,BLR,0.1045054542963699
2039,BLR,0.1045054542963699
2040,BLR,0.1045054542963699
2041,BLR,0.1045054542963699
2042,BLR,0.1045054542963699
2043,BLR,0.1045054542963699
2044,BLR,0.1045054542963699
2045,BLR,0.1045054542963699
2046,BLR,0.1045054542963699
2047,BLR,0.1045054542963699
2048,BLR,0.1045054542963699
2049,BLR,0.1045054542963699
2050,BLR,0.1045054542963699
2021,BLZ,0.2948797532749908
2022,BLZ,0.2948797532749908
2023,BLZ,0.2948797532749908
2024,BLZ,0.2948797532749908
2025,BLZ,0.2948797532749908
2026,BLZ,0.2948797532749908
2027,BLZ,0.2948797532749908
2028,BLZ,0.2948797532749908
2029,BLZ,0.2948797532749908
2030,BLZ,0.2948797532749908
2031,BLZ,0.2948797532749908
2032,BLZ,0.2948797532749908
2033,BLZ,0.2948797532749908
2034,BLZ,0.2948797532749908
2035,BLZ,0.2948797532749908
2036,BLZ,0.2948797532749908
2037,BLZ,0.2948797532749908
2038,BLZ,0.2948797532749908
2039,BLZ,0.2948797532749908
2040,BLZ,0.2948797532749908
2041,BLZ,0.2948797532749908
2042,BLZ,0.2948797532749908
2043,BLZ,0.2948797532749908
2044,BLZ,0.2948797532749908
2045,BLZ,0.2948797532749908
2046,BLZ,0.2948797532749908
2047,BLZ,0.2948797532749908
2048,BLZ,0.2948797532749908
2049,BLZ,0.2948797532749908
2050,BLZ,0.2948797532749908
2021,BMU,0.0859546444733643
2022,BMU,0.0859546444733643
2023,BMU,0.0859546444733643
2024,BMU,0.0859546444733643
2025,BMU,0.0859546444733643
2026,BMU,0.0859546444733643
2027,BMU,0.0859546444733643
2028,BMU,0.0859546444733643
2029,BMU,0.0859546444733643
2030,BMU,0.0859546444733643
2031,BMU,0.0859546444733643
2032,BMU,0.0859546444733643
2033,BMU,0.0859546444733643
2034,BMU,0.0859546444733643
2035,BMU,0.0859546444733643
2036,BMU,0.0859546444733643
2037,BMU,0.0859546444733643
2038,BMU,0.0859546444733643
2039,BMU,0.0859546444733643
2040,BMU,0.0859546444733643
2041,BMU,0.0859546444733643
2042,BMU,0.0859546444733643
2043,BMU,0.0859546444733643
2044,BMU,0.0859546444733643
2045,BMU,0.0859546444733643
2046,BMU,0.0859546444733643
2047,BMU,0.0859546444733643
2048,BMU,0.0859546444733643
2049,BMU,0.0859546444733643
2050,BMU,0.0859546444733643
2021,BOL,0.1042865731138138
2022,BOL,0.1042865731138138
2023,BOL,0.1042865731138138
2024,BOL,0.1042865731138138
2025,BOL,0.1042865731138138
2026,BOL,0.1042865731138138
2027,BOL,0.1042865731138138
2028,BOL,0.1042865731138138
2029,BOL,0.1042865731138138
2030,BOL,0.1042865731138138
2031,BOL,0.1042865731138138
2032,BOL,0.1042865731138138
2033,BOL,0.1042865731138138
2034,BOL,0.1042865731138138
2035,BOL,0.1042865731138138
2036,BOL,0.1042865731138138
2037,BOL,0.1042865731138138
2038,BOL,0.1042865731138138
2039,BOL,0.1042865731138138
2040,BOL,0.1042865731138138
2041,BOL,0.1042865731138138
2042,BOL,0.1042865731138138
2043,BOL,0.1042865731138138
2044,BOL,0.1042865731138138
2045,BOL,0.1042865731138138
2046,BOL,0.1042865731138138
2047,BOL,0.1042865731138138
2048,BOL,0.1042865731138138
2049,BOL,0.1042865731138138
2050,BOL,0.1042865731138138
2021,BRA,0.1651400415298446
2022,BRA,0.1651400415298446
2023,BRA,0.1651400415298446
2024,BRA,0.1651400415298446
2025,BRA,0.1651400415298446
2026,BRA,0.1651400415298446
2027,BRA,0.1651400415298446
2028,BRA,0.1651400415298446
2029,BRA,0.1651400415298446
2030,BRA,0.1651400415298446
2031,BRA,0.1651400415298446
2032,BRA,0.1651400415298446
2033,BRA,0.1651400415298446
2034,BRA,0.1651400415298446
2035,BRA,0.1651400415298446
2036,BRA,0.1651400415298446
2037,BRA,0.1651400415298446
2038,BRA,0.1651400415298446
2039,BRA,0.1651400415298446
2040,BRA,0.1651400415298446
2041,BRA,0.1651400415298446
2042,BRA,0.1651400415298446
2043,BRA,0.1651400415298446
2044,BRA,0.1651400415298446
2045,BRA,0.1651400415298446
2046,BRA,0.1651400415298446
2047,BRA,0.1651400415298446
2048,BRA,0.1651400415298446
2049,BRA,0.1651400415298446
2050,BRA,0.1651400415298446
2021,BRB,0.026553125917271
2022,BRB,0.026553125917271
2023,BRB,0.026553125917271
2024,BRB,0.026553125917271
2025,BRB,0.026553125917271
2026,BRB,0.026553125917271
2027,BRB,0.026553125917271
2028,BRB,0.026553125917271
2029,BRB,0.026553125917271
2030,BRB,0.026553125917271
2031,BRB,0.026553125917271
2032,BRB,0.026553125917271
2033,BRB,0.026553125917271
2034,BRB,0.026553125917271
2035,BRB,0.026553125917271
2036,BRB,0.026553125917271
2037,BRB,0.026553125917271
2038,BRB,0.026553125917271
2039,BRB,0.026553125917271
2040,BRB,0.026553125917271
2041,BRB,0.026553125917271
2042,BRB,0.026553125917271
2043,BRB,0.026553125917271
2044,BRB,0.026553125917271
2045,BRB,0.026553125917271
2046,BRB,0.026553125917271
2047,BRB,0.026553125917271
2048,BRB,0.026553125917271
2049,BRB,0.026553125917271
2050,BRB,0.026553125917271
2021,BRN,0.0775210692236796
2022,BRN,0.0775210692236796
2023,BRN,0.0775210692236796
2024,BRN,0.0775210692236796
2025,BRN,0.0775210692236796
2026,BRN,0.0775210692236796
2027,BRN,0.0775210692236796
2028,BRN,0.0775210692236796
2029,BRN,0.0775210692236796
2030,BRN,0.0775210692236796
2031,BRN,0.0775210692236796
2032,BRN,0.0775210692236796
2033,BRN,0.0775210692236796
2034,BRN,0.0775210692236796
2035,BRN,0.0775210692236796
2036,BRN,0.0775210692236796
2037,BRN,0.0775210692236796
2038,BRN,0.0775210692236796
2039,BRN,0.0775210692236796
2040,BRN,0.0775210692236796
2041,BRN,0.0775210692236796
2042,BRN,0.0775210692236796
2043,BRN,0.0775210692236796
2044,BRN,0.0775210692236796
2045,BRN,0.0775210692236796
2046,BRN,0.0775210692236796
2047,BRN,0.0775210692236796
2048,BRN,0.0775210692236796
2049,BRN,0.0775210692236796
2050,BRN,0.0775210692236796
2021,BTN,0.1143010970805547
2022,BTN,0.1143010970805547
2023,BTN,0.1143010970805547
2024,BTN,0.1143010970805547
2025,BTN,0.1143010970805547
2026,BTN,0.1143010970805547
2027,BTN,0.1143010970805547
2028,BTN,0.1143010970805547
2029,BTN,0.1143010970805547
2030,BTN,0.1143010970805547
